,month_year,numusers,tool_name_version
10151, 2020-07 ,        2,mimodd_rebase/0.1.9                                                                     
10152, 2020-07 ,        2,tabular_to_fastq/1.1.1                                                           
10153, 2020-07 ,        2,fasterq_dump/2.10.7+galaxy0                                                                 
10154, 2020-07 ,        2,circos_resample/0.69.8+galaxy7                                                                 
10155, 2020-07 ,        2,sklearn_pairwise_metrics/1.0.8.2                                       
10156, 2020-07 ,        2,t_test_two_samples/1.0.1                                                       
10157, 2020-07 ,        2,mothur_summary_shared/1.39.5.0                                                  
10158, 2020-07 ,        2, ucsc_table_direct_archaea1                                                                                                             / ucsc_table_direct_archaea1                                                                                                             
10159, 2020-07 ,        2,peakcalling_sicer/0.0.2                                                                     
10160, 2020-07 ,        2,raceid_trajectory/3.1                                                               
10161, 2020-07 ,        2,crossmap_bam/0.3.7                                                                       
10162, 2020-07 ,        2,mothur_chimera_bellerophon/1.39.5.0                                        
10163, 2020-07 ,        2, CONVERTER_gff_to_bgzip_0                                                                                                               / CONVERTER_gff_to_bgzip_0                                                                                                               
10164, 2020-07 ,        2,cwpair2/1.1.1                                                                                 
10165, 2020-07 ,        2,mimodd_delcall/0.1.9                                                                    
10166, 2020-07 ,        2,deeptools_compute_matrix/2.5.0.0                                       
10167, 2020-07 ,        2,EMBOSS: wordmatch110/5.0.0.1                                                             
10168, 2020-07 ,        2,deeptools_correct_gc_bias/3.3.2.0.0                                   
10169, 2020-07 ,        2,deeptools_multi_bam_summary/2.5.0.0                                 
10170, 2020-07 ,        2,fastqc/0.67                                                                                
10171, 2020-07 ,        2,samtools_flagstat/1.0.0                                                         
10172, 2020-07 ,        2,mothur_get_otulist/1.39.5.0                                                        
10173, 2020-07 ,        2,deseq2/2.1.8.3                                                                                 
10174, 2020-07 ,        2,mothur_sub_sample/1.36.1.0                                                          
10175, 2020-07 ,        2, CONVERTER_cram_to_bam_0                                                                                                                / CONVERTER_cram_to_bam_0                                                                                                                
10176, 2020-07 ,        2,samtool_filter2/1.8                                                               
10177, 2020-07 ,        2,deeptools_plot_correlation/2.5.0.0                                   
10178, 2020-07 ,        2,gd_coverage_distributions/1.0.0                                               
10179, 2020-07 ,        2,mothur_sort_seqs/1.39.5.0                                                            
10180, 2020-07 ,        2,sam_to_bam/2.1                                                                         
10181, 2020-07 ,        2,fsd/1.0.2                                                             
10182, 2020-07 ,        2,sam_merge2/1.1.2                                                                        
10183, 2020-07 ,        2,tp_replace_in_line/1.1.0                                                        
10184, 2020-07 ,        2,td/1.0.2                                                              
10185, 2020-07 ,        2,sam2interval/1.0.1                                                                   
10186, 2020-07 ,        2,fastq_combiner/1.1.1                                                               
10187, 2020-07 ,        2,edger/3.20.7.2                                                                                  
10188, 2020-07 ,        2,gatk_print_reads/0.0.2                                                                
10189, 2020-07 ,        2,plot_for_lda_output1/1.0.1                                                          
10190, 2020-07 ,        2,naive_variant_caller/0.0.2                                               
10191, 2020-07 ,        2,Extract genomic DNA 1/3.0.3                                                       
10192, 2020-07 ,        2,sklearn_estimator_attributes/1.0.8.2                               
10193, 2020-07 ,        2,fasta_nucleotide_color_plot/1.0.1                                         
10194, 2020-07 ,        2, __FILTER_FAILED_DATASETS__                                                                                                             / __FILTER_FAILED_DATASETS__                                                                                                             
10195, 2020-07 ,        2, __APPLY_RULES__                                                                                                                        / __APPLY_RULES__                                                                                                                        
10196, 2020-07 ,        2,vcfdistance/1.0.0_rc1+galaxy0                                                             
10197, 2020-07 ,        2,featurecounts/1.4.6.p5                                                                  
10198, 2020-07 ,        2,featurecounts/1.6.0.2                                                                   
10199, 2020-07 ,        2,mothur_reverse_seqs/1.39.5.0                                                      
10200, 2020-07 ,        2,roary/3.12.0+galaxy0                                                                            
10201, 2020-07 ,        2,fastq_manipulation/1.0.1                                                       
10202, 2020-07 ,        2,filtlong/0.2.0                                                                               
10203, 2020-07 ,        2,mothur_remove_rare/1.39.5.0                                                        
10204, 2020-07 ,        2,picard_ReorderSam/2.18.2.1                                                                 
10205, 2020-07 ,        2,picard_ReorderSam/1.56.0                                                                   
10206, 2020-07 ,        2,deeptools_plot_heatmap/2.5.0.0                                           
10207, 2020-07 ,        2,fastq_to_fasta_python/1.1.1                                                          
10208, 2020-07 ,        2,gff_to_prot/3.0.2+galaxy0                                                                 
10209, 2020-07 ,        2,picard_MergeBamAlignment/2.18.2.1                                                          
10210, 2020-07 ,        2,meme_meme/4.11.1.0                                                                          
10211, 2020-07 ,        2,precheck/2.15                                                                                 
10212, 2020-07 ,        2,MDtag_filter/1.0.2                                                                     
10213, 2020-07 ,        2,snpEff_build_gb/4.3+T.galaxy3                                                                  
10214, 2020-07 ,        2,fastq_masker_by_quality/1.1.5                                             
10215, 2020-07 ,        2,dunovo/2.14                                                                                   
10216, 2020-07 ,        2,gprofiler_orth/0.1.7+galaxy11                                                          
10217, 2020-07 ,        2,graphembed/2.4.0                                                                           
10218, 2020-07 ,        2,fastq_quality_trimmer/1.1.1                                              
10219, 2020-07 ,        2,trimmomatic/0.36.6                                                                   
10220, 2020-07 ,        2,picard_CollectHsMetrics/2.18.2                                                             
10221, 2020-07 ,        2,mothur_phylotype/1.39.5.0                                                            
10222, 2020-07 ,        2,cshl_fastx_trimmer/1.0.0                                                            
10223, 2020-07 ,        2,picard_CollectGcBiasMetrics/2.18.2.1                                                       
10224, 2020-07 ,        1,raceid_inspecttrajectory/3.1                                                 
10225, 2020-07 ,        1, CONVERTER_bcf_to_bcf_uncompressed                                                                                                      / CONVERTER_bcf_to_bcf_uncompressed                                                                                                      
10226, 2020-07 ,        1, CONVERTER_bcf_uncompressed_to_bcf                                                                                                      / CONVERTER_bcf_uncompressed_to_bcf                                                                                                      
10227, 2020-07 ,        1, CONVERTER_maf_to_fasta_0                                                                                                               / CONVERTER_maf_to_fasta_0                                                                                                               
10228, 2020-07 ,        1, CONVERTER_sam_to_unsorted_bam                                                                                                          / CONVERTER_sam_to_unsorted_bam                                                                                                          
10229, 2020-07 ,        1, Condense characters1                                                                                                                   / Condense characters1                                                                                                                   
10230, 2020-07 ,        1, GeneBed_Maf_Fasta2                                                                                                                     / GeneBed_Maf_Fasta2                                                                                                                     
10231, 2020-07 ,        1, Interval2Maf1                                                                                                                          / Interval2Maf1                                                                                                                          
10232, 2020-07 ,        1, Interval2Maf_pairwise1                                                                                                                 / Interval2Maf_pairwise1                                                                                                                 
10233, 2020-07 ,        1, Interval_Maf_Merged_Fasta2                                                                                                             / Interval_Maf_Merged_Fasta2                                                                                                             
10234, 2020-07 ,        1, MAF_Thread_For_Species1                                                                                                                / MAF_Thread_For_Species1                                                                                                                
10235, 2020-07 ,        1, MAF_To_Interval1                                                                                                                       / MAF_To_Interval1                                                                                                                       
10236, 2020-07 ,        1, __FILTER_FROM_FILE__                                                                                                                   / __FILTER_FROM_FILE__                                                                                                                   
10237, 2020-07 ,        1, __TAG_FROM_FILE__                                                                                                                      / __TAG_FROM_FILE__                                                                                                                      
10238, 2020-07 ,        1, gff_filter_by_attribute                                                                                                                / gff_filter_by_attribute                                                                                                                
10239, 2020-07 ,        1, hgv_david                                                                                                                              / hgv_david                                                                                                                              
10240, 2020-07 ,        1, hgv_gpass                                                                                                                              / hgv_gpass                                                                                                                              
10241, 2020-07 ,        1,GenotypeSTR/2.0.0                                                          
10242, 2020-07 ,        1,PEsortedSAM2readprofile/1.1.0                                              
10243, 2020-07 ,        1,Profilegenerator/2.0.0                                                     
10244, 2020-07 ,        1,combineproballelecom/2.0.0                                                 
10245, 2020-07 ,        1,fetchflank/1.0.0                                                           
10246, 2020-07 ,        1,heteroprob/2.0.0                                                           
10247, 2020-07 ,        1,microsatellite/1.0.0                                                       
10248, 2020-07 ,        1,microsatpurity/1.0.0                                                       
10249, 2020-07 ,        1,readdepth2seqdepth/1.0.0                                                   
10250, 2020-07 ,        1,space2underscore_readname/1.0.0                                            
10251, 2020-07 ,        1,deeptools_bam_compare/3.1.2.0.0                                           
10252, 2020-07 ,        1,deeptools_bam_coverage/2.5.0.0                                           
10253, 2020-07 ,        1,deeptools_bam_coverage/3.0.2.0                                           
10254, 2020-07 ,        1,deeptools_bam_coverage/3.1.2.0.0                                         
10255, 2020-07 ,        1,deeptools_bigwig_compare/3.3.0.0.0                                     
10256, 2020-07 ,        1,deeptools_multi_bam_summary/3.3.0.0.0                               
10257, 2020-07 ,        1,deeptools_multi_bigwig_summary/3.1.2.0.0                         
10258, 2020-07 ,        1,deeptools_plot_correlation/3.1.2.0.0                                 
10259, 2020-07 ,        1,deeptools_plot_correlation/3.3.0.0.0                                 
10260, 2020-07 ,        1,deeptools_plot_coverage/3.3.0.0.0                                       
10261, 2020-07 ,        1,deeptools_plot_fingerprint/3.3.0.0.0                                 
10262, 2020-07 ,        1,deeptools_plot_profile/3.1.2.0.0                                         
10263, 2020-07 ,        1,deeptools_plot_profile/3.3.0.0.0                                         
10264, 2020-07 ,        1,bg_diamond/0.8.24.1                                                                     
10265, 2020-07 ,        1,bg_diamond_view/0.9.29                                                                  
10266, 2020-07 ,        1,diffbind/2.6.5.0                                                                       
10267, 2020-07 ,        1,keras_batch_models/0.5.0                                                     
10268, 2020-07 ,        1,model_prediction/1.0.8.2                                                       
10269, 2020-07 ,        1,plotly_ml_performance_plots/0.1                                     
10270, 2020-07 ,        1,sklearn_build_pipeline/1.0.8.1                                           
10271, 2020-07 ,        1,sklearn_clf_metrics/1.0.8.2                                                 
10272, 2020-07 ,        1,sklearn_discriminant_classifier/1.0.8.2                         
10273, 2020-07 ,        1,sklearn_ensemble/1.0.8.1                                                       
10274, 2020-07 ,        1,sklearn_feature_selection/1.0.8.2                                     
10275, 2020-07 ,        1,sklearn_model_fit/1.0.8.2                                                     
10276, 2020-07 ,        1,sklearn_model_validation/1.0.8.2                                       
10277, 2020-07 ,        1,sklearn_regression_metrics/1.0.8.2                                   
10278, 2020-07 ,        1,sklearn_sample_generator/1.0.8.2                                       
10279, 2020-07 ,        1,sklearn_searchcv/1.0.8.1                                                       
10280, 2020-07 ,        1,sklearn_stacking_ensemble_models/1.0.8.1                       
10281, 2020-07 ,        1,sklearn_train_test_eval/1.0.8.2                                         
10282, 2020-07 ,        1,tp_easyjoin_tool/1.0.0                                                          
10283, 2020-07 ,        1,tp_head_tool/1.0.0                                                              
10284, 2020-07 ,        1,tp_sort_header_tool/1.0.0                                                       
10285, 2020-07 ,        1,tp_sort_rows/1.1.0                                                              
10286, 2020-07 ,        1,trim_galore/0.4.2                                                                   
10287, 2020-07 ,        1,naive_variant_caller/0.0.1                                               
10288, 2020-07 ,        1,taxonomy_krona_chart/2.6.1                                                      
10289, 2020-07 ,        1,Annotation_Profiler_0/1.0.0                                                   
10290, 2020-07 ,        1,bam_to_sam/2.0                                                                         
10291, 2020-07 ,        1,bamFilter/0.0.2                                                                   
10292, 2020-07 ,        1,bowtie2/0.2                                                                               
10293, 2020-07 ,        1,bowtie2/2.3.4.1                                                                           
10294, 2020-07 ,        1,bwa/0.4.2                                                                                     
10295, 2020-07 ,        1,bwa/0.7.12.1                                                                                  
10296, 2020-07 ,        1,bwa_mem/0.4.2                                                                                 
10297, 2020-07 ,        1,bwa_mem/0.7.12.1                                                                              
10298, 2020-07 ,        1,clustalw/0.1                                                                             
10299, 2020-07 ,        1,cuffdiff/0.0.6                                                                           
10300, 2020-07 ,        1,cuffdiff/2.2.1.2                                                                         
10301, 2020-07 ,        1,cummeRbund/1.0.1                                                                       
10302, 2020-07 ,        1,data_manager_fetch_genome_all_fasta_dbkey/0.0.4        
10303, 2020-07 ,        1,dividePgSnp/1.0.0                                                                   
10304, 2020-07 ,        1,EMBOSS: antigenic1/5.0.0.1                                                               
10305, 2020-07 ,        1,EMBOSS: codcmp12/5.0.0                                                                   
10306, 2020-07 ,        1,EMBOSS: coderet13/5.0.0                                                                  
10307, 2020-07 ,        1,EMBOSS: cpgreport16/5.0.0.1                                                              
10308, 2020-07 ,        1,EMBOSS: cutseq18/5.0.0.1                                                                 
10309, 2020-07 ,        1,EMBOSS: dotmatcher24/5.0.0.1                                                             
10310, 2020-07 ,        1,EMBOSS: dottup26/5.0.0.1                                                                 
10311, 2020-07 ,        1,EMBOSS: dreg27/5.0.0                                                                     
10312, 2020-07 ,        1,EMBOSS: est2genome32/5.0.0.1                                                             
10313, 2020-07 ,        1,EMBOSS: extractfeat34/5.0.0.1                                                            
10314, 2020-07 ,        1,EMBOSS: extractseq35/5.0.0                                                               
10315, 2020-07 ,        1,EMBOSS: freak36/5.0.0.1                                                                  
10316, 2020-07 ,        1,EMBOSS: fuzztran39/5.0.0.1                                                               
10317, 2020-07 ,        1,EMBOSS: geecee41/5.0.0                                                                   
10318, 2020-07 ,        1,EMBOSS: helixturnhelix43/5.0.0.1                                                         
10319, 2020-07 ,        1,EMBOSS: hmoment44/5.0.0.1                                                                
10320, 2020-07 ,        1,EMBOSS: iep45/5.0.0.1                                                                    
10321, 2020-07 ,        1,EMBOSS: merger54/5.0.0.1                                                                 
10322, 2020-07 ,        1,EMBOSS: msbar55/5.0.0.1                                                                  
10323, 2020-07 ,        1,EMBOSS: newcpgreport57/5.0.0.1                                                           
10324, 2020-07 ,        1,EMBOSS: newcpgseek58/5.0.0.1                                                             
10325, 2020-07 ,        1,EMBOSS: newseq59/5.0.0                                                                   
10326, 2020-07 ,        1,EMBOSS: pasteseq66/5.0.0.1                                                               
10327, 2020-07 ,        1,EMBOSS: pepcoil68/5.0.0.1                                                                
10328, 2020-07 ,        1,EMBOSS: pepnet70/5.0.0                                                                   
10329, 2020-07 ,        1,EMBOSS: pepstats71/5.0.0                                                                 
10330, 2020-07 ,        1,EMBOSS: pepwheel72/5.0.0.1                                                               
10331, 2020-07 ,        1,EMBOSS: pepwindow73/5.0.0.1                                                              
10332, 2020-07 ,        1,EMBOSS: polydot77/5.0.0.1                                                                
10333, 2020-07 ,        1,EMBOSS: prettyseq80/5.0.0.1                                                              
10334, 2020-07 ,        1,EMBOSS: seqmatchall83/5.0.0.1                                                            
10335, 2020-07 ,        1,EMBOSS: seqret84/5.0.0                                                                   
10336, 2020-07 ,        1,EMBOSS: sigcleave88/5.0.0.1                                                              
10337, 2020-07 ,        1,EMBOSS: sixpack90/5.0.0+galaxy2                                                          
10338, 2020-07 ,        1,EMBOSS: tranalign100/5.0.0                                                               
10339, 2020-07 ,        1,EMBOSS: trimest102/5.0.0.1                                                               
10340, 2020-07 ,        1,EMBOSS: twofeat104/5.0.0.1                                                               
10341, 2020-07 ,        1,EMBOSS: water107/5.0.0.1                                                                 
10342, 2020-07 ,        1,EMBOSS: wobble108/5.0.0.1                                                                
10343, 2020-07 ,        1,EMBOSS: wordcount109/5.0.0.1                                                             
10344, 2020-07 ,        1,fastq_combiner/1.0.1                                                               
10345, 2020-07 ,        1,fastq_filter/1.0.0                                                                   
10346, 2020-07 ,        1,fastq_masker_by_quality/1.1.1                                             
10347, 2020-07 ,        1,fastq_paired_end_joiner/2.0.1                                             
10348, 2020-07 ,        1,fastq_stats/1.1.1                                                                     
10349, 2020-07 ,        1,cshl_fastq_to_fasta/1.0.1                                                          
10350, 2020-07 ,        1,fastq_to_tabular/1.1.1                                                           
10351, 2020-07 ,        1,fastq_trimmer/1.0.0                                                                 
10352, 2020-07 ,        1,fastq_quality_trimmer/1.0.0                                              
10353, 2020-07 ,        1,fastqc/0.68                                                                                
10354, 2020-07 ,        1,fastq_to_fasta_python/1.0.0                                                          
10355, 2020-07 ,        1,cshl_fastx_barcode_splitter/1.0.0                                          
10356, 2020-07 ,        1,cshl_fastx_trimmer/1.0.1                                                            
10357, 2020-07 ,        1,cshl_fastx_trimmer/1.0.2                                                            
10358, 2020-07 ,        1,featureCoverage1/2.0.0                                                             
10359, 2020-07 ,        1,indelRates_3way/1.0.0                                                          
10360, 2020-07 ,        1,getIndels_2way/1.0.0                                                               
10361, 2020-07 ,        1,hgv_hilbertvis/1.0.0                                                               
10362, 2020-07 ,        1,indels_3way/1.0.3                                                                     
10363, 2020-07 ,        1,LinearRegression1/1.0.1                                                         
10364, 2020-07 ,        1,LogisticRegression/1.0.1                                                  
10365, 2020-07 ,        1,maximal_information_based_nonparametric_exploration/0.0.1                                    
10366, 2020-07 ,        1,ncbi_blastn_wrapper/0.3.0                                                         
10367, 2020-07 ,        1,ncbi_dustmasker_wrapper/0.3.3                                                     
10368, 2020-07 ,        1,ncbi_makeblastdb/0.3.0                                                            
10369, 2020-07 ,        1,ncbi_makeprofiledb/0.3.3                                                          
10370, 2020-07 ,        1,ncbi_tblastn_wrapper/0.3.0                                                        
10371, 2020-07 ,        1,partialRsq/1.0.0                                                                  
10372, 2020-07 ,        1,picard_CleanSam/2.7.1.0                                                                    
10373, 2020-07 ,        1,picard_CollectBaseDistributionByCycle/2.18.2.1                                             
10374, 2020-07 ,        1,picard_CollectInsertSizeMetrics/1.136.0                                                    
10375, 2020-07 ,        1,picard_CollectInsertSizeMetrics/2.7.1.0                                                    
10376, 2020-07 ,        1,picard_CollectRnaSeqMetrics/2.18.2.1                                                       
10377, 2020-07 ,        1,picard_MarkDuplicates/1.136.0                                                              
10378, 2020-07 ,        1,picard_MarkDuplicatesWithMateCigar/1.126.0                                                 
10379, 2020-07 ,        1,picard_MeanQualityByCycle/2.18.2.1                                                         
10380, 2020-07 ,        1,picard_MergeSamFiles/2.7.1.0                                                               
10381, 2020-07 ,        1,picard_ReplaceSamHeader/2.18.2.1                                                           
10382, 2020-07 ,        1,picard_RevertOriginalBaseQualitiesAndAddMateCigar/2.18.2.1                                 
10383, 2020-07 ,        1,picard_RevertSam/2.18.2.1                                                                  
10384, 2020-07 ,        1,picard_SamToFastq/1.56.1                                                                   
10385, 2020-07 ,        1,picard_SamToFastq/2.18.2.1                                                                 
10386, 2020-07 ,        1,picard_SortSam/2.7.1.1                                                                     
10387, 2020-07 ,        1,rcve1/1.0.0                                                                                  
10388, 2020-07 ,        1,sam_to_bam/2.0                                                                         
10389, 2020-07 ,        1,samtools_bedcov/2.0.1                                                             
10390, 2020-07 ,        1,samtools_flagstat/2.0.1                                                         
10391, 2020-07 ,        1,samtools_idxstats/2.0                                                           
10392, 2020-07 ,        1,samtools_sort/2.0                                                                   
10393, 2020-07 ,        1,samtools_split/1.1                                                                 
10394, 2020-07 ,        1,samtools_stats/2.0.1                                                               
10395, 2020-07 ,        1,quality_score_distribution/1.0.2                                         
10396, 2020-07 ,        1,trim_reads/1.0.0                                                             
10397, 2020-07 ,        1,subRate1/1.0.0                                                                 
10398, 2020-07 ,        1,substitutions1/1.0.0                                                                
10399, 2020-07 ,        1,tophat2/0.7                                                                               
10400, 2020-07 ,        1,gatk_variant_apply_recalibration/0.0.4                                
10401, 2020-07 ,        1,vcf2tsv/0.0.3                                                                             
10402, 2020-07 ,        1,vcfaddinfo/1.0.0_rc3+galaxy0                                                           
10403, 2020-07 ,        1,vcfcombine/0.0.4                                                                       
10404, 2020-07 ,        1,vcffixup/0.0.3                                                                           
10405, 2020-07 ,        1,vcfhethom/0.0.3                                                                         
10406, 2020-07 ,        1,vcfleftalign/1.0.0_rc3+galaxy0                                                       
10407, 2020-07 ,        1,vcfrandomsample/1.0.0_rc3+galaxy0                                                 
10408, 2020-07 ,        1,vcfvcfintersect/1.0.0_rc1+galaxy0                                                 
10409, 2020-07 ,        1,rgweblogo3/0.4                                                                           
10410, 2020-07 ,        1,wtavg/1.0.1                                                                       
10411, 2020-07 ,        1,winSplitter/1.0.0                                                                  
10412, 2020-07 ,        1,multiqc/1.0.0.0                                                                         
10413, 2020-07 ,        1,plant_tribes_gene_family_aligner/1.0.3.0                            
10414, 2020-07 ,        1,plant_tribes_gene_family_phylogeny_builder/1.0.3.1        
10415, 2020-07 ,        1,bcftools_view/0.0.1                                                        
10416, 2020-07 ,        1,anndata_export/0.6.22.post1+galaxy3                                                    
10417, 2020-07 ,        1,annotatemyids/3.7.0+galaxy1                                                             
10418, 2020-07 ,        1,bax2bam/0.0.9+galaxy0                                                                         
10419, 2020-07 ,        1,bcftools_consensus/1.4.0                                                           
10420, 2020-07 ,        1,bcftools_merge/1.9+galaxy1                                                             
10421, 2020-07 ,        1,bcftools_mpileup/1.4.0.0                                                             
10422, 2020-07 ,        1,bcftools_plugin_counts/1.4.0                                                   
10423, 2020-07 ,        1,bcftools_plugin_dosage/1.10                                                    
10424, 2020-07 ,        1,bcftools_plugin_fixploidy/1.10                                              
10425, 2020-07 ,        1,bcftools_plugin_mendelian/1.10                                              
10426, 2020-07 ,        1,bcftools_plugin_missing2ref/1.10                                          
10427, 2020-07 ,        1,bcftools_plugin_setgt/1.10                                                      
10428, 2020-07 ,        1,bcftools_plugin_tag2tag/1.10                                                  
10429, 2020-07 ,        1,bcftools_query/1.10                                                                    
10430, 2020-07 ,        1,bcftools_roh/1.10                                                                        
10431, 2020-07 ,        1,bedtools_bamtobed/2.26.0.0                                                                   
10432, 2020-07 ,        1,bedtools_bamtobed/2.27.0.0                                                                   
10433, 2020-07 ,        1,bedtools_bamtofastq/2.24.0                                                                   
10434, 2020-07 ,        1,bedtools_bedtobam/2.29.0                                                                     
10435, 2020-07 ,        1,bedtools_closestbed/2.27.1                                                                   
10436, 2020-07 ,        1,bedtools_coveragebed/2.22.1                                                                  
10437, 2020-07 ,        1,bedtools_fisher/2.27.1                                                                       
10438, 2020-07 ,        1,bedtools_genomecoveragebed/2.27.0.0                                                          
10439, 2020-07 ,        1,bedtools_getfastabed/2.26.0.0                                                                
10440, 2020-07 ,        1,bedtools_groupbybed/2.27.1                                                                   
10441, 2020-07 ,        1,bedtools_intersectbed/2.27.0.2                                                               
10442, 2020-07 ,        1,bedtools_intersectbed/2.27.1                                                                 
10443, 2020-07 ,        1,bedtools_mergebed/2.26.0.0                                                                   
10444, 2020-07 ,        1,bedtools_multicovtbed/2.27.1                                                                 
10445, 2020-07 ,        1,bedtools_overlapbed/2.22.0                                                                   
10446, 2020-07 ,        1,bedtools_randombed/2.29.0                                                                    
10447, 2020-07 ,        1,bedtools_sortbed/2.29.0                                                                      
10448, 2020-07 ,        1,bedtools_unionbedgraph/2.29.0                                                                
10449, 2020-07 ,        1,blastxml_to_gapped_gff3/1.1                                                   
10450, 2020-07 ,        1,bp_genbank2gff3/1.0                                                                   
10451, 2020-07 ,        1,cat_add_names/5.0.3.0                                                                   
10452, 2020-07 ,        1,cat_bins/5.0.3.1                                                                             
10453, 2020-07 ,        1,cat_contigs/5.0.3.1                                                                       
10454, 2020-07 ,        1,cat_summarise/5.0.3.0                                                                   
10455, 2020-07 ,        1,circos_binlinks/0.69.8+galaxy7                                                                 
10456, 2020-07 ,        1,circos_bundlelinks/0.69.8+galaxy7                                                              
10457, 2020-07 ,        1,circos_interval_to_text/0.69.8+galaxy7                                                         
10458, 2020-07 ,        1,collection_column_join/0.0.1                                                   
10459, 2020-07 ,        1,crosscontamination_barcode_filter/0.3                               
10460, 2020-07 ,        1,bowtie_index_builder_data_manager/1.2.0                             
10461, 2020-07 ,        1,deseq2/2.11.38                                                                                 
10462, 2020-07 ,        1,dexseq_count/1.24.0.0                                                                          
10463, 2020-07 ,        1,fsd_beforevsafter/1.0.2                                               
10464, 2020-07 ,        1,fsd_regions/1.0.1                                                     
10465, 2020-07 ,        1,edger/3.24.1                                                                                    
10466, 2020-07 ,        1,featurecounts/1.6.0.6                                                                   
10467, 2020-07 ,        1,featurecounts/1.6.2                                                                     
10468, 2020-07 ,        1,flash/1.2.11.2                                                                                  
10469, 2020-07 ,        1,flash/1.2.11.3                                                                                  
10470, 2020-07 ,        1,gff3.rebase/1.2                                                                           
10471, 2020-07 ,        1,goslimmer/1.0.1                                                                             
10472, 2020-07 ,        1,heinz/1.0                                                                                       
10473, 2020-07 ,        1,heinz_scoring/1.0                                                                               
10474, 2020-07 ,        1,hisat2/2.0.3                                                                                   
10475, 2020-07 ,        1,hisat2/2.0.5.2                                                                                 
10476, 2020-07 ,        1,hisat2/2.1.0                                                                                   
10477, 2020-07 ,        1,hyphy_absrel/2.5.4+galaxy0                                                               
10478, 2020-07 ,        1,hyphy_bgm/2.5.15+galaxy0                                                                    
10479, 2020-07 ,        1,hyphy_busted/2.5.15+galaxy0                                                              
10480, 2020-07 ,        1,hyphy_fade/2.5.15+galaxy0                                                                  
10481, 2020-07 ,        1,hyphy_fel/2.5.14+galaxy0                                                                    
10482, 2020-07 ,        1,hyphy_gard/2.5.4+galaxy0                                                                   
10483, 2020-07 ,        1,hyphy_relax/2.5.15+galaxy0                                                                
10484, 2020-07 ,        1,hyphy_sm19/2.5.15+galaxy0                                                                  
10485, 2020-07 ,        1,idba_ud/1.1.3+galaxy1                                                                         
10486, 2020-07 ,        1,galaxy_intermine_exchange/0.0.1                                             
10487, 2020-07 ,        1,ivar_getmasked/1.2.2+galaxy0                                                           
10488, 2020-07 ,        1,ivar_removereads/1.2.2+galaxy0                                                       
10489, 2020-07 ,        1,iwtomics_plotwithscale/1.0.0.0                                                 
10490, 2020-07 ,        1,iwtomics_testandplot/1.0.0.0                                                     
10491, 2020-07 ,        1,khmer_count_median/3.0.0a3+galaxy1                                                 
10492, 2020-07 ,        1,khmer_extract_partitions/3.0.0a3+galaxy1                                     
10493, 2020-07 ,        1,khmer_filter_abundance/3.0.0a3+galaxy1                                         
10494, 2020-07 ,        1,khmer_filter_below_abundance_cutoff/3.0.0a3+galaxy1               
10495, 2020-07 ,        1,khmer_normalize_by_median/3.0.0a3+galaxy1                                   
10496, 2020-07 ,        1,khmer_partition/3.0.0a3+galaxy1                                                       
10497, 2020-07 ,        1,kobas_identify/2.1.1                                                                            
10498, 2020-07 ,        1,kraken2/2.0.8_beta+galaxy0                                                                    
10499, 2020-07 ,        1,limma_voom/3.38.3+galaxy2                                                                  
10500, 2020-07 ,        1,macs2_predictd/2.1.0.20140616.0                                                                 
10501, 2020-07 ,        1,macs2_predictd/2.1.0.20151222.0                                                                 
10502, 2020-07 ,        1,macs2_predictd/2.1.1.20160309.0                                                                 
10503, 2020-07 ,        1,masigpro/1.49.3.1+galaxy1                                                                    
10504, 2020-07 ,        1,meme_fimo/4.11.0.0                                                                          
10505, 2020-07 ,        1,meme_fimo/4.11.1.0                                                                          
10506, 2020-07 ,        1,migmap/1.0.3                                                                                   
10507, 2020-07 ,        1,mlst/2.16.1                                                                                      
10508, 2020-07 ,        1,modify_loom/0.6.22.post1+galaxy3                                                          
10509, 2020-07 ,        1,mothur_align_check/1.39.5.0                                                        
10510, 2020-07 ,        1,mothur_anosim/1.39.5.0                                                                  
10511, 2020-07 ,        1,mothur_bin_seqs/1.39.5.0                                                              
10512, 2020-07 ,        1,mothur_biom_info/1.39.5.0                                                            
10513, 2020-07 ,        1,mothur_chimera_ccode/1.39.5.0                                                    
10514, 2020-07 ,        1,mothur_chimera_perseus/1.39.5.0                                                
10515, 2020-07 ,        1,mothur_chimera_pintail/1.39.5.0                                                
10516, 2020-07 ,        1,mothur_chimera_slayer/1.39.5.0                                                  
10517, 2020-07 ,        1,mothur_chop_seqs/1.39.5.0                                                            
10518, 2020-07 ,        1,mothur_classify_rf/1.36.1.0                                                        
10519, 2020-07 ,        1,mothur_cluster_classic/1.39.5.0                                                
