,num_jobs,consumed_mem_gb,allocated_mem_gb,pct_mem_consumed,tool_name_version
877,425,204,3248,6.3,Heatmap/2.2.2
878,190,203,1453,14.0,circos_gc_skew/0.69.8+galaxy7
879,490,202,3721,5.4,bcftools_concat/1.10
880,29,202,497,40.6,align_families/2.15
881,36,202,264,76.5,khmer_normalize_by_median/3.0.0a3+galaxy2
882,430,201,3045,6.6,jcvi_gff_stats/0.8.4
883,548,201,4167,4.8,vcfhethom/1.0.0_rc3+galaxy0
884,575,201,4403,4.6,ggplot2_heatmap/2.2.1
885,348,200,2650,7.5,Extract_features1/Extract_features1
886,283,199,8463,2.4,sina/1.7.2+galaxy0
887,281,199,2124,9.4,Show tail1/Show tail1
888,85,198,2477,8.0,freebayes/0.4.1
889,59,197,402,49.0,samtools_mpileup/2.0
890,51,196,1541,12.7,deeptools_plot_coverage/3.5.1.0.0
891,82,196,550,35.6,fastqc/0.68
892,57,195,436,44.7,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
893,675,194,5166,3.8,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
894,4,193,706,27.3,trinity_psc/0.0.1
895,45,192,338,56.8,varscan_copynumber/2.4.3.2
896,624,192,4778,4.0,bandage_info/0.8.1+galaxy2
897,68,191,521,36.7,pretext_map/0.1.9+galaxy0
898,13,191,289,66.1,deeptools_bam_compare/3.1.2.0.0
899,161,190,4880,3.9,plant_tribes_gene_family_classifier/1.0.3.0
900,93,189,2826,6.7,presto_filterseq/0.6.2+galaxy0
901,257,188,1936,9.7,bedtools_makewindowsbed/2.30.0
902,4,187,196,95.4,bowtie_color_wrapper/1.1.2
903,4,186,196,94.9,bwa_color_wrapper/1.0.2
904,265,185,8030,2.3,presto_maskprimers/0.6.2+galaxy0
905,43,184,329,55.9,spades_metaviralspades/3.15.4+galaxy0
906,650,183,4921,3.7,multiqc/1.8+galaxy1
907,159,183,1207,15.2,raceid_clustering/3.1
908,509,183,7726,2.4,annotatemyids/3.12.0
909,3,183,218,83.9,ncbi_blastx_wrapper/0.3.3
910,84,182,645,28.2,picard_SamToFastq/2.7.1.0
911,114,181,872,20.8,length_and_gc_content/0.1.2
912,420,181,3207,5.6,augustus_training/3.4.0
913,787,181,6020,3.0,bcftools_consensus/1.10
914,70,180,533,33.8,basil/1.2.0
915,511,180,3895,4.6,idr/2.0.3
916,142,179,1041,17.2,Add_a_column1/1.3.1
917,472,178,14345,1.2,rapidnj/2.3.2
918,643,178,4912,3.6,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
919,197,178,1499,11.9,plotdexseq/1.28.1.0
920,76,176,1748,10.1,deeptools_bam_coverage/3.0.2.0
921,514,175,3927,4.5,rseqc_geneBody_coverage2/2.6.4.1
922,198,175,1513,11.6,sceasy_convert/0.0.5+galaxy1
923,78,174,2352,7.4,deeptools_compute_gc_bias/3.5.1.0.0
924,65,174,498,34.9,xchem_transfs_scoring/0.4.0
925,680,174,5173,3.4,mothur_summary_single/1.39.5.2
926,652,173,4873,3.6,fastq_filter/1.0.0
927,617,173,18614,0.9,mothur_dist_shared/1.39.5.0
928,639,173,4857,3.6,bg_column_arrange_by_header/0.2
929,475,171,7296,2.3,kc-align/1.0.2
930,457,171,3472,4.9,cshl_fastx_clipper/1.0.3
931,379,170,2904,5.9,mothur_reverse_seqs/1.39.5.0
932,642,170,4917,3.5,volcanoplot/0.0.3
933,293,169,2192,7.7,cshl_fastq_quality_converter/1.0.1
934,157,168,1198,14.0,rbc_mafft_add/7.489+galaxy0
935,13,167,369,45.3,slamdunk/0.4.1+galaxy3
936,683,167,5229,3.2,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
937,36,167,933,17.9,salmon/0.8.2
938,195,166,1489,11.1,scanpy_read_10x/1.6.0+galaxy0
939,176,166,1340,12.4,trinity_super_transcripts/2.9.1
940,579,165,4394,3.8,bedtools_shufflebed/2.30.0
941,363,165,2726,6.1,bioext_bam2msa/0.20.1+galaxy0
942,281,164,2138,7.7,meme_fimo/5.0.5.0
943,230,164,6815,2.4,deeptools_compute_matrix/2.5.0.0
944,196,163,5933,2.7,pangolin/4.0.5+galaxy2
945,59,160,444,36.0,snippy_clean_full_aln/4.5.0
946,515,160,3884,4.1,pca1/1.0.2
947,55,158,1570,10.1,deeptools_multi_bam_summary/2.5.0.0
948,463,158,3540,4.5,presto_partition/0.5.4
949,119,158,887,17.8,bcftools_reheader/1.10
950,607,157,4615,3.4,taxonomy_krona_chart/2.6.1.1
951,45,157,1154,13.6,presto_maskprimers/0.6.2
952,30,157,230,68.3,precheck/2.15
953,52,157,1552,10.1,cuffmerge/2.2.1.1
954,95,157,698,22.5,anndata_ops/1.7.2+galaxy0
955,353,156,10558,1.5,mothur_trim_seqs/1.39.5.0
956,589,156,4495,3.5,tb_variant_filter/0.1.3+galaxy0
957,32,156,549,28.4,stringtie/1.3.3
958,631,155,4828,3.2,circos_tableviewer/0.69.8+galaxy7
959,534,155,4078,3.8,abricate_summary/1.0.1
960,528,154,4046,3.8,gene2exon1/gene2exon1
961,81,154,621,24.8,spades_coronaspades/3.15.3+galaxy2
962,27,154,886,17.4,unicycler/0.4.6.0
963,342,154,2616,5.9,tradis_gene_insert_sites/1.4.5+galaxy2
964,440,153,3358,4.6,mothur_get_groups/1.39.5.0
965,348,153,2662,5.7,gfastats/1.2.2+galaxy0
966,214,153,6560,2.3,kraken2/2.0.8_beta+galaxy0
967,104,153,786,19.5,_dropletBarcodePlot/1.6.1+galaxy2
968,590,152,4514,3.4,hgv_david/hgv_david
969,238,150,3391,4.4,cummeRbund/2.16.0+galaxy1
970,55,150,422,35.5,predict_pipeline/1.0
971,557,149,4251,3.5,tbvcfreport/0.1.8+galaxy0
972,218,149,1660,9.0,EMBOSS: newcpgreport57/5.0.0.1
973,472,149,3611,4.1,mimodd_map/0.1.9
974,190,147,1446,10.2,vcffixup/1.0.0_rc3+galaxy0
975,40,147,1145,12.8,mothur_make_contigs/1.36.1.0
976,299,147,2294,6.4,sklearn_generalized_linear/1.0.8.3
977,219,146,1631,9.0,edger/3.24.1+galaxy1
978,130,146,988,14.8,scanpy_filter_cells/1.7.2+galaxy0
979,148,145,1123,12.9,bigwigtowig/bigwigtowig
980,200,145,1526,9.5,kraken-translate/1.2.3
981,198,144,1503,9.6,snpSift_filter/4.3+t.galaxy0
982,180,144,1379,10.4,deeptools_plot_heatmap/3.1.2.0.1
983,172,143,5173,2.8,plant_tribes_assembly_post_processor/1.0.3.0
984,29,143,221,64.7,picard_CollectGcBiasMetrics/2.18.2.1
985,468,142,3569,4.0,mothur_remove_groups/1.39.5.0
986,33,142,1002,14.2,deeptools_plot_enrichment/3.5.1.0.0
987,572,142,4319,3.3,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
988,284,141,2152,6.6,sklearn_svm_classifier/1.0.8.3
989,18,141,255,55.3,hisat2/2.1.0
990,19,141,553,25.5,bowtie2/0.2
991,372,140,4893,2.9,flanking_features_1/4.0.1
992,44,140,1329,10.5,racon/1.5.0+galaxy0
993,374,140,5375,2.6,porechop/0.2.3
994,56,139,406,34.2,cshl_fastx_trimmer/1.0.2
995,233,137,1774,7.7,bedtools_bedtoigv/2.30.0
996,520,137,3974,3.4,mothur_venn/1.39.5.0
997,32,135,815,16.6,presto_filterseq/0.6.2
998,14,134,190,70.5,bellerophon/1.0+galaxy0
999,74,133,562,23.7,rseqc_read_GC/2.6.4
1000,218,132,1669,7.9,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
1001,450,132,3434,3.8,mimodd_varreport/0.1.9
1002,109,131,827,15.8,crossmap_wig/0.5.2+galaxy0
1003,212,129,1576,8.2,blastxml_to_tabular/2.10.1+galaxy0
1004,214,129,1612,8.0,bedtools_maskfastabed/2.30.0
1005,56,129,1543,8.4,deeptools_compute_matrix/3.0.2.0
1006,310,129,2351,5.5,trinity_run_de_analysis/2.9.1
1007,25,128,182,70.3,vcfrandomsample/1.0.0_rc3+galaxy0
1008,40,128,1205,10.6,deeptools_bam_pe_fragmentsize/3.5.1.0.0
1009,437,128,3296,3.9,uniprot/0.2
1010,68,127,498,25.5,dada2_plotQualityProfile/1.18+galaxy0
1011,77,127,589,21.6,busco/5.2.2+galaxy0
1012,194,126,5748,2.2,maker/2.31.11
1013,46,125,1288,9.7,nonpareil/3.1.1.0
1014,525,125,4014,3.1,mothur_clearcut/1.39.5.0
1015,439,125,3362,3.7,vcfaddinfo/1.0.0_rc1+galaxy0
1016,53,125,1484,8.4,mothur_cluster_split/1.36.1.0
1017,224,125,1712,7.3,deeptools_plot_pca/3.5.1.0.0
1018,116,124,3361,3.7,deeptools_compute_matrix/3.1.2.0.0
1019,136,122,1039,11.7,transit_resampling/3.0.2+galaxy1
1020,340,122,2589,4.7,plotly_ml_performance_plots/0.2
1021,112,122,846,14.4,ruvseq/1.16.0+galaxy1
1022,495,122,3777,3.2,collection_element_identifiers/0.0.2
1023,422,121,3442,3.5,hhsearch/3.2.0+galaxy0
1024,425,121,3244,3.7,fasta-stats/1.0.1
1025,337,121,2575,4.7,bcftools_query/1.10
1026,175,121,1339,9.0,rbc_mirdeep2/2.0.1.2+galaxy0
1027,441,120,3367,3.6,EMBOSS: cusp17/5.0.0
1028,90,120,679,17.7,scanpy_find_cluster/1.7.2+galaxy0
1029,41,120,283,42.4,bcftools_stats/1.9+galaxy1
1030,139,120,1062,11.3,snpSift_vcfCheck/4.3+t.galaxy0
1031,149,119,1135,10.5,vcfcheck/1.0.0_rc3+galaxy0
1032,197,119,1501,7.9,tp_split_on_column/0.2
1033,55,119,1566,7.6,deeptools_bam_pe_fragmentsize/3.3.2.0.0
1034,7,118,187,63.1,rnaspades/3.9.0.1
1035,127,118,968,12.2,mummer_show_coords/4.0.0beta2+galaxy1
1036,364,118,2777,4.2,mothur_rename_seqs/1.39.5.0
1037,369,117,2823,4.1,cshl_fastx_collapser/1.0.0
1038,465,116,3538,3.3,add_line_to_file/0.1.0
1039,37,116,284,40.8,get_read_pipeline/1.0
1040,11,115,332,34.6,flye/2.8.3+galaxy0
1041,46,115,1405,8.2,mothur_screen_seqs/1.36.1.0
1042,11,114,334,34.1,alevin/1.5.1+galaxy0
1043,174,114,1298,8.8,crossmap_bed/0.5.2+galaxy0
1044,90,113,680,16.6,scanpy_run_tsne/1.7.2+galaxy0
1045,96,113,716,15.8,trinity_filter_low_expr_transcripts/2.9.1
1046,25,113,183,61.7,samtools_idxstats/2.0
1047,436,113,3268,3.5,multiqc/1.9
1048,121,112,913,12.3,mothur_deunique_seqs/1.39.5.0
1049,55,112,413,27.1,featureCoverage1/2.0.0
1050,339,111,10187,1.1,mothur_chimera_vsearch/1.39.5.1
1051,123,110,3669,3.0,prokka/1.14.5
1052,442,110,3378,3.3,EMBOSS: pepstats71/5.0.0
1053,203,110,1532,7.2,raceid_inspectclusters/3.1
1054,7,110,273,40.3,kraken2/2.1.1+galaxy0
1055,203,110,1550,7.1,mummer_dnadiff/4.0.0beta2+galaxy1
1056,114,110,3398,3.2,bio_hansel/2.6.1+galaxy0
1057,79,109,604,18.0,tp_split_on_column/0.4
1058,425,109,3220,3.4,cshl_fasta_nucleotides_changer/1.0.2
1059,23,108,700,15.4,align_families/3.0.2
1060,61,107,467,22.9,strelka_somatic/2.9.10+galaxy0
1061,241,107,1846,5.8,mummerplot_wrapper/0.0.7
1062,101,107,2701,4.0,stringtie/1.1.0
1063,425,107,3244,3.3,get_pdb/0.1.0
1064,52,107,393,27.2,macs2_randsample/2.1.1.20160309.1
1065,147,106,2258,4.7,scatterplot_rpy/1.0.3
1066,486,106,3696,2.9,mothur_get_coremicrobiome/1.39.5.0
1067,94,106,716,14.8,circos_wiggle_to_stacked/0.69.8+galaxy7
1068,514,106,3930,2.7,fasta_filter_by_length/1.1
1069,39,105,299,35.1,picard_QualityScoreDistribution/2.18.2.1
1070,46,105,352,29.8,picard_FastqToSam/2.18.2.2
1071,16,105,111,94.6,genetrack/1.0.0
1072,159,104,4716,2.2,deseq2/2.11.40.2
1073,67,104,508,20.5,macs2_refinepeak/2.1.1.20160309.1
1074,198,104,1491,7.0,sklearn_pca/1.0.8.3+galaxy0
1075,97,103,723,14.2,idba_ud/1.1.3+galaxy1
1076,409,102,3132,3.3,gmx_setup/2020.2+galaxy0
1077,405,102,3101,3.3,vsearch_dereplication/2.8.3.0
1078,51,101,391,25.8,samtools_markdup/1.13+galaxy1
1079,32,101,245,41.2,pharmcat/1.3.1+galaxy0
1080,74,101,567,17.8,sequence_content_trimmer/0.1
1081,392,101,2999,3.4,EMBOSS: union105/5.0.0
1082,124,101,949,10.6,pycoqc/2.5.2+galaxy0
1083,85,100,560,17.9,fastq_quality_trimmer/1.0.0
1084,266,100,2038,4.9,deeptools_plot_profile/3.1.2.0.0
1085,426,99,3244,3.1,mothur_biom_info/1.39.5.0
1086,46,99,306,32.4,bcftools_norm/1.9+galaxy1
1087,41,99,268,36.9,fastq_dump/2.9.1.3
1088,12,99,316,31.3,pileometh/0.5.2+galaxy0
1089,111,99,831,11.9,lofreq_alnqual/2.1.5+galaxy0
1090,72,99,546,18.1,scanpy_find_variable_genes/1.7.2+galaxy0
1091,159,99,1180,8.4,poretools_winner/0.6.1a1.0
1092,162,98,1237,7.9,jbrowse_to_standalone/1.16.11+galaxy1
1093,45,98,691,14.2,htseq_count/0.6.1galaxy3
1094,107,98,817,12.0,plotly_regression_performance_plots/0.1
1095,64,98,485,20.2,ggplot2_histogram/2.2.1+galaxy0
1096,85,98,648,15.1,scanpy_run_pca/1.7.2+galaxy0
1097,396,97,3041,3.2,packmol/18.169.1
1098,96,97,728,13.3,scanpy_run_umap/1.7.2+galaxy0
1099,195,97,1486,6.5,trinity_contig_exn50_statistic/2.9.1
1100,111,96,849,11.3,progressivemauve/2015_02_13.0
1101,23,96,541,17.7,bwa/0.4.2
1102,16,96,382,25.1,kallisto_pseudo/0.46.0.2
1103,100,96,749,12.8,dropletutils_empty_drops/1.0.4+galaxy0
1104,392,95,2983,3.2,cshl_fastx_nucleotides_distribution/1.0.1
1105,38,95,291,32.6,iterative_map_pipeline/1.0
1106,65,95,497,19.1,wiggle2simple1/wiggle2simple1
1107,201,95,1535,6.2,samtools_ampliconclip/1.13
1108,127,95,967,9.8,dropletutils_read_10x/1.0.4+galaxy0
1109,349,94,2382,3.9,table_compute/0.9.2
1110,146,94,1090,8.6,gff_filter_by_attribute/gff_filter_by_attribute
1111,34,94,253,37.2,prinseq/0.20.4
1112,282,94,2132,4.4,gffcompare_to_bed/0.2.1
1113,323,94,2442,3.8,vcf2pgSnp/1.0.0
1114,34,94,261,36.0,mimodd_delcall/0.1.9
1115,369,94,2811,3.3,EMBOSS: skipseq91/5.0.0.1
1116,113,94,1986,4.7,bioext_bealign/0.20.1+galaxy1
1117,79,93,585,15.9,sklearn_train_test_split/1.0.8.3
1118,17,93,512,18.2,alleyoop/0.4.3+galaxy1
1119,25,92,191,48.2,spades_metaplasmidspades/3.15.3+galaxy2
1120,197,92,1511,6.1,sklearn_nn_classifier/1.0.8.3
1121,171,91,1303,7.0,snap_training/2013_11_29+galaxy1
1122,427,91,3275,2.8,EMBOSS: extractfeat34/5.0.0
1123,226,91,1724,5.3,EMBOSS: newcpgseek58/5.0.0.1
1124,360,90,2735,3.3,samtools_idxstats/2.0.1
1125,360,90,2752,3.3,tb_variant_filter/0.3.5+galaxy2
1126,333,90,10017,0.9,cufflinks/2.2.1.2
1127,228,90,1750,5.1,umi_tools_count/1.1.2+galaxy2
1128,88,90,669,13.5,goslimmer/1.0.1
1129,137,90,1041,8.6,bcftools_query_list_samples/1.10
1130,239,90,1822,4.9,fasta_nucleotide_color_plot/1.0.1
1131,173,89,1316,6.8,seq_composition/0.0.5
1132,61,89,452,19.7,scanpy_compute_graph/1.7.2+galaxy1
1133,18,89,134,66.4,diffbind/2.6.5.0
1134,87,89,650,13.7,cshl_fastq_quality_filter/1.0.2
1135,238,89,1790,5.0,Add_a_column1/1.2.0
1136,37,89,1153,7.7,unicycler/0.4.7.0
1137,61,87,467,18.6,strelka_germline/2.9.10+galaxy0
1138,89,87,637,13.7,scanpy_inspect/1.4.4.post1+galaxy3
1139,78,86,597,14.4,snpSift_geneSets/4.3.0
1140,322,85,2460,3.5,EMBOSS: wordcount109/5.0.0.1
1141,166,85,1260,6.7,keras_model_config/0.5.0
1142,17,85,131,64.9,picard_SortSam/2.7.1.1
1143,349,84,2676,3.1,flymine/flymine
1144,287,84,2198,3.8,velvetg/1.2.10.1
1145,81,83,613,13.5,vcfannotategenotypes/1.0.0_rc3+galaxy0
1146,79,82,564,14.5,anndata_manipulate/0.6.22.post1+galaxy4
1147,249,81,7514,1.1,mothur_seq_error/1.39.5.0
1148,322,81,2452,3.3,ambertools_acpype/21.10+galaxy0
1149,111,81,847,9.6,transit_gumbel/3.0.2+galaxy1
1150,22,80,482,16.6,minimap2/2.17+galaxy4
1151,63,80,476,16.8,scanpy_filter_genes/1.7.2+galaxy0
1152,55,80,422,19.0,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
1153,57,79,405,19.5,fastq_to_tabular/1.1.1
1154,149,78,1095,7.1,cshl_fastq_quality_converter/1.0.0
1155,344,78,2633,3.0,mothur_phylotype/1.39.5.0
1156,58,77,414,18.6,samtools_mpileup/2.1.3
1157,222,77,1690,4.6,tp_unfold_column_tool/1.1.1
1158,271,76,8158,0.9,samtools_slice_bam/2.0
1159,24,76,154,49.4,bax2bam/0.0.9+galaxy0
1160,26,76,682,11.1,mothur_unifrac_weighted/1.39.5.0
1161,60,75,460,16.3,md_converter/1.9.6+galaxy0
1162,88,75,820,9.1,busco/4.1.4
1163,78,75,589,12.7,mothur_make_fastq/1.39.5.0
1164,243,74,1861,4.0,mimodd_rebase/0.1.9
1165,159,74,1213,6.1,rseqc_read_quality/2.6.4
1166,186,74,1424,5.2,EMBOSS: revseq82/5.0.0
1167,147,74,3996,1.9,sklearn_build_pipeline/1.0.8.3
1168,218,74,1664,4.4,vcffilter2/1.0.0_rc1+galaxy2
1169,97,73,735,9.9,dada2_makeSequenceTable/1.18+galaxy0
1170,38,73,291,25.1,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
1171,306,73,2326,3.1,poretools_qualdist/0.6.1a1.0
1172,253,73,1939,3.8,ggplot2_violin/3.3.5+galaxy0
1173,41,72,267,27.0,dropletutils/1.10.0+galaxy1
1174,305,72,2321,3.1,sam_merge2/1.2.0
1175,44,72,337,21.4,transit_hmm/3.0.2+galaxy1
1176,251,71,1914,3.7,EMBOSS: freak36/5.0.0.1
1177,33,70,230,30.4,bam_to_sam/2.0
1178,53,70,283,24.7,samtools_view/1.9
1179,97,70,743,9.4,modENCODEfly/modENCODEfly
1180,162,70,4656,1.5,nanoplot/1.25.0+galaxy1
1181,296,70,2230,3.1,mothur_get_relabund/1.39.5.0
1182,199,70,1519,4.6,kraken-filter/1.2.3
1183,15,70,268,26.1,hisat2/2.0.5.2
1184,60,70,460,15.2,vsearch_search/2.8.3.1
1185,87,69,658,10.5,vcfgeno2haplo/1.0.0_rc3+galaxy0
1186,89,69,676,10.2,bedtools_tagbed/2.30.0
1187,61,69,468,14.7,snpSift_dbnsfp/4.3.0
1188,258,69,1971,3.5,MAF_To_BED1/MAF_To_BED1
1189,210,69,1608,4.3,hgv_linkToGProfile/hgv_linkToGProfile
1190,196,69,1498,4.6,vsearch_clustering/2.8.3.0
1191,107,69,842,8.2,bioext_bealign/0.20.1+galaxy0
1192,134,68,1002,6.8,gprofiler_snpense/0.1.7+galaxy11
1193,55,68,409,16.6,anndata_export/0.7.5+galaxy0
1194,261,68,1997,3.4,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
1195,110,68,813,8.4,msstats/3.22.0.0
1196,57,68,437,15.6,picard_CollectWgsMetrics/2.18.2.1
1197,108,68,779,8.7,bedtools_nucbed/2.30.0
1198,173,68,1324,5.1,cshl_fastx_renamer/0.0.11
1199,124,68,921,7.4,sklearn_data_preprocess/1.0.8.3
1200,122,67,928,7.2,deeptools_plot_heatmap/2.5.0.0
1201,91,67,686,9.8,dada2_removeBimeraDenovo/1.18+galaxy0
1202,13,67,100,67.0,diffbind/2.2.1
1203,50,67,372,18.0,bamFilter/0.0.1
1204,289,67,2208,3.0,collapse_dataset/4.1
1205,68,66,513,12.9,samtools_flagstat/2.0.1
1206,62,66,472,14.0,scanpy_normalise_data/1.7.2+galaxy0
1207,19,66,107,61.7,bcftools_mpileup/1.4.0.0
1208,108,65,821,7.9,vcfflatten2/1.0.0_rc3+galaxy0
1209,264,65,7963,0.8,cufflinks/2.2.1.0
1210,208,65,1576,4.1,bedtools_flankbed/2.30.0
1211,114,65,848,7.7,bioext_bam2msa/0.19.7.0
1212,142,65,1070,6.1,cshl_fastx_clipper/1.0.1
1213,186,64,1409,4.5,graphlan_annotate/1.1.3
1214,162,64,1239,5.2,mummer_mummerplot/4.0.0rc1+galaxy2
1215,37,64,276,23.2,scanpy_scale_data/1.7.2+galaxy0
1216,283,64,2157,3.0,heatmap_1/1.0.0
1217,238,63,1811,3.5,genomescope/2.0+galaxy1
1218,240,63,1783,3.5,gops_cluster_1/1.0.0
1219,74,63,568,11.1,vsearch_search/1.9.7.0
1220,244,63,1870,3.4,collapse_dataset/4.2
1221,3,62,90,68.9,flye/2.8.2+galaxy0
1222,28,62,192,32.3,cshl_fastq_quality_filter/1.0.0
1223,259,62,1987,3.1,vegan_diversity/2.4-3
1224,18,62,493,12.6,tetyper/1.1+galaxy1
1225,86,62,611,10.1,translate_bed/0.1.0
1226,21,62,130,47.7,bcftools_call/1.4.0
1227,41,62,314,19.7,spades_coronaspades/3.15.4+galaxy0
1228,223,61,6611,0.9,iqtree/2.1.2+galaxy1
1229,246,61,1873,3.3,gmx_setup/2022+galaxy0
1230,68,61,516,11.8,transit_gumbel/3.0.2+galaxy0
1231,185,61,1412,4.3,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
1232,201,61,1528,4.0,bandage_info/0.8.1+galaxy1
1233,280,61,2134,2.9,EMBOSS: seqret84/5.0.0
1234,112,61,833,7.3,mothur_get_oturep/1.39.5.0
1235,6,60,182,33.0,rna_starsolo/2.7.5b
1236,28,60,215,27.9,sequence_content_trimmer/0.2.3
1237,246,60,1876,3.2,bedtools_overlapbed/2.30.0
1238,152,60,1127,5.3,bcftools_convert_from_vcf/1.10
1239,139,60,1064,5.6,ggplot2_histogram/3.3.5+galaxy0
1240,211,59,1616,3.7,biom_convert/2.1.10+galaxy0
1241,236,59,1787,3.3,gops_basecoverage_1/1.0.0
1242,50,59,382,15.4,purge_dups/1.2.5+galaxy4
1243,236,59,1812,3.3,EMBOSS: equicktandem31/5.0.0.1
1244,234,58,1759,3.3,ebi_search_rest_results/0.1.1
1245,180,58,1365,4.2,vcfdistance/1.0.0_rc3+galaxy0
1246,217,58,1656,3.5,ggplot2_point/2.2.1+galaxy1
1247,228,58,1749,3.3,EMBOSS: etandem33/5.0.0.1
1248,27,58,821,7.1,dunovo/3.0.2
1249,139,58,1055,5.5,bedtools_bed12tobed6/2.30.0
1250,50,58,1093,5.3,stringtie/1.3.6
1251,169,56,1290,4.3,graphlan/1.1.3
1252,64,56,453,12.4,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
1253,18,56,130,43.1,bcftools_plugin_fill_an_ac/1.10
1254,98,56,2426,2.3,sklearn_numeric_clustering/1.0.8.1
1255,209,56,1592,3.5,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
1256,7,55,213,25.8,cuffdiff/2.2.1.2
1257,8,55,242,22.7,search_gui/4.0.41+galaxy1
1258,135,55,1035,5.3,CONVERTER_bed_to_bgzip_0/CONVERTER_bed_to_bgzip_0
1259,9,55,194,28.4,sailfish/0.7.6.0
1260,14,55,266,20.7,deeptools_bam_compare/2.5.0.0
1261,166,55,1267,4.3,maker_map_ids/2.31.11
1262,208,55,1581,3.5,circos_bundlelinks/0.69.8+galaxy7
1263,202,54,1486,3.6,multiqc/1.6
1264,12,54,92,58.7,pharmcat/1.7.0+galaxy0
1265,27,54,207,26.1,picard_CollectBaseDistributionByCycle/2.18.2.1
1266,197,54,1455,3.7,multiqc/1.7
1267,26,54,191,28.3,salsa/2.3+galaxy0
1268,220,54,1651,3.3,vcf2tsv/0.0.3
1269,12,54,77,70.1,samtools_mpileup/0.0.1
1270,189,53,1444,3.7,prepare_receptor/1.5.7+galaxy0
1271,74,53,551,9.6,fastqe/0.2.6+galaxy1
1272,231,53,1769,3.0,EMBOSS: dottup26/5.0.0
1273,13,53,370,14.3,bowtie2/0.3
1274,164,53,4859,1.1,gmx_em/2022+galaxy0
1275,210,53,1598,3.3,chembl/0.10.1+galaxy4
1276,11,53,84,63.1,precheck/3.0.2
1277,43,53,325,16.3,hyphy_conv/2.5.31+galaxy1
1278,109,53,835,6.3,picard_BedToIntervalList/2.18.2.1
1279,142,53,1083,4.9,gff_to_prot/3.0.2+galaxy0
1280,15,52,114,45.6,salsa/2.3+galaxy3
1281,20,52,557,9.3,cuffdiff/2.2.1.5
1282,40,52,295,17.6,macs2_callpeak/2.1.1.20160309.4
1283,116,52,3431,1.5,mothur_chimera_uchime/1.39.5.0
1284,212,52,1600,3.3,ebi_metagenomics_run_downloader/0.1.0
1285,219,52,1678,3.1,EMBOSS: dottup26/5.0.0.1
1286,153,51,1130,4.5,limma_voom/3.38.3+galaxy3
1287,202,51,1548,3.3,EMBOSS: dotmatcher24/5.0.0.1
1288,128,50,972,5.1,vcfleftalign/1.0.0_rc3+galaxy0
1289,59,50,398,12.6,fastq_dump/2.10.4
1290,74,50,536,9.3,ml_visualization_ex/1.0.8.3
1291,103,50,2964,1.7,deeptools_compute_matrix/3.3.0.0.0
1292,206,50,1543,3.2,bedtools_maskfastabed/2.29.2
1293,158,50,1200,4.2,bedtools_clusterbed/2.30.0
1294,195,50,1451,3.4,multiqc/1.8+galaxy0
1295,16,50,84,59.5,bcftools_mpileup/1.9+galaxy2
1296,115,50,875,5.7,build_ucsc_custom_track_1/1.0.1
1297,12,49,340,14.4,cuffmerge/0.0.6
1298,195,49,1488,3.3,prepare_box/2021.03.5+galaxy0
1299,130,49,3803,1.3,iqtree/1.5.5.3
1300,201,49,1509,3.2,poretools_events/0.6.1a1.1
1301,143,49,4338,1.1,gmx_em/2020.2+galaxy0
1302,191,48,1460,3.3,gmx_editconf/2020.2+galaxy0
1303,156,48,1181,4.1,bedtools_bedpetobam/2.30.0
1304,68,48,513,9.4,retrieve_scxa/v0.0.2+galaxy2
1305,186,48,1414,3.4,circos_aln_to_links/0.69.8+galaxy7
1306,217,48,1655,2.9,build_ucsc_custom_track_1/1.0.0
1307,48,48,359,13.4,vcfprimers/1.0.0_rc3+galaxy0
1308,175,48,1339,3.6,bed_to_bigBed/bed_to_bigBed
1309,185,47,1404,3.3,get_pdb/0.1.0
1310,181,47,1384,3.4,bedtools_fisher/2.30.0
1311,51,47,391,12.0,EMBOSS: cpgreport16/5.0.0.1
1312,137,47,1038,4.5,circos_interval_to_tile/0.69.8+galaxy7
1313,187,47,1414,3.3,gmx_editconf/2022+galaxy0
1314,18,47,138,34.1,spades_metaviralspades/3.15.3+galaxy2
1315,92,47,669,7.0,pileup_interval/1.0.3
1316,136,47,948,5.0,query_tabular/3.3.0
1317,54,47,1615,2.9,valet/1.0.0
1318,138,46,1052,4.4,mummer_mummerplot/4.0.0beta2+galaxy1
1319,14,46,100,46.0,bedtools_multicovtbed/2.29.2
1320,23,46,172,26.7,scanpy_read_10x/1.8.1+2+galaxy0
1321,170,46,1298,3.5,ggplot2_violin/2.2.1+galaxy0
