,totalmemory,num_jobs,tool_name_version
897,37922153212.0,290.0,dada2_plotComplexity/1.16+galaxy0
898,37862111752.0,344.0,anndata_manipulate/0.7.5+galaxy0
899,37698196536.0,286.0,hyphy_slac/2.5.14+galaxy0
900,37434576068.0,284.0,deeptools_plot_pca/3.3.0.0.0
901,37434573268.0,284.0,circos_wiggle_to_scatter/0.69.8+galaxy4
902,37389964912.0,378.0,dada2_assignTaxonomyAddspecies/1.16+galaxy0
903,37288716272.0,299.0,picard_EstimateLibraryComplexity/2.18.2.1
904,37156904164.0,298.0,bedtools_clusterbed/2.29.0
905,36972613824.0,292.0,hetbox/1.0
906,36935723272.0,406.0,transdecoder/5.5.0+galaxy0
907,36858779952.0,285.0,deeptools_plot_coverage/3.3.0.0.0
908,36848518588.0,311.0,seqtk_mergepe/1.3.1
909,36803759692.0,326.0,deeptools_compute_gc_bias/3.3.2.0.0
910,36610516912.0,323.0,masigpro/1.49.3.1+galaxy1
911,36537511396.0,291.0,snap_training/2013_11_29+galaxy1
912,36495373956.0,339.0,EMBOSS: dottup26/5.0.0.1
913,36276511028.0,322.0,EMBOSS: extractseq35/5.0.0
914,36201050904.0,336.0,deeptools_bam_coverage/2.5.0.0
915,36116454024.0,274.0,hyphy_fel/2.5.14+galaxy0
916,35292548888.0,392.0,trinity_align_and_estimate_abundance/2.9.1+galaxy1
917,35212043016.0,374.0,roary/3.13.0+galaxy1
918,35193770892.0,267.0,hyphy_meme/2.5.14+galaxy0
919,35131106252.0,288.0,ucsc_table_direct_archaea1/ucsc_table_direct_archaea1
920,35022294156.0,268.0,cshl_fastx_reverse_complement/1.0.2
921,34823956812.0,278.0,EMBOSS: pepstats71/5.0.0
922,34753575500.0,279.0,tradis_gene_insert_sites/1.4.5+galaxy2
923,34666595992.0,263.0,deeptools_plot_fingerprint/3.3.0.0.0
924,34625621808.0,288.0,seqtk_mergefa/1.3.1
925,34525760356.0,265.0,scatterplot_rpy/1.0.3
926,34437473948.0,272.0,trimmomatic/0.32.3
927,33928130848.0,262.0,rseqc_RPKM_saturation/2.6.4.1
928,33901273476.0,271.0,scanpy_plot/1.4.4.post1+galaxy3
929,32942782640.0,276.0,plant_tribes_kaks_analysis/1.0.3.0
930,32844308348.0,309.0,anndata_inspect/0.7.5+galaxy0
931,32830493464.0,404.0,bowtie2/0.3
932,32677923044.0,297.0,EMBOSS: dotmatcher24/5.0.0.1
933,32667517508.0,379.0,maker/2.31.11
934,32666347652.0,267.0,bacteria_tradis/1.4.5+galaxy2
935,32459059880.0,280.0,genrich/0.5+galaxy2
936,32407818932.0,252.0,samtools_sort/2.0.2
937,32332341620.0,266.0,dada2_makeSequenceTable/1.16+galaxy0
938,32294063004.0,324.0,bedtools_bamtobed/2.30.0
939,32192813712.0,245.0,cuffcompare/2.2.1.1
940,32130147756.0,266.0,sklearn_ensemble/1.0.8.2
941,32030286212.0,243.0,sklearn_clf_metrics/1.0.8.2
942,31858807980.0,244.0,make_families/2.15
943,31730853864.0,253.0,mothur_remove_seqs/1.36.1.0
944,31616945968.0,246.0,cummeRbund/2.16.0+galaxy1
945,31607994236.0,249.0,msaboot/0.1.2
946,31418610932.0,256.0,hgv_linkToGProfile/hgv_linkToGProfile
947,31384037736.0,245.0,mixcr_analyze/3.0.5.0
948,31321371636.0,266.0,mothur_make_contigs/1.36.1.0
949,31299609624.0,262.0,trinity_super_transcripts/2.9.1
950,31282940692.0,245.0,qualimap_counts/2.2.2d
951,30975793580.0,235.0,mummer_nucmer/4.0.0beta2
952,30869627188.0,248.0,tophat2/2.1.0
953,30865742592.0,238.0,repeatmasker_wrapper/4.0.7+galaxy2
954,30815887924.0,266.0,vsearch_dereplication/1.9.7.0
955,30681605556.0,311.0,bedtools_getfastabed/2.30.0
956,30680217348.0,255.0,mothur_nmds/1.39.5.0
957,30676358884.0,245.0,htseq_count/0.6.1galaxy1
958,30663548308.0,238.0,picard_artifact_metrics/2.18.2.1
959,30530501376.0,260.0,EMBOSS: revseq82/5.0.0
960,30357786960.0,284.0,scanpy_inspect/1.7.1+galaxy0
961,30259161512.0,238.0,sam_to_bam/1.1.2
962,30206682652.0,233.0,sklearn_feature_selection/1.0.8.2
963,30083822896.0,229.0,sklearn_sample_generator/1.0.8.2
964,30069777396.0,245.0,mothur_lefse/1.39.5.0
965,30065919616.0,235.0,samtool_filter2/1.8
966,30033968636.0,257.0,vegan_rarefaction/2.4-3
967,29989207744.0,272.0,fastqe/0.2.6+galaxy1
968,29986584396.0,239.0,sklearn_svm_classifier/1.0.8.2
969,29789486512.0,226.0,vcfcombine/1.0.0_rc1+galaxy0
970,29657672396.0,225.0,kc-align/0.1.4
971,29463195708.0,245.0,mothur_amova/1.39.5.0
972,29394050892.0,223.0,kraken-report/1.2.4
973,29385098448.0,226.0,Interval2Maf_pairwise1/Interval2Maf_pairwise1
974,29323668528.0,224.0,meme_meme/4.12.0.0
975,29156046616.0,235.0,fastqc/0.64
976,29133048076.0,254.0,dropletutils/1.10.0+galaxy1
977,29115143824.0,260.0,tn93/1.0.4
978,28926995656.0,244.0,circos_wiggle_to_scatter/0.69.8+galaxy7
979,28901374392.0,230.0,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
980,28708133676.0,227.0,poretools_qualdist/0.6.1a1.0
981,28695324332.0,220.0,bcftools_mpileup/1.9+galaxy2
982,28663372396.0,242.0,scpipe/1.0.0+galaxy1
983,28633893620.0,218.0,fastq_filter/1.0.0
984,28619984364.0,290.0,ncbi_tblastn_wrapper/2.10.1+galaxy0
985,28543199292.0,226.0,spaln/2.3.2+galaxy0
986,28417652784.0,234.0,count_gff_features/0.2
987,28343413472.0,225.0,gatk_variant_select/0.0.3
988,28342349744.0,327.0,bowtie2/2.3.2.2
989,28339555784.0,215.0,bcftools_plugin_counts/1.9+galaxy1
990,28207743252.0,214.0,abyss-pe/2.2.3
991,28198789908.0,217.0,Add_a_column1/1.1.0
992,28128408112.0,218.0,mimodd_info/0.1.9
993,28096459784.0,240.0,hisat2/2.0.3
994,27942883316.0,235.0,cor2/1.0.0
995,27834069668.0,215.0,t_test_two_samples/1.0.1
996,27823880904.0,241.0,medaka_consensus_pipeline/1.0.3+galaxy2
997,27767545328.0,226.0,vcfcheck/1.0.0_rc3+galaxy0
998,27671542452.0,213.0,macs2_callpeak/2.1.1.20160309.0
999,27542354184.0,245.0,rseqc_read_quality/2.6.4
1000,27535511824.0,348.0,kraken/1.2.4
1001,27384920548.0,230.0,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
1002,27345254040.0,232.0,gd_new_oscar/1.0.0
1003,27323490916.0,228.0,presto_assemblepairs/0.5.4
1004,27258202500.0,216.0,gprofiler_snpense/0.1.7+galaxy11
1005,27153248696.0,206.0,fasta_compute_length/1.0.2
1006,27111109140.0,254.0,disco/1.2.0
1007,27064960612.0,213.0,sklearn_searchcv/1.0.8.2
1008,27025293360.0,215.0,scikit_bio_diversity_beta_diversity/0.4.2.0
1009,26789914176.0,260.0,mummer_dnadiff/4.0.0beta2+galaxy1
1010,26718144280.0,205.0,mothur_unifrac_weighted/1.39.5.0
1011,26664431148.0,223.0,tp_cut_tool/1.0.0
1012,26494189036.0,201.0,dada2_plotQualityProfile/1.12+galaxy1
1013,26475047916.0,230.0,deeptools_plot_enrichment/3.3.2.0.0
1014,26384138808.0,204.0,bedtools_coveragebed/2.22.1
1015,26317614960.0,215.0,fasta_nucleotide_color_plot/1.0.1
1016,26286900304.0,214.0,seqtk_comp/1.3.1
1017,26261280540.0,200.0,vcfallelicprimitives/1.0.0_rc1+galaxy0
1018,26252327156.0,203.0,gatk_variant_combine/0.0.4
1019,26164040172.0,210.0,vegan_diversity/2.4-3
1020,26129466648.0,199.0,dada2_seqCounts/1.14+galaxy0
1021,26037473860.0,275.0,dada2_dada/1.18+galaxy0
1022,25979750780.0,204.0,collection_element_identifiers/0.0.2
1023,25966939572.0,197.0,sam_dump/2.10.7+galaxy1
1024,25940083504.0,206.0,picard_CollectWgsMetrics/2.18.2.1
1025,25926037716.0,222.0,vsearch_chimera_detection/2.8.3.0
1026,25813517140.0,271.0,transdecoder/5.5.0+galaxy1
1027,25654697788.0,200.0,salmon/0.11.2
1028,25594655956.0,254.0,snpSift_filter/1.0
1029,25588173548.0,211.0,fargene/0.1+galaxy1
1030,25561317468.0,220.0,bedtools_overlapbed/2.29.0
1031,25443551672.0,203.0,mothur_unifrac_unweighted/1.39.5.0
1032,25443550800.0,203.0,EMBOSS: freak36/5.0.0.1
1033,25351406988.0,200.0,tp_tac/1.1.0
1034,25307882236.0,192.0,dada2_learnErrors/1.12+galaxy1
1035,25231169544.0,229.0,bedtools_multiintersectbed/2.30.0
1036,25206783616.0,192.0,bamtools/0.0.2
1037,25201690024.0,205.0,EMBOSS: extractfeat34/5.0.0.1
1038,25179927628.0,201.0,mothur_merge_groups/1.39.5.0
1039,25073736284.0,214.0,cutadapt/1.16.3
1040,25044258624.0,190.0,picard_SamToFastq/2.18.2.1
1041,24710251588.0,189.0,seqtk_sample/1.2.0
1042,24578439824.0,188.0,trinotate/3.1.1
1043,24569487392.0,191.0,rgPicardMarkDups/1.56.0
1044,24472248484.0,201.0,rseqc_inner_distance/2.6.4.1
1045,24410818688.0,199.0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
1046,24398008056.0,192.0,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
1047,24341823348.0,256.0,rnaspades/3.9.0.2
1048,24339201468.0,223.0,cuffmerge/0.0.6
1049,24305864624.0,189.0,jbrowse/1.16.5+galaxy7
1050,24204766104.0,189.0,dada2_learnErrors/1.14+galaxy0
1051,24155565824.0,208.0,ncbi_blastn_wrapper/0.3.0
1052,24125927460.0,216.0,correct_barcodes/2.15
1053,24058908740.0,204.0,mothur_make_lefse/1.39.5.0
1054,23962905548.0,191.0,melt/1.4.2
1055,23927096492.0,203.0,bamtools/0.0.1
1056,23874619344.0,198.0,tradis_essentiality/1.4.5+galaxy2
1057,23690329364.0,192.0,hgv_snpFreq/1.0.1
1058,23625042840.0,180.0,bcftools_stats/1.9+galaxy1
1059,23598184328.0,189.0,dada2_removeBimeraDenovo/1.16+galaxy0
1060,23517615132.0,216.0,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
1061,23497087764.0,189.0,repmatch_gff3/1.0.3
1062,23453562572.0,181.0,mimodd_convert/0.1.9
1063,23453562332.0,181.0,qual_stats_boxplot/qual_stats_boxplot
1064,23390897152.0,202.0,gff_to_prot/3.0.2+galaxy0
1065,23351230096.0,204.0,mothur_reverse_seqs/1.39.5.0
1066,23330703092.0,177.0,bedtools_makewindowsbed/2.29.0
1067,23058126668.0,178.0,genetrack/1.0.1
1068,22965983332.0,175.0,bcftools_view/1.9+galaxy1
1069,22965981796.0,175.0,seqtk_fqchk/1.3.1
1070,22928937772.0,210.0,scanpy_filter/1.7.1+galaxy0
1071,22926808396.0,175.0,rna_starsolo/2.7.2b1
1072,22855933976.0,178.0,bcftools_norm/1.9+galaxy1
1073,22838028368.0,184.0,snpSift_geneSets/4.3.0
1074,22798361820.0,186.0,presto_buildconsensus/0.5.4
1075,22697264000.0,186.0,query_tabular/3.1.1
1076,22644786624.0,181.0,predict_pipeline/1.0
1077,22516833184.0,190.0,bcftools_cnv/1.10
1078,22408020208.0,170.0,poretools_nucdist/0.6.1a1.0
1079,22408019792.0,170.0,poretools_times/0.6.1a1.0
1080,22284944952.0,205.0,ncbi_tblastx_wrapper/0.3.3
1081,22276207832.0,169.0,mothur_get_sharedseqs/1.39.5.0
1082,22012585136.0,167.0,dada2_assignTaxonomyAddspecies/1.12+galaxy1
1083,22003631728.0,170.0,picard_FixMateInformation/2.18.2.1
1084,21994679584.0,173.0,picard_AddOrReplaceReadGroups/2.7.1.0
1085,21993443944.0,196.0,trinotate/3.2.1
1086,21880773300.0,166.0,sklearn_numeric_clustering/1.0.7.12
1087,21792485608.0,173.0,mothur_heatmap_bin/1.39.5.0
1088,21783533352.0,176.0,generate_matrix_for_pca_and_lda1/1.0.0
1089,21700340340.0,170.0,circos_interval_to_tile/0.69.8+galaxy7
1090,21686294600.0,186.0,dada2_seqCounts/1.16+galaxy0
1091,21624864924.0,184.0,picard_MergeBamAlignment/2.18.2.1
1092,21612054240.0,177.0,heinz_visualization/0.1.1
1093,21606966216.0,190.0,bowtie2/0.4
1094,21517439048.0,220.0,sina/1.7.1+galaxy0
1095,21485335872.0,163.0,sklearn_data_preprocess/1.0.8.2
1096,21353525792.0,162.0,bcftools_filter/1.9+galaxy1
1097,21243475316.0,165.0,crossmap_gff/0.3.7
1098,21221712536.0,161.0,khmer_abundance_distribution_single/3.0.0a3+galaxy1
1099,21089900160.0,160.0,hyphy_fubar/2.5.14+galaxy0
1100,21032329012.0,168.0,fsd/1.0.2
1101,20988804924.0,160.0,roary/3.12.0+galaxy0
1102,20933854624.0,201.0,tb_profiler_profile/2.8.14+galaxy1
1103,20856992668.0,159.0,nanoplot/1.25.0+galaxy1
1104,20830134940.0,168.0,lofreq_alnqual/2.1.5+galaxy0
1105,20786609936.0,160.0,samtools_phase/2.0.1
1106,20767479888.0,189.0,cuffdiff/2.2.1.3
1107,20725180100.0,158.0,mothur_remove_rare/1.39.5.0
1108,20584416272.0,160.0,vsearch_sorting/2.8.3.0
1109,20580708924.0,229.0,staramr_search/0.5.1
1110,20566511720.0,166.0,mothur_homova/1.39.5.0
1111,20562654500.0,156.0,fastq_manipulation/1.1.1
1112,20562654436.0,156.0,sklearn_searchcv/1.0.7.12
1113,20553853904.0,238.0,featurecounts/1.6.0.2
1114,20507706092.0,197.0,bwa/0.7.12.1
1115,20174934084.0,173.0,dada2_mergePairs/1.18+galaxy0
1116,20167218036.0,153.0,bedtools_bedtoigv/2.29.0
1117,20035406868.0,152.0,seqtk_sample/1.3.1
1118,19903594512.0,151.0,seqtk_trimfq/1.2.0
1119,19788451324.0,167.0,fastq_dump/2.9.1.3
1120,19701399752.0,151.0,bam_to_scidx/1.0.1
1121,19683495440.0,157.0,bg_diamond_view/0.9.29
1122,19639969932.0,149.0,gprofiler_convert/0.1.7+galaxy11
1123,19560680076.0,198.0,plant_tribes_gene_family_classifier/1.0.3.0
1124,19521121704.0,234.0,bedtools_genomecoveragebed/2.30.0
1125,19508159320.0,148.0,bcftools_merge/1.9+galaxy1
1126,19508158092.0,148.0,mothur_clearcut/1.39.5.0
1127,19485159836.0,167.0,EMBOSS: cpgplot15/5.0.0
1128,19389156436.0,154.0,anndata_inspect/0.7.4+galaxy1
1129,19336680292.0,149.0,bcftools_call/1.9+galaxy1
1130,19297012452.0,151.0,vcffilter2/1.0.0_rc1+galaxy2
1131,19248392740.0,156.0,seqtk_seq/1.3.3
1132,19244533896.0,146.0,hyphy_prime/2.5.14+galaxy0
1133,19184992164.0,211.0,rna_starsolo/2.7.5b
1134,19064103232.0,150.0,plotly_ml_performance_plots/0.2
1135,18966864648.0,160.0,iterative_map_pipeline/1.0
1136,18936150212.0,159.0,flymine/flymine
1137,18901576152.0,148.0,metagenomeseq_normalizaton/1.16.0-0.0.1
1138,18878577972.0,167.0,deeptools_bam_pe_fragmentsize/3.3.2.0.0
1139,18755728356.0,163.0,freebayes/0.4.1
1140,18708334980.0,145.0,presto_pairseq/0.5.4
1141,18641811116.0,156.0,mothur_chimera_uchime/1.39.5.0
1142,18598285520.0,148.0,snpSift_vcfCheck/4.3+t.galaxy0
1143,18585474516.0,141.0,hyphy_busted/2.5.14+galaxy0
1144,18584239804.0,164.0,bedtools_genomecoveragebed_bedgraph/0.1.0
1145,18466473504.0,147.0,vcfannotategenotypes/1.0.0_rc3+galaxy0
1146,18453664212.0,140.0,sklearn_clf_metrics/1.0.7.12
1147,18453663456.0,140.0,circos_tableviewer/0.69.8+galaxy4
1148,18396091636.0,148.0,EMBOSS: equicktandem31/5.0.0.1
1149,18383280636.0,141.0,circos_binlinks/0.69.8+galaxy7
1150,18373104244.0,167.0,bwa_mem/0.7.12.1
1151,18352565716.0,140.0,dada2_assignTaxonomyAddspecies/1.14+galaxy0
1152,18256715736.0,206.0,bedtools_sortbed/2.30.0
1153,18246375580.0,153.0,rseqc_junction_saturation/2.6.4.1
1154,18220754400.0,139.0,rseqc_read_NVC/2.6.4
1155,18190038888.0,138.0,hyphy_gard/2.5.14+galaxy0
1156,18163182852.0,147.0,macs2_refinepeak/2.1.1.20160309.1
1157,18105611160.0,155.0,crossmap_bed/0.3.7+galaxy1
1158,18088942024.0,138.0,wiggle2simple1/wiggle2simple1
1159,18058228532.0,137.0,cshl_fastx_artifacts_filter/1.0.1
1160,17960988852.0,147.0,picard_BedToIntervalList/2.18.2.1
1161,17957131416.0,137.0,bedtools_intersectbed/2.27.1
1162,17926415136.0,136.0,hyphy_absrel/2.5.14+galaxy0
1163,17816366104.0,139.0,snippy_clean_full_aln/4.5.0
1164,17754936568.0,137.0,edger/3.24.1
1165,17728079788.0,146.0,bedtools_makewindowsbed/2.29.2
1166,17719127800.0,149.0,export2graphlan/0.20+galaxy0
1167,17684554868.0,138.0,tn93_readreduce/1.0.4
1168,17665414656.0,167.0,mothur_parsimony/1.39.5.0
1169,17662791980.0,134.0,Interval2Maf1/Interval2Maf1
1170,17623124488.0,136.0,ml_visualization_ex/1.0.8.2
1171,17592411792.0,135.0,EMBOSS: tranalign100/5.0.0
1172,17565553388.0,144.0,macs2_randsample/2.1.1.20160309.1
1173,17565552984.0,144.0,newick_display/1.6
1174,17542555440.0,163.0,mothur_rename_seqs/1.39.5.0
1175,17530980964.0,133.0,dada2_makeSequenceTable/1.12+galaxy1
1176,17530980960.0,133.0,dada2_removeBimeraDenovo/1.12+galaxy1
1177,17460598164.0,134.0,mothur_sort_seqs/1.39.5.0
1178,17411978820.0,139.0,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
1179,17332644356.0,143.0,mothur_merge_count/1.39.5.0
1180,17267357268.0,131.0,snippy/4.4.5+galaxy1
1181,17227689064.0,133.0,Interval_Maf_Merged_Fasta2/Interval_Maf_Merged_Fasta2
1182,17179083272.0,138.0,cuffnorm/2.2.1.2
1183,17135545324.0,130.0,sklearn_generalized_linear/1.0.7.12
1184,17089184292.0,158.0,multigps/0.74.0
1185,17065162896.0,131.0,featureCoverage1/2.0.0
1186,17054974884.0,157.0,biom_add_metadata/2.1.5.1
1187,17016543068.0,136.0,tp_text_file_with_recurring_lines/1.1.0
1188,16994780148.0,132.0,maker_map_ids/2.31.10
1189,16937208872.0,140.0,CONVERTER_biom2_to_biom1/CONVERTER_biom2_to_biom1
1190,16902635608.0,129.0,bedtools_bamtobed/0.1.0
1191,16875778672.0,138.0,collapse_dataset/4.0
1192,16866826676.0,141.0,EMBOSS: trimseq103/5.0.0.1
1193,16862968336.0,131.0,plotly_parallel_coordinates_plot/0.2
1194,16832253620.0,130.0,mothur_get_seqs/1.39.5.0
1195,16740108356.0,127.0,sklearn_nn_classifier/1.0.8.2
1196,16713252016.0,136.0,basil/1.2.0
1197,16660774648.0,131.0,edger/3.20.7.2
1198,16476485244.0,125.0,hyphy_slac/2.5.8+galaxy0
1199,16379246300.0,135.0,EMBOSS: newcpgseek58/5.0.0.1
1200,16366436120.0,128.0,htseq_count/0.6.1galaxy3
1201,16233388500.0,150.0,dropletutils/1.2.1+galaxy6
1202,16142479228.0,124.0,kallisto_quant/0.43.1.3
1203,16101577528.0,149.0,Sff_extractor/Sff_extractor
1204,16081050260.0,122.0,sklearn_build_pipeline/1.0.7.12
1205,16081049632.0,122.0,lofreq_alnqual/2.1.3.1+galaxy0
1206,16081048872.0,122.0,sarscov2summary/0.1
1207,15971000004.0,125.0,EMBOSS: polydot77/5.0.0.1
1208,15962048192.0,128.0,samtools_rmdup/2.0
1209,15931332984.0,127.0,EMBOSS: merger54/5.0.0.1
1210,15869902964.0,125.0,vcfflatten2/1.0.0_rc3+galaxy0
1211,15848140284.0,121.0,vsearch_alignment/2.8.3.0
1212,15848140176.0,121.0,sklearn_train_test_split/1.0.8.2
1213,15817425828.0,120.0,mothur_get_lineage/1.39.5.0
1214,15794427240.0,139.0,mummer_mummerplot/4.0.0beta2+galaxy1
1215,15738092252.0,124.0,lastz_wrapper_2/1.2.2
1216,15707376252.0,123.0,trinity_filter_low_expr_transcripts/2.9.1
1217,15685619544.0,119.0,hyphy_fel/2.5.8+galaxy0
1218,15685613976.0,119.0,bedtools_groupbybed/2.29.0
1219,15645947400.0,121.0,circos/0.69.8+galaxy1
1220,15636994288.0,124.0,bcftools_convert_from_vcf/1.10
1221,15636994200.0,124.0,transit_gumbel/3.0.2+galaxy0
1222,15584516744.0,119.0,bedtools_intersectbed/2.27.1+galaxy1
1223,15553802464.0,118.0,fastq_masker_by_quality/1.1.1
1224,15553801988.0,118.0,hyphy_prime/2.5.8+galaxy0
1225,15482184252.0,142.0,sklearn_numeric_clustering/1.0.8.2
1226,15456563040.0,128.0,transit_resampling/3.0.2+galaxy0
1227,15395133096.0,126.0,dada2_plotQualityProfile/1.16+galaxy0
1228,15297894688.0,136.0,XY_Plot_1/1.0.1
1229,15294036488.0,126.0,mimodd_rebase/0.1.9
1230,15250511592.0,118.0,samtools_flagstat/2.0.1
1231,15241558516.0,121.0,goslimmer/1.0.1
1232,15189080788.0,116.0,dada2_makeSequenceTable/1.14+galaxy0
1233,15158381508.0,115.0,hyphy_meme/2.5.7+galaxy0
1234,15158367112.0,115.0,snippy_core/4.4.5+galaxy0
1235,15158367108.0,115.0,vcfannotate/1.0.0_rc1+galaxy0
1236,15079031820.0,119.0,jq/1.0
1237,15039364976.0,121.0,poretools_squiggle/0.6.1a1.1
1238,14986887028.0,116.0,cshl_fastq_to_fasta/1.0.1
1239,14916505252.0,117.0,vsearch_search/2.8.3.0
1240,14894742472.0,113.0,bedtools_randombed/2.29.0
1241,14894742072.0,113.0,sklearn_regression_metrics/1.0.8.2
1242,14849981296.0,128.0,kobas_annotate/2.1.1
1243,14682360244.0,139.0,cuffnorm/2.2.1.3
1244,14598004580.0,111.0,hyphy_meme/2.5.15+galaxy0
1245,14530022492.0,111.0,bcftools_convert_to_vcf/1.9+galaxy1
1246,14530021844.0,111.0,rseqc_read_hexamer/2.6.4
1247,14428924888.0,111.0,MDtag_filter/1.0.2
1248,14419980272.0,114.0,align_families/2.15
1249,14411020464.0,117.0,blastxml_to_tabular/0.3.3
1250,14398209992.0,110.0,mothur_summary_shared/1.39.5.0
1251,14297112480.0,110.0,rgweblogo3/0.4
1252,14288160748.0,113.0,mothur_corr_axes/1.39.5.0
1253,14235683864.0,108.0,vcfbedintersect/1.0.0_rc1+galaxy0
1254,14196015732.0,110.0,EMBOSS: shuffleseq87/5.0.0.1
1255,14169159256.0,119.0,gd_cluster_kegg/1.0.0
1256,14165300852.0,109.0,ems_variant_density_mapping/1.0.0
1257,14103871984.0,107.0,bg_diamond/0.9.21.0
1258,14080872984.0,126.0,vcfprimers/1.0.0_rc3+galaxy0
1259,14055251960.0,112.0,bcftools_call/1.4.0
1260,14033489316.0,108.0,rseqc_RNA_fragment_size/2.6.4.1
1261,14019442980.0,124.0,raceid_filtnormconf/3.1
1262,14015584500.0,114.0,trim_galore/0.4.2
1263,13923439888.0,111.0,gd_pca/1.0.0
1264,13918361544.0,124.0,deeptools_plot_fingerprint/2.5.0.0
1265,13870962380.0,106.0,mothur_rarefaction_shared/1.39.5.0
1266,13853058036.0,112.0,mothur_pairwise_seqs/1.39.5.0
1267,13739150256.0,105.0,ncbi_makeblastdb/0.3.0
1268,13708436320.0,104.0,sklearn_sample_generator/1.0.7.12
1269,13681578788.0,113.0,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
1270,13676485184.0,126.0,EMBOSS: matcher52/5.0.0
1271,13622929924.0,223.0,hisat2/2.0.5.2
1272,13576624292.0,103.0,meme_fimo/4.12.0.0
1273,13576623908.0,103.0,bedtools_maskfastabed/2.29.0
1274,13576623228.0,103.0,hyphy_absrel/2.5.17+galaxy1
1275,13549766832.0,112.0,gmx_setup/2020.2+galaxy0
1276,13506242388.0,104.0,kraken-translate/1.2.3
1277,13506241676.0,104.0,bax2bam/0.0.9+galaxy0
1278,13475526308.0,103.0,dada2_removeBimeraDenovo/1.14+galaxy0
1279,13424739904.0,143.0,bowtie2/2.3.4.1
1280,13313000588.0,101.0,bcftools_annotate/1.9+galaxy2
1281,13312999476.0,101.0,hyphy_fel/2.5.15+galaxy0
1282,13304047600.0,104.0,tp_sort_rows/1.1.0
1283,13264380276.0,106.0,jbrowse/1.16.9+galaxy0
1284,13181188116.0,100.0,mothur_indicator/1.39.5.0
1285,13165906804.0,139.0,EMBOSS: dotpath25/5.0.0
1286,13127474812.0,118.0,td/1.0.2
1287,13080090648.0,100.0,lastz_wrapper_2/1.3
1288,13040423872.0,102.0,mothur_metastats/1.39.5.0
1289,12991804392.0,107.0,bedtools_complementbed/2.29.2
1290,12970041856.0,103.0,snpSift_dbnsfp/4.3.0
1291,12948279292.0,99.0,snpSift_caseControl/4.3+t.galaxy0
1292,12917564940.0,98.0,bcftools_consensus/1.9+galaxy2
1293,12912470416.0,111.0,EMBOSS: primersearch81/5.0.0.1
1294,12877897104.0,100.0,picard_MarkDuplicates/1.136.0
1295,12829277952.0,105.0,lda_analy1/1.0.1
1296,12816467084.0,98.0,keras_model_builder/0.5.0
1297,12815231276.0,121.0,sina/1.7.2+galaxy0
1298,12715370276.0,98.0,lastz_d_wrapper/1.3.2
1299,12706418504.0,101.0,cca1/1.0.0
1300,12706418036.0,101.0,mimodd_header/0.1.9
1301,12644988132.0,99.0,EMBOSS: seqret84/5.0.0
1302,12639894364.0,112.0,gffcompare_to_bed/0.2.1
1303,12605320872.0,101.0,anndata_manipulate/0.6.22.post1+galaxy4
1304,12583558200.0,97.0,gff3.rebase/1.2
1305,12569511680.0,113.0,gmx_sim/2020.2+galaxy0
1306,12556703816.0,106.0,deeptools_bam_compare/3.1.2.0.0
1307,12552843572.0,96.0,mothur_phylotype/1.39.5.0
1308,12522172668.0,95.0,deeptools_bam_pe_fragmentsize/3.3.0.0.0
1309,12522128848.0,95.0,tp_replace_in_line/1.1.0
1310,12495271824.0,104.0,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
1311,12455604756.0,106.0,bedtools_bedpetobam/2.29.2
1312,12442794452.0,99.0,mimodd_covstats/0.1.9
1313,12421031612.0,95.0,cwpair2/1.1.1
1314,12390317368.0,94.0,dada2_seqCounts/1.12+galaxy1
1315,12323792844.0,105.0,medaka_variant_pipeline/1.0.3+galaxy1
1316,12293078196.0,104.0,getalleleseq/0.0.1
1317,12271315580.0,100.0,get_read_pipeline/1.0
1318,12258505564.0,93.0,sklearn_feature_selection/1.0.7.12
1319,12258505316.0,93.0,subRate1/1.0.0
1320,12222696048.0,105.0,samtools_idxstats/2.0
1321,12126693676.0,92.0,vcfselectsamples/1.0.0_rc1+galaxy0
1322,12108788860.0,98.0,MAF_To_BED1/MAF_To_BED1
1323,12033312732.0,112.0,anndata_import/0.7.5+galaxy0
1324,12016643512.0,95.0,blastxml_to_tabular/2.10.1+galaxy0
1325,11919405120.0,105.0,ruvseq/1.16.0+galaxy1
1326,11915546796.0,95.0,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
1327,11884832028.0,94.0,snpEff_get_chr_names/4.3+T.galaxy2
1328,11863069864.0,90.0,kraken-filter/1.2.3
1329,11854116824.0,93.0,tsne/0.0.2
1330,11761972160.0,90.0,feelnc/0.1.1.1
1331,11755650420.0,126.0,stringtie/1.3.4
1332,11731258032.0,89.0,transit_gumbel/3.0.1+galaxy1
1333,11726163372.0,102.0,flash/1.2.11.2
1334,11695448740.0,101.0,deseq2/2.1.8.3
