,date,num_jobs,num_users,tool_name_version
12723, 2020-09 ,40.0,2.0,bedtools_map/2.29.2.2
12724, 2020-09 ,107.0,3.0,bedtools_maskfastabed/2.29.2
12725, 2020-09 ,9.0,1.0,bedtools_mergebed/2.29.0
12726, 2020-09 ,303.0,35.0,bedtools_mergebed/2.29.2
12727, 2020-09 ,4.0,2.0,bedtools_multicovtbed/2.29.0
12728, 2020-09 ,188.0,22.0,bedtools_multicovtbed/2.29.2
12729, 2020-09 ,151.0,37.0,bedtools_multiintersectbed/2.29.2
12730, 2020-09 ,2.0,0.0,bedtools_nucbed/2.29.2
12731, 2020-09 ,16.0,6.0,bedtools_overlapbed/2.29.0
12732, 2020-09 ,11.0,5.0,bedtools_randombed/2.29.2
12733, 2020-09 ,23.0,1.0,bedtools_shufflebed/2.29.0
12734, 2020-09 ,5.0,1.0,bedtools_slopbed/2.27.1
12735, 2020-09 ,68.0,14.0,bedtools_slopbed/2.29.0
12736, 2020-09 ,3.0,1.0,bedtools_slopbed/2.29.2
12737, 2020-09 ,8.0,1.0,bedtools_sortbed/2.29.0
12738, 2020-09 ,303.0,52.0,bedtools_sortbed/2.29.2
12739, 2020-09 ,4.0,1.0,bedtools_spacingbed/2.29.2
12740, 2020-09 ,63.0,14.0,bedtools_subtractbed/2.29.2
12741, 2020-09 ,2.0,1.0,bedtools_tagbed/2.29.2
12742, 2020-09 ,40.0,2.0,bedtools_unionbedgraph/2.29.2
12743, 2020-09 ,49.0,7.0,bedtools_windowbed/2.29.0
12744, 2020-09 ,8.0,1.0,bio_hansel/0.1.0
12745, 2020-09 ,4.0,2.0,biom_add_metadata/2.1.5.1
12746, 2020-09 ,11.0,0.0,biom_convert/2.1.5.0
12747, 2020-09 ,34.0,5.0,biom_convert/2.1.5.3
12748, 2020-09 ,14.0,6.0,bacteria_tradis/1.4.5+galaxy2
12749, 2020-09 ,18.0,2.0,tradis_essentiality/1.4.5+galaxy2
12750, 2020-09 ,19.0,3.0,tradis_gene_insert_sites/1.4.5+galaxy2
12751, 2020-09 ,43.0,20.0,bp_genbank2gff3/1.1
12752, 2020-09 ,4.0,1.0,busco/3.0.2+galaxy2
12753, 2020-09 ,195.0,50.0,busco/4.1.2
12754, 2020-09 ,89.0,9.0,bwameth/0.2.2
12755, 2020-09 ,1.0,1.0,cat_bins/5.0.3.1
12756, 2020-09 ,4.0,3.0,cat_contigs/5.0.3.1
12757, 2020-09 ,12.0,2.0,cat_prepare/5.0.3.0
12758, 2020-09 ,3.0,2.0,cat_summarise/5.0.3.0
12759, 2020-09 ,248.0,123.0,charts/1.0.1
12760, 2020-09 ,48.0,14.0,circgraph/0.9-RC2
12761, 2020-09 ,5.0,2.0,circos/0.69.8+galaxy1
12762, 2020-09 ,157.0,22.0,circos/0.69.8+galaxy4
12763, 2020-09 ,7.0,1.0,circos_aln_to_links/0.69.8+galaxy7
12764, 2020-09 ,1.0,1.0,circos_binlinks/0.69.8+galaxy7
12765, 2020-09 ,2.0,2.0,circos_bundlelinks/0.69.8+galaxy7
12766, 2020-09 ,6.0,3.0,circos_gc_skew/0.69.8+galaxy7
12767, 2020-09 ,1.0,1.0,circos_interval_to_text/0.69.8+galaxy7
12768, 2020-09 ,3.0,2.0,circos_interval_to_tile/0.69.8+galaxy7
12769, 2020-09 ,3.0,2.0,circos_resample/0.69.8+galaxy7
12770, 2020-09 ,14.0,10.0,circos_tableviewer/0.69.8+galaxy7
12771, 2020-09 ,15.0,7.0,circos_wiggle_to_scatter/0.69.8+galaxy7
12772, 2020-09 ,185.0,43.0,collection_column_join/0.0.3
12773, 2020-09 ,11.0,8.0,collection_element_identifiers/0.0.2
12774, 2020-09 ,21.0,7.0,column_order_header_sort/0.0.1
12775, 2020-09 ,31.0,11.0,column_remove_by_header/0.0.1
12776, 2020-09 ,11.0,6.0,crossmap_bam/0.3.7
12777, 2020-09 ,32.0,10.0,crossmap_bed/0.3.7
12778, 2020-09 ,7.0,3.0,crossmap_gff/0.3.7
12779, 2020-09 ,4.0,2.0,crossmap_vcf/0.3.7
12780, 2020-09 ,2.0,0.0,crossmap_wig/0.3.7
12781, 2020-09 ,2.0,1.0,cwpair2/1.1.1
12782, 2020-09 ,16.0,6.0,dada2_assignTaxonomyAddspecies/1.16+galaxy0
12783, 2020-09 ,28.0,6.0,dada2_dada/1.16+galaxy0
12784, 2020-09 ,496.0,27.0,dada2_filterAndTrim/1.16+galaxy0
12785, 2020-09 ,73.0,10.0,dada2_learnErrors/1.16+galaxy0
12786, 2020-09 ,22.0,7.0,dada2_makeSequenceTable/1.16+galaxy0
12787, 2020-09 ,1.0,0.0,dada2_mergePairs/1.14+galaxy0
12788, 2020-09 ,634.0,7.0,dada2_mergePairs/1.16+galaxy0
12789, 2020-09 ,26.0,7.0,dada2_plotComplexity/1.16+galaxy0
12790, 2020-09 ,32.0,8.0,dada2_plotQualityProfile/1.16+galaxy0
12791, 2020-09 ,9.0,2.0,dada2_removeBimeraDenovo/1.16+galaxy0
12792, 2020-09 ,30.0,17.0,dada2_seqCounts/1.16+galaxy0
12793, 2020-09 ,300.0,24.0,datamash_ops/1.1.0
12794, 2020-09 ,37.0,15.0,datamash_transpose/1.1.0
12795, 2020-09 ,171.0,40.0,deg_annotate/1.1.0
12796, 2020-09 ,5.0,3.0,deseq2/2.1.8.3
12797, 2020-09 ,2.0,2.0,deseq2/2.1.8.4
12798, 2020-09 ,5.0,1.0,deseq2/2.11.38
12799, 2020-09 ,5.0,4.0,deseq2/2.11.39
12800, 2020-09 ,2.0,2.0,deseq2/2.11.40.1
12801, 2020-09 ,19.0,8.0,deseq2/2.11.40.2
12802, 2020-09 ,15.0,4.0,deseq2/2.11.40.6
12803, 2020-09 ,1887.0,378.0,deseq2/2.11.40.6+galaxy1
12804, 2020-09 ,27.0,7.0,dexseq/1.28.1+galaxy1
12805, 2020-09 ,71.0,11.0,dexseq_count/1.28.1.0
12806, 2020-09 ,28.0,3.0,plotdexseq/1.28.1.0
12807, 2020-09 ,5.0,4.0,disco/1.2.0
12808, 2020-09 ,51.0,5.0,dropletutils/1.2.1+galaxy6
12809, 2020-09 ,13.0,6.0,ebi_metagenomics_run_downloader/0.1.0
12810, 2020-09 ,47.0,22.0,ebi_search_rest_results/0.1.1
12811, 2020-09 ,4.0,2.0,edger/3.20.7.2
12812, 2020-09 ,15.0,2.0,edger/3.24.1
12813, 2020-09 ,1176.0,151.0,edger/3.24.1+galaxy1
12814, 2020-09 ,76.0,13.0,egsea/1.10.0
12815, 2020-09 ,14.0,5.0,exonerate/2.4.0+galaxy2
12816, 2020-09 ,8.0,6.0,export2graphlan/0.20+galaxy0
12817, 2020-09 ,6.0,5.0,Extract genomic DNA 1/3.0.3
12818, 2020-09 ,408.0,35.0,Extract genomic DNA 1/3.0.3+galaxy2
12819, 2020-09 ,2.0,1.0,fargene/0.1+galaxy1
12820, 2020-09 ,2.0,1.0,fasta_nucleotide_color_plot/1.0.1
12821, 2020-09 ,1051.0,107.0,fasta-stats/1.0.1
12822, 2020-09 ,516.0,50.0,fastp/0.19.5+galaxy1
12823, 2020-09 ,30253.0,104.0,fastp/0.20.1+galaxy0
12824, 2020-09 ,172.0,100.0,fastqe/0.2.6+galaxy0
12825, 2020-09 ,103.0,27.0,fasttree/2.1.10+galaxy1
12826, 2020-09 ,53.0,5.0,featurecounts/1.4.6.p5
12827, 2020-09 ,7.0,2.0,featurecounts/1.6.0.6
12828, 2020-09 ,111.0,6.0,featurecounts/1.6.2
12829, 2020-09 ,18.0,4.0,featurecounts/1.6.3+galaxy2
12830, 2020-09 ,538.0,26.0,featurecounts/1.6.4+galaxy1
12831, 2020-09 ,6465.0,295.0,featurecounts/1.6.4+galaxy2
12832, 2020-09 ,9.0,3.0,feelnc/0.1.1.1
12833, 2020-09 ,147.0,16.0,fgsea/1.8.0+galaxy1
12834, 2020-09 ,2.0,1.0,filtlong/0.2.0
12835, 2020-09 ,82.0,8.0,flash/1.2.11.4
12836, 2020-09 ,51.0,16.0,gatk4_mutect2/4.1.7.0+galaxy02
12837, 2020-09 ,5.0,2.0,GeneBed_Maf_Fasta2/1.0.1
12838, 2020-09 ,27.0,11.0,gfa_to_fa/0.1.1
12839, 2020-09 ,14.0,8.0,gff_to_prot/3.0.2+galaxy0
12840, 2020-09 ,70.0,25.0,gffcompare/0.11.2
12841, 2020-09 ,2.0,1.0,gffcompare/0.9.8
12842, 2020-09 ,120.0,27.0,ggplot2_heatmap/2.2.1
12843, 2020-09 ,2.0,2.0,ggplot2_heatmap2/2.2.1+galaxy1
12844, 2020-09 ,507.0,68.0,ggplot2_heatmap2/3.0.1
12845, 2020-09 ,3.0,1.0,ggplot2_histogram/2.2.1+galaxy0
12846, 2020-09 ,88.0,15.0,ggplot2_pca/2.2.1
12847, 2020-09 ,30.0,11.0,ggplot2_point/2.2.1+galaxy2
12848, 2020-09 ,18.0,6.0,ggplot2_violin/2.2.1+galaxy0
12849, 2020-09 ,226.0,28.0,goenrichment/2.0.1
12850, 2020-09 ,1.0,1.0,goseq/1.26.0
12851, 2020-09 ,133.0,14.0,goseq/1.36.0+galaxy0
12852, 2020-09 ,17.0,6.0,goslimmer/1.0.1
12853, 2020-09 ,6.0,4.0,gprofiler_convert/0.1.7+galaxy11
12854, 2020-09 ,111.0,14.0,gprofiler_gost/0.1.7+galaxy11
12855, 2020-09 ,4.0,4.0,gprofiler_random/0.1.7+galaxy11
12856, 2020-09 ,19.0,7.0,gprofiler_snpense/0.1.7+galaxy11
12857, 2020-09 ,1.0,1.0,graphembed/2.4.0
12858, 2020-09 ,70.0,32.0,gtftobed12/357
12859, 2020-09 ,33.0,3.0,gubbins/0.1.0
12860, 2020-09 ,7.0,4.0,heinz_visualization/0.1.1
12861, 2020-09 ,1.0,1.0,hisat2/1.0.1
12862, 2020-09 ,6.0,1.0,hisat2/2.0.3
12863, 2020-09 ,2.0,1.0,hisat2/2.0.5.1
12864, 2020-09 ,48.0,4.0,hisat2/2.0.5.2
12865, 2020-09 ,92.0,3.0,hisat2/2.1.0
12866, 2020-09 ,14.0,2.0,hisat2/2.1.0+galaxy3
12867, 2020-09 ,27.0,4.0,hisat2/2.1.0+galaxy4
12868, 2020-09 ,7840.0,485.0,hisat2/2.1.0+galaxy5
12869, 2020-09 ,11.0,2.0,hyphy_absrel/2.5.17+galaxy0
12870, 2020-09 ,114.0,1.0,hyphy_absrel/2.5.17+galaxy1
12871, 2020-09 ,1.0,1.0,hyphy_busted/2.5.17+galaxy0
12872, 2020-09 ,8.0,1.0,hyphy_fel/2.5.15+galaxy0
12873, 2020-09 ,3.0,2.0,hyphy_gard/2.5.17+galaxy0
12874, 2020-09 ,8.0,1.0,hyphy_meme/2.5.15+galaxy0
12875, 2020-09 ,7.0,2.0,hyphy_meme/2.5.17+galaxy0
12876, 2020-09 ,3.0,0.0,hyphy_slac/2.5.17+galaxy0
12877, 2020-09 ,2.0,1.0,idba_hybrid/1.1.3
12878, 2020-09 ,1.0,1.0,idba_tran/1.1.3+galaxy0
12879, 2020-09 ,8.0,7.0,idba_ud/1.1.3+galaxy1
12880, 2020-09 ,40.0,1.0,idr/2.0.3
12881, 2020-09 ,4.0,2.0,Interval2Maf1/1.0.1
12882, 2020-09 ,5.0,3.0,intervene_pairwise/0.6.4
12883, 2020-09 ,19.0,3.0,intervene_upset/0.6.4
12884, 2020-09 ,87.0,31.0,iqtree/1.5.5.3
12885, 2020-09 ,66.0,8.0,ivar_consensus/1.2.2+galaxy0
12886, 2020-09 ,2.0,2.0,ivar_filtervariants/1.2.2+galaxy0
12887, 2020-09 ,78.0,1.0,ivar_removereads/1.2.2+galaxy1
12888, 2020-09 ,78.0,1.0,ivar_trim/1.2.2+galaxy0
12889, 2020-09 ,1.0,1.0,ivar_trim/1.2.2+galaxy1
12890, 2020-09 ,32.0,5.0,ivar_variants/1.2.2+galaxy0
12891, 2020-09 ,5.0,2.0,jbrowse/1.16.5+galaxy7
12892, 2020-09 ,10.0,2.0,jbrowse/1.16.8+galaxy0
12893, 2020-09 ,114.0,55.0,jbrowse/1.16.8+galaxy1
12894, 2020-09 ,5.0,4.0,jbrowse_to_standalone/1.16.8+galaxy1
12895, 2020-09 ,40.0,13.0,jcvi_gff_stats/0.8.4
12896, 2020-09 ,1.0,0.0,jq/1.0
12897, 2020-09 ,19.0,9.0,kallisto_pseudo/0.46.0.1
12898, 2020-09 ,1081.0,41.0,kallisto_quant/0.46.0.4
12899, 2020-09 ,30.0,10.0,kc-align/0.2
12900, 2020-09 ,3.0,1.0,khmer_abundance_distribution_single/3.0.0a3+galaxy1
12901, 2020-09 ,1.0,1.0,khmer_count_median/3.0.0a3+galaxy1
12902, 2020-09 ,3.0,2.0,khmer_partition/3.0.0a3+galaxy1
12903, 2020-09 ,6.0,2.0,kobas_annotate/2.1.1
12904, 2020-09 ,2.0,2.0,kobas_identify/2.1.1
12905, 2020-09 ,2.0,1.0,kraken2/2.0.8_beta+galaxy0
12906, 2020-09 ,12.0,8.0,kraken_taxonomy_report/0.0.2
12907, 2020-09 ,13.0,8.0,length_and_gc_content/0.1.1
12908, 2020-09 ,1.0,1.0,limma_voom/3.34.9.7
12909, 2020-09 ,437.0,63.0,limma_voom/3.38.3+galaxy3
12910, 2020-09 ,10.0,5.0,lofreq_alnqual/2.1.5+galaxy0
12911, 2020-09 ,29.0,2.0,lofreq_call/2.1.3.1+galaxy0
12912, 2020-09 ,685.0,3.0,lofreq_call/2.1.4+galaxy2
12913, 2020-09 ,22383.0,59.0,lofreq_call/2.1.5+galaxy0
12914, 2020-09 ,20244.0,16.0,lofreq_filter/2.1.5+galaxy0
12915, 2020-09 ,6.0,1.0,lofreq_indelqual/2.1.3.1+galaxy0
12916, 2020-09 ,22320.0,17.0,lofreq_indelqual/2.1.5+galaxy0
12917, 2020-09 ,21.0,1.0,lofreq_viterbi/2.1.3.1+galaxy1
12918, 2020-09 ,23915.0,18.0,lofreq_viterbi/2.1.5+galaxy0
12919, 2020-09 ,46.0,11.0,macs2_bdgbroadcall/2.1.1.20160309.0
12920, 2020-09 ,14.0,5.0,macs2_bdgcmp/2.1.1.20160309.0
12921, 2020-09 ,42.0,16.0,macs2_bdgdiff/2.1.1.20160309.1
12922, 2020-09 ,68.0,13.0,macs2_bdgpeakcall/2.1.1.20160309.0
12923, 2020-09 ,4.0,3.0,macs2_callpeak/2.1.0.20140616.0
12924, 2020-09 ,5.0,2.0,macs2_callpeak/2.1.0.20151222.0
12925, 2020-09 ,17.0,6.0,macs2_callpeak/2.1.1.20160309.0
12926, 2020-09 ,4.0,4.0,macs2_callpeak/2.1.1.20160309.4
12927, 2020-09 ,1894.0,315.0,macs2_callpeak/2.1.1.20160309.6
12928, 2020-09 ,2.0,1.0,macs2_filterdup/2.1.0.20140616.0
12929, 2020-09 ,31.0,5.0,macs2_filterdup/2.1.1.20160309.1
12930, 2020-09 ,104.0,29.0,macs2_predictd/2.1.1.20160309.1
12931, 2020-09 ,7.0,2.0,macs2_refinepeak/2.1.1.20160309.1
12932, 2020-09 ,29.0,2.0,maf_stats1/1.0.1
12933, 2020-09 ,79.0,24.0,maker/2.31.10+galaxy1
12934, 2020-09 ,18.0,8.0,maker_map_ids/2.31.10
12935, 2020-09 ,52.0,1.0,masigpro/1.49.3.1+galaxy1
12936, 2020-09 ,1.0,0.0,medaka_consensus/1.0.3+galaxy2
12937, 2020-09 ,9.0,1.0,medaka_consensus_pipeline/1.0.3+galaxy2
12938, 2020-09 ,15.0,3.0,medaka_variant_pipeline/1.0.3+galaxy1
12939, 2020-09 ,383.0,30.0,megahit/1.1.3.4
12940, 2020-09 ,59.0,25.0,meme_chip/4.11.2+galaxy1
12941, 2020-09 ,45.0,8.0,meme_fimo/5.0.5.0
12942, 2020-09 ,70.0,25.0,meme_meme/5.0.5.0
12943, 2020-09 ,6.0,2.0,meme_psp_gen/5.0.5.0
12944, 2020-09 ,1.0,1.0,metagenomeseq_normalizaton/1.16.0-0.0.1
12945, 2020-09 ,119.0,15.0,miniasm/0.3+galaxy0
12946, 2020-09 ,295.0,50.0,minimap2/2.17+galaxy0
12947, 2020-09 ,12.0,3.0,mixcr_analyze/3.0.5.0
12948, 2020-09 ,47.0,11.0,mlst/2.19.0
12949, 2020-09 ,4.0,3.0,mlst_list/2.19.0
12950, 2020-09 ,1.0,1.0,mothur_align_seqs/1.36.1.0
12951, 2020-09 ,185.0,76.0,mothur_align_seqs/1.39.5.0
12952, 2020-09 ,15.0,3.0,mothur_amova/1.39.5.0
12953, 2020-09 ,9.0,2.0,mothur_anosim/1.39.5.0
12954, 2020-09 ,1.0,1.0,mothur_bin_seqs/1.39.5.0
12955, 2020-09 ,6.0,4.0,mothur_biom_info/1.39.5.0
12956, 2020-09 ,1.0,1.0,mothur_chimera_uchime/1.36.1.0
12957, 2020-09 ,38.0,5.0,mothur_chimera_uchime/1.39.5.0
12958, 2020-09 ,73.0,33.0,mothur_chimera_vsearch/1.39.5.1
12959, 2020-09 ,6.0,1.0,mothur_chop_seqs/1.39.5.0
12960, 2020-09 ,1.0,1.0,mothur_classify_otu/1.36.1.0
12961, 2020-09 ,99.0,36.0,mothur_classify_otu/1.39.5.0
12962, 2020-09 ,1.0,1.0,mothur_classify_seqs/1.36.1.0
12963, 2020-09 ,81.0,47.0,mothur_classify_seqs/1.39.5.0
12964, 2020-09 ,7.0,1.0,mothur_classify_tree/1.39.5.0
12965, 2020-09 ,9.0,1.0,mothur_clearcut/1.39.5.0
12966, 2020-09 ,1.0,1.0,mothur_cluster/1.36.1.0
12967, 2020-09 ,10.0,8.0,mothur_cluster/1.39.5.0
12968, 2020-09 ,1.0,1.0,mothur_cluster_split/1.36.1.0
12969, 2020-09 ,119.0,39.0,mothur_cluster_split/1.39.5.0
12970, 2020-09 ,1.0,1.0,mothur_consensus_seqs/1.39.5.0
12971, 2020-09 ,1.0,1.0,mothur_corr_axes/1.39.5.0
12972, 2020-09 ,1.0,1.0,mothur_count_groups/1.36.1.0
12973, 2020-09 ,69.0,23.0,mothur_count_groups/1.39.5.0
12974, 2020-09 ,1.0,1.0,mothur_count_seqs/1.36.1.0
12975, 2020-09 ,133.0,68.0,mothur_count_seqs/1.39.5.0
12976, 2020-09 ,1.0,1.0,mothur_create_database/1.39.5.0
12977, 2020-09 ,3.0,1.0,mothur_degap_seqs/1.39.5.0
12978, 2020-09 ,1.0,1.0,mothur_dist_seqs/1.36.1.0
12979, 2020-09 ,16.0,10.0,mothur_dist_seqs/1.39.5.0
12980, 2020-09 ,2.0,2.0,mothur_dist_shared/1.36.1.0
12981, 2020-09 ,25.0,17.0,mothur_dist_shared/1.39.5.0
12982, 2020-09 ,133.0,15.0,mothur_fastq_info/1.39.5.0
12983, 2020-09 ,1.0,1.0,mothur_filter_seqs/1.36.1.0
12984, 2020-09 ,87.0,51.0,mothur_filter_seqs/1.39.5.0
12985, 2020-09 ,1.0,1.0,mothur_get_group/1.39.5.0
12986, 2020-09 ,1.0,1.0,mothur_get_groups/1.36.1.0
12987, 2020-09 ,15.0,8.0,mothur_get_groups/1.39.5.0
12988, 2020-09 ,1.0,1.0,mothur_get_otulist/1.39.5.0
12989, 2020-09 ,4.0,2.0,mothur_get_oturep/1.39.5.0
12990, 2020-09 ,1.0,0.0,mothur_get_relabund/1.39.5.0
12991, 2020-09 ,1.0,0.0,mothur_heatmap_bin/1.39.5.0
12992, 2020-09 ,110.0,15.0,mothur_heatmap_sim/1.39.5.0
12993, 2020-09 ,6.0,1.0,mothur_homova/1.39.5.0
12994, 2020-09 ,1.0,0.0,mothur_lefse/1.36.1.0
12995, 2020-09 ,16.0,6.0,mothur_lefse/1.39.5.0
12996, 2020-09 ,1.0,1.0,mothur_libshuff/1.39.5.0
12997, 2020-09 ,1.0,1.0,mothur_make_biom/1.36.1.0
12998, 2020-09 ,267.0,16.0,mothur_make_biom/1.39.5.0
12999, 2020-09 ,2.0,1.0,mothur_make_contigs/1.36.1.0
13000, 2020-09 ,286.0,70.0,mothur_make_contigs/1.39.5.0
13001, 2020-09 ,3.0,1.0,mothur_make_design/1.39.5.0
13002, 2020-09 ,43.0,24.0,mothur_make_group/1.39.5.0
13003, 2020-09 ,1.0,0.0,mothur_make_lefse/1.36.1.0
13004, 2020-09 ,15.0,3.0,mothur_make_lefse/1.39.5.0
13005, 2020-09 ,2.0,1.0,mothur_make_shared/1.36.1.0
13006, 2020-09 ,86.0,39.0,mothur_make_shared/1.39.5.0
13007, 2020-09 ,5.0,4.0,mothur_merge_count/1.39.5.0
13008, 2020-09 ,71.0,38.0,mothur_merge_files/1.39.5.0
13009, 2020-09 ,7.0,3.0,mothur_merge_groups/1.39.5.0
13010, 2020-09 ,2.0,1.0,mothur_merge_taxsummary/1.39.5.0
13011, 2020-09 ,5.0,3.0,mothur_metastats/1.39.5.0
13012, 2020-09 ,14.0,2.0,mothur_nmds/1.39.5.0
13013, 2020-09 ,3.0,2.0,mothur_pairwise_seqs/1.39.5.0
13014, 2020-09 ,30.0,1.0,mothur_parsimony/1.39.5.0
13015, 2020-09 ,10.0,6.0,mothur_pca/1.39.5.0
13016, 2020-09 ,29.0,7.0,mothur_pcoa/1.39.5.0
13017, 2020-09 ,2.0,2.0,mothur_pcr_seqs/1.39.5.0
13018, 2020-09 ,2.0,1.0,mothur_phylo_diversity/1.39.5.0
13019, 2020-09 ,1.0,1.0,mothur_pre_cluster/1.36.1.0
13020, 2020-09 ,98.0,53.0,mothur_pre_cluster/1.39.5.0
13021, 2020-09 ,4.0,3.0,mothur_rarefaction_shared/1.39.5.0
13022, 2020-09 ,2.0,1.0,mothur_rarefaction_single/1.36.1.0
13023, 2020-09 ,48.0,16.0,mothur_rarefaction_single/1.39.5.0
13024, 2020-09 ,1.0,1.0,mothur_remove_groups/1.36.1.0
13025, 2020-09 ,8.0,8.0,mothur_remove_groups/1.39.5.0
13026, 2020-09 ,1.0,1.0,mothur_remove_lineage/1.36.1.0
13027, 2020-09 ,68.0,25.0,mothur_remove_lineage/1.39.5.0
13028, 2020-09 ,4.0,4.0,mothur_remove_seqs/1.36.1.0
13029, 2020-09 ,53.0,27.0,mothur_remove_seqs/1.39.5.0
13030, 2020-09 ,19.0,8.0,mothur_reverse_seqs/1.39.5.0
13031, 2020-09 ,2.0,1.0,mothur_screen_seqs/1.36.1.0
13032, 2020-09 ,263.0,82.0,mothur_screen_seqs/1.39.5.0
13033, 2020-09 ,1.0,1.0,mothur_seq_error/1.36.1.0
13034, 2020-09 ,77.0,8.0,mothur_seq_error/1.39.5.0
13035, 2020-09 ,1.0,1.0,mothur_sffinfo/1.39.5.0
13036, 2020-09 ,2.0,2.0,mothur_sub_sample/1.36.1.0
13037, 2020-09 ,123.0,21.0,mothur_sub_sample/1.39.5.0
13038, 2020-09 ,3.0,1.0,mothur_summary_seqs/1.36.1.0
13039, 2020-09 ,389.0,94.0,mothur_summary_seqs/1.39.5.0
13040, 2020-09 ,1.0,1.0,mothur_summary_single/1.36.1.0
13041, 2020-09 ,42.0,16.0,mothur_summary_single/1.39.5.0
13042, 2020-09 ,2.0,1.0,mothur_summary_tax/1.39.5.0
13043, 2020-09 ,408.0,33.0,mothur_taxonomy_to_krona/1.0
13044, 2020-09 ,80.0,13.0,mothur_tree_shared/1.39.5.0
13045, 2020-09 ,2.0,1.0,mothur_trim_seqs/1.39.5.0
13046, 2020-09 ,2.0,1.0,mothur_unique_seqs/1.36.1.0
13047, 2020-09 ,236.0,83.0,mothur_unique_seqs/1.39.5.0
13048, 2020-09 ,19.0,11.0,mothur_venn/1.39.5.0
13049, 2020-09 ,21.0,2.0,msaboot/0.1.2
13050, 2020-09 ,2.0,1.0,multiqc/1.3.1
13051, 2020-09 ,32.0,8.0,multiqc/1.6
13052, 2020-09 ,25.0,8.0,multiqc/1.7
13053, 2020-09 ,65.0,3.0,multiqc/1.7.1
13054, 2020-09 ,1434.0,336.0,multiqc/1.8+galaxy0
13055, 2020-09 ,3.0,2.0,mummer_delta_filter/4.0.0beta2+galaxy0
13056, 2020-09 ,22.0,11.0,mummer_dnadiff/4.0.0beta2+galaxy0
13057, 2020-09 ,1.0,1.0,mummer_mummer/4.0.0beta2
13058, 2020-09 ,64.0,22.0,mummer_mummer/4.0.0beta2+galaxy0
13059, 2020-09 ,18.0,10.0,mummer_mummerplot/4.0.0beta2+galaxy0
13060, 2020-09 ,63.0,28.0,mummer_nucmer/4.0.0beta2+galaxy0
13061, 2020-09 ,1.0,1.0,mummer_show_coords/4.0.0beta2+galaxy0
13062, 2020-09 ,170.0,16.0,nanoplot/1.28.2+galaxy1
13063, 2020-09 ,485.0,94.0,ncbi_acc_download/0.2.5+galaxy0
13064, 2020-09 ,140.0,23.0,newick_display/1.6+galaxy1
13065, 2020-09 ,186.0,22.0,ngsutils_bam_filter/0.5.9
13066, 2020-09 ,16.0,3.0,ococo/0.1.2.6
13067, 2020-09 ,6.0,5.0,pathview/1.24.0+galaxy0
13068, 2020-09 ,46.0,6.0,pe_histogram/1.0.1
13069, 2020-09 ,144.0,14.0,pilon/1.20.1
13070, 2020-09 ,41.0,14.0,pipelign/0.2+galaxy0
13071, 2020-09 ,49.0,2.0,pizzly/0.37.3.1
13072, 2020-09 ,23.0,8.0,PlasFlow/1.0
13073, 2020-09 ,46.0,8.0,porechop/0.2.3
13074, 2020-09 ,3.0,0.0,poretools_events/0.6.1a1.1
13075, 2020-09 ,21.0,5.0,poretools_extract/0.6.1a1.0
13076, 2020-09 ,2.0,1.0,poretools_hist/0.6.1a1.1
13077, 2020-09 ,1.0,1.0,poretools_nucdist/0.6.1a1.0
13078, 2020-09 ,7.0,1.0,poretools_occupancy/0.6.1a1.1
13079, 2020-09 ,7.0,2.0,poretools_qualdist/0.6.1a1.0
13080, 2020-09 ,79.0,2.0,poretools_qualpos/0.6.1a1.1
13081, 2020-09 ,4.0,2.0,poretools_squiggle/0.6.1a1.1
13082, 2020-09 ,4.0,3.0,poretools_stats/0.6.1a1.0
13083, 2020-09 ,11.0,4.0,poretools_tabular/0.6.1a1.0
13084, 2020-09 ,2.0,0.0,poretools_winner/0.6.1a1.0
13085, 2020-09 ,1.0,1.0,presto_alignsets/0.5.4
13086, 2020-09 ,8.0,4.0,presto_assemblepairs/0.5.4
13087, 2020-09 ,1.0,1.0,presto_filterseq/0.5.4
13088, 2020-09 ,9.0,2.0,presto_maskprimers/0.5.4
13089, 2020-09 ,4.0,1.0,presto_parseheaders/0.5.4
13090, 2020-09 ,14.0,1.0,presto_parselog/0.5.4
13091, 2020-09 ,46.0,18.0,prinseq/0.20.4
13092, 2020-09 ,42.0,20.0,progressivemauve/2015_02_13.0
13093, 2020-09 ,3.0,3.0,xmfa2gff3/2015_02_13.1
13094, 2020-09 ,5.0,1.0,pygenomeTracks/3.2.1
13095, 2020-09 ,63.0,7.0,pygenomeTracks/3.5
13096, 2020-09 ,296.0,44.0,qualimap_bamqc/2.2.2d+galaxy1
13097, 2020-09 ,2.0,2.0,qualimap_counts/2.2.2d
13098, 2020-09 ,20.0,4.0,qualimap_multi_bamqc/2.2.2d
13099, 2020-09 ,153.0,13.0,qualimap_rnaseq/2.2.2d+galaxy1
13100, 2020-09 ,2.0,2.0,quast/4.1.1
13101, 2020-09 ,1.0,1.0,quast/4.6.3
13102, 2020-09 ,6.0,2.0,quast/5.0.2+galaxy0
13103, 2020-09 ,243.0,102.0,quast/5.0.2+galaxy1
13104, 2020-09 ,3.0,1.0,raceid_clustering/3.1
13105, 2020-09 ,4.0,2.0,raceid_filtnormconf/3.1
13106, 2020-09 ,2.0,1.0,raceid_inspectclusters/3.1
13107, 2020-09 ,16.0,5.0,rapidnj/2.3.2
13108, 2020-09 ,11.0,7.0,repmatch_gff3/1.0.3
