,month_year,avg_memory,tool_name_version
15898,2022-06,1,mothur_chop_seqs/1.39.5.0
15899,2022-06,1,mothur_classify_rf/1.36.1.0
15900,2022-06,1,mothur_cooccurrence/1.39.5.0
15901,2022-06,1,mothur_count_seqs/1.39.5.0
15902,2022-06,1,mothur_fastq_info/1.39.5.0
15903,2022-06,1,picard_FastqToSam/2.18.2.2
15904,2022-06,1,picard_MergeSamFiles/1.136.0
15905,2022-06,1,picard_NormalizeFasta/2.18.2.1
15906,2022-06,1,mothur_merge_files/1.39.5.0
15907,2022-06,1,pileup_parser/1.0.2
15908,2022-06,1,sam2interval/1.0.2
15909,2022-06,1,mothur_pre_cluster/1.39.5.0
15910,2022-06,1,samtool_filter2/1.1.2
15911,2022-06,1,mothur_screen_seqs/1.39.5.0
15912,2022-06,1,samtools_calmd/2.0.2
15913,2022-06,1,deeptools_bam_pe_fragmentsize/3.5.1.0.0
15914,2022-06,1,samtools_flagstat/2.0.3
15915,2022-06,1,mothur_summary_seqs/1.39.5.0
15916,2022-06,1,mothur_unique_seqs/1.39.5.0
15917,2022-06,1,samtools_sort/2.0.2
15918,2022-06,1,samtools_split/1.1
15919,2022-06,1,samtools_split/1.3.1
15920,2022-06,1,samtools_split/1.9
15921,2022-06,1,samtools_stats/2.0.2+galaxy2
15922,2022-06,1,deeptools_compute_matrix/3.3.2.0.0
15923,2022-06,1,deeptools_compute_matrix/3.5.1.0.0
15924,2022-06,1,mummer_nucmer/4.0.0beta2+galaxy1
15925,2022-06,1,mummer_show_coords/4.0.0beta2+galaxy1
15926,2022-06,1,nanoplot/1.28.2+galaxy1
15927,2022-06,1,datasets_download_genome/13.24.1+galaxy1
15928,2022-06,1,tabular_to_fastq/1.1.5
15929,2022-06,1,deeptools_multi_bigwig_summary/3.3.2.0.0
15930,2022-06,1,pangolin/3.1.17+galaxy1
15931,2022-06,1,pangolin/4.0.5+galaxy2
15932,2022-06,1,build_ucsc_custom_track_1/1.0.1
15933,2022-06,1,pathview/1.24.0+galaxy0
15934,2022-06,1,PlasFlow/1.0
15935,2022-06,1,porechop/0.2.4
15936,2022-06,1,deeptools_multi_bigwig_summary/3.5.1.0.0
15937,2022-06,1,varscan/2.4.2
15938,2022-06,1,join1/join1
15939,2022-06,1,gmx_sim/2021.3+galaxy2
15940,2022-06,1,vcfallelicprimitives/1.0.0_rc3+galaxy0
15941,2022-06,1,gmx_sim/2022+galaxy0
15942,2022-06,1,vcfbedintersect/1.0.0_rc3+galaxy0
15943,2022-06,1,vcfcombine/1.0.0_rc3+galaxy0
15944,2022-06,1,presto_assemblepairs/0.5.4
15945,2022-06,1,md_converter/1.9.6+galaxy0
15946,2022-06,1,presto_buildconsensus/0.5.4
15947,2022-06,1,presto_filterseq/0.5.4
15948,2022-06,1,presto_filterseq/0.6.2+galaxy0
15949,2022-06,1,presto_maskprimers/0.5.4
15950,2022-06,1,presto_pairseq/0.5.4
15951,2022-06,1,presto_parselog/0.5.4
15952,2022-06,1,prestor_abseq3/0.5.4
15953,2022-06,1,purge_dups/1.2.5+galaxy4
15954,2022-06,1,pygenomeTracks/3.6
15955,2022-06,1,deeptools_plot_heatmap/3.3.2.0.1
15956,2022-06,1,vcfhethom/1.0.0_rc3+galaxy0
15957,2022-06,1,vcfprimers/1.0.0_rc3+galaxy0
15958,2022-06,1,prokka/1.14.5
15959,2022-06,1,quast/5.0.2+galaxy5
15960,2022-06,1,prokka/1.14.5+galaxy0
15961,2022-06,1,raceid_clustering/3.1
15962,2022-06,1,raceid_filtnormconf/3.1
15963,2022-06,1,velvetg/1.2.10.1
15964,2022-06,1,velvetg/1.2.10.2
15965,2022-06,1,raceid_trajectory/3.1
15966,2022-06,1,velveth/1.2.10.2
15967,2022-06,1,prokka/1.14.6+galaxy1
15968,2022-06,1,deeptools_plot_heatmap/3.5.1.0.1
15969,2022-06,1,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
15970,2022-06,1,deeptools_plot_pca/3.5.1.0.0
15971,2022-06,1,roary/3.13.0
15972,2022-06,1,roary/3.13.0+galaxy1
15973,2022-06,1,ruvseq/1.16.0+galaxy1
15974,2022-06,1,ruvseq/1.26.0+galaxy0
15975,2022-06,1,anndata_ops/1.7.2+galaxy0
15976,2022-06,1,samtools_markdup/1.13
15977,2022-06,1,samtools_markdup/1.13+galaxy1
15978,2022-06,1,_ensembl_gtf2gene_list/1.42.1+galaxy6
15979,2022-06,1,samtools_view/1.9+galaxy2
15980,2022-06,1,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
15981,2022-06,1,scanpy_inspect/1.4.4.post1+galaxy3
15982,2022-06,1,scanpy_normalize/1.4.4.post1+galaxy3
15983,2022-06,1,scanpy_normalize/1.7.1+galaxy0
15984,2022-06,1,scanpy_plot/1.4.4.post1+galaxy3
15985,2022-06,1,scanpy_plot/1.7.1+galaxy0
15986,2022-06,1,scanpy_compute_graph/1.7.2+galaxy1
15987,2022-06,1,scanpy_filter_cells/1.6.0+galaxy0
15988,2022-06,1,scanpy_filter_cells/1.7.2+galaxy0
15989,2022-06,1,scanpy_filter_genes/1.6.0+galaxy0
15990,2022-06,1,scanpy_filter_genes/1.7.2+galaxy0
15991,2022-06,1,scanpy_find_cluster/1.7.2+galaxy0
15992,2022-06,1,seqtk_seq/1.3.3
15993,2022-06,1,scanpy_find_variable_genes/1.6.0+galaxy0
15994,2022-06,1,seurat/4.0.5+galaxy0
15995,2022-06,1,scanpy_find_variable_genes/1.7.2+galaxy0
15996,2022-06,1,scanpy_normalise_data/1.7.2+galaxy0
15997,2022-06,1,scanpy_plot_embed/1.7.2+galaxy0
15998,2022-06,1,snippy_clean_full_aln/4.5.0
15999,2022-06,1,scanpy_run_pca/1.6.0+galaxy1
16000,2022-06,1,scanpy_run_pca/1.7.2+galaxy0
16001,2022-06,1,scanpy_run_tsne/1.6.0+galaxy2
16002,2022-06,1,scanpy_run_tsne/1.7.2+galaxy0
16003,2022-06,1,snpEff_build_gb/4.3+T.galaxy4
16004,2022-06,1,scanpy_run_umap/1.6.0+galaxy1
16005,2022-06,1,scanpy_run_umap/1.7.2+galaxy0
16006,2022-06,1,scanpy_scale_data/1.7.2+galaxy0
16007,2022-06,1,snpEff_download/4.3+T.galaxy2
16008,2022-06,1,bamtools/2.4.0.0
16009,2022-06,1,snpfreqplot/1.0+galaxy3
16010,2022-06,1,snpSift_dbnsfp/4.3.0
16011,2022-06,1,snpSift_geneSets/4.3.0
16012,2022-06,1,Heatmap/2.2.2
16013,2022-06,1,Transformation/2.2.0
16014,2022-06,1,snpsift_vartype/4.3+t.galaxy0
16015,2022-06,1,bamFilter/2.4.1
16016,2022-06,1,spades_coronaspades/3.15.4+galaxy0
16017,2022-06,1,alphafold/2.1.2+galaxy0
16018,2022-06,1,fasterq_dump/2.10.4+galaxy1
16019,2022-06,1,fasterq_dump/2.10.7+galaxy1
16020,2022-06,1,fastq_dump/2.10.4
16021,2022-06,1,bamtools_split/2.4.0
16022,2022-06,1,strelka_germline/2.9.10+galaxy0
16023,2022-06,1,strelka_somatic/2.9.10+galaxy0
16024,2022-06,1,stringtie/2.1.1
16025,2022-06,1,stringtie_merge/2.1.7+galaxy1
16026,2022-06,1,table_compute/1.2.4+galaxy0
16027,2022-06,1,filter_by_fasta_ids/2.3
16028,2022-06,1,transit_gumbel/3.0.2+galaxy1
16029,2022-06,1,transit_hmm/3.0.2+galaxy1
16030,2022-06,1,transit_resampling/3.0.2+galaxy1
16031,2022-06,1,msstats/3.22.0.0
16032,2022-06,1,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
16033,2022-06,1,trinity_super_transcripts/2.9.1
16034,2022-06,1,deeptools_plot_profile/3.5.1.0.0
16035,2022-06,1,tximport/0.1
16036,2022-06,1,ucsc-twobittofa/357
16037,2022-06,1,umi_tools_extract/1.1.2+galaxy2
16038,2022-06,1,unicycler/0.4.6.0
16039,2022-06,1,plant_tribes_assembly_post_processor/1.0.3.0
16040,2022-06,1,plant_tribes_kaks_analysis/1.0.3.0
16041,2022-06,1,vsearch_chimera_detection/2.8.3.0
16042,2022-06,1,vsearch_search/2.8.3.1
16043,2022-06,1,anndata_export/0.7.5+galaxy0
16044,2022-06,1,anndata_import/0.7.5+galaxy0
16045,2022-06,1,anndata_inspect/0.7.5+galaxy0
16046,2022-06,1,sequence_content_trimmer/0.1
16047,2022-06,1,rseqc_bam_stat/2.6.4
16048,2022-06,1,rseqc_geneBody_coverage2/2.6.4.1
16049,2022-06,1,rseqc_geneBody_coverage/2.6.4.3
16050,2022-06,1,bcftools_call/1.10
16051,2022-06,1,rseqc_junction_annotation/2.6.4.1
16052,2022-06,1,rseqc_read_distribution/2.6.4.1
16053,2022-06,1,modENCODEfly/modENCODEfly
16054,2022-06,1,count_gff_features/0.2
16055,2022-06,1,rseqc_tin/2.6.4.1
16056,2022-06,1,collapse_dataset/5.1.0
16057,2022-06,1,bcftools_convert_to_vcf/1.10
16058,2022-06,1,seq_filter_by_id/0.2.7
16059,2022-06,1,bcftools_isec/1.10
16060,2022-06,1,bcftools_merge/1.10
16061,2022-06,1,rbc_mirdeep2_quantifier/2.0.0
16062,2022-06,1,rbc_splitfasta/0.4.0
16063,2022-06,1,krona-text/1
16064,2022-06,1,cuffmerge/2.2.1.1
16065,2022-06,1,mimodd_covstats/0.1.9
16066,2022-06,1,modENCODEworm/modENCODEworm
16067,2022-06,1,bcftools_query_list_samples/1.10
16068,2022-06,1,bcftools_reheader/1.9
16069,2022-06,1,mimodd_varextract/0.1.9
16070,2022-06,1,bcftools_stats/1.10+galaxy1
16071,2022-06,1,bcftools_view/1.10
16072,2022-06,1,bedtools_annotatebed/2.30.0
16073,2022-06,1,cummeRbund/2.16.0+galaxy1
16074,2022-06,1,bedtools_bamtobed/2.29.2
16075,2022-06,1,wc_gnu/wc_gnu
16076,2022-06,1,EMBOSS: biosed4/5.0.0
16077,2022-06,1,flye/2.8.2+galaxy0
16078,2022-06,1,CONVERTER_uncompressed_to_gz/CONVERTER_uncompressed_to_gz
16079,2022-06,1,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
16080,2022-06,1,random_lines1/random_lines1
16081,2022-06,1,bedtools_coveragebed/2.30.0
16082,2022-06,1,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
16083,2022-06,1,Count1/Count1
16084,2022-06,1,bedtools_getfastabed/2.30.0
16085,2022-06,1,CONVERTER_bam_to_coodinate_sorted_bam/CONVERTER_bam_to_coodinate_sorted_bam
16086,2022-06,1,keras_model_builder/0.5.0
16087,2022-06,0,wormbase/wormbase
16088,2022-06,0,gene2exon1/gene2exon1
16089,2022-06,0,gff2bed1/gff2bed1
16090,2022-06,0,bed2gff1/bed2gff1
16091,2022-06,0,bed_to_bigBed/bed_to_bigBed
16092,2022-06,0,ChangeCase/ChangeCase
16093,2022-06,0,Condense characters1/Condense characters1
16094,2022-06,0,Convert characters1/Convert characters1
16095,2022-06,0,CONVERTER_bcf_uncompressed_to_bcf/CONVERTER_bcf_uncompressed_to_bcf
16096,2022-06,0,CONVERTER_biom/CONVERTER_biom
16097,2022-06,0,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
16098,2022-06,0,CONVERTER_fasta_to_bowtie_color_index/CONVERTER_fasta_to_bowtie_color_index
16099,2022-06,0,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
16100,2022-06,0,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
16101,2022-06,0,CONVERTER_Gro_to_Pdb_0/CONVERTER_Gro_to_Pdb_0
16102,2022-06,0,CONVERTER_interval_to_bed_0/CONVERTER_interval_to_bed_0
16103,2022-06,0,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
16104,2022-06,0,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
16105,2022-06,0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
16106,2022-06,0,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
16107,2022-06,0,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
16108,2022-06,0,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
16109,2022-06,0,CONVERTER_molecules/CONVERTER_molecules
16110,2022-06,0,CONVERTER_Pdb_to_Gro_0/CONVERTER_Pdb_to_Gro_0
16111,2022-06,0,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
16112,2022-06,0,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
16113,2022-06,0,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
16114,2022-06,0,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
16115,2022-06,0,createInterval/createInterval
16116,2022-06,0,csv_to_tabular/csv_to_tabular
16117,2022-06,0,Cut1/Cut1
16118,2022-06,0,__DATA_FETCH__/__DATA_FETCH__
16119,2022-06,0,Filter1/Filter1
16120,2022-06,0,flymine/flymine
16121,2022-06,0,Grep1/Grep1
16122,2022-06,0,hgv_david/hgv_david
16123,2022-06,0,hgv_ldtools/hgv_ldtools
16124,2022-06,0,hgv_linkToGProfile/hgv_linkToGProfile
16125,2022-06,0,hgv_pass/hgv_pass
16126,2022-06,0,intermine/intermine
16127,2022-06,0,liftOver1/liftOver1
16128,2022-06,0,MAF_filter/MAF_filter
16129,2022-06,0,MAF_To_Fasta1/MAF_To_Fasta1
16130,2022-06,0,param_value_from_file/param_value_from_file
16131,2022-06,0,Paste1/Paste1
16132,2022-06,0,Remove beginning1/Remove beginning1
16133,2022-06,0,send_to_cloud/send_to_cloud
16134,2022-06,0,__SET_METADATA__/__SET_METADATA__
16135,2022-06,0,Sff_extractor/Sff_extractor
16136,2022-06,0,Show beginning1/Show beginning1
16137,2022-06,0,Show tail1/Show tail1
16138,2022-06,0,sort1/sort1
16139,2022-06,0,sra_source/sra_source
16140,2022-06,0,Summary_Statistics1/Summary_Statistics1
16141,2022-06,0,Profilegenerator/2.0.0
16142,2022-06,0,add_line_to_file/0.1.0
16143,2022-06,0,ctb_alignit/1.0.4+galaxy0
16144,2022-06,0,antismash/2.0.2.2
16145,2022-06,0,antismash/4.1
16146,2022-06,0,antismash/5.1.2
16147,2022-06,0,prepare_box/2021.03.5+galaxy0
16148,2022-06,0,prepare_ligand/1.5.7+galaxy0
16149,2022-06,0,prepare_receptor/1.5.7+galaxy0
16150,2022-06,0,chembl/0.10.1+galaxy4
16151,2022-06,0,chembl_structure_pipeline/1.0.0+galaxy0
16152,2022-06,0,chembl_structure_pipeline/1.0.0+galaxy0
16153,2022-06,0,ctb_chemfp_mol2fps/1.6.1+galaxy0
16154,2022-06,0,ctb_chemfp_nxn_clustering/1.6.1+0
16155,2022-06,0,ctb_online_data_fetch/0.2
16156,2022-06,0,bg_column_arrange_by_header/0.2
16157,2022-06,0,ctb_frankenstein_ligand/2013.1-0+galaxy0
16158,2022-06,0,ctb_mds_plot/0.1
16159,2022-06,0,deeptools_compute_matrix/2.5.0.0
16160,2022-06,0,deeptools_plot_correlation/2.5.0.0
16161,2022-06,0,deeptools_plot_correlation/3.3.2.0.0
16162,2022-06,0,deeptools_plot_correlation/3.5.1.0.0
16163,2022-06,0,deeptools_plot_heatmap/2.5.0.0
16164,2022-06,0,deeptools_plot_pca/3.3.2.0.0
16165,2022-06,0,deeptools_plot_profile/3.3.2.0.0
16166,2022-06,0,bg_diamond_view/2.0.15+galaxy0
16167,2022-06,0,diffbind/2.2.0
16168,2022-06,0,enumerate_charges/2020.03.4+galaxy0
16169,2022-06,0,flye/2.8.3+galaxy0
16170,2022-06,0,fpocket/4.0.0+galaxy0
16171,2022-06,0,ctb_online_data_fetch/0.4
16172,2022-06,0,get_pdb/0.1.0
16173,2022-06,0,get_pdb/0.1.0
16174,2022-06,0,gfastats/1.2.1+galaxy0
16175,2022-06,0,gfastats/1.2.2+galaxy0
16176,2022-06,0,hicexplorer_hicplottads/2.1.4.0
16177,2022-06,0,ctb_mordred_descriptors/1.2.0+galaxy0
16178,2022-06,0,openbabel_addh/3.1.1+galaxy1
16179,2022-06,0,openbabel_compound_convert/3.1.1+galaxy0
16180,2022-06,0,openbabel_svg_depiction/3.1.1+galaxy0
16181,2022-06,0,ctb_osra/2.1.0
16182,2022-06,0,pileometh/0.3.0.1
16183,2022-06,0,prepare_ligands_for_docking/3.1.1+galaxy0
16184,2022-06,0,ctb_silicos_qed/2021.03.4+galaxy0
16185,2022-06,0,racon/1.3.1.1
16186,2022-06,0,rdconf/2020.03.4+galaxy0
16187,2022-06,0,rdock_rbcavity/2013.1-0+galaxy0
16188,2022-06,0,rdock_rbdock/2013.1-0+galaxy0
16189,2022-06,0,replace_column_with_key_value_file/0.2
16190,2022-06,0,rxdock_rbcavity/2013.1.1_148c5bd1+galaxy0
16191,2022-06,0,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
16192,2022-06,0,rxdock_sort_filter/2013.1.1_148c5bd1+galaxy0
16193,2022-06,0,salmon/0.7.2
16194,2022-06,0,sdf_to_tab/2020.03.4+galaxy0
16195,2022-06,0,split_file_to_collection/0.4.0
16196,2022-06,0,sucos_docking_scoring/2020.03.4+galaxy1
16197,2022-06,0,sucos_max_score/2020.03.4+galaxy0
16198,2022-06,0,tp_cut_tool/1.0.0
16199,2022-06,0,tp_cut_tool/1.1.0
16200,2022-06,0,tp_find_and_replace/1.1.3
16201,2022-06,0,tp_head_tool/1.1.0
16202,2022-06,0,tp_multijoin_tool/1.1.1
16203,2022-06,0,tp_replace_in_column/1.1.3
16204,2022-06,0,tp_replace_in_line/1.1.2
16205,2022-06,0,tp_sorted_uniq/1.1.0
16206,2022-06,0,tp_sort_rows/1.1.0+galaxy0
16207,2022-06,0,tp_tac/1.1.0
16208,2022-06,0,tp_tail_tool/1.1.0
16209,2022-06,0,tp_text_file_with_recurring_lines/1.1.0
16210,2022-06,0,tp_unfold_column_tool/1.1.1
16211,2022-06,0,tp_uniq_tool/1.1.1
16212,2022-06,0,trim_galore/0.4.3.1
16213,2022-06,0,uniprot/0.3
16214,2022-06,0,xchem_transfs_scoring/0.2.0
16215,2022-06,0,getalleleseq/0.0.1
16216,2022-06,0,hetbox/1.0
16217,2022-06,0,phylorelatives/0.0.1
16218,2022-06,0,ambertools_acpype/21.10+galaxy0
16219,2022-06,0,ambertools_antechamber/21.10+galaxy0
16220,2022-06,0,bio3d_pca/2.3.4
16221,2022-06,0,bio3d_pca_visualize/2.3.4
16222,2022-06,0,bio3d_rmsd/2.3.4
16223,2022-06,0,bio3d_rmsf/2.3.4
16224,2022-06,0,biomd_rmsd_clustering/0.1.5.2+galaxy1
16225,2022-06,0,gmx_editconf/2021.3+galaxy0
16226,2022-06,0,gmx_editconf/2022+galaxy0
16227,2022-06,0,gmx_em/2021.3+galaxy1
16228,2022-06,0,gmx_em/2022+galaxy0
16229,2022-06,0,gmx_energy/2022+galaxy1
16230,2022-06,0,gmx_md/2019.1
16231,2022-06,0,gmx_merge_topology_files/3.4.3+galaxy0
16232,2022-06,0,gmx_setup/2021.3+galaxy0
16233,2022-06,0,gmx_setup/2022+galaxy0
16234,2022-06,0,gmx_solvate/2022+galaxy0
16235,2022-06,0,gromacs_extract_topology/0+galaxy0
16236,2022-06,0,parmconv/21.10+galaxy0
16237,2022-06,0,tleap/21.10+galaxy0
16238,2022-06,0,traj_selections_and_merge/1.9.7+galaxy0
16239,2022-06,0,vmd_hbonds/1.9.3
16240,2022-06,0,ctsm_fates/2.0.1
16241,2022-06,0,taxonomy_krona_chart/2.6.1.1
16242,2022-06,0,taxonomy_krona_chart/2.7.1
16243,2022-06,0,taxonomy_krona_chart/2.7.1+galaxy0
16244,2022-06,0,gops_basecoverage_1/1.0.0
16245,2022-06,0,bowtie2/0.3
16246,2022-06,0,clustalw/2.1
16247,2022-06,0,gops_cluster_1/1.0.0
16248,2022-06,0,Add_a_column1/1.2.0
16249,2022-06,0,Add_a_column1/1.3.1
16250,2022-06,0,Add_a_column1/1.6
16251,2022-06,0,gops_concat_1/1.0.1
16252,2022-06,0,gops_coverage_1/1.0.0
16253,2022-06,0,cuffmerge/0.0.6
16254,2022-06,0,cuffmerge/2.2.1.2
16255,2022-06,0,cummerbund_to_cuffdiff/1.0.1
16256,2022-06,0,EMBOSS: antigenic1/5.0.0.1
16257,2022-06,0,EMBOSS: backtranseq2/6.6.0
16258,2022-06,0,EMBOSS: charge8/5.0.0.1
16259,2022-06,0,EMBOSS: checktrans9/5.0.0.1
16260,2022-06,0,EMBOSS: chips10/5.0.0
16261,2022-06,0,EMBOSS: coderet13/5.0.0
16262,2022-06,0,EMBOSS: compseq14/5.0.0.1
16263,2022-06,0,EMBOSS: cpgplot15/5.0.0
16264,2022-06,0,EMBOSS: cpgreport16/5.0.0.1
16265,2022-06,0,EMBOSS: cusp17/5.0.0
16266,2022-06,0,EMBOSS: cutseq18/5.0.0.1
16267,2022-06,0,EMBOSS: dan19/5.0.0.1
16268,2022-06,0,EMBOSS: diffseq22/5.0.0.1
16269,2022-06,0,EMBOSS: dotmatcher24/5.0.0.1
16270,2022-06,0,EMBOSS: einverted28/5.0.0.1
16271,2022-06,0,EMBOSS: equicktandem31/5.0.0.1
16272,2022-06,0,EMBOSS: extractseq35/5.0.0
16273,2022-06,0,EMBOSS: freak36/5.0.0.1
16274,2022-06,0,EMBOSS: fuzznuc37/5.0.3
16275,2022-06,0,EMBOSS: garnier40/5.0.0
16276,2022-06,0,EMBOSS: geecee41/5.0.0
16277,2022-06,0,EMBOSS: getorf42/5.0.0.1
16278,2022-06,0,EMBOSS: helixturnhelix43/5.0.0.1
16279,2022-06,0,EMBOSS: iep45/5.0.0.1
16280,2022-06,0,EMBOSS: infoseq46/5.0.0
16281,2022-06,0,EMBOSS: lindna48/5.0.0.1
16282,2022-06,0,EMBOSS: megamerger53/5.0.0.1
16283,2022-06,0,EMBOSS: merger54/5.0.0.1
16284,2022-06,0,EMBOSS: needle56/5.0.0.1
16285,2022-06,0,EMBOSS: newcpgreport57/5.0.0.1
16286,2022-06,0,EMBOSS: newcpgseek58/5.0.0.1
16287,2022-06,0,EMBOSS: oddcomp64/5.0.0.1
16288,2022-06,0,EMBOSS: palindrome65/5.0.0.1
16289,2022-06,0,EMBOSS: pasteseq66/5.0.0.1
16290,2022-06,0,EMBOSS: patmatdb67/5.0.0
16291,2022-06,0,EMBOSS: pepinfo69/5.0.0.1
16292,2022-06,0,EMBOSS: pepnet70/5.0.0
16293,2022-06,0,EMBOSS: pepstats71/5.0.0
16294,2022-06,0,EMBOSS: pepwheel72/5.0.0.1
16295,2022-06,0,EMBOSS: pepwindow73/5.0.0.1
16296,2022-06,0,EMBOSS: pepwindowall74/5.0.0.1
16297,2022-06,0,EMBOSS: revseq82/5.0.0
16298,2022-06,0,EMBOSS: seqret84/5.0.0
16299,2022-06,0,EMBOSS: shuffleseq87/5.0.0.1
16300,2022-06,0,EMBOSS: sixpack90/5.0.0+galaxy2
16301,2022-06,0,EMBOSS: splitter92/5.0.0.1
16302,2022-06,0,EMBOSS: syco96/5.0.0.1
16303,2022-06,0,EMBOSS: tmap99/5.0.0
16304,2022-06,0,EMBOSS: trimest102/5.0.0.1
16305,2022-06,0,EMBOSS: trimseq103/5.0.0.1
16306,2022-06,0,EMBOSS: union105/5.0.0
16307,2022-06,0,EMBOSS: water107/5.0.0.1
16308,2022-06,0,EMBOSS: wordcount109/5.0.0.1
16309,2022-06,0,fasta_filter_by_length/1.2
16310,2022-06,0,cshl_fasta_nucleotides_changer/1.0.2
16311,2022-06,0,fasta2tab/1.1.0
16312,2022-06,0,fasta2tab/1.1.1
16313,2022-06,0,fastqc/0.71
16314,2022-06,0,fastq_combiner/1.1.5
16315,2022-06,0,fastq_filter/1.0.0
16316,2022-06,0,fastq_paired_end_interlacer/1.2.0
16317,2022-06,0,cshl_fastq_quality_boxplot/1.0.1
16318,2022-06,0,cshl_fastq_quality_converter/1.0.1
16319,2022-06,0,cshl_fastq_quality_filter/1.0.1
16320,2022-06,0,fastq_to_fasta_python/1.1.1
16321,2022-06,0,cshl_fastx_collapser/1.0.1
16322,2022-06,0,cshl_fastx_nucleotides_distribution/1.0.1
16323,2022-06,0,cshl_fastx_renamer/0.0.14+galaxy1
16324,2022-06,0,cshl_fastx_trimmer/1.0.0
16325,2022-06,0,flanking_features_1/4.0.1
16326,2022-06,0,bamleftalign/1.1.0.46-0
16327,2022-06,0,generate_matrix_for_pca_and_lda1/1.0.0
16328,2022-06,0,get_flanks1/1.0.0
16329,2022-06,0,histogram_rpy/1.0.4
16330,2022-06,0,gops_intersect_1/1.0.0
16331,2022-06,0,gops_join_1/1.0.0
16332,2022-06,0,lastz_wrapper_2/1.3.3
16333,2022-06,0,lda_analy1/1.0.1
16334,2022-06,0,LinearRegression1/1.0.1
16335,2022-06,0,LogisticRegression/1.0.1
16336,2022-06,0,megablast_xml_parser/1.0.1
16337,2022-06,0,gops_merge_1/1.0.0
16338,2022-06,0,maximal_information_based_nonparametric_exploration/0.0.1
16339,2022-06,0,blastxml_to_tabular/2.10.1+galaxy0
16340,2022-06,0,ncbi_blastdbcmd_info/2.10.1+galaxy0
16341,2022-06,0,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
16342,2022-06,0,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
16343,2022-06,0,ncbi_makeprofiledb/2.10.1+galaxy0
16344,2022-06,0,partialRsq/1.0.0
16345,2022-06,0,pileup_interval/1.0.3
16346,2022-06,0,pca1/1.0.2
16347,2022-06,0,samtools_flagstat/2.0
16348,2022-06,0,samtools_idxstats/2.0.1
16349,2022-06,0,samtools_idxstats/2.0.3
16350,2022-06,0,samtools_mpileup/2.1.3
16351,2022-06,0,scatterplot_rpy/1.0.3
16352,2022-06,0,hgv_snpFreq/1.0.1
16353,2022-06,0,gops_subtract_1/1.0.0
16354,2022-06,0,subtract_query1/0.1
16355,2022-06,0,table_annovar/0.2
16356,2022-06,0,tab2fasta/1.1.0
16357,2022-06,0,tab2fasta/1.1.1
16358,2022-06,0,tophat2/0.9
16359,2022-06,0,t_test_two_samples/1.0.1
16360,2022-06,0,varscan/0.1
16361,2022-06,0,vcf2pgSnp/1.0.0
16362,2022-06,0,vcf2tsv/0.0.3
16363,2022-06,0,vcf2tsv/1.0.0_rc1+galaxy0
16364,2022-06,0,vcf2tsv/1.0.0_rc3+galaxy0
16365,2022-06,0,vcfannotate/1.0.0_rc3+galaxy0
16366,2022-06,0,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
16367,2022-06,0,vcfcheck/1.0.0_rc3+galaxy0
16368,2022-06,0,vcfcommonsamples/1.0.0_rc3+galaxy0
16369,2022-06,0,vcfdistance/1.0.0_rc3+galaxy0
16370,2022-06,0,vcffilter2/1.0.0_rc1+galaxy2
16371,2022-06,0,vcffilter2/1.0.0_rc3+galaxy3
16372,2022-06,0,vcfflatten2/1.0.0_rc3+galaxy0
16373,2022-06,0,vcfgeno2haplo/1.0.0_rc3+galaxy0
16374,2022-06,0,vcfgenotypes/1.0.0_rc3+galaxy0
16375,2022-06,0,vcfleftalign/1.0.0_rc3+galaxy0
16376,2022-06,0,vcfsort/1.0.0_rc3+galaxy0
16377,2022-06,0,vcftools_annotate/0.1
16378,2022-06,0,vcfvcfintersect/1.0.0_rc3+galaxy0
16379,2022-06,0,rgweblogo3/3.5.0
16380,2022-06,0,winSplitter/1.0.1
16381,2022-06,0,XY_Plot_1/1.0.2
16382,2022-06,0,smina/1.0
16383,2022-06,0,retrieve_scxa/v0.0.2+galaxy2
16384,2022-06,0,xarray_metadata_info/0.15.1
