,num_jobs,consumed_mem_gb,allocated_mem_gb,pct_mem_consumed,tool_name_version
2794,6,1,38,2.6,fasta_concatenate0/0.0.0
2795,6,1,23,4.3,fasta_compute_length/1.0.2
2796,2,1,15,6.7,EMBOSS: wordmatch110/5.0.0.1
2797,6,1,46,2.2,EMBOSS: tmap99/5.0.0
2798,3,1,23,4.3,EMBOSS: syco96/5.0.0.1
2799,3,1,23,4.3,EMBOSS: seqmatchall83/5.0.0.1
2800,4,1,31,3.2,EMBOSS: prettyseq80/5.0.0.1
2801,2,1,15,6.7,EMBOSS: preg78/5.0.0+galaxy1
2802,3,1,23,4.3,EMBOSS: pepwindowall74/5.0.0.1
2803,2,1,15,6.7,EMBOSS: pasteseq66/5.0.0.1
2804,3,1,23,4.3,EMBOSS: nthseq62/5.0.0.1
2805,4,1,31,3.2,EMBOSS: notseq61/5.0.0
2806,2,1,15,6.7,EMBOSS: msbar55/5.0.0.1
2807,4,1,31,3.2,EMBOSS: est2genome32/5.0.0.1
2808,2,1,15,6.7,EMBOSS: dreg27/5.0.0+galaxy1
2809,2,1,11,9.1,seqtk_comp/1.2.0
2810,6,1,38,2.6,seqtk_cutN/1.3.1
2811,6,1,46,2.2,EMBOSS: codcmp12/5.0.0
2812,4,1,23,4.3,seqtk_randbase/1.3.1
2813,2,1,11,9.1,seqtk_subseq/1.2.0
2814,2,1,8,12.5,EMBOSS: antigenic1/5.0.0
2815,2,1,8,12.5,seurat/3.1.5+galaxy2
2816,3,1,12,8.3,cuffcompare/0.0.6
2817,5,1,19,5.3,sina/1.5.0+galaxy1
2818,5,1,19,5.3,sina/1.7.1+galaxy0
2819,2,1,8,12.5,alleyoop/0.4.1
2820,2,1,8,12.5,count_gff_features/0.1
2821,3,1,12,8.3,bamSplit/0.0.2
2822,4,1,15,6.7,bamSplit/0.0.1
2823,3,1,12,8.3,snippy/4.4.5+galaxy2
2824,6,1,23,4.3,Annotation_Profiler_0/1.0.0
2825,2,1,8,12.5,snippy_core/4.4.5+galaxy0
2826,3,1,23,4.3,vmd_hbonds/1.9.3
2827,4,1,27,3.7,snpEff_build_gb/4.3+T.galaxy1
2828,4,1,15,6.7,snpEff_get_chr_names/4.3+T.galaxy1
2829,2,1,15,6.7,gmx_setup/2021.3+galaxy0
2830,4,1,31,3.2,CONVERTER_biom2_to_biom1/CONVERTER_biom2_to_biom1
2831,6,1,46,2.2,gmx_md/2019.1
2832,3,1,15,6.7,gmx_makendx/2022+galaxy0
2833,5,1,38,2.6,bio3d_pca_visualize/2.3.4
2834,4,1,31,3.2,acpype_Amber2Gromacs/21.10+galaxy0
2835,6,1,31,3.2,MDtag_filter/1.0.2
2836,5,1,23,4.3,tp_uniq_tool/1.1.0
2837,6,1,23,4.3,tp_uniq_tool/1.0.0
2838,3,1,15,6.7,tp_unfold_column_tool/1.1.0
2839,4,1,15,6.7,tp_unfold_column_tool/1.0.0
2840,6,1,23,4.3,tp_text_file_with_recurring_lines/1.0.0
2841,6,1,23,4.3,tp_tac/1.0.0
2842,6,1,23,4.3,tp_sed_tool/1.1.0
2843,5,1,27,3.7,sqlite_to_tabular/2.0.1
2844,4,1,15,6.7,tp_find_and_replace/1.1.2
2845,4,1,15,6.7,tp_find_and_replace/1.0.0
2846,3,1,12,8.3,sam_dump/2.10.4
2847,3,1,12,8.3,sam_dump/2.10.4+galaxy1
2848,3,1,12,8.3,sam_dump/2.10.7+galaxy0
2849,3,1,12,8.3,sam_dump/2.10.7+galaxy1
2850,3,1,12,8.3,sam_dump/2.10.7+galaxy2
2851,3,1,12,8.3,sam_dump/2.10.8+galaxy0
2852,3,1,12,8.3,sam_dump/2.9.1.4
2853,3,1,12,8.3,sklearn_train_test_eval/1.0.8.2
2854,3,1,12,8.3,sklearn_train_test_eval/1.0.8.1
2855,3,1,12,8.3,sklearn_stacking_ensemble_models/1.0.8.3
2856,3,1,12,8.3,sklearn_stacking_ensemble_models/1.0.8.2
2857,3,1,12,8.3,sklearn_stacking_ensemble_models/1.0.8.1
2858,3,1,12,8.3,sklearn_stacking_ensemble_models/0.2.0
2859,3,1,12,8.3,sklearn_pairwise_metrics/1.0.8.2
2860,3,1,12,8.3,sklearn_pairwise_metrics/1.0.8.1
2861,3,1,12,8.3,sklearn_pairwise_metrics/1.0.7.12
2862,2,1,15,6.7,sklearn_nn_classifier/1.0.7.12
2863,4,1,15,6.7,tetyper/1.1+galaxy0
2864,6,1,77,1.3,transdecoder/3.0.1
2865,4,1,15,6.7,transdecoder/5.5.0+galaxy0
2866,3,1,23,4.3,sklearn_generalized_linear/1.0.8.1
2867,3,1,23,4.3,sklearn_generalized_linear/1.0.7.12
2868,2,1,8,12.5,transit_gumbel/3.0.1+galaxy1
2869,2,1,8,12.5,transit_gumbel/3.0.1+galaxy2
2870,2,1,8,12.5,transit_hmm/3.0.1+galaxy1
2871,2,1,8,12.5,transit_hmm/3.0.1+galaxy2
2872,2,1,8,12.5,transit_resampling/3.0.1+galaxy1
2873,2,1,8,12.5,transit_resampling/3.0.1+galaxy2
2874,2,1,12,8.3,transit_resampling/3.0.2+galaxy0
2875,2,1,8,12.5,transit_tn5gaps/3.0.1+galaxy2
2876,2,1,8,12.5,trinity_contig_exn50_statistic/2.8.5
2877,6,1,23,4.3,trinity_filter_low_expr_transcripts/2.8.5
2878,3,1,15,6.7,trinity_super_transcripts/2.8.5
2879,6,1,23,4.3,sklearn_discriminant_classifier/1.0.7.12
2880,3,1,23,4.3,rxdock_sort_filter/2013.1.1_148c5bd1+galaxy0
2881,6,1,23,4.3,rdock_sort_filter/2013.1-0+galaxy0
2882,3,1,12,8.3,mut2sscs/1.0.0
2883,6,1,23,4.3,ml_visualization_ex/1.0.7.12
2884,5,1,38,2.6,vsearch_dereplication/1.1.3.2
2885,3,1,12,8.3,keras_batch_models/0.4.2
2886,2,1,15,6.7,vsearch_shuffling/2.8.3.0
2887,5,1,38,2.6,diffbind/2.1.0
2888,4,1,31,3.2,diffbind/2.0.2
2889,4,1,19,5.3,bg_diamond_view/0.9.29
2890,3,1,12,8.3,bg_diamond_view/0.9.21
2891,2,1,8,12.5,bg_diamond_makedb/0.9.21
2892,4,1,15,6.7,bg_diamond/0.9.21.0
2893,2,1,8,12.5,deeptools_plot_enrichment/3.3.0.0.0
2894,2,1,8,12.5,deeptools_plot_enrichment/3.1.2.0.0
2895,2,1,8,12.5,deeptools_plot_enrichment/2.5.0.0
2896,2,1,8,12.5,deeptools_plot_enrichment/2.3.5.0
2897,4,1,31,3.2,gd_select_snps/1.0.0
2898,4,1,31,3.2,gd_specify_restriction_enzymes/1.0.0
2899,5,1,23,4.3,addName/0.1.1
2900,4,1,15,6.7,deeptools_plot_coverage/3.3.0.0.0
2901,2,1,8,12.5,deeptools_plot_coverage/3.1.2.0.0
2902,2,1,8,12.5,deeptools_plot_coverage/2.3.5.0
2903,5,1,38,2.6,allele_counts_1/1.2
2904,4,1,15,6.7,deeptools_plot_correlation/2.3.5.0
2905,3,1,38,2.6,deeptools_multi_bigwig_summary/2.5.0.0
2906,2,1,8,12.5,deeptools_multi_bigwig_summary/2.3.5.0
2907,4,1,15,6.7,deeptools_multi_bam_summary/2.3.5.0
2908,2,1,8,12.5,deeptools_correct_gc_bias/3.3.0.0.0
2909,2,1,8,12.5,deeptools_correct_gc_bias/3.1.2.0.0
2910,2,1,8,12.5,deeptools_correct_gc_bias/2.5.0.0
2911,6,1,23,4.3,deeptools_compute_matrix/2.3.5.0
2912,2,1,8,12.5,deeptools_compute_gc_bias/3.3.0.0.0
2913,2,1,8,12.5,deeptools_compute_gc_bias/2.3.5.0
2914,4,1,15,6.7,deeptools_bigwig_compare/3.3.0.0.0
2915,4,1,15,6.7,deeptools_bigwig_compare/2.5.0.0
2916,4,1,15,6.7,deeptools_bigwig_compare/2.3.5.0
2917,4,1,15,6.7,deeptools_bam_pe_fragmentsize/3.3.0.0.0
2918,4,1,15,6.7,deeptools_bam_pe_fragmentsize/3.1.2.0.0
2919,2,1,8,12.5,deeptools_bam_pe_fragmentsize/2.3.5.0
2920,6,1,23,4.3,deeptools_bam_coverage/2.3.6.0
2921,6,1,23,4.3,deeptools_bam_coverage/2.2.3.0
2922,4,1,15,6.7,deeptools_bam_compare/3.3.0.0.0
2923,4,1,15,6.7,deeptools_bam_compare/2.3.6.0
2924,4,1,15,6.7,deeptools_bam_compare/2.2.3.0
2925,4,1,15,6.7,deeptools_bam_compare/2.2.2.0
2926,6,1,46,2.2,ctb_mds_plot/0.1
2927,3,1,92,1.1,ctb_pubchem_download_assays/1.0.0
2928,4,1,30,3.3,ctb_chemfp_mol2fps/1.6.1+galaxy0
2929,3,1,23,4.3,ctb_chemfp_butina_clustering/0.1
2930,6,1,46,2.2,snpSift_filter/1.0
2931,5,1,19,5.3,bionano_scaffold/3.6.1+galaxy2
2932,3,1,90,1.1,antismash/5.1.2
2933,3,1,90,1.1,antismash/4.1
2934,2,1,60,1.7,antismash/4.0.2
2935,3,1,91,1.1,antismash/2.0.2.2
2936,5,1,31,3.2,readdepth2seqdepth/1.0.0
2937,4,1,23,4.3,PEsortedSAM2readprofile/1.1.0
2938,5,1,19,5.3,PEsortedSAM2readprofile/1.0.0
2939,4,1,23,4.3,fetchflank/1.0.0
2940,7,1,42,2.4,combineproballelecom/2.0.0
2941,5,1,38,2.6,bedtools_genomecoveragebed_histogram/0.1.0
2942,3,1,23,4.3,MAF_To_Interval1/MAF_To_Interval1
2943,6,1,46,2.2,MAF_Reverse_Complement_1/MAF_Reverse_Complement_1
2944,3,1,23,4.3,Interval2Maf_pairwise1/Interval2Maf_pairwise1
2945,2,1,8,12.5,bio_hansel/0.1.0
2946,4,1,19,5.3,bioext_bealign/0.19.7.0
2947,7,1,27,3.7,bedtools_windowbed/2.27.1
2948,5,1,19,5.3,bedtools_windowbed/2.27.0.0
2949,6,1,23,4.3,bedtools_windowbed/2.26.0.0
2950,3,1,15,6.7,bp_genbank2gff3/1.0
2951,6,1,23,4.3,bedtools_windowbed/2.24.0
2952,2,0,8,0.0,bcftools_plugin_fixploidy/1.4.0
2953,1,0,8,0.0,EMBOSS: getorf42/5.0.0
2954,2,0,8,0.0,macs2_bdgpeakcall/2.1.0.20151222.0
2955,1,0,31,0.0,ctb_pubchem_download_as_smiles/0.3
2956,2,0,15,0.0,EMBOSS: epestfind29/5.0.0.1
2957,1,0,4,0.0,bedtools_spacingbed/2.29.0
2958,1,0,8,0.0,EMBOSS: descseq21/5.0.0
2959,2,0,8,0.0,macs2_bdgpeakcall/2.1.0.20140616.0
2960,1,0,8,0.0,vsearch_sorting/1.1.3.2
2961,2,0,8,0.0,bcftools_plugin_fixploidy/1.9+galaxy1
2962,1,0,4,0.0,seqtk_cutN/1.2.0
2963,2,0,15,0.0,diffbind/2.2.0
2964,1,0,4,0.0,seqtk_dropse/1.2.0
2965,1,0,4,0.0,circos_bundlelinks/0.69.8+galaxy2
2966,1,0,4,0.0,seqtk_fqchk/1.2.0
2967,2,0,8,0.0,macs2_bdgcmp/2.1.0.20151222.0
2968,1,0,4,0.0,seqtk_hety/1.2.0
2969,2,0,8,0.0,seqtk_hety/1.3.1
2970,1,0,4,0.0,seqtk_listhet/1.2.0
2971,2,0,8,0.0,macs2_bdgcmp/2.1.0.20140616.0
2972,2,0,8,0.0,seqtk_mergefa/1.2.0
2973,2,0,8,0.0,macs2_bdgbroadcall/2.1.0.20151222.0
2974,2,0,35,0.0,seqtk_mergepe/1.2.0
2975,1,0,7,0.0,EMBOSS: chaos7/5.0.0
2976,1,0,4,0.0,seqtk_mutfa/1.2.0
2977,2,0,8,0.0,macs2_bdgbroadcall/2.1.0.20140616.0
2978,1,0,4,0.0,seqtk_randbase/1.2.0
2979,1,0,4,0.0,bedtools_genomecoveragebed/2.22.0
2980,2,0,8,0.0,lofreq_viterbi/2.1.3.1+galaxy1
2981,2,0,8,0.0,seqtk_sample/1.3.1
2982,2,0,8,0.0,lofreq_viterbi/2.1.3.1+galaxy0
2983,1,0,4,0.0,seqtk_seq/1.2.2
2984,2,0,8,0.0,bcftools_plugin_missing2ref/1.4.0
2985,1,0,8,0.0,ctb_im_o3dalign/1.1.4+galaxy0
2986,2,0,8,0.0,bedtools_spacingbed/2.29.2
2987,2,0,8,0.0,seqtk_trimfq/1.2.0
2988,1,0,4,0.0,dwt_var1/1.0.2
2989,2,0,8,0.0,bcftools_plugin_missing2ref/1.9+galaxy1
2990,1,0,8,0.0,bedtools_bamtobed/0.1.0
2991,2,0,12,0.0,histogram_rpy/1.0.3
2992,2,0,8,0.0,bcftools_plugin_setgt/1.4.0
2993,2,0,8,0.0,bcftools_plugin_tag2tag/1.9+galaxy1
2994,2,0,8,0.0,bcftools_query/1.9+galaxy1
2995,1,0,4,0.0,cuffcompare/2.2.1.1
2996,1,0,4,0.0,cuffcompare/2.2.1.0
2997,1,0,4,0.0,circos_wiggle_to_scatter/0.69.8+galaxy4
2998,1,0,4,0.0,bg_diamond_makedb/0.8.24
2999,1,0,8,0.0,ctb_sdf2fps/1.6.1+0
3000,2,0,8,0.0,cuffcompare/0.0.5
3001,1,0,4,0.0,bg_diamond/0.8.24.1
3002,1,0,4,0.0,bg_diamond/0.8.24
3003,2,0,8,0.0,bcftools_query_list_samples/1.4.0
3004,2,0,8,0.0,bcftools_query_list_samples/1.9
3005,2,0,15,0.0,BestSubsetsRegression1/1.0.0
3006,2,0,8,0.0,bedtools_annotatebed/2.22.0
3007,1,0,8,0.0,deeptools_plot_pca/3.3.0.0.0
3008,1,0,8,0.0,deeptools_plot_pca/3.1.2.0.0
3009,1,0,4,0.0,khmer_filter_below_abundance_cutoff/3.0.0a3+galaxy1
3010,2,0,8,0.0,bamleftalign/0.0.2
3011,1,0,4,0.0,bedtools_genomecoveragebed/2.24.0
3012,2,0,8,0.0,bedtools_genomecoveragebed/2.26.0.0
3013,2,0,12,0.0,khmer_extract_partitions/3.0.0a3+galaxy1
3014,2,0,8,0.0,snippy_clean_full_aln/4.4.5+galaxy0
3015,1,0,4,0.0,bedtools_annotatebed/2.26.0.0
3016,1,0,4,0.0,khmer_count_median/3.0.0a3+galaxy1
3017,2,0,8,0.0,deeptools_plot_heatmap/2.3.5.0
3018,1,0,4,0.0,snippy_core/4.4.5+galaxy1
3019,1,0,4,0.0,snippy_core/4.4.5+galaxy2
3020,2,0,8,0.0,bedtools_annotatebed/2.27.0.0
3021,2,0,8,0.0,bedtools_annotatebed/2.27.1
3022,2,0,8,0.0,deeptools_plot_fingerprint/2.3.5.0
3023,1,0,8,0.0,tleap/21.10+galaxy0
3024,1,0,8,0.0,gd_assignment_of_optimal_breeding_pairs/1.0.0
3025,1,0,4,0.0,snpEff_build_gb/4.3+T.galaxy2
3026,2,0,8,0.0,bedtools_annotatebed/2.27.1+galaxy1
3027,2,0,8,0.0,khmer_abundance_distribution/3.0.0a3+galaxy1
3028,2,0,8,0.0,bedtools_annotatebed/2.29.0
3029,1,0,8,0.0,mdanalysis_ramachandran_protein/1.0.0+galaxy0
3030,1,0,7,0.0,gromacs_extract_topology/0+galaxy0
3031,1,0,8,0.0,gmx_solvate/2021.3+galaxy1
3032,1,0,4,0.0,circos_wiggle_to_scatter/0.69.8+galaxy2
3033,2,0,8,0.0,bedtools_annotatebed/2.29.2
3034,1,0,4,0.0,circos_tableviewer/0.69.8+galaxy4
3035,1,0,4,0.0,bedtools_bamtofastq/2.26.0.0
3036,1,0,4,0.0,gff_to_prot/1.0.0
3037,2,0,8,0.0,bedtools_bed12tobed6/2.22.0
3038,2,0,8,0.0,bedtools_jaccard/2.22.0
3039,1,0,4,0.0,GeneBed_Maf_Fasta2/1.0.1
3040,1,0,4,0.0,snpSift_annotate/4.3+t.galaxy0
3041,2,0,15,0.0,gmx_get_builtin_file/2022+galaxy0
3042,2,0,8,0.0,bedtools_bed12tobed6/2.26.0.0
3043,1,0,30,0.0,gmx_em/2021.3+galaxy1
3044,1,0,8,0.0,gmx_editconf/2021.3+galaxy0
3045,2,0,8,0.0,bedtools_bedpetobam/2.22.0
3046,2,0,8,0.0,biomd_neqgamma/0.1.5.2+galaxy1
3047,1,0,8,0.0,biomd_extract_clusters/0.1.5.2+galaxy1
3048,2,0,8,0.0,bedtools_bedpetobam/2.24.0
3049,1,0,8,0.0,gd_find_intervals/1.1.0
3050,2,0,8,0.0,bedtools_bedpetobam/2.26.0.0
3051,1,0,4,0.0,iwtomics_testandplot/1.0.0.0
3052,1,0,8,0.0,alchemical_analysis/1.0.2
3053,2,0,15,0.0,gd_inbreeding_and_kinship/1.0.0
3054,2,0,8,0.0,bedtools_jaccard/2.26.0.0
3055,1,0,4,0.0,ivar_variants/1.3.1+galaxy0
3056,1,0,4,0.0,bedtools_bedpetobam/2.29.0
3057,2,0,8,0.0,bedtools_bedtobam/2.22.0
3058,2,0,8,0.0,bedtools_bedtobam/2.24.0
3059,1,0,4,0.0,ivar_removereads/1.2.2+galaxy0
3060,2,0,8,0.0,bedtools_multicovtbed/2.24.0
3061,1,0,4,0.0,circos_binlinks/0.69.8+galaxy6
3062,1,0,4,0.0,fsd_regions/1.0.1
3063,1,0,4,0.0,fsd_beforevsafter/1.0.2
3064,1,0,4,0.0,circos_tableviewer/0.69.8+galaxy2
3065,1,0,4,0.0,ivar_filtervariants/1.2.2+galaxy0
3066,3,0,45,0.0,ctb_chemfp_butina_clustering/1.6.1+0
3067,2,0,8,0.0,bedtools_bedtobam/2.29.0
3068,2,0,8,0.0,bedtools_bedtoigv/2.26.0.0
3069,1,0,8,0.0,list_spaln_tables/2.4.6+galaxy0
3070,2,0,8,0.0,bedtools_bedtoigv/2.27.0.0
3071,2,0,8,0.0,bedtools_bedtoigv/2.29.0
3072,2,0,15,0.0,pbed2ldindepconvert/pbed2ldindepconvert
3073,1,0,4,0.0,intervene_pairwise/0.6.4
3074,1,0,8,0.0,chembl_structure_pipeline/1.0.0+galaxy0
3075,2,0,8,0.0,idba_tran/1.1.3
3076,2,0,8,0.0,bedtools_clusterbed/2.22.0
3077,1,0,30,0.0,hyphy_relax/2.5.31+galaxy1
3078,2,0,8,0.0,tp_replace_in_line/1.1.0
3079,2,0,8,0.0,bedtools_clusterbed/2.27.0.0
3080,2,0,8,0.0,bedtools_clusterbed/2.27.1
3081,2,0,8,0.0,bedtools_clusterbed/2.29.0
3082,2,0,8,0.0,bedtools_complementbed/2.22.0
3083,2,0,8,0.0,bedtools_complementbed/2.24.0
3084,1,0,4,0.0,circos_resample/0.69.8+galaxy4
3085,1,0,4,0.0,hyphy_fubar/2.5.31+galaxy0
3086,2,0,8,0.0,biom_convert/2.1.5.2
3087,1,0,4,0.0,hyphy_fel/2.5.9+galaxy0
3088,1,0,4,0.0,hyphy_fel/2.5.8+galaxy0
3089,1,0,4,0.0,hyphy_fel/2.5.7+galaxy0
3090,1,0,4,0.0,hyphy_fel/2.5.5+galaxy0
3091,1,0,4,0.0,hyphy_fel/2.5.4+galaxy0
3092,1,0,4,0.0,hyphy_fel/2.5.31+galaxy0
3093,1,0,4,0.0,hyphy_fel/2.5.29+galaxy0
3094,1,0,4,0.0,hyphy_fel/2.5.26+galaxy0
3095,1,0,7,0.0,chembl_structure_pipeline/1.0.0+galaxy0
3096,1,0,4,0.0,dexseq_count/1.20.1
3097,1,0,4,0.0,dexseq/1.20.1
3098,1,0,4,0.0,circos_binlinks/0.69.8+galaxy4
3099,1,0,4,0.0,circos_resample/0.69.8+galaxy2
3100,2,0,8,0.0,circos_interval_to_tile/0.69.8+galaxy4
3101,1,0,4,0.0,hyphy_fel/2.5.25+galaxy0
3102,1,0,4,0.0,hyphy_fel/2.5.24+galaxy0
3103,2,0,8,0.0,circos_interval_to_text/0.69.8+galaxy6
3104,2,0,8,0.0,star_fusion/0.5.4-3
3105,2,0,8,0.0,bedtools_overlapbed/2.24.0
3106,2,0,8,0.0,circos_interval_to_text/0.69.8+galaxy4
3107,1,0,4,0.0,hyphy_fel/2.5.23+galaxy0
3108,1,0,4,0.0,hyphy_fel/2.5.17+galaxy0
3109,1,0,4,0.0,hyphy_fel/2.5.15+galaxy0
3110,1,0,4,0.0,hyphy_fel/2.5.14+galaxy0
3111,1,0,4,0.0,circos_aln_to_links/0.69.8+galaxy2
3112,1,0,4,0.0,hyphy_fel/2.5.12+galaxy0
3113,1,0,4,0.0,hyphy_fel/2.5.11+galaxy0
3114,1,0,4,0.0,circos_binlinks/0.69.8+galaxy2
3115,1,0,8,0.0,lped2pbedconvert/lped2pbedconvert
3116,2,0,8,0.0,bedtools_randombed/2.22.0
3117,1,0,4,0.0,hyphy_fade/2.5.9+galaxy0
3118,1,0,4,0.0,hyphy_fade/2.5.8+galaxy0
3119,1,0,4,0.0,hyphy_fade/2.5.7+galaxy0
3120,1,0,4,0.0,hyphy_fade/2.5.5+galaxy0
3121,1,0,4,0.0,hyphy_fade/2.5.4+galaxy0
3122,1,0,4,0.0,hyphy_fade/2.5.31+galaxy0
3123,1,0,4,0.0,hyphy_fade/2.5.29+galaxy0
3124,1,0,4,0.0,hyphy_fade/2.5.26+galaxy0
3125,1,0,4,0.0,hyphy_fade/2.5.25+galaxy0
3126,1,0,4,0.0,hyphy_fade/2.5.24+galaxy0
3127,1,0,4,0.0,tag_pileup_frequency/1.0.1
3128,1,0,4,0.0,hyphy_fade/2.5.23+galaxy0
3129,1,0,4,0.0,hyphy_fade/2.5.17+galaxy0
3130,2,0,8,0.0,deeptools_correct_gc_bias/2.3.5.0
3131,2,0,8,0.0,circos_aln_to_links/0.69.8+galaxy1
3132,2,0,8,0.0,bedtools_tagbed/2.22.0
3133,1,0,4,0.0,hyphy_fade/2.5.15+galaxy0
3134,1,0,8,0.0,sklearn_nn_classifier/1.0.8.1
3135,2,0,8,0.0,deeptools_compute_gc_bias/3.1.2.0.0
3136,1,0,4,0.0,hyphy_fade/2.5.14+galaxy0
3137,2,0,8,0.0,bedtools_tagbed/2.29.0
3138,1,0,8,0.0,sklearn_model_fit/1.0.8.3
3139,1,0,4,0.0,hyphy_fade/2.5.12+galaxy0
3140,1,0,4,0.0,hyphy_fade/2.5.11+galaxy0
3141,1,0,4,0.0,hyphy_conv/2.5.31+galaxy0
3142,1,0,4,0.0,hyphy_cfel/2.5.31+galaxy0
3143,1,0,4,0.0,hyphy_busted/2.5.9+galaxy0
3144,1,0,4,0.0,hyphy_busted/2.5.8+galaxy0
3145,2,0,8,0.0,bedtools_randombed/2.24.0
3146,1,0,4,0.0,mummer_delta_filter/4.0.0beta2+galaxy0
3147,1,0,4,0.0,mummer_delta_filter/4.0.0beta2
3148,2,0,8,0.0,vcfcheck/1.0.0_rc1+galaxy0
3149,2,0,8,0.0,vcfcommonsamples/1.0.0_rc1+galaxy0
3150,1,0,31,0.0,rbc_mafft/7.221.1
3151,2,0,8,0.0,vcfannotate/1.0.0_rc1+galaxy0
3152,2,0,8,0.0,bedtools_randombed/2.26.0.0
3153,1,0,4,0.0,mummer_mummer/4.0.0beta2
3154,1,0,4,0.0,circos_aln_to_links/0.69.8+galaxy6
3155,1,0,4,0.0,biom_add_metadata/2.1.5.0
3156,2,0,8,0.0,bedtools_randombed/2.27.1
3157,1,0,4,0.0,mummer_mummerplot/4.0.0beta2
3158,1,0,4,0.0,mummer_mummerplot/4.0.0beta2+galaxy0
3159,1,0,4,0.0,hyphy_busted/2.5.7+galaxy0
3160,1,0,4,0.0,sklearn_fitted_model_eval/1.0.8.2
3161,1,0,4,0.0,mummer_nucmer/4.0.0beta2
3162,1,0,4,0.0,circos_gc_skew/0.69.8+galaxy6
3163,1,0,4,0.0,circos_gc_skew/0.69.8+galaxy4
3164,2,0,8,0.0,vcfdistance/1.0.0_rc1.0
3165,1,0,4,0.0,mummer_show_coords/4.0.0beta2
3166,1,0,4,0.0,mummer_show_coords/4.0.0beta2+galaxy0
3167,1,0,4,0.0,sklearn_fitted_model_eval/1.0.8.1
3168,1,0,4,0.0,t2t_report/1.0.0
3169,2,0,8,0.0,mothur_trim_flows/1.36.1.0
3170,1,0,4,0.0,sklearn_fitted_model_eval/1.0.7.12
3171,2,0,8,0.0,deeptools_bam_pe_fragmentsize/2.5.0.0
3172,2,0,8,0.0,vcfflatten2/1.0.0_rc1+galaxy0
3173,2,0,8,0.0,bedtools_reldistbed/2.22.0
3174,2,0,8,0.0,heteroprob/2.0.0
3175,2,0,8,0.0,mothur_summary_tax/1.36.1.0
3176,1,0,8,0.0,scatterplot_rpy/1.0.0
3177,1,0,4,0.0,mothur_summary_qual/1.36.1.0
3178,1,0,4,0.0,mothur_split_groups/1.36.1.0
3179,1,0,4,0.0,mothur_shhh_seqs/1.36.1.0
3180,2,0,8,0.0,samtools_reheader/2.0.1
3181,2,0,8,0.0,samtools_reheader/2.0
3182,1,0,4,0.0,hyphy_busted/2.5.5+galaxy0
3183,1,0,4,0.0,mothur_shhh_flows/1.36.1.0
3184,2,0,8,0.0,vcfleftalign/1.0.0_rc1+galaxy0
3185,2,0,8,0.0,mothur_sffinfo/1.36.1.0
3186,2,0,8,0.0,mothur_sens_spec/1.39.5.0
3187,1,0,4,0.0,circos_gc_skew/0.69.8+galaxy2
3188,1,0,4,0.0,hyphy_busted/2.5.4+galaxy0
3189,2,0,15,0.0,hyphy_busted/2.5.31+galaxy2
3190,1,0,4,0.0,hyphy_busted/2.5.31+galaxy0
3191,2,0,34,0.0,sam_to_bam/2.0
3192,2,0,8,0.0,mothur_sens_spec/1.36.1.0
3193,2,0,8,0.0,vcfrandomsample/1.0.0_rc1+galaxy0
3194,1,0,4,0.0,hyphy_busted/2.5.26+galaxy0
3195,1,0,4,0.0,hyphy_busted/2.5.25+galaxy0
3196,1,0,4,0.0,hyphy_busted/2.5.23+galaxy0
3197,2,0,15,0.0,parse_mito_blast/1.0.1
3198,1,0,4,0.0,mothur_reverse_seqs/1.36.1.0
3199,2,0,8,0.0,mothur_remove_otus/1.39.5.0
3200,1,0,4,0.0,mothur_remove_otus/1.36.1.0
3201,1,0,4,0.0,hyphy_busted/2.5.17+galaxy0
3202,1,0,4,0.0,hyphy_busted/2.5.11+galaxy0
3203,1,0,8,0.0,picard_ReplaceSamHeader/2.7.1.0
3204,2,0,8,0.0,mothur_remove_otulabels/1.36.1.0
3205,1,0,4,0.0,mothur_remove_dists/1.39.5.0
3206,2,0,8,0.0,bedtools_reldistbed/2.24.0
3207,1,0,4,0.0,hyphy_bgm/2.5.9+galaxy0
3208,1,0,8,0.0,picard_MarkDuplicatesWithMateCigar/1.136.0
3209,1,0,7,0.0,picard_FixMateInformation/2.7.1.0
3210,1,0,4,0.0,circos_aln_to_links/0.69.8+galaxy4
3211,1,0,4,0.0,mothur_remove_dists/1.36.1.0
3212,1,0,7,0.0,picard_FastqToSam/1.136.0
3213,1,0,4,0.0,hyphy_bgm/2.5.8+galaxy0
3214,1,0,4,0.0,hyphy_bgm/2.5.7+galaxy0
3215,1,0,7,0.0,picard_CleanSam/1.136.0
3216,1,0,4,0.0,hyphy_bgm/2.5.5+galaxy0
3217,1,0,4,0.0,wtavg/1.0.0
3218,1,0,4,0.0,hyphy_bgm/2.5.4+galaxy0
3219,1,0,4,0.0,mothur_primer_design/1.39.5.0
3220,1,0,4,0.0,picard_AddCommentsToBam/2.7.1.0
3221,1,0,4,0.0,picard_AddCommentsToBam/2.18.2.1
3222,2,0,8,0.0,bedtools_reldistbed/2.27.0.0
3223,1,0,4,0.0,hyphy_bgm/2.5.31+galaxy1
3224,1,0,4,0.0,hyphy_bgm/2.5.31+galaxy0
3225,1,0,4,0.0,mothur_primer_design/1.36.1.0
3226,1,0,4,0.0,presto_alignsets/0.5.4
3227,1,0,4,0.0,hyphy_bgm/2.5.29+galaxy0
3228,2,0,8,0.0,bedtools_tagbed/2.29.2
