,month_year,tool_id,numjobs,tool_name_version
370, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper/2.10.1+galaxy0,110.0,ncbi_tblastn_wrapper/2.10.1+galaxy0
371, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_query_list_samples/bcftools_query_list_samples/1.10,110.0,bcftools_query_list_samples/1.10
372, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mummer_dnadiff/mummer_dnadiff/4.0.0beta2+galaxy1,109.0,mummer_dnadiff/4.0.0beta2+galaxy1
373, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3/3.5.0,109.0,rgweblogo3/3.5.0
374, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_fastq_info/mothur_fastq_info/1.39.5.0,108.0,mothur_fastq_info/1.39.5.0
375, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_trim_seqs/mothur_trim_seqs/1.39.5.0,108.0,mothur_trim_seqs/1.39.5.0
376, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.9.29.0,107.0,bg_diamond/0.9.29.0
377, 2021-05 ,CONVERTER_gff_to_bed_0,106.0,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
378, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bioext_bealign/bioext_bealign/0.19.7.0,106.0,bioext_bealign/0.19.7.0
379, 2021-05 ,interactive_tool_rstudio,106.0,interactive_tool_rstudio/interactive_tool_rstudio
380, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101/5.0.0,105.0,EMBOSS: transeq101/5.0.0
381, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster/mothur_cluster/1.39.5.0,105.0,mothur_cluster/1.39.5.0
382, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset/4.1,104.0,collapse_dataset/4.1
383, 2021-05 ,toolshed.g2.bx.psu.edu/repos/galaxyp/maxquant/maxquant/1.6.10.43+galaxy3,104.0,maxquant/1.6.10.43+galaxy3
384, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/gatk4_mutect2/gatk4_mutect2/4.1.7.0+galaxy02,103.0,gatk4_mutect2/4.1.7.0+galaxy02
385, 2021-05 ,__EXPORT_HISTORY__,103.0,__EXPORT_HISTORY__/__EXPORT_HISTORY__
386, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/2.18.2.1,103.0,picard_NormalizeFasta/2.18.2.1
387, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/augustus_training/augustus_training/3.3.3,103.0,augustus_training/3.3.3
388, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/varscan_somatic/varscan_somatic/2.4.3.6,102.0,varscan_somatic/2.4.3.6
389, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/augustus/augustus/3.3.3,102.0,augustus/3.3.3
390, 2021-05 ,hgv_david,101.0,hgv_david/hgv_david
391, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics/2.18.2.1,101.0,picard_CollectInsertSizeMetrics/2.18.2.1
392, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/vegan_diversity/vegan_diversity/2.4-3,101.0,vegan_diversity/2.4-3
393, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_rename_seqs/mothur_rename_seqs/1.39.5.0,100.0,mothur_rename_seqs/1.39.5.0
394, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/scanpy_cluster_reduce_dimension/scanpy_cluster_reduce_dimension/1.7.1+galaxy0,100.0,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
395, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.3.1,100.0,kraken-report/1.3.1
396, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/pygenometracks/pygenomeTracks/3.6,98.0,pygenomeTracks/3.6
397, 2021-05 ,gff2bed1,98.0,gff2bed1/gff2bed1
398, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.8+galaxy1,98.0,multiqc/1.8+galaxy1
399, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_reheader/bcftools_reheader/1.10,98.0,bcftools_reheader/1.10
400, 2021-05 ,toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regex1/1.0.1,98.0,regex1/1.0.1
401, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummer/mummer_mummer/4.0.0beta2+galaxy1,98.0,mummer_mummer/4.0.0beta2+galaxy1
402, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/samtools_markdup/samtools_markdup/1.9+galaxy2,98.0,samtools_markdup/1.9+galaxy2
403, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/3.1.2.0.1,96.0,deeptools_plot_heatmap/3.1.2.0.1
404, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_get_groups/mothur_get_groups/1.39.5.0,94.0,mothur_get_groups/1.39.5.0
405, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/3.3.2.0.0,94.0,deeptools_plot_fingerprint/3.3.2.0.0
406, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_subtractbed/2.30.0,94.0,bedtools_subtractbed/2.30.0
407, 2021-05 ,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.5,94.0,trimmomatic/0.36.5
408, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_concat/bcftools_concat/1.10,93.0,bcftools_concat/1.10
409, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs/1.39.5.0,93.0,mothur_dist_seqs/1.39.5.0
410, 2021-05 ,CONVERTER_fasta_to_len,91.0,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
411, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/gprofiler_gost/gprofiler_gost/0.1.7+galaxy11,91.0,gprofiler_gost/0.1.7+galaxy11
412, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fasta_compute_length/fasta_compute_length/1.0.3,90.0,fasta_compute_length/1.0.3
413, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/table_annovar/table_annovar/0.1,90.0,table_annovar/0.1
414, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,89.0,varscan/0.1
415, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/2.7.1.1,89.0,picard_MarkDuplicates/2.7.1.1
416, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc/2.2.2d+galaxy1,88.0,qualimap_bamqc/2.2.2d+galaxy1
417, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/miniasm/miniasm/0.3+galaxy0,88.0,miniasm/0.3+galaxy0
418, 2021-05 ,Extract_features1,88.0,Extract_features1/Extract_features1
419, 2021-05 ,mergeCols1,87.0,mergeCols1/mergeCols1
420, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_groups/mothur_remove_groups/1.39.5.0,87.0,mothur_remove_groups/1.39.5.0
421, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_point/ggplot2_point/2.2.1+galaxy2,87.0,ggplot2_point/2.2.1+galaxy2
422, 2021-05 ,toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.6.1.1,86.0,taxonomy_krona_chart/2.6.1.1
423, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/varscan_copynumber/varscan_copynumber/2.4.3.2,86.0,varscan_copynumber/2.4.3.2
424, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/intervene/intervene_pairwise/0.6.4,84.0,intervene_pairwise/0.6.4
425, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine/1.0.0_rc3+galaxy0,84.0,vcfcombine/1.0.0_rc3+galaxy0
426, 2021-05 ,CONVERTER_bed_to_gff_0,84.0,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
427, 2021-05 ,CONVERTER_len_to_linecount,84.0,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
428, 2021-05 ,__RELABEL_FROM_FILE__,84.0,__RELABEL_FROM_FILE__/__RELABEL_FROM_FILE__
429, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper/1.2.0,83.0,bowtie_wrapper/1.2.0
430, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/scanpy_filter/scanpy_filter/1.7.1+galaxy0,83.0,scanpy_filter/1.7.1+galaxy0
431, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/samtools_mpileup/samtools_mpileup/2.1.3,82.0,samtools_mpileup/2.1.3
432, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.15.1,82.0,bwa_mem/0.7.15.1
433, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam/2.18.2.1,82.0,picard_FastqToSam/2.18.2.1
434, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare/0.11.2,81.0,gffcompare/0.11.2
435, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq/1.28.1+galaxy1,81.0,dexseq/1.28.1+galaxy1
436, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/column_order_header_sort/column_order_header_sort/0.0.1,80.0,column_order_header_sort/0.0.1
437, 2021-05 ,liftOver1,80.0,liftOver1/liftOver1
438, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastx_clipper/cshl_fastx_clipper/1.0.3+galaxy0,80.0,cshl_fastx_clipper/1.0.3+galaxy0
439, 2021-05 ,bed2gff1,80.0,bed2gff1/bed2gff1
440, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tail_tool/1.1.0,79.0,tp_tail_tool/1.1.0
441, 2021-05 ,toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_map/0.1.9,77.0,mimodd_map/0.1.9
442, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/intervene/intervene_upset/0.6.4,77.0,intervene_upset/0.6.4
443, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper/0.3.0,76.0,ncbi_blastn_wrapper/0.3.0
444, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.3.2.2,76.0,bowtie2/2.3.2.2
445, 2021-05 ,toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.6,76.0,trimmomatic/0.36.6
446, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn/1.39.5.0,75.0,mothur_venn/1.39.5.0
447, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nml/staramr/staramr_search/0.5.1,75.0,staramr_search/0.5.1
448, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/histogram/histogram_rpy/1.0.4,75.0,histogram_rpy/1.0.4
449, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectRnaSeqMetrics/2.18.2.2,75.0,picard_CollectRnaSeqMetrics/2.18.2.2
450, 2021-05 ,toolshed.g2.bx.psu.edu/repos/galaxyp/regex_find_replace/regexColumn1/1.0.1,75.0,regexColumn1/1.0.1
451, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_closestbed/2.30.0,74.0,bedtools_closestbed/2.30.0
452, 2021-05 ,toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_vcf_filter/0.1.9,73.0,mimodd_vcf_filter/0.1.9
453, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1/0.1,73.0,subtract_query1/0.1
454, 2021-05 ,ucsc_table_direct_archaea1,73.0,ucsc_table_direct_archaea1/ucsc_table_direct_archaea1
455, 2021-05 ,MAF_To_Fasta1,72.0,MAF_To_Fasta1/MAF_To_Fasta1
456, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.4,71.0,flash/1.2.11.4
457, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/megablast_wrapper/megablast_wrapper/1.2.0,71.0,megablast_wrapper/1.2.0
458, 2021-05 ,CONVERTER_bed_to_bgzip_0,70.0,CONVERTER_bed_to_bgzip_0/CONVERTER_bed_to_bgzip_0
459, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/rna_starsolo/rna_starsolo/2.7.8a,69.0,rna_starsolo/2.7.8a
460, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids/3.7.0+galaxy2,69.0,annotatemyids/3.7.0+galaxy2
461, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/principal_component_analysis/pca1/1.0.2,69.0,pca1/1.0.2
462, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/poretools_extract/poretools_extract/0.6.1a1.0,69.0,poretools_extract/0.6.1a1.0
463, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/egsea/egsea/1.10.0,68.0,egsea/1.10.0
464, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/medaka_consensus/medaka_consensus/1.0.3+galaxy2,68.0,medaka_consensus/1.0.3+galaxy2
465, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_seq_error/mothur_seq_error/1.39.5.0,68.0,mothur_seq_error/1.39.5.0
466, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile/2.8.14+galaxy1,67.0,tb_profiler_profile/2.8.14+galaxy1
467, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: cusp17/5.0.0,67.0,EMBOSS: cusp17/5.0.0
468, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/sam2interval/sam2interval/1.0.2,66.0,sam2interval/1.0.2
469, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dexseq/plotdexseq/1.28.1.0,66.0,plotdexseq/1.28.1.0
470, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.5,66.0,fastq_combiner/1.1.5
471, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.30.0,66.0,bedtools_fisher/2.30.0
472, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/get_flanks/get_flanks1/1.0.0,66.0,get_flanks1/1.0.0
473, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,65.0,fastq_filter/1.1.1
474, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/prinseq/prinseq/0.20.4,65.0,prinseq/0.20.4
475, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_FPKM_count/2.6.4.1,65.0,rseqc_FPKM_count/2.6.4.1
476, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_wiggle_to_scatter/0.69.8+galaxy7,65.0,circos_wiggle_to_scatter/0.69.8+galaxy7
477, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/anndata_import/anndata_import/0.7.5+galaxy0,64.0,anndata_import/0.7.5+galaxy0
478, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.30.0,64.0,bedtools_bedtobam/2.30.0
479, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2/2.17+galaxy2,63.0,minimap2/2.17+galaxy2
480, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/medaka_variant/medaka_variant/1.0.3+galaxy3,62.0,medaka_variant/1.0.3+galaxy3
481, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_info/0.8.1+galaxy1,62.0,bandage_info/0.8.1+galaxy1
482, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/migmap/migmap/1.0.3+galaxy1,62.0,migmap/1.0.3+galaxy1
483, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mlst/mlst/2.19.0,62.0,mlst/2.19.0
484, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy4,61.0,hisat2/2.1.0+galaxy4
485, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles/1.126.0,61.0,picard_MergeSamFiles/1.126.0
486, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/rnaspades/rnaspades/3.9.0.2,60.0,rnaspades/3.9.0.2
487, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/vcfselectsamples/vcfselectsamples/1.0.0_rc3+galaxy0,60.0,vcfselectsamples/1.0.0_rc3+galaxy0
488, 2021-05 ,CONVERTER_bed_to_fli_0,60.0,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
489, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract/0.5.5.1,59.0,umi_tools_extract/0.5.5.1
490, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/coverage/gops_coverage_1/1.0.0,59.0,gops_coverage_1/1.0.0
491, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastx_quality_statistics/cshl_fastx_quality_statistics/1.0.1,59.0,cshl_fastx_quality_statistics/1.0.1
492, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single/1.39.5.2,59.0,mothur_summary_single/1.39.5.2
493, 2021-05 ,toolshed.g2.bx.psu.edu/repos/guru-ananda/heatmap/heatmap_1/1.0.0,58.0,heatmap_1/1.0.0
494, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeBamAlignment/2.18.2.1,58.0,picard_MergeBamAlignment/2.18.2.1
495, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_contigs/mothur_make_contigs/1.39.5.0,58.0,mothur_make_contigs/1.39.5.0
496, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: fuzznuc37/5.0.2,57.0,EMBOSS: fuzznuc37/5.0.2
497, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bcftools_convert_to_vcf/bcftools_convert_to_vcf/1.10,57.0,bcftools_convert_to_vcf/1.10
498, 2021-05 ,toolshed.g2.bx.psu.edu/repos/rnateam/splitfasta/rbc_splitfasta/0.4.0,56.0,rbc_splitfasta/0.4.0
499, 2021-05 ,CONVERTER_gff_to_fli_0,56.0,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
500, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/trinity_run_de_analysis/trinity_run_de_analysis/2.9.1,56.0,trinity_run_de_analysis/2.9.1
501, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_windowbed/2.30.0,56.0,bedtools_windowbed/2.30.0
502, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1/1.2.0,55.0,Add_a_column1/1.2.0
503, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/find_subsequences/bg_find_subsequences/0.2,55.0,bg_find_subsequences/0.2
504, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files/1.39.5.0,55.0,mothur_merge_files/1.39.5.0
505, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq/1.3.1,55.0,seqtk_subseq/1.3.1
506, 2021-05 ,CONVERTER_gff_to_interval_index_0,54.0,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
507, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/uniprot_rest_interface/uniprot/0.2,54.0,uniprot/0.2
508, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/hifiasm/hifiasm/0.14+galaxy0,54.0,hifiasm/0.14+galaxy0
509, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepstats71/5.0.0,54.0,EMBOSS: pepstats71/5.0.0
510, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/biom_convert/biom_convert/2.1.5.3,53.0,biom_convert/2.1.5.3
511, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,53.0,pe_histogram/1.0.1
512, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/velvet/velvetg/1.2.10.1,53.0,velvetg/1.2.10.1
513, 2021-05 ,CONVERTER_fasta_to_2bit,53.0,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
514, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: wordcount109/5.0.0.1,52.0,EMBOSS: wordcount109/5.0.0.1
515, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dropletutils/dropletutils/1.10.0+galaxy1,51.0,dropletutils/1.10.0+galaxy1
516, 2021-05 ,CONVERTER_bam_to_qname_sorted_bam,51.0,CONVERTER_bam_to_qname_sorted_bam/CONVERTER_bam_to_qname_sorted_bam
517, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.1,51.0,tp_awk_tool/1.1.1
518, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/column_remove_by_header/column_remove_by_header/0.0.1,51.0,column_remove_by_header/0.0.1
519, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/flanking_features/flanking_features_1/4.0.1,50.0,flanking_features_1/4.0.1
520, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.4,50.0,freebayes/0.4
521, 2021-05 ,toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_junction_annotation/2.6.4.1,49.0,rseqc_junction_annotation/2.6.4.1
522, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/datamash_transpose/datamash_transpose/1.1.0,49.0,datamash_transpose/1.1.0
523, 2021-05 ,toolshed.g2.bx.psu.edu/repos/wolma/mimodd_main/mimodd_varreport/0.1.9,49.0,mimodd_varreport/0.1.9
524, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter/1.0.1+galaxy0,49.0,cshl_fastx_artifacts_filter/1.0.1+galaxy0
525, 2021-05 ,CONVERTER_bed_to_tabix_0,48.0,CONVERTER_bed_to_tabix_0/CONVERTER_bed_to_tabix_0
526, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/circos/circgraph/0.9-RC2,47.0,circgraph/0.9-RC2
527, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/1.126.0,47.0,picard_MarkDuplicates/1.126.0
528, 2021-05 ,toolshed.g2.bx.psu.edu/repos/greg/plant_tribes_assembly_post_processor/plant_tribes_assembly_post_processor/1.0.3.0,46.0,plant_tribes_assembly_post_processor/1.0.3.0
529, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.30.0,46.0,bedtools_multicovtbed/2.30.0
530, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgbroadcall/2.1.1.20160309.0,46.0,macs2_bdgbroadcall/2.1.1.20160309.0
531, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/3.3.2.0.0,46.0,deeptools_plot_enrichment/3.3.2.0.0
532, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/star_fusion/star_fusion/0.5.4-3+galaxy1,46.0,star_fusion/0.5.4-3+galaxy1
533, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/dada2_learnerrors/dada2_learnErrors/1.18+galaxy0,45.0,dada2_learnErrors/1.18+galaxy0
534, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.29.0,45.0,bedtools_getfastabed/2.29.0
535, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mummer_mummerplot/mummer_mummerplot/4.0.0beta2+galaxy1,45.0,mummer_mummerplot/4.0.0beta2+galaxy1
536, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_fastq/mothur_make_fastq/1.39.5.0,45.0,mothur_make_fastq/1.39.5.0
537, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.5b,44.0,rna_star/2.7.5b
538, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/jcvi_gff_stats/jcvi_gff_stats/0.8.4,44.0,jcvi_gff_stats/0.8.4
539, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/trinity_abundance_estimates_to_matrix/trinity_abundance_estimates_to_matrix/2.9.1,44.0,trinity_abundance_estimates_to_matrix/2.9.1
540, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/progressivemauve/progressivemauve/2015_02_13.0,44.0,progressivemauve/2015_02_13.0
541, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/seurat/seurat/3.2.2+galaxy0,44.0,seurat/3.2.2+galaxy0
542, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.29.0,44.0,bedtools_genomecoveragebed/2.29.0
543, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/circos/circos_tableviewer/0.69.8+galaxy7,43.0,circos_tableviewer/0.69.8+galaxy7
544, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/fastx_trimmer/cshl_fastx_trimmer/1.0.1,43.0,cshl_fastx_trimmer/1.0.1
545, 2021-05 ,toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.9.29,43.0,bg_diamond_makedb/0.9.29
546, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/length_and_gc_content/length_and_gc_content/0.1.1,43.0,length_and_gc_content/0.1.1
547, 2021-05 ,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.29.2,43.0,bedtools_bamtobed/2.29.2
548, 2021-05 ,CONVERTER_vcf_to_bgzip_0,42.0,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
549, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.3,42.0,cuffdiff/2.2.1.3
550, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/0.0.1,42.0,bamFilter/0.0.1
551, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam/1.126.0,42.0,picard_CleanSam/1.126.0
552, 2021-05 ,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,42.0,samtools_slice_bam/2.0
