,month_year,total_cpu_time_seconds,num_jobs,tool_name_version
9588,2022-02,245,24,bedtools_windowbed/2.30.0
9589,2022-02,242,10,Multivariate/2.3.10
9590,2022-02,240,9,poretools_tabular/0.6.1a1.0
9591,2022-02,240,24,wc_gnu/wc_gnu
9592,2022-02,236,24,bcftools_concat/1.10
9593,2022-02,235,3,samtools_phase/2.0.1
9594,2022-02,235,4,biom_convert/2.1.10+galaxy0
9595,2022-02,234,83,gops_coverage_1/1.0.0
9596,2022-02,230,36,circos_tableviewer/0.69.8+galaxy7
9597,2022-02,230,2,EMBOSS: antigenic1/5.0.0.1
9598,2022-02,229,6,vcfannotategenotypes/1.0.0_rc3+galaxy0
9599,2022-02,228,2,scanpy_run_umap/1.7.2+galaxy0
9600,2022-02,227,11,gffcompare_to_bed/0.2.1
9601,2022-02,225,16,modENCODEworm/modENCODEworm
9602,2022-02,225,27,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
9603,2022-02,223,30,ebi_search_rest_results/0.1.1
9604,2022-02,222,23,bcftools_query/1.10
9605,2022-02,219,7,Transformation/2.2.0
9606,2022-02,218,15,scanpy_plot_embed/1.7.2+galaxy0
9607,2022-02,216,20,filter_tabular/3.3.0
9608,2022-02,216,32,mothur_amova/1.36.1.0
9609,2022-02,214,4,sklearn_svm_classifier/1.0.8.3
9610,2022-02,212,30,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
9611,2022-02,205,29,mothur_venn/1.39.5.0
9612,2022-02,204,64,gops_merge_1/1.0.0
9613,2022-02,204,13,gmx_setup/2020.2+galaxy0
9614,2022-02,203,23,snpSift_vcfCheck/4.3+t.galaxy0
9615,2022-02,201,17,scanpy_read_10x/1.6.0+galaxy0
9616,2022-02,200,17,taxonomy_krona_chart/2.6.1.1
9617,2022-02,200,4,make_families/3.0.2
9618,2022-02,198,9,multiqc/1.8+galaxy0
9619,2022-02,196,20,bandage_image/0.8.1+galaxy2
9620,2022-02,194,18,unipept/4.3.0
9621,2022-02,192,5,scanpy_filter_cells/1.7.2+galaxy0
9622,2022-02,191,17,meme_fimo/5.0.5.0
9623,2022-02,190,4,bedtools_bamtobed/2.30.0+galaxy1
9624,2022-02,190,18,poretools_qualdist/0.6.1a1.0
9625,2022-02,189,28,bedtools_nucbed/2.30.0
9626,2022-02,188,26,hgv_david/hgv_david
9627,2022-02,187,28,build_ucsc_custom_track_1/1.0.0
9628,2022-02,186,11,snap_training/2013_11_29+galaxy1
9629,2022-02,186,6,sklearn_ensemble/1.0.8.2
9630,2022-02,185,11,poretools_hist/0.6.1a1.1
9631,2022-02,183,11,plotly_ml_performance_plots/0.2
9632,2022-02,183,7,xmfa2gff3/2015_02_13.1
9633,2022-02,182,3,EMBOSS: maskseq51/5.0.0
9634,2022-02,180,2,react_cal_pipeline/1.0
9635,2022-02,179,21,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
9636,2022-02,176,25,tp_tac/1.1.0
9637,2022-02,176,21,hgv_linkToGProfile/hgv_linkToGProfile
9638,2022-02,171,15,taxonomy_krona_chart/2.7.1+galaxy0
9639,2022-02,170,2,bamSplit/2.4.0
9640,2022-02,168,10,seqtk_comp/1.3.1
9641,2022-02,166,23,ebi_metagenomics_run_downloader/0.1.0
9642,2022-02,165,3,medaka_variant_pipeline/1.4.4+galaxy0
9643,2022-02,165,19,column_order_header_sort/0.0.1
9644,2022-02,164,21,bedtools_complementbed/2.30.0
9645,2022-02,163,88,get_flanks1/1.0.0
9646,2022-02,161,12,ggplot2_pca/2.2.1
9647,2022-02,161,8,vegan_rarefaction/2.4-3
9648,2022-02,160,16,Add_a_column1/1.2.0
9649,2022-02,159,22,EMBOSS: tranalign100/5.0.0
9650,2022-02,159,2,qualimap_counts/2.2.2d
9651,2022-02,159,12,samtools_mpileup/2.0
9652,2022-02,159,10,samtools_view/1.9+galaxy1
9653,2022-02,157,29,bedtools_jaccard/2.30.0
9654,2022-02,157,1,umi_tools_extract/0.5.5.1
9655,2022-02,157,14,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
9656,2022-02,157,20,cshl_fastx_nucleotides_distribution/1.0.1
9657,2022-02,156,3,dropletutils/1.10.0+galaxy1
9658,2022-02,155,24,circos_interval_to_tile/0.69.8+galaxy7
9659,2022-02,155,5,fasta-stats/1.0.1
9660,2022-02,152,2,gprofiler_convert/0.1.7+galaxy11
9661,2022-02,150,2,EMBOSS: primersearch81/5.0.0.1
9662,2022-02,148,1,vcfhethom/1.0.0_rc3+galaxy0
9663,2022-02,147,1,bwa_mem/0.7.12.1
9664,2022-02,147,18,mimodd_header/0.1.9
9665,2022-02,146,21,random_lines1/random_lines1
9666,2022-02,144,8,poretools_squiggle/0.6.1a1.1
9667,2022-02,143,21,bedtools_overlapbed/2.30.0
9668,2022-02,138,6,fastq_filter/1.0.0
9669,2022-02,137,17,mothur_get_groups/1.39.5.0
9670,2022-02,135,10,EMBOSS: merger54/5.0.0.1
9671,2022-02,135,17,tp_easyjoin_tool/1.1.1
9672,2022-02,135,14,vcf2tsv/0.0.3
9673,2022-02,134,18,bedtools_clusterbed/2.30.0
9674,2022-02,133,16,bedtools_flankbed/2.30.0
9675,2022-02,133,6,ivar_trim/1.2.2+galaxy0
9676,2022-02,132,4,vcfgeno2haplo/1.0.0_rc3+galaxy0
9677,2022-02,132,5,anndata_ops/1.7.2+galaxy0
9678,2022-02,131,4,snpEff_get_chr_names/4.3+T.galaxy2
9679,2022-02,129,8,cshl_fastx_collapser/1.0.0
9680,2022-02,129,17,bedtools_reldistbed/2.30.0
9681,2022-02,128,14,mimodd_varreport/0.1.9
9682,2022-02,128,19,openbabel_compound_convert/3.1.1+galaxy0
9683,2022-02,127,7,pandas_rolling_window/0.1
9684,2022-02,127,16,mothur_cluster/1.39.5.0
9685,2022-02,125,14,pileup_interval/1.0.3
9686,2022-02,124,15,snpSift_filter/4.3+t.galaxy0
9687,2022-02,121,5,rbc_mirdeep2/2.0.1.2+galaxy0
9688,2022-02,120,8,fasta_filter_by_length/1.1
9689,2022-02,119,15,query_tabular/3.0.0
9690,2022-02,118,12,tb_variant_filter/0.1.3+galaxy0
9691,2022-02,118,3,scanpy_find_cluster/1.7.2+galaxy0
9692,2022-02,117,14,tp_unfold_column_tool/1.1.1
9693,2022-02,117,8,create_tool_recommendation_model/0.0.3
9694,2022-02,117,13,tradis_essentiality/1.4.5+galaxy2
9695,2022-02,116,8,fastqc/0.63
9696,2022-02,116,13,mothur_summary_tax/1.39.5.0
9697,2022-02,115,2,plant_tribes_gene_family_integrator/1.0.3.0
9698,2022-02,113,1,seqtk_dropse/1.3.1
9699,2022-02,110,14,mothur_remove_groups/1.39.5.0
9700,2022-02,110,9,count_gff_features/0.2
9701,2022-02,110,14,_dropletBarcodePlot/1.6.1+galaxy2
9702,2022-02,110,7,mothur_merge_groups/1.39.5.0
9703,2022-02,108,15,winSplitter/1.0.1
9704,2022-02,107,2,limma_voom/3.38.3+galaxy2
9705,2022-02,107,1,presto_alignsets/0.6.2+galaxy0
9706,2022-02,107,2,scanpy_compute_graph/1.7.2+galaxy1
9707,2022-02,107,9,poretools_qualpos/0.6.1a1.1
9708,2022-02,105,17,vcf2pgSnp/1.0.0
9709,2022-02,105,5,jbrowse_to_standalone/1.16.11+galaxy1
9710,2022-02,102,3,scanpy_scale_data/1.7.2+galaxy0
9711,2022-02,102,8,gprofiler_snpense/0.1.7+galaxy11
9712,2022-02,99,8,mimodd_rebase/0.1.9
9713,2022-02,99,2,mimodd_covstats/0.1.9
9714,2022-02,98,14,mothur_lefse/1.39.5.0
9715,2022-02,98,4,limma_voom/3.38.3+galaxy3
9716,2022-02,96,14,bedtools_intersectbed/2.27.1+galaxy1
9717,2022-02,95,3,scanpy_run_pca/1.7.2+galaxy0
9718,2022-02,94,7,Interval_Maf_Merged_Fasta2/Interval_Maf_Merged_Fasta2
9719,2022-02,91,6,mothur_chimera_vsearch/1.39.5.1
9720,2022-02,91,2,ncbi_segmasker_wrapper/2.10.1+galaxy0
9721,2022-02,90,8,param_value_from_file/param_value_from_file
9722,2022-02,89,12,mothur_make_lefse/1.39.5.0
9723,2022-02,89,9,mothur_seq_error/1.39.5.0
9724,2022-02,88,2,edger/3.34.0
9725,2022-02,87,4,sklearn_svm_classifier/1.0.8.2
9726,2022-02,87,5,scanpy_normalize/1.7.1+galaxy0
9727,2022-02,87,4,sklearn_generalized_linear/1.0.8.2
9728,2022-02,86,7,spaln/2.4.6+galaxy0
9729,2022-02,86,6,vegan_fisher_alpha/2.4-3
9730,2022-02,85,5,circos/0.69.8+galaxy4
9731,2022-02,84,10,gff_filter_by_attribute/gff_filter_by_attribute
9732,2022-02,83,4,sklearn_nn_classifier/1.0.8.2
9733,2022-02,83,5,scanpy_remove_confounders/1.7.1+galaxy0
9734,2022-02,83,1,custom_pro_db/1.22.0
9735,2022-02,82,6,modENCODEfly/modENCODEfly
9736,2022-02,81,1,fasterq_dump/2.10.9+galaxy0
9737,2022-02,79,5,hyphy_conv/2.5.31+galaxy1
9738,2022-02,79,8,melt/1.4.2
9739,2022-02,79,5,vcfleftalign/1.0.0_rc3+galaxy0
9740,2022-02,79,3,limma_voom/3.48.0
9741,2022-02,78,5,sklearn_build_pipeline/1.0.8.3
9742,2022-02,77,9,sqlite_to_tabular/2.0.0
9743,2022-02,77,11,EMBOSS: degapseq20/5.0.0
9744,2022-02,77,11,sceasy_convert/0.0.5+galaxy1
9745,2022-02,76,12,md_converter/1.9.6+galaxy0
9746,2022-02,75,13,rapidnj/2.3.2
9747,2022-02,74,2,sarscov2formatter/1.0+galaxy0
9748,2022-02,74,8,purge_dups/1.2.5+galaxy4
9749,2022-02,73,5,raceid_inspectclusters/0.2.3+galaxy0
9750,2022-02,71,10,EMBOSS: trimest102/5.0.0.1
9751,2022-02,71,4,kraken-filter/1.3.1
9752,2022-02,69,6,EMBOSS: plotorf76/5.0.0
9753,2022-02,68,1,presto_parselog/0.6.2+galaxy0
9754,2022-02,68,9,mothur_metastats/1.39.5.0
9755,2022-02,67,10,hhsearch/3.2.0+galaxy0
9756,2022-02,67,10,vsearch_clustering/2.8.3.0
9757,2022-02,67,3,idba_tran/1.1.3+galaxy0
9758,2022-02,66,8,bedtools_randombed/2.30.0
9759,2022-02,66,3,maker_map_ids/2.31.11
9760,2022-02,65,9,getalleleseq/0.0.1
9761,2022-02,65,4,hyphy_strike_ambigs/2.5.31
9762,2022-02,65,1,make_families/2.14
9763,2022-02,64,3,keras_model_config/0.5.0
9764,2022-02,64,6,plotly_parallel_coordinates_plot/0.2
9765,2022-02,63,6,seqtk_seq/1.3.3
9766,2022-02,62,9,seqtk_mergefa/1.3.1
9767,2022-02,61,7,EMBOSS: cpgplot15/5.0.0
9768,2022-02,61,6,fastq_to_fasta_python/1.1.1
9769,2022-02,60,5,picard_artifact_metrics/2.18.2.1
9770,2022-02,59,2,hyphy_cfel/2.5.31+galaxy1
9771,2022-02,59,10,EMBOSS: union105/5.0.0
9772,2022-02,58,5,nextclade/1.4.1+galaxy0
9773,2022-02,58,8,khmer_abundance_distribution/3.0.0a3+galaxy2
9774,2022-02,58,2,dada2_dada/1.18+galaxy0
9775,2022-02,58,7,retrieve_scxa/v0.0.2+galaxy2
9776,2022-02,57,8,EMBOSS: cusp17/5.0.0
9777,2022-02,57,6,gfa_to_fa/0.1.1
9778,2022-02,57,8,ncbi_blastdbcmd_info/2.10.1+galaxy0
9779,2022-02,56,1,fastq_paired_end_interlacer/1.2.0
9780,2022-02,56,3,keras_model_builder/0.5.0
9781,2022-02,56,8,velveth/1.2.10.1
9782,2022-02,55,7,circos_gc_skew/0.69.8+galaxy7
9783,2022-02,55,8,collapse_dataset/4.1
9784,2022-02,55,7,get_pdb/0.1.0
9785,2022-02,55,4,stringtie/1.3.6
9786,2022-02,54,3,socru/2.1.7
9787,2022-02,54,3,sklearn_to_categorical/1.0.8.3
9788,2022-02,54,2,rseqc_infer_experiment/2.6.4
9789,2022-02,54,4,scikit_bio_diversity_beta_diversity/0.4.2.0
9790,2022-02,53,7,bedtools_intersectbed/2.29.0
9791,2022-02,53,7,bcftools_view/0.0.1
9792,2022-02,53,7,EMBOSS: backtranseq2/6.6.0
9793,2022-02,53,2,sklearn_searchcv/1.0.8.2
9794,2022-02,52,4,medaka_variant/1.0.3+galaxy3
9795,2022-02,52,2,hyphy_fel/2.5.31+galaxy1
9796,2022-02,52,8,hgv_pass/hgv_pass
9797,2022-02,51,3,EMBOSS: splitter92/5.0.0.1
9798,2022-02,51,9,cummerbund_to_cuffdiff/1.0.1
9799,2022-02,51,9,correct_barcodes/2.15
9800,2022-02,51,5,poretools_winner/0.6.1a1.0
9801,2022-02,51,7,collection_element_identifiers/0.0.2
9802,2022-02,50,2,ml_visualization_ex/1.0.8.3
9803,2022-02,50,5,crossmap_wig/0.5.2+galaxy0
9804,2022-02,50,5,vsearch_search/2.8.3.1
9805,2022-02,50,7,cshl_fasta_nucleotides_changer/1.0.2
9806,2022-02,49,5,bedtools_bed12tobed6/2.30.0
9807,2022-02,47,5,gff_to_prot/3.0.2+galaxy0
9808,2022-02,47,6,abims_anova/1.2.1
9809,2022-02,46,2,fasta-stats/1.0.3
9810,2022-02,45,2,hyphy_summary/1.1.0
9811,2022-02,45,1,iqtree/2.1.2+galaxy1
9812,2022-02,45,2,sklearn_generalized_linear/1.0.8.1
9813,2022-02,45,6,heinz_visualization/0.1.1
9814,2022-02,44,5,abricate_list/1.0.1
9815,2022-02,44,6,rdock_rbcavity/2013.1-0+galaxy0
9816,2022-02,44,5,gmx_solvate/2020.2+galaxy0
9817,2022-02,43,5,vsearch_sorting/2.8.3.0
9818,2022-02,43,4,masigpro/1.49.3.1+galaxy1
9819,2022-02,43,3,bcftools_cnv/1.10+galaxy1
9820,2022-02,42,3,samtools_depth/1.9
9821,2022-02,42,2,ncbi_acc_download/0.2.5+galaxy0
9822,2022-02,42,6,mothur_nmds/1.39.5.0
9823,2022-02,42,5,rseqc_read_quality/2.6.4
9824,2022-02,40,2,model_prediction/1.0.8.3
9825,2022-02,40,4,snippy_clean_full_aln/4.6.0+galaxy0
9826,2022-02,39,4,bedtools_bedpetobam/2.30.0
9827,2022-02,39,5,CONVERTER_biom/CONVERTER_biom
9828,2022-02,39,3,sklearn_ensemble/1.0.8.1
9829,2022-02,39,6,newick_display/1.6
9830,2022-02,39,2,sklearn_estimator_attributes/1.0.8.2
9831,2022-02,38,5,seqtk_fqchk/1.3.1
9832,2022-02,38,4,anndata_export/0.7.5+galaxy0
9833,2022-02,38,2,hyphy_bgm/2.5.31+galaxy2
9834,2022-02,37,7,table_annovar/0.1
9835,2022-02,37,6,EMBOSS: diffseq22/5.0.0.1
9836,2022-02,37,3,poretools_events/0.6.1a1.1
9837,2022-02,37,4,scatterplot_rpy/1.0.3
9838,2022-02,37,1,t_test_two_samples/1.0.1
9839,2022-02,36,3,jbrowse/1.16.5+galaxy7
9840,2022-02,36,6,mixcr_analyze/3.0.5.0
9841,2022-02,36,4,augustus_training/3.3.3
9842,2022-02,36,1,sklearn_regression_metrics/1.0.8.3
9843,2022-02,36,6,mothur_pcoa/1.39.5.0
9844,2022-02,35,4,mothur_reverse_seqs/1.39.5.0
9845,2022-02,35,3,scipy_sparse/1.0.8.3
9846,2022-02,34,3,ucsc_table_direct_archaea1/ucsc_table_direct_archaea1
9847,2022-02,34,4,bedtools_subtractbed/2.29.2
9848,2022-02,34,2,EMBOSS: revseq82/5.0.0
9849,2022-02,33,3,crossmap_gff/0.5.2+galaxy0
9850,2022-02,32,2,sklearn_build_pipeline/1.0.8.2
9851,2022-02,32,4,EMBOSS: dottup26/5.0.0.1
9852,2022-02,32,6,mothur_pcr_seqs/1.39.5.0
9853,2022-02,32,4,vcftools_annotate/0.1
9854,2022-02,32,2,keras_model_builder/0.4.2
9855,2022-02,31,3,mlst_list/2.19.0
9856,2022-02,31,2,circos_interval_to_text/0.69.8+galaxy7
9857,2022-02,31,4,gmx_editconf/2020.2+galaxy0
9858,2022-02,31,1,EMBOSS: coderet13/5.0.0
9859,2022-02,30,2,EMBOSS: sixpack90/5.0.0+galaxy2
9860,2022-02,30,4,rseqc_clipping_profile/2.6.4
9861,2022-02,30,3,hyphy_absrel/2.5.31+galaxy2
9862,2022-02,30,4,EMBOSS: cirdna11/5.0.0
9863,2022-02,30,2,keras_model_config/0.4.2
9864,2022-02,30,3,poretools_nucdist/0.6.1a1.0
9865,2022-02,30,4,ncbi_makeprofiledb/2.10.1+galaxy0
9866,2022-02,29,4,vcfvcfintersect/1.0.0_rc1+galaxy0
9867,2022-02,28,2,scanpy_plot/1.4.4.post1+galaxy3
9868,2022-02,28,1,megablast_xml_parser/1.0.1
9869,2022-02,28,3,gffread/2.2.1.2
9870,2022-02,28,4,snpEff/1.0
9871,2022-02,27,4,EMBOSS: pepwheel72/5.0.0.1
9872,2022-02,27,1,iwtomics_loadandplot/1.0.0.0
9873,2022-02,27,3,qualimap_multi_bamqc/2.2.2d
9874,2022-02,27,4,mothur_degap_seqs/1.39.5.0
9875,2022-02,27,3,rseqc_RNA_fragment_size/2.6.4.1
9876,2022-02,26,1,sklearn_searchcv/1.0.8.1
9877,2022-02,26,4,EMBOSS: chips10/5.0.0
9878,2022-02,26,5,cutadapt/1.16.3
9879,2022-02,25,1,multiqc/1.9
9880,2022-02,25,3,rseqc_read_GC/2.6.4
9881,2022-02,25,4,correct_barcodes/2.14
9882,2022-02,24,3,EMBOSS: geecee41/5.0.0
9883,2022-02,24,4,vsearch_dereplication/2.8.3.0
9884,2022-02,24,2,samtools_markdup/1.9+galaxy2
9885,2022-02,24,4,Sff_extractor/Sff_extractor
9886,2022-02,23,1,mut2sscs/2.0.0
9887,2022-02,22,2,deseq2/2.1.8.3
9888,2022-02,22,3,tetyper/1.1+galaxy1
9889,2022-02,22,2,genetrack/1.0.1
9890,2022-02,22,2,poretools_times/0.6.1a1.0
9891,2022-02,22,2,bioext_bam2msa/0.20.1+galaxy0
9892,2022-02,22,3,heinz_scoring/1.0
9893,2022-02,22,30,pca1/1.0.2
9894,2022-02,22,3,tn93_cluster/1.0.6
9895,2022-02,21,1,scanpy_find_variable_genes/1.7.2+galaxy0
9896,2022-02,21,2,quast/4.6.3
9897,2022-02,21,3,tp_sorted_uniq/1.0.0
9898,2022-02,21,4,collapse_dataset/4.2
9899,2022-02,20,10,gd_pca/1.0.0
9900,2022-02,20,2,picard_MergeBamAlignment/2.18.2.1
9901,2022-02,20,3,createInterval/createInterval
9902,2022-02,20,1,picard_MarkDuplicates/2.7.1.1
9903,2022-02,20,4,align_families/3.0.2
9904,2022-02,20,2,kobas_annotate/2.1.1
9905,2022-02,19,20,subtract_query1/0.1
9906,2022-02,19,2,idba_hybrid/1.1.3
9907,2022-02,19,2,EMBOSS: infoseq46/5.0.0
9908,2022-02,19,3,galaxy_intermine_exchange/0.0.1
9909,2022-02,19,2,trimmomatic/0.32.3
9910,2022-02,19,2,lda_analy1/1.0.1
9911,2022-02,19,1,scanpy_normalise_data/1.7.2+galaxy0
9912,2022-02,18,2,get_pdb/0.1.0
9913,2022-02,18,2,velvetg/1.2.10.1
9914,2022-02,18,3,rxdock_rbcavity/2013.1.1_148c5bd1+galaxy0
9915,2022-02,18,3,iqtree/1.5.5.3
9916,2022-02,18,1,limma_voom/3.34.9.8
9917,2022-02,18,3,ctb_online_data_fetch/0.4
9918,2022-02,18,1,tximport/0.1
9919,2022-02,18,1,Univariate/2.2.4
9920,2022-02,18,3,trimmomatic/0.36.6
9921,2022-02,18,2,EMBOSS: cai_custom6/5.0.0
9922,2022-02,18,3,ems_variant_density_mapping/1.0.0
9923,2022-02,17,1,sklearn_build_pipeline/1.0.8.1
9924,2022-02,17,2,check_snpeff_candidates/1.0.0
9925,2022-02,17,2,EMBOSS: pepwindow73/5.0.0.1
9926,2022-02,17,1,poretools_occupancy/0.6.1a1.1
9927,2022-02,17,13,heatmap_1/1.0.0
9928,2022-02,16,2,EMBOSS: codcmp12/5.0.0
9929,2022-02,16,2,bg_diamond_view/2.0.8
9930,2022-02,16,2,vsearch_chimera_detection/2.8.3.0
9931,2022-02,16,2,gprofiler_random/0.1.7+galaxy11
9932,2022-02,16,2,tp_cut_tool/1.0.0
9933,2022-02,16,2,hyphy_annotate/2.5.31+galaxy0
9934,2022-02,16,1,sklearn_nn_classifier/1.0.8.3
9935,2022-02,16,2,dunovo/3.0.2
9936,2022-02,16,2,gd_extract_flanking_dna/1.0.0
9937,2022-02,15,1,scanpy_plot/1.7.1+galaxy0
9938,2022-02,15,2,query_tabular/3.3.0
9939,2022-02,15,2,gff_filter_by_feature_count/gff_filter_by_feature_count
9940,2022-02,15,1,transit_gumbel/3.0.2+galaxy1
9941,2022-02,15,2,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
9942,2022-02,15,2,CONVERTER_maf_to_fasta_0/CONVERTER_maf_to_fasta_0
9943,2022-02,15,3,mothur_pca/1.39.5.0
9944,2022-02,15,2,vsearch_alignment/2.8.3.0
9945,2022-02,14,2,parmconv/21.10+galaxy0
9946,2022-02,14,1,wormbase/wormbase
9947,2022-02,13,2,seqtk_mutfa/1.3.1
9948,2022-02,13,1,EMBOSS: newcpgreport57/5.0.0.1
9949,2022-02,13,2,EMBOSS: textsearch98/5.0.0
9950,2022-02,13,1,quast/5.0.2+galaxy0
9951,2022-02,13,2,generate_matrix_for_pca_and_lda1/1.0.0
9952,2022-02,13,2,ambertools_acpype/21.10+galaxy0
9953,2022-02,13,1,sklearn_generalized_linear/1.0.8.3
9954,2022-02,13,2,msaboot/0.1.2
9955,2022-02,13,3,mothur_summary_shared/1.39.5.0
9956,2022-02,13,2,bandage_info/0.8.1+galaxy1
9957,2022-02,13,2,kraken2/2.1.1+galaxy0
9958,2022-02,13,1,graphembed/2.4.0
9959,2022-02,12,2,mothur_mantel/1.39.5.0
9960,2022-02,12,2,mothur_make_design/1.39.5.0
9961,2022-02,12,2,tp_text_file_with_recurring_lines/1.1.0
9962,2022-02,12,2,gff3.rebase/1.2
9963,2022-02,11,3,vsearch_dereplication/1.1.3.2
9964,2022-02,11,1,kobas_identify/2.1.1
9965,2022-02,11,8,gops_cluster_1/1.0.0
9966,2022-02,11,2,plant_tribes_gene_family_phylogeny_builder/1.0.3.1
9967,2022-02,11,1,bedtools_fisher/2.27.1+galaxy1
9968,2022-02,11,1,EMBOSS: seqret84/5.0.0
9969,2022-02,11,1,biom_add_metadata/2.1.10+galaxy0
9970,2022-02,11,2,cloudmap_variant_discovery_mapping/1.0.0
9971,2022-02,11,1,fastq_dump/2.10.4
9972,2022-02,11,2,cat_contigs/5.0.3.1
9973,2022-02,10,1,heinz_bum/1.0
9974,2022-02,10,2,phylorelatives/0.0.1
9975,2022-02,10,2,EMBOSS: equicktandem31/5.0.0.1
9976,2022-02,10,2,bcftools_query_list_samples/1.10
9977,2022-02,10,2,EMBOSS: trimseq103/5.0.0.1
9978,2022-02,10,2,mothur_make_fastq/1.39.5.0
9979,2022-02,10,1,bed_to_protein_map/0.2.0
9980,2022-02,10,1,EMBOSS: dreg27/5.0.0+galaxy1
9981,2022-02,9,1,CONVERTER_molecules/CONVERTER_molecules
9982,2022-02,9,1,EMBOSS: plotcon75/5.0.0.1
9983,2022-02,9,1,repmatch_gff3/1.0.3
9984,2022-02,9,1,bamutil_clip_overlap/1.0.15+galaxy1
9985,2022-02,9,1,scanpy_integrate_harmony/1.6.0+galaxy1
9986,2022-02,9,1,vcfaddinfo/1.0.0_rc3+galaxy0
9987,2022-02,9,1,EMBOSS: dotmatcher24/5.0.0.1
9988,2022-02,9,2,cat_prepare/5.0.3.0
9989,2022-02,9,1,cat_add_names/5.0.3.0
9990,2022-02,9,1,mothur_trim_seqs/1.39.5.0
9991,2022-02,9,1,hyphy_fade/2.5.31+galaxy1
9992,2022-02,9,1,CONVERTER_Gro_to_Pdb_0/CONVERTER_Gro_to_Pdb_0
9993,2022-02,9,1,mothur_get_oturep/1.39.5.0
9994,2022-02,9,1,ffindex_dbkit_merge/0.2+galaxy0
9995,2022-02,8,5,cor2/1.0.0
9996,2022-02,8,1,mothur_remove_seqs/1.36.1.0
9997,2022-02,8,1,mothur_summary_single/1.39.5.0
9998,2022-02,8,1,mothur_heatmap_bin/1.39.5.0
9999,2022-02,8,1,mothur_get_otus/1.39.5.0
10000,2022-02,8,1,tn93/1.0.6
10001,2022-02,8,1,tn93_filter/1.0.6
10002,2022-02,8,1,meme_psp_gen/5.0.5.0
10003,2022-02,8,1,tp_sort_rows/1.0.0
10004,2022-02,8,1,ks_distribution/1.0.3.0
10005,2022-02,8,1,hicexplorer_hicplottads/2.1.4.0
10006,2022-02,8,1,bedtools_intersectbed/2.26.0.0
10007,2022-02,8,1,taxonomy_krona_chart/2.6.1
10008,2022-02,8,1,ivar_consensus/1.2.2+galaxy0
10009,2022-02,8,1,snpSift_caseControl/4.3+t.galaxy0
10010,2022-02,8,1,EMBOSS: msbar55/5.0.0.1
10011,2022-02,8,1,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
10012,2022-02,7,1,EMBOSS: fuzztran39/5.0.0.1
10013,2022-02,7,1,ctb_online_data_fetch/0.2
10014,2022-02,7,1,spring_cross/0.2+galaxy0
10015,2022-02,7,1,Interval2Maf1/Interval2Maf1
10016,2022-02,7,1,circos_bundlelinks/0.69.8+galaxy7
10017,2022-02,7,1,EMBOSS: checktrans9/5.0.0.1
10018,2022-02,7,1,lastz_d_wrapper/1.3.2
10019,2022-02,7,1,picard_BedToIntervalList/2.18.2.1
10020,2022-02,7,1,EMBOSS: extractseq35/5.0.0
10021,2022-02,7,1,EMBOSS: cai6/5.0.0
10022,2022-02,7,1,pretext_snapshot/0.0.3+galaxy1
10023,2022-02,7,1,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
10024,2022-02,6,1,cat_bins/5.0.3.1
10025,2022-02,6,1,stringtie/1.3.4
10026,2022-02,6,1,circos_resample/0.69.8+galaxy7
10027,2022-02,6,1,bedtools_intersectbed/2.27.0.2
10028,2022-02,6,1,mothur_merge_count/1.39.5.0
10029,2022-02,6,1,mothur_sub_sample/1.36.1.0
10030,2022-02,6,3,gops_complement_1/1.0.0
10031,2022-02,6,1,ncbi_blastn_wrapper/0.3.1
10032,2022-02,6,3,predict_pipeline/1.0
10033,2022-02,6,1,EMBOSS: einverted28/5.0.0.1
10034,2022-02,6,1,gd_extract_primers/1.0.0
10035,2022-02,6,1,hisat2/2.1.0+galaxy3
10036,2022-02,6,1,heinz/1.0
10037,2022-02,5,1,cat_summarise/5.0.3.0
10038,2022-02,5,1,mothur_cluster_fragments/1.39.5.0
10039,2022-02,5,1,mothur_chimera_bellerophon/1.39.5.0
10040,2022-02,5,1,circos_tableviewer/0.69.8+galaxy6
10041,2022-02,5,1,hyphy_relax/2.5.31+galaxy1
10042,2022-02,5,1,idba_ud/1.1.3+galaxy1
10043,2022-02,5,1,ctb_pubchem_download_assays/1.0.0
10044,2022-02,5,1,in_silico_complementation/1.0.0
10045,2022-02,5,1,hgv_lps/hgv_lps
10046,2022-02,5,1,spring_map/0.2+galaxy0
10047,2022-02,5,1,bcftools_plugin_missing2ref/1.10
10048,2022-02,5,1,blastxml_to_gapped_gff3/1.1
10049,2022-02,5,1,bcftools_plugin_setgt/1.10
10050,2022-02,5,1,plant_tribes_gene_family_aligner/1.0.3.0
10051,2022-02,5,1,vcffilter2/1.0.0_rc1+galaxy3
10052,2022-02,4,1,mutate_snp_codon_1/1.0.0
10053,2022-02,4,1,tp_sort_rows/1.1.0
10054,2022-02,4,1,seqtk_cutN/1.3.1
