,num_jobs,consumed_mem_gb,allocated_mem_gb,pct_mem_consumed,tool_name_version
876,177,224,1356,16.5,mummer_show_coords/4.0.0rc1+galaxy2
877,60,224,460,48.7,spades_metaviralspades/3.15.4+galaxy0
878,269,223,2026,11.0,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
879,913,223,6939,3.2,addName/0.1.2
880,96,222,2861,7.8,deeptools_plot_coverage/2.5.0.0
881,137,219,1026,21.3,samtools_phase/2.0.1
882,38,219,279,78.5,khmer_normalize_by_median/3.0.0a3+galaxy2
883,572,218,4375,5.0,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
884,289,218,8643,2.5,sina/1.7.2+galaxy0
885,131,217,3938,5.5,dada2_learnErrors/1.18+galaxy0
886,181,217,1376,15.8,bigwigtowig/bigwigtowig
887,863,216,6585,3.3,EMBOSS: infoseq46/5.0.0
888,620,216,18890,1.1,rapidnj/2.3.2
889,111,215,3350,6.4,pileometh/0.5.2+galaxy0
890,68,215,1651,13.0,stringtie/1.3.4
891,63,214,433,49.4,samtools_mpileup/2.0
892,547,213,4192,5.1,charts/1.0.1
893,42,212,1280,16.6,cuffdiff/2.2.1.3
894,442,212,3378,6.3,Heatmap/2.2.2
895,231,210,6913,3.0,fargene/0.1+galaxy1
896,366,210,2788,7.5,Extract_features1/Extract_features1
897,88,209,2569,8.1,freebayes/0.4.1
898,197,208,1507,13.8,circos_gc_skew/0.69.8+galaxy7
899,116,207,880,23.5,seurat/3.2.2+galaxy0
900,731,207,5596,3.7,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
901,67,207,2026,10.2,deeptools_plot_coverage/3.5.1.0.0
902,590,207,4492,4.6,bedtools_slopbed/2.30.0
903,34,206,982,21.0,deeptools_correct_gc_bias/3.3.2.0.0
904,100,206,2980,6.9,deeptools_compute_gc_bias/3.3.2.0.0
905,162,205,1238,16.6,transit_hmm/3.0.2+galaxy0
906,302,204,2286,8.9,Show tail1/Show tail1
907,319,204,9631,2.1,racon/1.3.1.1
908,441,203,3109,6.5,jcvi_gff_stats/0.8.4
909,29,202,497,40.6,align_families/2.15
910,576,201,4411,4.6,ggplot2_heatmap/2.2.1
911,549,201,4175,4.8,vcfhethom/1.0.0_rc3+galaxy0
912,524,201,3986,5.0,cshl_fastx_clipper/1.0.3
913,822,200,6239,3.2,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
914,640,200,4900,4.1,bandage_info/0.8.1+galaxy2
915,195,198,5918,3.3,plant_tribes_gene_family_classifier/1.0.3.0
916,84,197,565,34.9,fastqc/0.68
917,266,196,2005,9.8,bedtools_makewindowsbed/2.30.0
918,57,195,436,44.7,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
919,390,194,3000,6.5,gfastats/1.2.2+galaxy0
920,4,193,706,27.3,trinity_psc/0.0.1
921,46,192,345,55.7,varscan_copynumber/2.4.3.2
922,13,191,289,66.1,deeptools_bam_compare/3.1.2.0.0
923,311,190,2368,8.0,meme_fimo/5.0.5.0
924,267,189,8091,2.3,presto_maskprimers/0.6.2+galaxy0
925,161,189,1222,15.5,raceid_clustering/3.1
926,687,189,5250,3.6,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
927,4,187,196,95.4,bowtie_color_wrapper/1.1.2
928,670,187,5075,3.7,multiqc/1.8+galaxy1
929,208,186,1589,11.7,scanpy_read_10x/1.6.0+galaxy0
930,172,186,1271,14.6,Add_a_column1/1.3.1
931,4,186,196,94.9,bwa_color_wrapper/1.0.2
932,532,185,4056,4.6,idr/2.0.3
933,204,184,1553,11.8,plotdexseq/1.28.1.0
934,513,184,7788,2.4,annotatemyids/3.12.0
935,803,184,6143,3.0,bcftools_consensus/1.10
936,84,183,2536,7.2,deeptools_compute_gc_bias/3.5.1.0.0
937,3,183,218,83.9,ncbi_blastx_wrapper/0.3.3
938,687,182,5262,3.5,volcanoplot/0.0.3
939,86,182,660,27.6,picard_SamToFastq/2.7.1.0
940,656,181,19805,0.9,mothur_dist_shared/1.39.5.0
941,420,181,3207,5.6,augustus_training/3.4.0
942,72,181,548,33.0,basil/1.2.0
943,673,181,5118,3.5,bg_column_arrange_by_header/0.2
944,697,178,5303,3.4,mothur_summary_single/1.39.5.2
945,673,177,5034,3.5,fastq_filter/1.0.0
946,200,176,1528,11.5,sceasy_convert/0.0.5+galaxy1
947,516,176,3943,4.5,rseqc_geneBody_coverage2/2.6.4.1
948,77,176,1779,9.9,deeptools_bam_coverage/3.0.2.0
949,214,175,6478,2.7,pangolin/4.0.5+galaxy2
950,714,175,5467,3.2,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
951,68,175,521,33.6,xchem_transfs_scoring/0.4.0
952,605,173,4624,3.7,abricate_summary/1.0.1
953,167,172,1275,13.5,rbc_mafft_add/7.489+galaxy0
954,480,172,7373,2.3,kc-align/1.0.2
955,385,172,2950,5.8,mothur_reverse_seqs/1.39.5.0
956,260,172,7961,2.2,kraken2/2.0.8_beta+galaxy0
957,296,170,2215,7.7,cshl_fastq_quality_converter/1.0.1
958,503,170,3847,4.4,presto_partition/0.5.4
959,13,167,369,45.3,slamdunk/0.4.1+galaxy3
960,178,167,1355,12.3,trinity_super_transcripts/2.9.1
961,648,167,4930,3.4,taxonomy_krona_chart/2.6.1.1
962,134,166,1019,16.3,scanpy_run_umap/1.7.2+galaxy0
963,584,166,4432,3.7,bedtools_shufflebed/2.30.0
964,363,165,2726,6.1,bioext_bam2msa/0.20.1+galaxy0
965,530,164,4000,4.1,pca1/1.0.2
966,512,163,3927,4.2,deeptools_plot_profile/3.1.2.0.0
967,545,161,4176,3.9,gene2exon1/gene2exon1
968,656,161,5020,3.2,circos_tableviewer/0.69.8+galaxy7
969,59,160,444,36.0,snippy_clean_full_aln/4.5.0
970,124,160,925,17.3,bcftools_reheader/1.10
971,111,160,840,19.0,_dropletBarcodePlot/1.6.1+galaxy2
972,64,158,490,32.2,picard_FastqToSam/2.18.2.2
973,55,158,1570,10.1,deeptools_multi_bam_summary/2.5.0.0
974,98,158,721,21.9,anndata_ops/1.7.2+galaxy0
975,456,158,3481,4.5,mothur_get_groups/1.39.5.0
976,251,158,3590,4.4,cummeRbund/2.16.0+galaxy1
977,591,157,4510,3.5,tb_variant_filter/0.1.3+galaxy0
978,30,157,230,68.3,precheck/2.15
979,45,157,1154,13.6,presto_maskprimers/0.6.2
980,52,157,1552,10.1,cuffmerge/2.2.1.1
981,350,157,2677,5.9,tradis_gene_insert_sites/1.4.5+galaxy2
982,277,157,2122,7.4,rbc_mirdeep2/2.0.1.2+galaxy0
983,495,156,3787,4.1,mimodd_map/0.1.9
984,32,156,549,28.4,stringtie/1.3.3
985,313,156,2395,6.5,deeptools_plot_pca/3.5.1.0.0
986,353,156,10558,1.5,mothur_trim_seqs/1.39.5.0
987,27,154,886,17.4,unicycler/0.4.6.0
988,599,154,4583,3.4,hgv_david/hgv_david
989,81,154,621,24.8,spades_coronaspades/3.15.3+galaxy2
990,420,152,6081,2.5,porechop/0.2.3
991,137,152,1042,14.6,scanpy_filter_cells/1.7.2+galaxy0
992,568,152,4335,3.5,tbvcfreport/0.1.8+galaxy0
993,199,151,1515,10.0,vcffixup/1.0.0_rc3+galaxy0
994,145,151,1106,13.7,mummer_show_coords/4.0.0beta2+galaxy1
995,54,151,1630,9.3,deeptools_bam_pe_fragmentsize/3.5.1.0.0
996,177,150,5324,2.8,plant_tribes_assembly_post_processor/1.0.3.0
997,36,150,1093,13.7,deeptools_plot_enrichment/3.5.1.0.0
998,55,150,422,35.5,predict_pipeline/1.0
999,219,149,1668,8.9,EMBOSS: newcpgreport57/5.0.0.1
1000,227,148,1692,8.7,edger/3.24.1+galaxy1
1001,243,148,1865,7.9,picard_MarkDuplicatesWithMateCigar/2.18.2.2
1002,255,148,1943,7.6,bedtools_bedtoigv/2.30.0
1003,402,147,5354,2.7,flanking_features_1/4.0.1
1004,40,147,1145,12.8,mothur_make_contigs/1.36.1.0
1005,299,147,2294,6.4,sklearn_generalized_linear/1.0.8.3
1006,32,147,4000,3.7,meryl/1.3+galaxy6
1007,538,146,4111,3.6,fasta-stats/1.0.1
1008,479,145,3653,4.0,mothur_remove_groups/1.39.5.0
1009,200,145,1526,9.5,kraken-translate/1.2.3
1010,273,145,2092,6.9,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
1011,180,144,1379,10.4,deeptools_plot_heatmap/3.1.2.0.1
1012,198,144,1503,9.6,snpSift_filter/4.3+t.galaxy0
1013,29,143,221,64.7,picard_CollectGcBiasMetrics/2.18.2.1
1014,145,142,1111,12.8,tp_split_on_column/0.4
1015,18,141,255,55.3,hisat2/2.1.0
1016,19,141,553,25.5,bowtie2/0.2
1017,284,141,2152,6.6,sklearn_svm_classifier/1.0.8.3
1018,534,141,4081,3.5,mothur_venn/1.39.5.0
1019,56,139,406,34.2,cshl_fastx_trimmer/1.0.2
1020,491,137,3737,3.7,add_line_to_file/0.1.0
1021,124,135,938,14.4,ruvseq/1.16.0+galaxy1
1022,32,135,815,16.6,presto_filterseq/0.6.2
1023,109,135,825,16.4,scanpy_find_cluster/1.7.2+galaxy0
1024,550,134,4200,3.2,collection_element_identifiers/0.0.2
1025,108,133,808,16.5,idba_ud/1.1.3+galaxy1
1026,453,133,3457,3.8,mimodd_varreport/0.1.9
1027,75,133,570,23.3,rseqc_read_GC/2.6.4
1028,223,132,1661,7.9,blastxml_to_tabular/2.10.1+galaxy0
1029,316,131,2397,5.5,trinity_run_de_analysis/2.9.1
1030,109,131,827,15.8,crossmap_wig/0.5.2+galaxy0
1031,29,131,213,61.5,samtools_idxstats/2.0
1032,215,130,1619,8.0,bedtools_maskfastabed/2.30.0
1033,56,129,1543,8.4,deeptools_compute_matrix/3.0.2.0
1034,25,128,182,70.3,vcfrandomsample/1.0.0_rc3+galaxy0
1035,437,128,3296,3.9,uniprot/0.2
1036,220,128,1663,7.7,raceid_inspectclusters/3.1
1037,195,128,5778,2.2,maker/2.31.11
1038,68,127,498,25.5,dada2_plotQualityProfile/1.18+galaxy0
1039,77,127,589,21.6,busco/5.2.2+galaxy0
1040,346,126,2644,4.8,bcftools_query/1.10
1041,54,125,1514,8.3,mothur_cluster_split/1.36.1.0
1042,220,125,1678,7.4,tp_split_on_column/0.2
1043,46,125,1288,9.7,nonpareil/3.1.1.0
1044,439,125,3362,3.7,vcfaddinfo/1.0.0_rc1+galaxy0
1045,525,125,4014,3.1,mothur_clearcut/1.39.5.0
1046,116,124,3361,3.7,deeptools_compute_matrix/3.1.2.0.0
1047,137,123,1046,11.8,transit_resampling/3.0.2+galaxy1
1048,443,122,3382,3.6,EMBOSS: cusp17/5.0.0
1049,340,122,2589,4.7,plotly_ml_performance_plots/0.2
1050,71,121,543,22.3,strelka_somatic/2.9.10+galaxy0
1051,423,121,3473,3.5,hhsearch/3.2.0+galaxy0
1052,140,121,1069,11.3,snpSift_vcfCheck/4.3+t.galaxy0
1053,74,121,567,21.3,samtools_markdup/1.13+galaxy1
1054,98,120,741,16.2,scanpy_run_tsne/1.7.2+galaxy0
1055,379,120,2900,4.1,cshl_fastx_collapser/1.0.0
1056,152,120,1158,10.4,vcfcheck/1.0.0_rc3+galaxy0
1057,41,120,283,42.4,bcftools_stats/1.9+galaxy1
1058,55,119,1566,7.6,deeptools_bam_pe_fragmentsize/3.3.2.0.0
1059,8,118,217,54.4,rnaspades/3.9.0.1
1060,364,118,2777,4.2,mothur_rename_seqs/1.39.5.0
1061,37,116,284,40.8,get_read_pipeline/1.0
1062,48,116,1466,7.9,mothur_screen_seqs/1.36.1.0
1063,464,115,3547,3.2,EMBOSS: pepstats71/5.0.0
1064,11,115,332,34.6,flye/2.8.3+galaxy0
1065,57,114,429,26.6,featureCoverage1/2.0.0
1066,98,114,732,15.6,trinity_filter_low_expr_transcripts/2.9.1
1067,176,114,1314,8.7,crossmap_bed/0.5.2+galaxy0
1068,347,114,10433,1.1,mothur_chimera_vsearch/1.39.5.1
1069,437,113,3276,3.4,multiqc/1.9
1070,140,113,1072,10.5,pycoqc/2.5.2+galaxy0
1071,121,112,913,12.3,mothur_deunique_seqs/1.39.5.0
1072,196,111,1493,7.4,seq_composition/0.0.5
1073,203,110,1550,7.1,mummer_dnadiff/4.0.0beta2+galaxy1
1074,7,110,273,40.3,kraken2/2.1.1+galaxy0
1075,158,110,2427,4.5,scatterplot_rpy/1.0.3
1076,24,110,731,15.0,align_families/3.0.2
1077,123,110,3669,3.0,prokka/1.14.5
1078,115,110,3428,3.2,bio_hansel/2.6.1+galaxy0
1079,249,109,1907,5.7,mummerplot_wrapper/0.0.7
1080,426,109,3227,3.4,cshl_fasta_nucleotides_changer/1.0.2
1081,97,108,739,14.6,circos_wiggle_to_stacked/0.69.8+galaxy7
1082,20,108,142,76.1,genetrack/1.0.0
1083,204,108,1537,7.0,sklearn_pca/1.0.8.3+galaxy0
1084,431,108,3290,3.3,get_pdb/0.1.0
1085,112,107,839,12.8,lofreq_alnqual/2.1.5+galaxy0
1086,299,107,2295,4.7,umi_tools_count/1.1.2+galaxy2
1087,86,107,654,16.4,scanpy_find_variable_genes/1.7.2+galaxy0
1088,433,107,3313,3.2,tb_variant_filter/0.3.5+galaxy2
1089,101,107,2701,4.0,stringtie/1.1.0
1090,52,107,393,27.2,macs2_randsample/2.1.1.20160309.1
1091,518,107,3961,2.7,fasta_filter_by_length/1.1
1092,49,106,1522,7.0,unicycler/0.4.7.0
1093,162,106,4807,2.2,deseq2/2.11.40.2
1094,487,106,3704,2.9,mothur_get_coremicrobiome/1.39.5.0
1095,80,106,613,17.3,strelka_germline/2.9.10+galaxy0
1096,39,105,299,35.1,picard_QualityScoreDistribution/2.18.2.1
1097,68,104,516,20.2,macs2_refinepeak/2.1.1.20160309.1
1098,408,103,3124,3.3,vsearch_dereplication/2.8.3.0
1099,94,103,717,14.4,scanpy_run_pca/1.7.2+galaxy0
1100,174,103,1326,7.8,snap_training/2013_11_29+galaxy1
1101,435,102,3313,3.1,mothur_biom_info/1.39.5.0
1102,409,102,3132,3.3,gmx_setup/2020.2+galaxy0
1103,165,101,1226,8.2,poretools_winner/0.6.1a1.0
1104,32,101,245,41.2,pharmcat/1.3.1+galaxy0
1105,143,101,1088,9.3,bcftools_query_list_samples/1.10
1106,394,101,3014,3.4,EMBOSS: union105/5.0.0
1107,74,101,567,17.8,sequence_content_trimmer/0.1
1108,71,101,529,19.1,scanpy_compute_graph/1.7.2+galaxy1
1109,207,100,1578,6.3,trinity_contig_exn50_statistic/2.9.1
1110,44,100,291,34.4,fastq_dump/2.9.1.3
1111,85,100,560,17.9,fastq_quality_trimmer/1.0.0
1112,98,99,746,13.3,goslimmer/1.0.1
1113,46,99,306,32.4,bcftools_norm/1.9+galaxy1
1114,64,98,485,20.2,ggplot2_histogram/2.2.1+galaxy0
1115,107,98,817,12.0,plotly_regression_performance_plots/0.1
1116,164,98,1252,7.8,jbrowse_to_standalone/1.16.11+galaxy1
1117,202,98,1543,6.4,samtools_ampliconclip/1.13
1118,45,98,691,14.2,htseq_count/0.6.1galaxy3
1119,66,97,505,19.2,wiggle2simple1/wiggle2simple1
1120,400,97,3044,3.2,cshl_fastx_nucleotides_distribution/1.0.1
1121,396,97,3041,3.2,packmol/18.169.1
1122,290,97,2193,4.4,gffcompare_to_bed/0.2.1
1123,67,96,513,18.7,picard_CollectWgsMetrics/2.18.2.1
1124,111,96,849,11.3,progressivemauve/2015_02_13.0
1125,23,96,541,17.7,bwa/0.4.2
1126,100,96,749,12.8,dropletutils_empty_drops/1.0.4+galaxy0
1127,16,96,382,25.1,kallisto_pseudo/0.46.0.2
1128,272,95,2085,4.6,EMBOSS: revseq82/5.0.0
1129,251,95,1890,5.0,Add_a_column1/1.2.0
1130,39,95,299,31.8,iterative_map_pipeline/1.0
1131,128,95,975,9.7,dropletutils_read_10x/1.0.4+galaxy0
1132,326,94,2465,3.8,vcf2pgSnp/1.0.0
1133,34,94,261,36.0,mimodd_delcall/0.1.9
1134,113,94,1986,4.7,bioext_bealign/0.20.1+galaxy1
1135,349,94,2382,3.9,table_compute/0.9.2
1136,369,94,2811,3.3,EMBOSS: skipseq91/5.0.0.1
1137,21,94,157,59.9,diffbind/2.6.5.0
1138,34,94,253,37.2,prinseq/0.20.4
1139,79,93,585,15.9,sklearn_train_test_split/1.0.8.3
1140,249,93,1899,4.9,fasta_nucleotide_color_plot/1.0.1
1141,23,93,176,52.8,salsa/2.3+galaxy3
1142,17,93,512,18.2,alleyoop/0.4.3+galaxy1
1143,127,93,970,9.6,transit_gumbel/3.0.2+galaxy1
1144,25,92,191,48.2,spades_metaplasmidspades/3.15.3+galaxy2
1145,197,92,1511,6.1,sklearn_nn_classifier/1.0.8.3
1146,80,91,605,15.0,mothur_make_fastq/1.39.5.0
1147,226,91,1724,5.3,EMBOSS: newcpgseek58/5.0.0.1
1148,427,91,3275,2.8,EMBOSS: extractfeat34/5.0.0
1149,362,91,2750,3.3,samtools_idxstats/2.0.1
1150,13,90,289,31.1,deeptools_multi_bam_summary/3.3.0.0.0
1151,333,90,10017,0.9,cufflinks/2.2.1.2
1152,307,89,2352,3.8,velvetg/1.2.10.1
1153,87,89,650,13.7,cshl_fastq_quality_filter/1.0.2
1154,355,88,2706,3.3,ambertools_acpype/21.10+galaxy0
1155,89,87,637,13.7,scanpy_inspect/1.4.4.post1+galaxy3
1156,75,87,567,15.3,samtools_flagstat/2.0.1
1157,78,86,597,14.4,snpSift_geneSets/4.3.0
1158,324,86,2476,3.5,EMBOSS: wordcount109/5.0.0.1
1159,70,85,529,16.1,scanpy_filter_genes/1.7.2+galaxy0
1160,166,85,1260,6.7,keras_model_config/0.5.0
1161,17,85,131,64.9,picard_SortSam/2.7.1.1
1162,83,84,628,13.4,vcfannotategenotypes/1.0.0_rc3+galaxy0
1163,350,84,2683,3.1,flymine/flymine
1164,79,82,564,14.5,anndata_manipulate/0.6.22.post1+galaxy4
1165,35,82,245,33.5,bam_to_sam/2.0
1166,252,82,7607,1.1,mothur_seq_error/1.39.5.0
1167,23,81,513,15.8,minimap2/2.17+galaxy4
1168,239,81,1820,4.5,tp_unfold_column_tool/1.1.1
1169,189,80,1447,5.5,mummer_mummerplot/4.0.0rc1+galaxy2
1170,55,80,422,19.0,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
1171,138,80,1058,7.6,modENCODEfly/modENCODEfly
1172,331,79,2518,3.1,poretools_qualdist/0.6.1a1.0
1173,57,79,405,19.5,fastq_to_tabular/1.1.1
1174,225,79,1718,4.6,vcffilter2/1.0.0_rc1+galaxy2
1175,149,78,1095,7.1,cshl_fastq_quality_converter/1.0.0
1176,61,78,467,16.7,purge_dups/1.2.5+galaxy4
1177,345,78,2641,3.0,mothur_phylotype/1.39.5.0
1178,266,77,2039,3.8,ggplot2_violin/3.3.5+galaxy0
1179,60,77,429,17.9,samtools_mpileup/2.1.3
1180,171,77,1305,5.9,rseqc_read_quality/2.6.4
1181,26,76,682,11.1,mothur_unifrac_weighted/1.39.5.0
1182,90,76,882,8.6,busco/4.1.4
1183,207,76,1583,4.8,vsearch_clustering/2.8.3.0
1184,271,76,8158,0.9,samtools_slice_bam/2.0
1185,24,76,154,49.4,bax2bam/0.0.9+galaxy0
1186,245,75,1876,4.0,mimodd_rebase/0.1.9
1187,55,75,411,18.2,bamFilter/0.0.1
1188,60,75,460,16.3,md_converter/1.9.6+galaxy0
1189,148,75,4027,1.9,sklearn_build_pipeline/1.0.8.3
1190,176,74,5086,1.5,nanoplot/1.25.0+galaxy1
1191,39,74,299,24.7,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
1192,183,73,1400,5.2,cshl_fastx_renamer/0.0.11
1193,13,73,319,22.9,dexseq/1.24.0.0
1194,67,73,501,14.6,anndata_export/0.7.5+galaxy0
1195,97,73,735,9.9,dada2_makeSequenceTable/1.18+galaxy0
1196,30,73,223,32.7,bedtools_genomecoveragebed/2.27.1
1197,62,73,476,15.3,vsearch_search/2.8.3.1
1198,290,72,2211,3.3,gmx_setup/2022+galaxy0
1199,41,72,267,27.0,dropletutils/1.10.0+galaxy1
1200,311,72,2377,3.0,collapse_dataset/4.1
1201,305,72,2321,3.1,sam_merge2/1.2.0
1202,277,72,2119,3.4,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
1203,44,72,337,21.4,transit_hmm/3.0.2+galaxy1
1204,236,72,1791,4.0,bedtools_flankbed/2.30.0
1205,43,71,329,21.6,spades_coronaspades/3.15.4+galaxy0
1206,251,71,1914,3.7,EMBOSS: freak36/5.0.0.1
1207,297,70,2237,3.1,mothur_get_relabund/1.39.5.0
1208,126,70,936,7.5,sklearn_data_preprocess/1.0.8.3
1209,114,70,844,8.3,msstats/3.22.0.0
1210,217,70,1661,4.2,hgv_linkToGProfile/hgv_linkToGProfile
1211,69,70,525,13.3,scanpy_normalise_data/1.7.2+galaxy0
1212,199,70,1519,4.6,kraken-filter/1.2.3
1213,53,70,283,24.7,samtools_view/1.9
1214,15,70,268,26.1,hisat2/2.0.5.2
1215,220,70,1685,4.2,biom_convert/2.1.10+galaxy0
1216,259,69,1979,3.5,MAF_To_BED1/MAF_To_BED1
1217,89,69,676,10.2,bedtools_tagbed/2.30.0
1218,107,69,842,8.2,bioext_bealign/0.20.1+galaxy0
1219,91,69,689,10.0,vcfgeno2haplo/1.0.0_rc3+galaxy0
1220,61,69,468,14.7,snpSift_dbnsfp/4.3.0
1221,110,68,795,8.6,bedtools_nucbed/2.30.0
1222,134,68,1002,6.8,gprofiler_snpense/0.1.7+galaxy11
1223,122,67,928,7.2,deeptools_plot_heatmap/2.5.0.0
1224,13,67,100,67.0,diffbind/2.2.1
1225,299,67,2280,2.9,heatmap_1/1.0.0
1226,91,67,686,9.8,dada2_removeBimeraDenovo/1.18+galaxy0
1227,40,67,299,22.4,scanpy_scale_data/1.7.2+galaxy0
1228,43,66,330,20.0,goseq/1.44.0+galaxy2
1229,146,66,1101,6.0,cshl_fastx_clipper/1.0.1
1230,88,66,673,9.8,EMBOSS: primersearch81/5.0.0.1
1231,19,66,107,61.7,bcftools_mpileup/1.4.0.0
1232,12,65,363,17.9,search_gui/4.0.41+galaxy1
1233,155,65,1187,5.5,ggplot2_histogram/3.3.5+galaxy0
1234,264,65,7963,0.8,cufflinks/2.2.1.0
1235,252,65,1931,3.4,collapse_dataset/4.2
1236,108,65,821,7.9,vcfflatten2/1.0.0_rc3+galaxy0
1237,114,65,848,7.7,bioext_bam2msa/0.19.7.0
1238,190,65,1440,4.5,graphlan_annotate/1.1.3
1239,127,65,949,6.8,mothur_get_oturep/1.39.5.0
1240,292,64,2226,2.9,EMBOSS: seqret84/5.0.0
1241,195,64,1489,4.3,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
1242,6,63,180,35.0,flye/2.8.2+galaxy0
1243,29,63,199,31.7,cshl_fastq_quality_filter/1.0.0
1244,263,63,2018,3.1,vegan_diversity/2.4-3
1245,74,63,568,11.1,vsearch_search/1.9.7.0
1246,240,63,1826,3.5,genomescope/2.0+galaxy1
1247,267,63,2051,3.1,Add_a_column1/2.0
1248,240,63,1783,3.5,gops_cluster_1/1.0.0
1249,218,62,1666,3.7,prepare_receptor/1.5.7+galaxy0
1250,214,62,1578,3.9,multiqc/1.6
1251,18,62,493,12.6,tetyper/1.1+galaxy1
1252,88,62,626,9.9,translate_bed/0.1.0
1253,21,62,130,47.7,bcftools_call/1.4.0
1254,255,62,1945,3.2,bedtools_overlapbed/2.30.0
1255,230,62,1748,3.5,poretools_squiggle/0.6.1a1.1
1256,68,61,516,11.8,transit_gumbel/3.0.2+galaxy0
1257,223,61,6611,0.9,iqtree/2.1.2+galaxy1
1258,231,61,1764,3.5,ggplot2_point/2.2.1+galaxy1
1259,201,61,1528,4.0,bandage_info/0.8.1+galaxy1
1260,32,61,245,24.9,sequence_content_trimmer/0.2.3
1261,172,61,5104,1.2,gmx_em/2022+galaxy0
1262,239,60,1810,3.3,gops_basecoverage_1/1.0.0
1263,6,60,182,33.0,rna_starsolo/2.7.5b
1264,152,60,1127,5.3,bcftools_convert_from_vcf/1.10
1265,243,60,1828,3.3,ebi_search_rest_results/0.1.1
1266,237,59,1819,3.2,EMBOSS: equicktandem31/5.0.0.1
1267,176,59,1306,4.5,limma_voom/3.38.3+galaxy3
1268,50,58,1093,5.3,stringtie/1.3.6
1269,230,58,1764,3.3,EMBOSS: etandem33/5.0.0.1
1270,29,58,222,26.1,picard_CollectBaseDistributionByCycle/2.18.2.1
1271,240,58,1805,3.2,vcf2tsv/0.0.3
1272,180,58,1365,4.2,vcfdistance/1.0.0_rc3+galaxy0
1273,81,58,613,9.5,retrieve_scxa/v0.0.2+galaxy2
1274,176,58,1344,4.3,graphlan/1.1.3
1275,27,58,821,7.1,dunovo/3.0.2
1276,141,58,1070,5.4,bedtools_bed12tobed6/2.30.0
1277,175,57,1336,4.3,maker_map_ids/2.31.11
1278,209,56,1592,3.5,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
1279,64,56,453,12.4,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
1280,9,56,272,20.6,peptide_shaker/2.0.33+galaxy1
1281,210,56,1597,3.5,circos_bundlelinks/0.69.8+galaxy7
1282,98,56,2426,2.3,sklearn_numeric_clustering/1.0.8.1
1283,18,56,130,43.1,bcftools_plugin_fill_an_ac/1.10
1284,217,55,1652,3.3,chembl/0.10.1+galaxy4
1285,14,55,266,20.7,deeptools_bam_compare/2.5.0.0
1286,7,55,213,25.8,cuffdiff/2.2.1.2
1287,9,55,194,28.4,sailfish/0.7.6.0
1288,135,55,1035,5.3,CONVERTER_bed_to_bgzip_0/CONVERTER_bed_to_bgzip_0
1289,152,55,1160,4.7,gff_to_prot/3.0.2+galaxy0
1290,131,54,998,5.4,build_ucsc_custom_track_1/1.0.1
1291,219,54,1654,3.3,ebi_metagenomics_run_downloader/0.1.0
1292,12,54,92,58.7,pharmcat/1.7.0+galaxy0
1293,197,54,1455,3.7,multiqc/1.7
1294,12,54,77,70.1,samtools_mpileup/0.0.1
1295,26,54,191,28.3,salsa/2.3+galaxy0
1296,11,53,84,63.1,precheck/3.0.2
1297,219,53,1647,3.2,poretools_events/0.6.1a1.1
1298,173,53,1315,4.0,bedtools_clusterbed/2.30.0
1299,74,53,551,9.6,fastqe/0.2.6+galaxy1
1300,43,53,325,16.3,hyphy_conv/2.5.31+galaxy1
1301,231,53,1769,3.0,EMBOSS: dottup26/5.0.0
1302,13,53,370,14.3,bowtie2/0.3
1303,109,53,835,6.3,picard_BedToIntervalList/2.18.2.1
1304,20,52,557,9.3,cuffdiff/2.2.1.5
1305,40,52,295,17.6,macs2_callpeak/2.1.1.20160309.4
1306,116,52,3431,1.5,mothur_chimera_uchime/1.39.5.0
1307,194,52,1485,3.5,bed_to_bigBed/bed_to_bigBed
1308,221,52,1693,3.1,EMBOSS: dottup26/5.0.0.1
1309,203,51,1555,3.3,EMBOSS: dotmatcher24/5.0.0.1
1310,171,51,1298,3.9,mothur_lefse/1.39.5.0
1311,74,50,536,9.3,ml_visualization_ex/1.0.8.3
1312,199,50,1506,3.3,gmx_editconf/2022+galaxy0
1313,196,50,1495,3.3,prepare_box/2021.03.5+galaxy0
1314,103,50,2964,1.7,deeptools_compute_matrix/3.3.0.0.0
1315,52,50,390,12.8,vcfprimers/1.0.0_rc3+galaxy0
1316,59,50,398,12.6,fastq_dump/2.10.4
1317,206,50,1543,3.2,bedtools_maskfastabed/2.29.2
1318,72,50,551,9.1,mummer_delta_filter/4.0.0rc1+galaxy2
1319,195,50,1451,3.4,multiqc/1.8+galaxy0
