month_year,avgmemory,tool_name,tool_version
 2020-8     ,131811876,migmap,1.0.3                                                                                   
 2020-8     ,131811876,meme_psp_gen,5.0.5.0                                                                     
 2020-8     ,131811876,cummeRbund,2.16.0                                                                      
 2020-8     ,131811876,cummeRbund,2.16.0+galaxy1                                                              
 2020-8     ,131811876,cummerbund_to_cuffdiff,1.0.1                                                
 2020-8     ,131811876,vcfcommonsamples,1.0.0_rc3+galaxy0                                               
 2020-8     ,131811876,dividePgSnp,1.0.0                                                                   
 2020-8     ,131811876,EMBOSS: biosed4,5.0.0                                                                    
 2020-8     ,131811876,EMBOSS: checktrans9,5.0.0.1                                                              
 2020-8     ,131811876,EMBOSS: chips10,5.0.0                                                                    
 2020-8     ,131811876,EMBOSS: cirdna11,5.0.0                                                                   
 2020-8     ,131811876,EMBOSS: coderet13,5.0.0                                                                  
 2020-8     ,131811876,EMBOSS: cpgplot15,5.0.0                                                                  
 2020-8     ,131811876,EMBOSS: cusp17,5.0.0                                                                     
 2020-8     ,131811876,EMBOSS: dottup26,5.0.0.1                                                                 
 2020-8     ,131811876,EMBOSS: equicktandem31,5.0.0.1                                                           
 2020-8     ,131811876,vcfcombine,1.0.0_rc1+galaxy0                                                           
 2020-8     ,131811876,EMBOSS: extractfeat34,5.0.0.1                                                            
 2020-8     ,131811876,EMBOSS: extractseq35,5.0.0                                                               
 2020-8     ,131811876,vcfcombine,0.0.4                                                                       
 2020-8     ,131811876,vcfcheck,1.0.0_rc3+galaxy0                                                               
 2020-8     ,131811876,EMBOSS: helixturnhelix43,5.0.0.1                                                         
 2020-8     ,131811876,rseqc_read_duplication,2.6.4                                                                 
 2020-8     ,131811876,EMBOSS: matcher52,5.0.0.1                                                                
 2020-8     ,131811876,EMBOSS: megamerger53,5.0.0.1                                                             
 2020-8     ,131811876,EMBOSS: merger54,5.0.0.1                                                                 
 2020-8     ,131811876,EMBOSS: newcpgseek58,5.0.0.1                                                             
 2020-8     ,131811876,EMBOSS: palindrome65,5.0.0.1                                                             
 2020-8     ,131811876,EMBOSS: pepinfo69,5.0.0.1                                                                
 2020-8     ,131811876,EMBOSS: pepstats71,5.0.0                                                                 
 2020-8     ,131811876,EMBOSS: pepwindowall74,5.0.0.1                                                           
 2020-8     ,131811876,rseqc_read_NVC,2.6.4                                                                         
 2020-8     ,131811876,EMBOSS: revseq82,5.0.0                                                                   
 2020-8     ,131811876,EMBOSS: seqret84,5.0.0                                                                   
 2020-8     ,131811876,EMBOSS: shuffleseq87,5.0.0.1                                                             
 2020-8     ,131811876,EMBOSS: sirna89,5.0.0                                                                    
 2020-8     ,131811876,EMBOSS: sixpack90,5.0.0+galaxy2                                                          
 2020-8     ,131811876,EMBOSS: splitter92,5.0.0.1                                                               
 2020-8     ,131811876,EMBOSS: supermatcher95,5.0.0.1                                                           
 2020-8     ,131811876,EMBOSS: tcode97,5.0.0.1                                                                  
 2020-8     ,131811876,vcfbreakcreatemulti,1.0.0_rc3+galaxy0                                         
 2020-8     ,131811876,EMBOSS: trimest102,5.0.0.1                                                               
 2020-8     ,131811876,rseqc_read_GC,2.6.4                                                                          
 2020-8     ,131811876,EMBOSS: union105,5.0.0                                                                   
 2020-8     ,131811876,EMBOSS: water107,5.0.0.1                                                                 
 2020-8     ,131811876,rseqc_junction_annotation,2.6.4.1                                                            
 2020-8     ,131811876,fasta_filter_by_length,1.1
 2020-8     ,131811876,maf_stats1,1.0.1                                                                            
 2020-8     ,131811876,vcfannotategenotypes,1.0.0_rc3+galaxy0                                       
 2020-8     ,131811876,rseqc_insertion_profile,2.6.4                                                                
 2020-8     ,131811876,fastq_filter,1.0.0                                                                   
 2020-8     ,131811876,vcfallelicprimitives,1.0.0_rc1+galaxy0                                       
 2020-8     ,131811876,macs2_refinepeak,2.1.1.20160309.1                                                               
 2020-8     ,131811876,vcf2tsv,1.0.0_rc1+galaxy0                                                                 
 2020-8     ,131811876,fastq_manipulation,1.1.5                                                       
 2020-8     ,131811876,fastq_paired_end_deinterlacer,1.1.2                                 
 2020-8     ,131811876,varscan,2.4.2                                                                   
 2020-8     ,131811876,fastq_paired_end_interlacer,1.2.0.1                                   
 2020-8     ,131811876,gatk_validate_variants,0.0.4                                                    
 2020-8     ,131811876,fastq_paired_end_joiner,2.0.1                                             
 2020-8     ,131811876,fastq_paired_end_joiner,2.0.1.0                                           
 2020-8     ,131811876,fastq_paired_end_joiner,2.0.1.1+galaxy0                                   
 2020-8     ,131811876,gatk_variant_filtration,0.0.5                                                  
 2020-8     ,131811876,macs2_predictd,2.1.1.20160309.0                                                                 
 2020-8     ,131811876,cshl_fastq_quality_converter,1.0.1                                        
 2020-8     ,131811876,gatk_variant_eval,0.0.8                                                              
 2020-8     ,131811876,gatk_variant_combine,0.0.4                                                        
 2020-8     ,131811876,gatk_variant_annotator,0.0.5                                                    
 2020-8     ,131811876,fastq_stats,1.1.1                                                                     
 2020-8     ,131811876,heinz_visualization,0.1.1                                                                       
 2020-8     ,131811876,tophat2,0.7
 2020-8     ,131811876,tophat2,0.6
 2020-8     ,131811876,fastq_to_tabular,1.1.1                                                           
 2020-8     ,131811876,macs2_callpeak,2.1.1.20160309.4                                                                 
 2020-8     ,131811876,fastq_trimmer,1.0.0                                                                 
 2020-8     ,131811876,tophat,1.5.0                                                                               
 2020-8     ,131811876,macs2_callpeak,2.1.1.20160309.0                                                                 
 2020-8     ,131811876,fastq_quality_trimmer,1.1.1                                              
 2020-8     ,131811876,macs2_callpeak,2.1.0.20151222.0                                                                 
 2020-8     ,131811876,tabular_to_fastq,1.1.1                                                           
 2020-8     ,131811876,hisat2,2.1.0                                                                                   
 2020-8     ,131811876,rseqc_inner_distance,2.6.4.1                                                                 
 2020-8     ,131811876,fastqc,0.67
 2020-8     ,131811876,macs2_bdgpeakcall,2.1.0.20140616.0                                                              
 2020-8     ,131811876,gd_extract_flanking_dna,1.0.0                                                 
 2020-8     ,131811876,gd_new_oscar,1.0.0                                                            
 2020-8     ,131811876,substitutions1,1.0.0                                                                
 2020-8     ,131811876,hgv_snpFreq,1.0.1                                                                         
 2020-8     ,131811876,macs2_bdgdiff,2.1.0.20151222.0                                                                  
 2020-8     ,131811876,quality_score_distribution,1.0.2                                         
 2020-8     ,131811876,scatterplot_rpy,1.0.3                                                                 
 2020-8     ,131811876,macs2_bdgdiff,2.1.0.20140616.0                                                                  
 2020-8     ,131655701.5,vcftools_slice,0.1
 2020-8     ,131622042.4,lofreq_viterbi,2.1.5+galaxy0                                                           
 2020-8     ,131440878.1,cshl_fastx_collapser,1.0.0                                                        
 2020-8     ,131368114.5,bcftools_consensus,1.1
 2020-8     ,131342748.7,cshl_fastx_artifacts_filter,1.0.0                                          
 2020-8     ,131191649.4,dada2_mergePairs,1.16+galaxy0                                                        
 2020-8     ,130947799.6,poretools_extract,0.6.1a1.0                                                         
 2020-8     ,130896583.3,cshl_fastx_trimmer,1.0.2+galaxy0                                                    
 2020-8     ,130858131.3,picard_CollectInsertSizeMetrics,2.7.1.0                                                    
 2020-8     ,130849048,column_remove_by_header,0.0.1                                                 
 2020-8     ,130554451.4,tab2fasta,1.1.0                                                                  
 2020-8     ,130450802.2,maker,2.31.10+galaxy1                                                                           
 2020-8     ,130251738,mummer_nucmer,4.0.0beta2+galaxy0                                                        
 2020-8     ,130098368.5,sickle,1.33.2                                                                                  
 2020-8     ,130038245.5,samtools_fixmate,1.9
 2020-8     ,129859402.1,lofreq_call,2.1.5+galaxy0                                                                 
 2020-8     ,129829583.1,XY_Plot_1,1.0.2                                                                           
 2020-8     ,129748673.1,mothur_summary_single,1.39.5.0                                                  
 2020-8     ,129614116.4, wc_gnu                                                                                                                                 , wc_gnu                                                                                                                                 
 2020-8     ,129614116.3,fasplit,357
 2020-8     ,129589965.2,mothur_make_shared,1.39.5.0                                                        
 2020-8     ,129552726.5,seurat,3.1.2                                                                                   
 2020-8     ,129375805.2,vcfbedintersect,1.0.0_rc3+galaxy0                                                 
 2020-8     ,129370188.8, param_value_from_file                                                                                                                  , param_value_from_file                                                                                                                  
 2020-8     ,129346097,rseqc_bam_stat,2.6.4                                                                         
 2020-8     ,129284452.5,gops_merge_1,1.0.0                                                                          
 2020-8     ,129253290.2,fasta2tab,1.1.0                                                                  
 2020-8     ,129070264.1,fasta_filter_by_length,1.2
 2020-8     ,129003627.7,sam_dump,2.10.4+galaxy1                                                                     
 2020-8     ,129003627.7,prinseq,0.20.4                                                                                
 2020-8     ,128923392,bedtools_coveragebed,2.29.2                                                                  
 2020-8     ,128910639.3,vcfaddinfo,1.0.0_rc1+galaxy0                                                           
 2020-8     ,128838436.6,seqtk_mergefa,1.3.1                                                                             
 2020-8     ,128811097.3,fastp,0.20.1+galaxy0                                                                            
 2020-8     ,128808996.6,table_compute,0.9.2                                                                     
 2020-8     ,128808996.5,samtools_markdup,1.9+galaxy2                                                         
 2020-8     ,128692732.6,fastq_to_fasta_python,1.1.1                                                          
 2020-8     ,128550684.4,pileup_parser,1.0.2                                                                 
 2020-8     ,128325774.6, Summary_Statistics1                                                                                                                    , Summary_Statistics1                                                                                                                    
 2020-8     ,128201271,bedtools_fisher,2.29.0                                                                       
 2020-8     ,128067544.9,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2020-8     ,127972751.7,mothur_classify_otu,1.39.5.0                                                      
 2020-8     ,127972751.7,trim_galore,0.4.3.1                                                                 
 2020-8     ,127940078.3,fastq_filter,1.1.1                                                                   
 2020-8     ,127808036.8,bcftools_view,1.1
 2020-8     ,127767998.4,ebi_search_rest_results,0.1.1                                                 
 2020-8     ,127767998.1,picard_EstimateLibraryComplexity,2.18.2.1                                                  
 2020-8     ,127713351.2,picard_MarkDuplicates,1.126.0                                                              
 2020-8     ,127599503.5,picard_FixMateInformation,2.18.2.1                                                         
 2020-8     ,127581878.5,vcfvcfintersect,1.0.0_rc1+galaxy0                                                 
 2020-8     ,127570046.3,fgsea,1.8.0+galaxy1                                                                             
 2020-8     ,127509878.6, CONVERTER_bed_to_fli_0                                                                                                                 , CONVERTER_bed_to_fli_0                                                                                                                 
 2020-8     ,127416356.9, Extract_features1                                                                                                                      , Extract_features1                                                                                                                      
 2020-8     ,127416356.9,bedtools_flankbed,2.29.0                                                                     
 2020-8     ,127416356.9,msaboot,0.1.2                                                                                 
 2020-8     ,127416356.9, CONVERTER_bed_to_bgzip_0                                                                                                               , CONVERTER_bed_to_bgzip_0                                                                                                               
 2020-8     ,127416356.8,datamash_ops,1.1.0                                                                       
 2020-8     ,127392337.6,pilon,1.20.1                                                                                    
 2020-8     ,127216560.5, CONVERTER_vcf_to_tabix_0                                                                                                               , CONVERTER_vcf_to_tabix_0                                                                                                               
 2020-8     ,127216560.5,cufflinks,2.2.1.0                                                                       
 2020-8     ,127216560.5,mothur_heatmap_sim,1.39.5.0                                                        
 2020-8     ,127109692.7,mimodd_vcf_filter,0.1.9                                                                 
 2020-8     ,127109692.7,mothur_remove_seqs,1.39.5.0                                                        
 2020-8     ,126997736,vcf2pgSnp,1.0.0                                                                         
 2020-8     ,126997736,sra_pileup,2.10.3                                                                           
 2020-8     ,126997736,velvetg,1.2.10.1                                                                           
 2020-8     ,126997735.8,mothur_venn,1.39.5.0                                                                      
 2020-8     ,126931334.1,deeptools_plot_heatmap,3.3.0.0.1                                         
 2020-8     ,126757029,samtools_mpileup,2.1.1                                                           
 2020-8     ,126757029,mimodd_varreport,0.1.9                                                                  
 2020-8     ,126552497.6, Show beginning1                                                                                                                        , Show beginning1                                                                                                                        
 2020-8     ,126546410.4, gff2bed1                                                                                                                               , gff2bed1                                                                                                                               
 2020-8     ,126490984.4,presto_pairseq,0.5.4                                                                   
 2020-8     ,126490984,vcfgenotypes,1.0.0_rc3+galaxy0                                                       
 2020-8     ,126465862.1,fastq_to_fasta_python,1.1.5                                                          
 2020-8     ,126455746.7,ivar_consensus,1.2.2+galaxy0                                                           
 2020-8     ,126420039.1,collapse_dataset,4.1
 2020-8     ,126347176.5, CONVERTER_bed_to_tabix_0                                                                                                               , CONVERTER_bed_to_tabix_0                                                                                                               
 2020-8     ,126347176.5,picard_MergeSamFiles,1.126.0                                                               
 2020-8     ,126343012.9, Grep1                                                                                                                                  , Grep1                                                                                                                                  
 2020-8     ,126195379.3,snpSift_geneSets,4.3.0                                                               
 2020-8     ,126195379.3,tophat2,2.1.0                                                                             
 2020-8     ,126195379.3,cuffmerge,0.0.6                                                                         
 2020-8     ,126034908,deeptools_plot_coverage,3.3.0.0.0                                       
 2020-8     ,125951183.8,picard_CleanSam,1.126.0                                                                    
 2020-8     ,125951183.8,bedtools_multiintersectbed,2.29.2                                                            
 2020-8     ,125864997.2,count_gff_features,0.2
 2020-8     ,125806117,tp_awk_tool,1.1.1                                                               
 2020-8     ,125746059.6,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2020-8     ,125746059.6, CONVERTER_ref_to_seq_taxomony                                                                                                          , CONVERTER_ref_to_seq_taxomony                                                                                                          
 2020-8     ,125746059.6,split_file_to_collection,0.4.0                                         
 2020-8     ,125684788.7,gatk_unified_genotyper,0.0.6                                                    
 2020-8     ,125529015.3,samtools_merge,1.9
 2020-8     ,125493317.3,cshl_fastx_renamer,0.0.14+galaxy1                                                   
 2020-8     ,125493317.3,sina,1.5.0+galaxy1                                                                               
 2020-8     ,125426806.1,bedtools_multicovtbed,2.29.2                                                                 
 2020-8     ,125289492.8,ggplot2_point,2.2.1+galaxy2                                                             
 2020-8     ,125289492.7,fastq_filter,1.1.5                                                                   
 2020-8     ,125072080,kraken-filter,1.3.1                                                                 
 2020-8     ,125072079.5,circos_gc_skew,0.69.8+galaxy7                                                                  
 2020-8     ,124988163.7, sort1                                                                                                                                  , sort1                                                                                                                                  
 2020-8     ,124981001.7, CONVERTER_vcf_to_bgzip_0                                                                                                               , CONVERTER_vcf_to_bgzip_0                                                                                                               
 2020-8     ,124957846.2,circos_interval_to_tile,0.69.8+galaxy7                                                         
 2020-8     ,124918902.8,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
 2020-8     ,124877428.7,samtools_idxstats,2.0.3                                                         
 2020-8     ,124839673.2,velveth,1.2.10.2                                                                           
 2020-8     ,124791255.2,fastq_combiner,1.1.1                                                               
 2020-8     ,124758601.1, CONVERTER_gff_to_fli_0                                                                                                                 , CONVERTER_gff_to_fli_0                                                                                                                 
 2020-8     ,124758601.1,cshl_fastx_collapser,1.0.1                                                        
 2020-8     ,124744308.7,abricate,1.0.1                                                                               
 2020-8     ,124735090.1,featurecounts,1.6.2                                                                     
 2020-8     ,124717353.9,nanoplot,1.28.2+galaxy1                                                                      
 2020-8     ,124683245.6,megahit,1.1.3.4                                                                               
 2020-8     ,124654570.5,meme_fimo,5.0.5.0                                                                           
 2020-8     ,124593323.7,vcffilter2,1.0.0_rc3+galaxy3                                                            
 2020-8     ,124590666, CONVERTER_interval_to_bgzip_0                                                                                                          , CONVERTER_interval_to_bgzip_0                                                                                                          
 2020-8     ,124590666,bg_find_subsequences,0.2
 2020-8     ,124590666,macs2_filterdup,2.1.1.20160309.1                                                                
 2020-8     ,124579185.5, csv_to_tabular                                                                                                                         , csv_to_tabular                                                                                                                         
 2020-8     ,124557234.3,bamleftalign,1.1.0.46-0                                                                 
 2020-8     ,124503663.5,picard_NormalizeFasta,2.18.2.1                                                             
 2020-8     ,124378277.4,samtools_mpileup,2.1.4                                                           
 2020-8     ,124378277.4,bedtools_bamtofastq,2.27.1                                                                   
 2020-8     ,124323213.8, CONVERTER_fasta_to_2bit                                                                                                                , CONVERTER_fasta_to_2bit                                                                                                                
 2020-8     ,124267328.2,mothur_remove_lineage,1.39.5.0                                                  
 2020-8     ,124229605.5, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2020-8     ,124110812.4,fastq_join,1.1.2-806.1                                                                
 2020-8     ,124109252,vsearch_chimera_detection,1.9.7.0                                                             
 2020-8     ,124035188.3,EMBOSS: getorf42,5.0.0.1                                                                 
 2020-8     ,124035188.3,tp_cut_tool,1.0.0                                                               
 2020-8     ,123913677.4,fastq_paired_end_deinterlacer,1.1.5                                 
 2020-8     ,123788309.3,tp_head_tool,1.1.0                                                              
 2020-8     ,123724120.8,rgweblogo3,3.5.0                                                                         
 2020-8     ,123724120.6,pipelign,0.2+galaxy0                                                                         
 2020-8     ,123724120.6,macs2_bdgpeakcall,2.1.1.20160309.0                                                              
 2020-8     ,123677639.4,tp_sort_header_tool,1.1.1                                                       
 2020-8     ,123624447.6,deg_annotate,1.1.0                                                                       
 2020-8     ,123417811, Cut1                                                                                                                                   , Cut1                                                                                                                                   
 2020-8     ,123387131,correct_barcodes,2.14
 2020-8     ,123387131,mothur_remove_groups,1.39.5.0                                                    
 2020-8     ,123387131,picard_ValidateSamFile,2.18.2.1                                                            
 2020-8     ,123387131,plant_tribes_kaks_analysis,1.0.3.0                                        
 2020-8     ,123387131,multiqc,1.7.1                                                                                 
 2020-8     ,123387131,EMBOSS: transeq101,5.0.0                                                                 
 2020-8     ,123387130.9,tp_find_and_replace,1.1.3                                                       
 2020-8     ,123387130.7,bedtools_windowbed,2.29.0                                                                    
 2020-8     ,123316334.8,varscan_mpileup,2.4.3.1                                                               
 2020-8     ,123298449.5,samtools_bedcov,2.0.2                                                             
 2020-8     ,123292470.9,cuffmerge,2.2.1.1                                                                       
 2020-8     ,123285628,tximport,0.1
 2020-8     ,123239845.2,bedtools_intersectbed,2.29.0                                                                 
 2020-8     ,123181649.4,picard_CollectHsMetrics,2.18.2                                                             
 2020-8     ,123146424,bcftools_isec,1.1
 2020-8     ,123140381.1,trim_galore,0.6.3                                                                   
 2020-8     ,123120283.8,samtools_flagstat,2
 2020-8     ,123096622.6,sam_pileup,1.1.3                                                                       
 2020-8     ,123096622.3,bamleftalign,1.3.1                                                                      
 2020-8     ,123084082.6,velveth,1.2.10.1                                                                           
 2020-8     ,123020837.7,tp_find_and_replace,1.1.1                                                       
 2020-8     ,122943723.3,newick_display,1.6+galaxy1                                                               
 2020-8     ,122943723.2,fastq_paired_end_splitter,1.1.5                                         
 2020-8     ,122915784.6,fasta2tab,1.1.1                                                                  
 2020-8     ,122900151.4,snpSift_filter,4.3+t.galaxy0                                                                  
 2020-8     ,122891557.8,bedtools_bamtobed,2.29.0                                                                     
 2020-8     ,122873427,replace_column_with_key_value_file,0.2
 2020-8     ,122838430,samtools_rmdup,2.0.1                                                               
 2020-8     ,122825481.3,Add_a_column1,1.3.1                                                                  
 2020-8     ,122756445.6,fastq_dump,2.10.7+galaxy2                                                                   
 2020-8     ,122724510.5, CONVERTER_gff_to_interval_index_0                                                                                                      , CONVERTER_gff_to_interval_index_0                                                                                                      
 2020-8     ,122713151.4, CONVERTER_bed_to_gff_0                                                                                                                 , CONVERTER_bed_to_gff_0                                                                                                                 
 2020-8     ,122621245.1,plant_tribes_assembly_post_processor,1.0.3.0                    
 2020-8     ,122621245.1,repeatmasker_wrapper,4.0.7+galaxy2                                                
 2020-8     ,122621245.1,cuffcompare,2.2.1.1                                                                   
 2020-8     ,122621245.1,trinity_run_de_analysis,2.9.1                                                 
 2020-8     ,122621245,bcftools_plugin_counts,1.10+galaxy1                                            
 2020-8     ,122621244.8, CONVERTER_Bam_Bai_0                                                                                                                    , CONVERTER_Bam_Bai_0                                                                                                                    
 2020-8     ,122621244.7,trimmomatic,0.36.3                                                                   
 2020-8     ,122621244.7,bedtools_subtractbed,2.29.2                                                                  
 2020-8     ,122559700.6,rseqc_infer_experiment,2.6.4.1                                                               
 2020-8     ,122540977.6,bandage_image,0.8.1+galaxy2                                                                   
 2020-8     ,122536927.4,Extract genomic DNA 1,3.0.3+galaxy2                                               
 2020-8     ,122527463.1,mothur_count_seqs,1.39.5.0                                                          
 2020-8     ,122500315.7,snpsift_vartype,4.3+t.galaxy0                                                                 
 2020-8     ,122451048.1,Add_a_column1,1.2.0                                                                  
 2020-8     ,122410440.2,fastq_groomer,1.1.5                                                                 
 2020-8     ,122387052.5,multiqc,1.8+galaxy0                                                                           
 2020-8     ,122334037.8,picard_SamToFastq,2.18.2.2                                                                 
 2020-8     ,122301013.9, addValue                                                                                                                               , addValue                                                                                                                               
 2020-8     ,122293843.5, tabular_to_csv                                                                                                                         , tabular_to_csv                                                                                                                         
 2020-8     ,122255448.8,exonerate,2.4.0+galaxy2                                                                     
 2020-8     ,122232313.1,snpEff,4.3+T.galaxy1                                                                           
 2020-8     ,122201900.7, CONVERTER_interval_to_bedstrict_0                                                                                                      , CONVERTER_interval_to_bedstrict_0                                                                                                      
 2020-8     ,122183596,deeptools_plot_coverage,3.3.2.0.0                                       
 2020-8     ,122183596,tp_tail_tool,1.1.0                                                              
 2020-8     ,122166584.9,volcanoplot,0.0.3                                                                         
 2020-8     ,122028301.2,deeptools_plot_profile,3.3.0.0.0                                         
 2020-8     ,121930220.2,deeptools_plot_profile,3.3.2.0.0                                         
 2020-8     ,121921958,bcftools_merge,1.1
 2020-8     ,121921957.9, CONVERTER_fasta_to_fai                                                                                                                 , CONVERTER_fasta_to_fai                                                                                                                 
 2020-8     ,121886833.8, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  , CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
 2020-8     ,121867914.7,meme_chip,4.11.2+galaxy1                                                                    
 2020-8     ,121867914.6,deeptools_plot_heatmap,3.3.2.0.1                                         
 2020-8     ,121842251.1,fasttree,2.1.10+galaxy1                                                                      
 2020-8     ,121823256,tabular_to_fastq,1.1.5                                                           
 2020-8     ,121781785.8, CONVERTER_fastq_to_fqtoc0                                                                                                              , CONVERTER_fastq_to_fqtoc0                                                                                                              
 2020-8     ,121747927.2,cuffdiff,2.2.1.5                                                                         
 2020-8     ,121702182, CONVERTER_sam_to_bigwig_0                                                                                                              , CONVERTER_sam_to_bigwig_0                                                                                                              
 2020-8     ,121702181.8,flanking_features_1,4.0.1                                                       
 2020-8     ,121663148.4,presto_parselog,0.5.4                                                                 
 2020-8     ,121629450.4, CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   , CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   
 2020-8     ,121613500.4,edger,3.24.1+galaxy1                                                                            
 2020-8     ,121606506.6,picard_CleanSam,2.18.2.1                                                                   
 2020-8     ,121544217.9,goseq,1.36.0+galaxy0                                                                            
 2020-8     ,121503952.6,samtools_flagstat,2.0.3                                                         
 2020-8     ,121502648.5,tp_replace_in_column,1.1.3                                                      
 2020-8     ,121451009.4, Remove beginning1                                                                                                                      , Remove beginning1                                                                                                                      
 2020-8     ,121428946.9,mothur_unique_seqs,1.39.5.0                                                        
 2020-8     ,121390906.2,annotatemyids,3.7.0+galaxy2                                                             
 2020-8     ,121353571.9,vcfallelicprimitives,1.0.0_rc3+galaxy0                                       
 2020-8     ,121353571.9,gtftobed12,357
 2020-8     ,121353571.9,heatmap_1,1.0.0                                                                       
 2020-8     ,121238434.5,cshl_fastq_to_fasta,1.0.2                                                          
 2020-8     ,121231963.6,bamFilter,0.0.1                                                                   
 2020-8     ,121170092.8,macs2_bdgbroadcall,2.1.1.20160309.0                                                             
 2020-8     ,121135505.7,picard_MarkDuplicates,2.18.2.2                                                             
 2020-8     ,121056882.4,vcffixup,1.0.0_rc3+galaxy0                                                               
 2020-8     ,121056882.3,charts,1.0.1                                                                                   
 2020-8     ,121035044.8,sequence_content_trimmer,0.1
 2020-8     ,120980061,trinity_align_and_estimate_abundance,2.9.1                       
 2020-8     ,120980060.9,samtool_filter2,1.1.2                                                             
 2020-8     ,120980060.7,fastqe,0.2.6+galaxy0                                                                           
 2020-8     ,120950221.3,macs2_predictd,2.1.1.20160309.1                                                                 
 2020-8     ,120934357.1,bedtools_closestbed,2.29.0                                                                   
 2020-8     ,120924513.2, CONVERTER_len_to_linecount                                                                                                             , CONVERTER_len_to_linecount                                                                                                             
 2020-8     ,120865073.2,Kraken2Tax,1.2
 2020-8     ,120850210.9, Grouping1                                                                                                                              , Grouping1                                                                                                                              
 2020-8     ,120780759.3,picard_AddOrReplaceReadGroups,2.18.2.1                                                     
 2020-8     ,120780151.7, ucsc_table_direct1                                                                                                                     , ucsc_table_direct1                                                                                                                     
 2020-8     ,120686375.4,kraken-report,1.3.1                                                                 
 2020-8     ,120679853.4,bamFilter,2.4.1                                                                   
 2020-8     ,120649753.3,bam_to_sam,2.0.1                                                                       
 2020-8     ,120647796.7,table_annovar,0.2
 2020-8     ,120616016.4,tp_cut_tool,1.1.0                                                               
 2020-8     ,120578882.7,cshl_fastx_nucleotides_distribution,1.0.1                          
 2020-8     ,120578882.7,rgPicardMarkDups,1.56.0                                                                    
 2020-8     ,120578882.7,dada2_mergePairs,1.14+galaxy0                                                        
 2020-8     ,120578882.7,trinotate,3.1.1                                                                             
 2020-8     ,120578882.5,sam_bw_filter,1.0.0                                                       
 2020-8     ,120578881.8,ncbi_blastdbcmd_wrapper,0.3.3                                                     
 2020-8     ,120482046.5,gops_subtract_1,1.0.0                                                                    
 2020-8     ,120452669.2,goenrichment,2.0.1                                                                       
 2020-8     ,120283277.6, CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         , CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         
 2020-8     ,120257940,mothur_merge_files,1.39.5.0                                                        
 2020-8     ,120232490.7,taxonomy_krona_chart,2.6.1.1                                                    
 2020-8     ,120210587.7,limma_voom,3.38.3+galaxy3                                                                  
 2020-8     ,120198852.1,gops_join_1,1.0.0                                                                            
 2020-8     ,120174818,gffread,2.2.1.2                                                                           
 2020-8     ,120146844.5,uniprot,0.2
 2020-8     ,120146844.3,intervene_upset,0.6.4                                                                       
 2020-8     ,120077409.7,bcftools_call,1.1
 2020-8     ,120056417.9,bcftools_concat,1.1
 2020-8     ,120056417.8, sra_source                                                                                                                             , sra_source                                                                                                                             
 2020-8     ,120033591.7,gops_intersect_1,1.0.0                                                                  
