month_year,numusers,tool_name,tool_version
 2021-05 ,3,mummer_delta_filter,4.0.0beta2+galaxy1                                            
 2021-05 ,3,poretools_stats,0.6.1a1.0                                                             
 2021-05 ,3,poretools_tabular,0.6.1a1.0                                                         
 2021-05 ,3,repmatch_gff3,1.0.3                                                                     
 2021-05 ,3,cast,1.4.2                                                                              
 2021-05 ,3,rna_star,2.7.2b                                                                             
 2021-05 ,3,samtools_view,1.9+galaxy1                                                               
 2021-05 ,3,scanpy_inspect,1.7.1+galaxy0                                                           
 2021-05 ,3,scanpy_plot,1.7.1+galaxy0                                                                 
 2021-05 ,3,scanpy_remove_confounders,1.7.1+galaxy0                                     
 2021-05 ,3,scpipe,1.0.0+galaxy2                                                                           
 2021-05 ,3,seqtk_comp,1.3.1                                                                                
 2021-05 ,3,shovill,1.0.4+galaxy1                                                                         
 2021-05 ,3,snpSift_int,4.3+t.galaxy0                                                                     
 2021-05 ,3,snpSift_geneSets,4.3.0                                                               
 2021-05 ,3,socru,2.1.7                                                                                     
 2021-05 ,3,fasterq_dump,2.10.4                                                                         
 2021-05 ,3,sra_pileup,2.10.3                                                                           
 2021-05 ,3,tbvcfreport,0.1.7+galaxy0                                                                 
 2021-05 ,3,tn93_cluster,1.0.6                                                                       
 2021-05 ,3,trinotate,3.1.1                                                                             
 2021-05 ,3,unicycler,0.4.6.0                                                                           
 2021-05 ,3,vegan_fisher_alpha,2.4-3                                                           
 2021-05 ,3,vegan_rarefaction,2.4-3                                                             
 2021-05 ,3,vsearch_chimera_detection,2.8.3.0                                                             
 2021-05 ,3,vsearch_search,2.8.3.1                                                                        
 2021-05 ,3,align_families,2.15
 2021-05 ,3,rseqc_read_GC,2.6.4                                                                          
 2021-05 ,3,mimodd_header,0.1.9                                                                     
 2021-05 ,3,mimodd_sort,0.1.9                                                                       
 2021-05 ,2,fastq_masker_by_quality,1.1.5                                             
 2021-05 ,2,bedtools_bed12tobed6,2.30.0                                                                  
 2021-05 ,2,bio_hansel,0.1.0                                                                           
 2021-05 ,2,bacteria_tradis,1.4.5+galaxy2                                                               
 2021-05 ,2,jq,1
 2021-05 ,2,bcftools_consensus,1.1
 2021-05 ,2,gd_phylogenetic_tree,1.1.0                                                    
 2021-05 ,2,hyphy_busted,2.5.31+galaxy1                                                              
 2021-05 ,2,hyphy_cfel,2.5.31+galaxy1                                                                  
 2021-05 ,2,edger,3.20.7.2                                                                                  
 2021-05 ,2,poretools_qualpos,0.6.1a1.1                                                         
 2021-05 ,2,picard_artifact_metrics,2.18.2.1                                                           
 2021-05 ,2,gd_new_oscar,1.0.0                                                            
 2021-05 ,2,medaka_variant,1.0.3+galaxy3                                                           
 2021-05 ,2,medaka_variant_pipeline,1.0.3+galaxy1                                         
 2021-05 ,2,gd_coverage_distributions,1.0.0                                               
 2021-05 ,2,hyphy_conv,2.5.31+galaxy1                                                                  
 2021-05 ,2,presto_assemblepairs,0.5.4                                                       
 2021-05 ,2,presto_buildconsensus,0.5.4                                                     
 2021-05 ,2,bedtools_nucbed,2.30.0                                                                       
 2021-05 ,2,rseqc_junction_annotation,2.6.4.1                                                            
 2021-05 ,2,vcffilter2,1.0.0_rc1+galaxy3                                                            
 2021-05 ,2,mothur_make_shared,1.36.1.0                                                        
 2021-05 ,2,picard_FixMateInformation,2.18.2.1                                                         
 2021-05 ,2,pygenomeTracks,3.5
 2021-05 ,2, tabular_to_dbnsfp                                                                                                                      , tabular_to_dbnsfp                                                                                                                      
 2021-05 ,2,bedtools_reldistbed,2.30.0                                                                   
 2021-05 ,2,picard_CollectRnaSeqMetrics,2.18.2.2                                                       
 2021-05 ,2,mothur_merge_groups,1.39.5.0                                                      
 2021-05 ,2,vcffilter2,1.0.0_rc1+galaxy2                                                            
 2021-05 ,2,mothur_nmds,1.39.5.0                                                                      
 2021-05 ,2,EMBOSS: prettyplot79,5.0.0.1                                                             
 2021-05 ,2,crosscontamination_barcode_filter,0.3
 2021-05 ,2,EMBOSS: plotorf76,5.0.0                                                                  
 2021-05 ,2,mothur_pairwise_seqs,1.39.5.0                                                    
 2021-05 ,2,EMBOSS: pepwheel72,5.0.0.1                                                               
 2021-05 ,2,raceid_clustering,3.1
 2021-05 ,2,raceid_filtnormconf,3.1
 2021-05 ,2,raceid_inspectclusters,3.1
 2021-05 ,2,hyphy_fade,2.5.31+galaxy1                                                                  
 2021-05 ,2,mothur_pca,1.39.5.0                                                                        
 2021-05 ,2,picard_CollectHsMetrics,2.18.2                                                             
 2021-05 ,2,crossmap_bam,0.3.7+galaxy1                                                               
 2021-05 ,2,rseqc_insertion_profile,2.6.4                                                                
 2021-05 ,2,cutadapt,1.16.5                                                                         
 2021-05 ,2,EMBOSS: palindrome65,5.0.0.1                                                             
 2021-05 ,2, __FILTER_FAILED_DATASETS__                                                                                                             , __FILTER_FAILED_DATASETS__                                                                                                             
 2021-05 ,2,cutadapt,1.16.3                                                                         
 2021-05 ,2,EMBOSS: newcpgseek58,5.0.0.1                                                             
 2021-05 ,2,mothur_phylotype,1.39.5.0                                                            
 2021-05 ,2,khmer_normalize_by_median,3.0.0a3+galaxy1                                   
 2021-05 ,2,dropletutils,1.2.1+2                                                                     
 2021-05 ,2,hyphy_fel,2.5.31+galaxy1                                                                    
 2021-05 ,2,roary,3.13.0+galaxy0                                                                            
 2021-05 ,2,vcfaddinfo,1.0.0_rc3+galaxy0                                                           
 2021-05 ,2, CONVERTER_wiggle_to_interval_0                                                                                                         , CONVERTER_wiggle_to_interval_0                                                                                                         
 2021-05 ,2,deseq2,2.11.39                                                                                 
 2021-05 ,2,EMBOSS: fuzznuc37,5.0.2                                                                  
 2021-05 ,2,basil,1.2.0                                                                                     
 2021-05 ,2,EMBOSS: extractfeat34,5.0.0.1                                                            
 2021-05 ,2,vsearch_dereplication,2.8.3.0                                                                 
 2021-05 ,2,samtools_view,1.9
 2021-05 ,2, Sff_extractor                                                                                                                          , Sff_extractor                                                                                                                          
 2021-05 ,2,EMBOSS: dottup26,5.0.0.1                                                                 
 2021-05 ,2, Condense characters1                                                                                                                   , Condense characters1                                                                                                                   
 2021-05 ,2,sarscov2formatter,0.5.3+galaxy1                                                     
 2021-05 ,2,hyphy_gard,2.5.31+galaxy1                                                                  
 2021-05 ,2,EMBOSS: dotpath25,5.0.0.1                                                                
 2021-05 ,2,EMBOSS: dotmatcher24,5.0.0.1                                                             
 2021-05 ,2,vsearch_alignment,2.8.3.0                                                                     
 2021-05 ,2,megablast_xml_parser,1.0.1                                                   
 2021-05 ,2, CONVERTER_biom2_to_biom1                                                                                                               , CONVERTER_biom2_to_biom1                                                                                                               
 2021-05 ,2,LinearRegression1,1.0.1                                                         
 2021-05 ,2,scikit_bio_diversity_beta_diversity,0.4.2.0                       
 2021-05 ,2,sklearn_svm_classifier,1.0.8.2                                           
 2021-05 ,2,sklearn_train_test_eval,1.0.8.2                                         
 2021-05 ,2,seqtk_dropse,1.3.1                                                                              
 2021-05 ,2,mothur_rename_seqs,1.39.5.0                                                        
 2021-05 ,2,EMBOSS: degapseq20,5.0.0                                                                 
 2021-05 ,2,tp_tac,1.1.0                                                                    
 2021-05 ,2,bedtools_subtractbed,2.29.2                                                                  
 2021-05 ,2,tp_text_file_with_recurring_lines,1.1.0                                         
 2021-05 ,2,EMBOSS: cirdna11,5.0.0                                                                   
 2021-05 ,2,EMBOSS: chips10,5.0.0                                                                    
 2021-05 ,2,mothur_align_seqs,1.36.1.0                                                          
 2021-05 ,2,t_test_two_samples,1.0.1                                                       
 2021-05 ,2,graphembed,2.4.0                                                                           
 2021-05 ,2,rseqc_tin,2.6.4.1                                                                            
 2021-05 ,2,ivar_trim,1.3.1+galaxy0                                                                     
 2021-05 ,2, CONVERTER_bcf_to_bcf_uncompressed                                                                                                      , CONVERTER_bcf_to_bcf_uncompressed                                                                                                      
 2021-05 ,2,mothur_chimera_uchime,1.39.5.0                                                  
 2021-05 ,2,bcftools_plugin_fill_tags,1.1
 2021-05 ,2,snippy_clean_full_aln,4.5.0                                                                    
 2021-05 ,2,bedtools_bedtobam,2.29.2                                                                     
 2021-05 ,2,gffread,0.11.6.0                                                                          
 2021-05 ,2,generate_matrix_for_pca_and_lda1,1.0.0                                     
 2021-05 ,2,mothur_chop_seqs,1.39.5.0                                                            
 2021-05 ,2,snpEff_databases,4.3+T.galaxy1                                                                 
 2021-05 ,2,cuffdiff,2.2.1.2                                                                         
 2021-05 ,2,hhsearch,3.2.0+galaxy0                                                                   
 2021-05 ,2,peakcalling_sicer,1.1
 2021-05 ,2,featurecounts,1.6.3+galaxy2                                                             
 2021-05 ,2,Add_a_column1,1.1.0                                                                  
 2021-05 ,2,iwtomics_loadandplot,1.0.0.0                                                     
 2021-05 ,2,mothur_unifrac_unweighted,1.39.5.0                                          
 2021-05 ,2,gubbins,0.1.0                                                                                 
 2021-05 ,2,snpSift_filter,4.3+t.galaxy0                                                                  
 2021-05 ,2,mothur_clearcut,1.39.5.0                                                              
 2021-05 ,2, MAF_To_Fasta1                                                                                                                          , MAF_To_Fasta1                                                                                                                          
 2021-05 ,2,cshl_fastx_trimmer,1.0.0                                                            
 2021-05 ,2,hyphy_slac,2.5.31+galaxy1                                                                  
 2021-05 ,2,bowtie_wrapper,1.2.0                                                              
 2021-05 ,2,snpSift_dbnsfp,4.3.0                                                                   
 2021-05 ,2,naive_variant_caller,0.0.2                                               
 2021-05 ,2,trinity_align_and_estimate_abundance,2.9.1                       
 2021-05 ,2,bedtools_complementbed,2.30.0                                                                
 2021-05 ,2,deeptools_bam_pe_fragmentsize,3.3.2.0.0                           
 2021-05 ,2,mimodd_rebase,0.1.9                                                                     
 2021-05 ,2,fasterq_dump,2.10.7+galaxy1                                                                 
 2021-05 ,2,fasterq_dump,2.10.7+galaxy2                                                                 
 2021-05 ,2,bowtie2,2.3.4.2                                                                           
 2021-05 ,2,mothur_cluster_split,1.36.1.0                                                    
 2021-05 ,2,multiqc,1.8+galaxy0                                                                           
 2021-05 ,2, CONVERTER_tar_to_directory                                                                                                             , CONVERTER_tar_to_directory                                                                                                             
 2021-05 ,2,bowtie2,2.2.6.2                                                                           
 2021-05 ,2,rseqc_mismatch_profile,2.6.4                                                                 
 2021-05 ,2,fastq_dump,2.9.1.3                                                                          
 2021-05 ,2,gprofiler_orth,0.1.7+galaxy11                                                          
 2021-05 ,2,gops_basecoverage_1,1.0.0                                                            
 2021-05 ,2,gmx_em,2020.2+galaxy0                                                                     
 2021-05 ,2,bcftools_query,1.1
 2021-05 ,2,stringtie,1.0.3                                                                             
 2021-05 ,2,plant_tribes_gene_family_aligner,1.0.3.0                            
 2021-05 ,2,samtools_phase,2.0.1                                                               
 2021-05 ,2,diffbind,2.6.6.4                                                                       
 2021-05 ,2,taxonomy_krona_chart,2.6.1                                                      
 2021-05 ,2,tb_variant_filter,0.1.3+galaxy0                                                     
 2021-05 ,2,mummer_nucmer,4.0.0beta2+galaxy0                                                        
 2021-05 ,2,macs2_callpeak,2.1.0.20140616.0                                                                 
 2021-05 ,2, CONVERTER_wig_to_bigwig                                                                                                                , CONVERTER_wig_to_bigwig                                                                                                                
 2021-05 ,2,mummer_show_coords,4.0.0beta2+galaxy1                                              
 2021-05 ,2,feelnc,0.2
 2021-05 ,2,translate_bed,0.1.0                                                                 
 2021-05 ,2,cshl_fastq_quality_filter,1.0.1                                              
 2021-05 ,2,transdecoder,3.0.1                                                                       
 2021-05 ,2,bedtools_coveragebed,2.29.2                                                                  
 2021-05 ,2,prokka,1.13
 2021-05 ,2,rseqc_read_duplication,2.6.4                                                                 
 2021-05 ,2,mothur_get_otulist,1.39.5.0                                                        
 2021-05 ,2,bedtools_maskfastabed,2.29.2                                                                 
 2021-05 ,2,trinity,2.9.1                                                                                 
 2021-05 ,2,mothur_get_relabund,1.39.5.0                                                      
 2021-05 ,1,cshl_fastx_clipper,1.0.1                                                            
 2021-05 ,1,cshl_fastx_barcode_splitter,1.0.0                                          
 2021-05 ,1,fastq_to_fasta_python,1.1.1                                                          
 2021-05 ,1,trimmomatic,0.36.3                                                                   
 2021-05 ,1,fastq_to_fasta_python,1.0.0                                                          
 2021-05 ,1,fastqc,0.71
 2021-05 ,1,fastq_quality_trimmer,1.0.0                                              
 2021-05 ,1,cshl_fastq_to_fasta,1.0.0                                                          
 2021-05 ,1,cshl_fastq_quality_filter,1.0.2                                              
 2021-05 ,1,cshl_fastq_quality_converter,1.0.1                                        
 2021-05 ,1,fastq_paired_end_joiner,2.0.1.1                                           
 2021-05 ,1,fastq_paired_end_joiner,2.0.1.0                                           
 2021-05 ,1,fastq_paired_end_interlacer,1.2.0.1                                   
 2021-05 ,1,fastq_paired_end_deinterlacer,1.1.2                                 
 2021-05 ,1,fastq_combiner,1.0.1                                                               
 2021-05 ,1,pizzly,0.37.3.1                                                                                
 2021-05 ,1,fasta_filter_by_length,1.1
 2021-05 ,1,EMBOSS: wordmatch110,5.0.0.1                                                             
 2021-05 ,1,poretools_events,0.6.1a1.1                                                           
 2021-05 ,1,EMBOSS: trimest102,5.0.0.1                                                               
 2021-05 ,1,poretools_nucdist,0.6.1a1.0                                                         
 2021-05 ,1,poretools_qualdist,0.6.1a1.0                                                       
 2021-05 ,1,poretools_squiggle,0.6.1a1.1                                                       
 2021-05 ,1, createInterval                                                                                                                         , createInterval                                                                                                                         
 2021-05 ,1,poretools_winner,0.6.1a1.0                                                           
 2021-05 ,1,presto_alignsets,0.5.4                                                               
 2021-05 ,1,presto_filterseq,0.5.4                                                               
 2021-05 ,1,EMBOSS: tranalign100,5.0.0                                                               
 2021-05 ,1,EMBOSS: supermatcher95,5.0.0.1                                                           
 2021-05 ,1,EMBOSS: splitter92,5.0.0.1                                                               
 2021-05 ,1,purge_dups,1.2.5+galaxy1                                                                   
 2021-05 ,1,EMBOSS: sirna89,5.0.0                                                                    
 2021-05 ,1,EMBOSS: shuffleseq87,5.0.0.1                                                             
 2021-05 ,1,EMBOSS: seqret84,5.0.0                                                                   
 2021-05 ,1,EMBOSS: revseq82,5.0.0                                                                   
 2021-05 ,1,qualimap_counts,2.2.2d                                                                
 2021-05 ,1,EMBOSS: prettyseq80,5.0.0.1                                                              
 2021-05 ,1,EMBOSS: preg78,5.0.0+galaxy1                                                             
 2021-05 ,1,EMBOSS: pepwindow73,5.0.0.1                                                              
 2021-05 ,1,raceid_inspecttrajectory,3.1
 2021-05 ,1,raceid_trajectory,3.1
 2021-05 ,1,EMBOSS: pepinfo69,5.0.0.1                                                                
 2021-05 ,1, aggregate_scores_in_intervals2                                                                                                         , aggregate_scores_in_intervals2                                                                                                         
 2021-05 ,1, __TAG_FROM_FILE__                                                                                                                      , __TAG_FROM_FILE__                                                                                                                      
 2021-05 ,1,EMBOSS: newcpgreport57,5.0.0.1                                                           
 2021-05 ,1,EMBOSS: newcpgreport57,5.0.0                                                             
 2021-05 ,1,rnaspades,3.9.0.1                                                                           
 2021-05 ,1,EMBOSS: lindna48,5.0.0.1                                                                 
 2021-05 ,1,EMBOSS: infoseq46,5.0.0                                                                  
 2021-05 ,1,EMBOSS: fuzzpro38,5.0.0.1                                                                
 2021-05 ,1,EMBOSS: freak36,5.0.0.1                                                                  
 2021-05 ,1,sarscov2summary,0.1
 2021-05 ,1,EMBOSS: diffseq22,5.0.0.1                                                                
 2021-05 ,1,iterative_map_pipeline,1
 2021-05 ,1,seqtk_listhet,1.3.1                                                                             
 2021-05 ,1,EMBOSS: cpgreport16,5.0.0.1                                                              
 2021-05 ,1,EMBOSS: checktrans9,5.0.0.1                                                              
 2021-05 ,1,shovill,1.0.4+galaxy0                                                                         
 2021-05 ,1,mimodd_delcall,0.1.9                                                                    
 2021-05 ,1,EMBOSS: charge8,5.0.0.1                                                                  
 2021-05 ,1,EMBOSS: backtranseq2,6.6.0                                                               
 2021-05 ,1,EMBOSS: antigenic1,5.0.0.1                                                               
 2021-05 ,1,cummerbund_to_cuffdiff,1.0.1                                                
 2021-05 ,1,cuffmerge,0.0.6                                                                         
 2021-05 ,1,cufflinks,2.2.1.2                                                                       
 2021-05 ,1,cufflinks,0.0.6                                                                         
 2021-05 ,1,snpEff_build_gb,4.3+T.galaxy3                                                                  
 2021-05 ,1,cuffdiff,2.2.1.5                                                                         
 2021-05 ,1,snpEff_download,4.3+T.galaxy1                                                                  
 2021-05 ,1,Add_a_column1,1.5
 2021-05 ,1,Add_a_column1,1.3.1                                                                  
 2021-05 ,1,cca1,1.0.0                                                         
 2021-05 ,1,bwa_mem,0.7.12.1                                                                              
 2021-05 ,1,bwa_mem,0.4.2                                                                                 
 2021-05 ,1,bwa,0.7.12.1                                                                                  
 2021-05 ,1,snpSift_rmInfo,4.3+t.galaxy0                                                                  
 2021-05 ,1,bwa,0.4.2                                                                                     
 2021-05 ,1,bowtie2,2.3.4.3                                                                           
 2021-05 ,1,sqlite_to_tabular,2.0.1                                                             
 2021-05 ,1,bowtie2,2.3.4.1                                                                           
 2021-05 ,1,fastq_dump,2.10.4                                                                           
 2021-05 ,1,bowtie2,2.3.2.2                                                                           
 2021-05 ,1,bowtie2,0.3
 2021-05 ,1,sam_dump,2.10.8+galaxy0                                                                     
 2021-05 ,1,bamFilter,0.0.2                                                                   
 2021-05 ,1,stringtie,1.3.6                                                                             
 2021-05 ,1,bamtools,0.0.2                                                                           
 2021-05 ,1,bamtools,0.0.1                                                                           
 2021-05 ,1,taxonomy_krona_chart,2.6.0                                                      
 2021-05 ,1,tb_profiler_profile,2.8.4+galaxy1                                                          
 2021-05 ,1,tetyper,1.1+galaxy1                                                                           
 2021-05 ,1, Interval2Maf1                                                                                                                          , Interval2Maf1                                                                                                                          
 2021-05 ,1,tn93_filter,1.0.6                                                                         
 2021-05 ,1,tn93_readreduce,1.0.4                                                                 
 2021-05 ,1,transdecoder,5.5.0+galaxy0                                                               
 2021-05 ,1,transit_gumbel,3.0.2+galaxy0                                                           
 2021-05 ,1,transit_hmm,3.0.2+galaxy0                                                                 
 2021-05 ,1,transit_resampling,3.0.2+galaxy0                                                   
 2021-05 ,1,gmx_sim,2020.2+galaxy0                                                                   
 2021-05 ,1,seqtk_mergepe,1.3.1                                                                             
 2021-05 ,1,bedtools_fisher,2.29.0                                                                       
 2021-05 ,1,bedtools_coveragebed,2.22.1                                                                  
 2021-05 ,1,bedtools_closestbed,2.29.0                                                                   
 2021-05 ,1,bedtools_bedpetobam,2.30.0                                                                   
 2021-05 ,1,gprofiler_random,0.1.7+galaxy11                                                      
 2021-05 ,1,bedtools_bamtobed,2.29.0                                                                     
 2021-05 ,1,heinz,1
 2021-05 ,1,heinz_scoring,1
 2021-05 ,1,bcftools_stats,1.4.0                                                                   
 2021-05 ,1,hisat2,2.1.0                                                                                   
 2021-05 ,1,hisat2,2.1.0+galaxy3                                                                           
 2021-05 ,1,bcftools_roh,1.1
 2021-05 ,1,bcftools_reheader,1.4.0                                                             
 2021-05 ,1,hyphy_absrel,2.5.31+galaxy0                                                              
 2021-05 ,1,hyphy_absrel,2.5.31+galaxy1                                                              
 2021-05 ,1,hyphy_absrel,2.5.4+galaxy0                                                               
 2021-05 ,1,hyphy_bgm,2.5.31+galaxy1                                                                    
 2021-05 ,1,hyphy_bgm,2.5.31+galaxy2                                                                    
 2021-05 ,1,hyphy_gard,2.5.4+galaxy0                                                                   
 2021-05 ,1,bcftools_plugin_tag2tag,1.9+galaxy1                                           
 2021-05 ,1,hyphy_prime,2.5.31+galaxy1                                                                
 2021-05 ,1,hyphy_relax,2.5.31+galaxy1                                                                
 2021-05 ,1,hyphy_strike_ambigs,2.5.31                                                        
 2021-05 ,1,idba_hybrid,1.1.3                                                                         
 2021-05 ,1,idba_tran,1.1.3+galaxy0                                                                     
 2021-05 ,1,deeptools_bam_coverage,3.3.0.0.0                                         
 2021-05 ,1,bcftools_plugin_setgt,1.9+galaxy1                                               
 2021-05 ,1,bcftools_plugin_setgt,1.1
 2021-05 ,1,bcftools_plugin_missing2ref,1.9+galaxy1                                   
 2021-05 ,1,bcftools_plugin_missing2ref,1.1
 2021-05 ,1,bcftools_plugin_mendelian,1.9+galaxy1                                       
 2021-05 ,1,ivar_filtervariants,1.2.2+galaxy0                                                 
 2021-05 ,1,bcftools_plugin_impute_info,1.9+galaxy1                                   
 2021-05 ,1,bcftools_plugin_impute_info,1.1
 2021-05 ,1,ivar_removereads,1.3.1+galaxy0                                                       
 2021-05 ,1,bcftools_plugin_frameshifts,1.1
 2021-05 ,1,bcftools_plugin_fill_an_ac,1.1
 2021-05 ,1,iwtomics_plotwithscale,1.0.0.0                                                 
 2021-05 ,1,iwtomics_testandplot,1.0.0.0                                                     
 2021-05 ,1,deeptools_bam_coverage,3.1.2.0.0                                         
 2021-05 ,1,bcftools_plugin_counts,1.4.0                                                   
 2021-05 ,1,jbrowse,1.16.11+galaxy1                                                                       
 2021-05 ,1,jbrowse,1.16.5+galaxy7                                                                        
 2021-05 ,1,bcftools_norm,1.9+galaxy1                                                               
 2021-05 ,1,bcftools_mpileup,1.4.0.0                                                             
 2021-05 ,1,bcftools_gtcheck,1.1
 2021-05 ,1,bcftools_convert_from_vcf,1.1
 2021-05 ,1,kallisto_pseudo,0.43.1.1                                                              
 2021-05 ,1,bcftools_concat,1.9+galaxy1                                                           
 2021-05 ,1,bcftools_call,1.9+galaxy1                                                               
 2021-05 ,1,bcftools_call,1.4.0                                                                     
 2021-05 ,1,khmer_count_median,3.0.0a3+galaxy1                                                 
 2021-05 ,1,khmer_partition,3.0.0a3+galaxy1                                                       
 2021-05 ,1,kobas_identify,2.1.1                                                                            
 2021-05 ,1,annotatemyids,3.7.0                                                                     
 2021-05 ,1,annotatemyids,3.5.0.1                                                                   
 2021-05 ,1,anndata_export,0.7.5+galaxy0                                                           
 2021-05 ,1,limma_voom,3.38.3+galaxy2                                                                  
 2021-05 ,1,spring_map,0.2+galaxy0                                                                 
 2021-05 ,1,ems_variant_density_mapping,1.0.0                            
 2021-05 ,1,in_silico_complementation,1.0.0                       
 2021-05 ,1,check_snpeff_candidates,1.0.0                                    
 2021-05 ,1,ks_distribution,1.0.3.0                                                 
 2021-05 ,1,plant_tribes_gene_family_phylogeny_builder,1.0.3.1        
 2021-05 ,1,plant_tribes_gene_family_phylogeny_builder,1.0.3.0        
 2021-05 ,1,plant_tribes_gene_family_integrator,1.0.3.0                      
 2021-05 ,1,macs2_callpeak,2.1.1.20160309.4                                                                 
 2021-05 ,1,search_gui,3.3.10.1                                                                 
 2021-05 ,1,macs2_predictd,2.1.1.20160309.0                                                                 
 2021-05 ,1,peptide_shaker,1.16.36.3                                                            
 2021-05 ,1,macs2_randsample,2.1.1.20160309.1                                                               
 2021-05 ,1,bed_to_protein_map,0.2.0                                                       
 2021-05 ,1,multiqc,1.0.0.0                                                                         
 2021-05 ,1,XY_Plot_1,1.0.1                                                                           
 2021-05 ,1,vcfselectsamples,0.0.3                                                           
 2021-05 ,1,megahit,1.1.3.4                                                                               
 2021-05 ,1,vcfleftalign,1.0.0_rc3+galaxy0                                                       
 2021-05 ,1,meme_meme,4.11.1.0                                                                          
 2021-05 ,1,metagenomeseq_normalizaton,1.16.0-0.0.1                                   
 2021-05 ,1,vcfdistance,1.0.0_rc3+galaxy0                                                         
 2021-05 ,1,minimap2,2.17+galaxy3                                                                        
 2021-05 ,1,vcf2tsv,1.0.0_rc1+galaxy0                                                                 
 2021-05 ,1, master2pgSnp                                                                                                                           , master2pgSnp                                                                                                                           
 2021-05 ,1,modify_loom,0.7.5+galaxy0                                                                 
 2021-05 ,1,mothur_bin_seqs,1.39.5.0                                                              
 2021-05 ,1,t2t_report,1.0.0                                                                       
 2021-05 ,1,mothur_chimera_slayer,1.39.5.0                                                  
 2021-05 ,1,Draw_phylogram,1.0.0                                                                         
 2021-05 ,1,hgv_snpFreq,1.0.1                                                                         
 2021-05 ,1,mothur_classify_otu,1.36.1.0                                                      
 2021-05 ,1, hgv_pass                                                                                                                               , hgv_pass                                                                                                                               
 2021-05 ,1,samtools_stats,2.0.1                                                               
 2021-05 ,1,mothur_classify_tree,1.39.5.0                                                    
 2021-05 ,1,samtools_sort,2
 2021-05 ,1,mothur_cluster_classic,1.39.5.0                                                
 2021-05 ,1,mothur_cluster_fragments,1.39.5.0                                            
 2021-05 ,1,mothur_count_seqs,1.36.1.0                                                          
 2021-05 ,1,samtools_reheader,2.0.1+galaxy1                                                 
 2021-05 ,1,mothur_degap_seqs,1.39.5.0                                                          
 2021-05 ,1,samtools_mpileup,0.0.1                                                           
 2021-05 ,1,samtools_idxstats,2
 2021-05 ,1,mothur_filter_seqs,1.36.1.0                                                        
 2021-05 ,1,samtools_flagstat,2.0.1                                                         
 2021-05 ,1,samtools_flagstat,1.0.0                                                         
 2021-05 ,1,mothur_get_oturep,1.39.5.0                                                          
 2021-05 ,1,mothur_get_seqs,1.39.5.0                                                              
 2021-05 ,1,sam_to_bam,2.1
 2021-05 ,1,sam_merge2,1.1.2                                                                        
 2021-05 ,1,mothur_homova,1.39.5.0                                                                  
 2021-05 ,1,trimmomatic,0.32.3                                                                   
 2021-05 ,1,mothur_list_seqs,1.39.5.0                                                            
 2021-05 ,1,plot_for_lda_output1,1.0.1                                                          
 2021-05 ,1,rgPicardMarkDups,1.56.0                                                                    
 2021-05 ,1,picard_SamToFastq,2.7.1.0                                                                  
 2021-05 ,1,mothur_make_fastq,1.39.5.0                                                          
 2021-05 ,1,mothur_make_group,1.36.1.0                                                          
 2021-05 ,1,picard_RevertSam,2.18.2.1                                                                  
 2021-05 ,1,picard_ReplaceSamHeader,2.18.2.1                                                           
 2021-05 ,1,picard_EstimateLibraryComplexity,2.18.2.1                                                  
 2021-05 ,1,mothur_merge_files,1.36.1.0                                                        
 2021-05 ,1,mothur_metastats,1.39.5.0                                                            
 2021-05 ,1,mothur_otu_association,1.39.5.0                                                
 2021-05 ,1,mothur_parsimony,1.39.5.0                                                            
 2021-05 ,1,mothur_pcr_seqs,1.36.1.0                                                              
 2021-05 ,1,trimmomatic,0.36.2                                                                   
 2021-05 ,1,picard_AddOrReplaceReadGroups,2.7.1.0                                                      
 2021-05 ,1,ncbi_makeprofiledb,2.10.1+galaxy0                                                 
 2021-05 ,1,mothur_rarefaction_single,1.36.1.0                                          
 2021-05 ,1,ncbi_makeblastdb,0.3.3                                                            
 2021-05 ,1,ncbi_blastn_wrapper,0.3.0                                                         
 2021-05 ,1,microsats_align1,1.0.0                                                  
 2021-05 ,1,mothur_reverse_seqs,1.39.5.0                                                      
 2021-05 ,1,mothur_screen_seqs,1.36.1.0                                                        
 2021-05 ,1,lca1,1.0.1                                                                            
 2021-05 ,1,lastz_d_wrapper,1.3.2                                                                       
 2021-05 ,1,hgv_hilbertvis,1.0.0                                                               
 2021-05 ,1,mothur_sort_seqs,1.39.5.0                                                            
 2021-05 ,1,mothur_summary_seqs,1.36.1.0                                                      
 2021-05 ,1,Fetch Taxonomic Ranks,1.1.0                                                           
 2021-05 ,1,mothur_summary_shared,1.39.5.0                                                  
 2021-05 ,1,freebayes,freebayes-0.9.14                                                              
 2021-05 ,1,freebayes,0.4.1                                                                         
 2021-05 ,1,featureCoverage1,2.0.0                                                             
 2021-05 ,1,mothur_trim_flows,1.39.5.0                                                          
 2021-05 ,1,cshl_fastx_trimmer,1.0.1                                                            
 2021-05 ,1,mothur_unifrac_weighted,1.39.5.0                                              
 2021-05 ,1,mothur_unique_seqs,1.36.1.0                                                        
 2021-05 ,1,cshl_fastx_reverse_complement,1.0.0                                      
 2021-05 ,1,msaboot,0.1.2                                                                                 
 2021-05 ,1,cshl_fastx_renamer,0.0.11                                                           
 2021-05 ,1,cshl_fastx_nucleotides_distribution,1.0.0                          
 2021-05 ,1,model_prediction,1.0.8.2                                                       
 2021-05 ,1,hifiasm,0.14
