month_year,totalmemory,tool_name,tool_version
 2020-5     ,20826276408,deeptools_bigwig_compare,3.3.2.0.0                                     
 2020-5     ,20826276408,fasta2tab,1.1.1                                                                  
 2020-5     ,20826276408,mummer_nucmer,4.0.0beta2+galaxy0                                                        
 2020-5     ,20694464532,tabular_to_fastq,1.1.1                                                           
 2020-5     ,20694464532,deeptools_multi_bam_summary,3.3.2.0.0                               
 2020-5     ,20562652656,tp_sorted_uniq,1.1.0                                                            
 2020-5     ,20430840780,kc-align,0.2
 2020-5     ,20299028904,bcftools_filter,1.1
 2020-5     ,20299028904,mothur_make_shared,1.39.5.0                                                        
 2020-5     ,20035405152, CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         , CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         
 2020-5     ,20035405152,bg_diamond,0.9.29.0                                                                     
 2020-5     ,19771781400,collapse_dataset,4.2
 2020-5     ,19639969524,bedtools_shufflebed,2.29.0                                                                   
 2020-5     ,19508157648,split_file_to_collection,0.4.0                                         
 2020-5     ,19112722020,hyphy_fubar,2.5.14+galaxy0                                                                
 2020-5     ,19112722020,bedtools_bedtobam,2.29.0                                                                     
 2020-5     ,18849098268,mothur_cluster_split,1.39.5.0                                                    
 2020-5     ,18717286392,gatk4_mutect2,4.1.4.0+galaxy2                                                           
 2020-5     ,18453662640,taxonomy_krona_chart,2.6.1.1                                                    
 2020-5     ,18453662640,mothur_tree_shared,1.39.5.0                                                        
 2020-5     ,18453662640,naive_variant_caller,0.0.4                                               
 2020-5     ,18321850764,diffbind,2.10.0                                                                        
 2020-5     ,18058227012,mothur_classify_otu,1.39.5.0                                                      
 2020-5     ,18058227012,hyphy_busted,2.5.14+galaxy0                                                              
 2020-5     ,17926415136,cshl_fastx_collapser,1.0.1                                                        
 2020-5     ,17926415136,mothur_heatmap_sim,1.39.5.0                                                        
 2020-5     ,17662791384,tp_grep_tool,1.1.1                                                              
 2020-5     ,17662791384,newick_display,1.6+galaxy1                                                               
 2020-5     ,17662791384,hyphy_absrel,2.5.14+galaxy0                                                              
 2020-5     ,17530979508,metaspades,3.9.0                                                                           
 2020-5     ,17530979508,vcf2tsv,1.0.0_rc3+galaxy0                                                                 
 2020-5     ,17399167632,hyphy_gard,2.5.14+galaxy0                                                                  
 2020-5     ,17267355756, gff2bed1                                                                                                                               , gff2bed1                                                                                                                               
 2020-5     ,16871920128,bandage_image,0.8.1+galaxy2                                                                   
 2020-5     ,16871920128,mothur_make_biom,1.39.5.0                                                            
 2020-5     ,16608296376,bedtools_subtractbed,2.29.0                                                                  
 2020-5     ,16608296376,samtool_filter2,1.1.2                                                             
 2020-5     ,16344672624,tp_find_and_replace,1.1.1                                                       
 2020-5     ,16212860748,mothur_remove_lineage,1.39.5.0                                                  
 2020-5     ,16212860748,bamtools,0.0.2                                                                           
 2020-5     ,16081048872,Kraken2Tax,1.2
 2020-5     ,16081048872,EMBOSS: union105,5.0.0                                                                   
 2020-5     ,16081048872,tab2fasta,1.1.0                                                                  
 2020-5     ,15949236996,vcfallelicprimitives,1.0.0_rc3+galaxy0                                       
 2020-5     ,15949236996,sam_bw_filter,1.0.0                                                       
 2020-5     ,15817425120,stringtie_merge,2.1.1                                                                       
 2020-5     ,15817425120,roary,3.13.0                                                                                    
 2020-5     ,15817425120,featurecounts,1.6.3+galaxy2                                                             
 2020-5     ,15817425120,mothur_sub_sample,1.39.5.0                                                          
 2020-5     ,15817425120,hyphy_prime,2.5.14+galaxy0                                                                
 2020-5     ,15685613244,vcfbreakcreatemulti,1.0.0_rc3+galaxy0                                         
 2020-5     ,15290177616,deeptools_multi_bigwig_summary,3.3.2.0.0                         
 2020-5     ,15158365740,varscan,0.1
 2020-5     ,15158365740,rseqc_read_distribution,2.6.4.1                                                              
 2020-5     ,15158365740,picard_SamToFastq,2.18.2.2                                                                 
 2020-5     ,15026553864, CONVERTER_ref_to_seq_taxomony                                                                                                          , CONVERTER_ref_to_seq_taxomony                                                                                                          
 2020-5     ,14894741988,cummeRbund,2.16.0                                                                      
 2020-5     ,14894741988,picard_MarkDuplicates,2.7.1.1                                                              
 2020-5     ,14631118236,rseqc_geneBody_coverage,2.6.4.3                                                              
 2020-5     ,14367494484,fasta2tab,1.1.0                                                                  
 2020-5     ,14367494484, CONVERTER_fasta_to_fai                                                                                                                 , CONVERTER_fasta_to_fai                                                                                                                 
 2020-5     ,13972058856,precheck,2.15
 2020-5     ,13972058856,deeptools_compute_matrix,3.1.2.0.0                                     
 2020-5     ,13972058856,samtools_mpileup,2.1.3                                                           
 2020-5     ,13840246980,fastq_filter,1.1.1                                                                   
 2020-5     ,13840246980,tophat2,0.9
 2020-5     ,13312999476,mothur_count_groups,1.39.5.0                                                      
 2020-5     ,13181187600,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
 2020-5     ,13181187600,fasta_compute_length,1.0.3                                                   
 2020-5     ,13049375724, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2020-5     ,13049375724,miniasm,0.3+galaxy0                                                                           
 2020-5     ,12917563848,precheck,2.14
 2020-5     ,12917563848,ggplot2_heatmap,2.2.1                                                                 
 2020-5     ,12917563848,collapse_dataset,4.1
 2020-5     ,12917563848,correct_barcodes,2.14
 2020-5     ,12917563848,make_families,2.14
 2020-5     ,12917563848,bamtools,2.4.0                                                                           
 2020-5     ,12785751972,lastz_wrapper_2,1.3.2                                                                       
 2020-5     ,12785751972,ggplot2_pca,2.2.1                                                                         
 2020-5     ,12653940096, CONVERTER_gff_to_bed_0                                                                                                                 , CONVERTER_gff_to_bed_0                                                                                                                 
 2020-5     ,12653940096,cuffquant,2.2.1.1                                                                       
 2020-5     ,12653940096, CONVERTER_bed_to_gff_0                                                                                                                 , CONVERTER_bed_to_gff_0                                                                                                                 
 2020-5     ,12651532716,maker,2.31.10+galaxy1                                                                           
 2020-5     ,12522128220,porechop,0.2.3                                                                               
 2020-5     ,12522128220,augustus,3.3.3                                                                         
 2020-5     ,12522128220,vcffixup,1.0.0_rc3+galaxy0                                                               
 2020-5     ,12390316344,cshl_fastx_quality_statistics,1.0.1                                      
 2020-5     ,12258504468,rseqc_tin,2.6.4.1                                                                            
 2020-5     ,12258504468,snpSift_filter,4.3+t.galaxy0                                                                  
 2020-5     ,12126692592,fastq_paired_end_interlacer,1.2.0.1                                   
 2020-5     ,12126692592,snpEff_databases,4.3+T.galaxy2                                                                 
 2020-5     ,11994880716, CONVERTER_len_to_linecount                                                                                                             , CONVERTER_len_to_linecount                                                                                                             
 2020-5     ,11994880716,samtools_view,1.9
 2020-5     ,11994880716,picard_MarkDuplicates,1.126.0                                                              
 2020-5     ,11994880716, liftOver1                                                                                                                              , liftOver1                                                                                                                              
 2020-5     ,11994880716, CONVERTER_interval_to_bed12_0                                                                                                          , CONVERTER_interval_to_bed12_0                                                                                                          
 2020-5     ,11863068840,picard_CASM,2.18.2.1                                                                       
 2020-5     ,11863068840,picard_CleanSam,1.126.0                                                                    
 2020-5     ,11863068840,pygenomeTracks,3.2.1                                                                   
 2020-5     ,11731256964,picard_CollectRnaSeqMetrics,2.18.2.2                                                       
 2020-5     ,11731256964,allele_counts_1,1.3.2                                                                  
 2020-5     ,11731256964,sickle,1.33.2                                                                                  
 2020-5     ,11599445088,gffcompare,0.11.2                                                                          
 2020-5     ,11599445088,bcftools_norm,1.1
 2020-5     ,11599445088,tp_replace_in_line,1.1.2                                                        
 2020-5     ,11467633212,egsea,1.10.0                                                                                    
 2020-5     ,11467633212,vcfselectsamples,1.0.0_rc3+galaxy0                                               
 2020-5     ,11467633212,bedtools_annotatebed,2.29.0                                                                  
 2020-5     ,11467633212,deeptools_plot_fingerprint,3.3.2.0.0                                 
 2020-5     ,11335821336,prinseq,0.20.4                                                                                
 2020-5     ,11335821336,mimodd_varcall,0.1.9                                                                    
 2020-5     ,11335821336,gfa_to_fa,0.1.1                                                                             
 2020-5     ,11204009460,XY_Plot_1,1.0.2                                                                           
 2020-5     ,11204009460,vcfbedintersect,1.0.0_rc3+galaxy0                                                 
 2020-5     ,11204009460,sra_pileup,2.10.3                                                                           
 2020-5     ,11204009460,circos,0.69.8+galaxy4                                                                          
 2020-5     ,11204009460,picard_MergeSamFiles,1.126.0                                                               
 2020-5     ,11072197584,mothur_rarefaction_single,1.39.5.0                                          
 2020-5     ,11072197584, bed2gff1                                                                                                                               , bed2gff1                                                                                                                               
 2020-5     ,11072197584,rapidnj,2.3.2                                                                                 
 2020-5     ,10940385708, ChangeCase                                                                                                                             , ChangeCase                                                                                                                             
 2020-5     ,10808573832,cshl_fastx_clipper,1.0.3+galaxy0                                                    
 2020-5     ,10808573832,samtools_depth,1.9
 2020-5     ,10676761956,mimodd_reheader,0.1.9                                                                   
 2020-5     ,10676761956,picard_FilterSamReads,2.18.2.1                                                             
 2020-5     ,10676761956,mlst,2.16.1                                                                                      
 2020-5     ,10676761956,bamFilter,0.0.1                                                                   
 2020-5     ,10413138204, CONVERTER_bam_to_qname_sorted_bam                                                                                                      , CONVERTER_bam_to_qname_sorted_bam                                                                                                      
 2020-5     ,10413138204,bedtools_bamtofastq,2.27.1                                                                   
 2020-5     ,10413138204,mimodd_varextract,0.1.9                                                                 
 2020-5     ,10413138204,dada2_dada,1.14+galaxy0                                                                    
 2020-5     ,10336429884,bwa_mem,0.7.15.1                                                                              
 2020-5     ,10281326328,dada2_assignTaxonomyAddspecies,1.14+galaxy0                            
 2020-5     ,10149514452,cshl_fastq_quality_boxplot,1.0.1                                            
 2020-5     ,10149514452,mothur_merge_files,1.39.5.0                                                        
 2020-5     ,10149514452,vcfsort,1.0.0_rc3+galaxy0                                                                 
 2020-5     ,10149514452,picard_CollectInsertSizeMetrics,2.18.2.1                                                   
 2020-5     ,10149514452,ruvseq,1.16.0                                                                                  
 2020-5     ,10149514452, CONVERTER_bedgraph_to_bigwig                                                                                                           , CONVERTER_bedgraph_to_bigwig                                                                                                           
 2020-5     ,10149514452,meme_chip,4.11.2+galaxy1                                                                    
 2020-5     ,10017702576,datamash_ops,1.1.0                                                                       
 2020-5     ,10017702576,repeatmasker_wrapper,4.0.7+galaxy2                                                
 2020-5     ,10017702576,deeptools_plot_pca,3.3.2.0.0                                                 
 2020-5     ,10017702576,rseqc_mismatch_profile,2.6.4                                                                 
 2020-5     ,9754078824, CONVERTER_bed_to_fli_0                                                                                                                 , CONVERTER_bed_to_fli_0                                                                                                                 
 2020-5     ,9754078824, CONVERTER_bed_to_bgzip_0                                                                                                               , CONVERTER_bed_to_bgzip_0                                                                                                               
 2020-5     ,9754078824,fastq_paired_end_deinterlacer,1.1.2                                 
 2020-5     ,9622266948,bedtools_windowbed,2.29.0                                                                    
 2020-5     ,9490455072, Paste1                                                                                                                                 , Paste1                                                                                                                                 
 2020-5     ,9490455072,venn_list,0.1.1                                                                         
 2020-5     ,9358643196,seqtk_trimfq,1.3.1                                                                              
 2020-5     ,9358643196,sklearn_numeric_clustering,1.0.8.1                                   
 2020-5     ,9339505680,hisat2,2.1.0+galaxy4                                                                           
 2020-5     ,9226831320,cufflinks,2.2.1.0                                                                       
 2020-5     ,9226831320,samtools_markdup,1.9+galaxy2                                                         
 2020-5     ,9226831320,bedtools_jaccard,2.29.0                                                                      
 2020-5     ,9095019444,cshl_fastx_nucleotides_distribution,1.0.1                          
 2020-5     ,9095019444,snpSift_annotate,4.3+t.galaxy1                                                                
 2020-5     ,8963207568,gops_merge_1,1.0.0                                                                          
 2020-5     ,8963207568,sequence_content_trimmer,0.1
 2020-5     ,8963207568,gatk_depth_of_coverage,0.0.2                                                    
 2020-5     ,8963207568,fastq_trimmer,1.0.0                                                                 
 2020-5     ,8963207568,bcftools_merge,1.1
 2020-5     ,8951788380,bowtie2,2.3.4.2                                                                           
 2020-5     ,8831395692,get_flanks1,1.0.0                                                                      
 2020-5     ,8831395692,cshl_fastx_reverse_complement,1.0.2+galaxy0                              
 2020-5     ,8699583816,sklearn_generalized_linear,1.0.8.2                                   
 2020-5     ,8699583816,PlasFlow,1
 2020-5     ,8699583816,megahit,1.1.3.4                                                                               
 2020-5     ,8699583816,bcftools_reheader,1.1
 2020-5     ,8567771940,kc-align,0.1.7                                                                               
 2020-5     ,8435960064,kraken-report,1.3.1                                                                 
 2020-5     ,8435960064,bowtie_wrapper,1.1.2                                                              
 2020-5     ,8435960064,EMBOSS: wordcount109,5.0.0.1                                                             
 2020-5     ,8304148188, __DATA_FETCH__                                                                                                                         , __DATA_FETCH__                                                                                                                         
 2020-5     ,8172336312,gatk_realigner_target_creator,0.0.4                                      
 2020-5     ,8172336312,sklearn_build_pipeline,1.0.8.2                                           
 2020-5     ,8172336312,velvetoptimiser,2.2.6                                                       
 2020-5     ,8172336312,fastqc,0.69
 2020-5     ,8040524436,deseq2,2.11.40.2                                                                               
 2020-5     ,8040524436,dada2_seqCounts,1.14+galaxy0                                                          
 2020-5     ,8040524436,gtftobed12,357
 2020-5     ,7908712560,mothur_summary_single,1.39.5.0                                                  
 2020-5     ,7908712560,ebi_search_rest_results,0.1.1                                                 
 2020-5     ,7908712560,bedtools_map,2.29.0.2                                                                        
 2020-5     ,7908712560,bcftools_stats,1.1
 2020-5     ,7908712560,hyphy_slac,2.5.12+galaxy0                                                                  
 2020-5     ,7908712560,bandage_info,0.8.1+galaxy1                                                                    
 2020-5     ,7776900684,bedtools_multicovtbed,2.29.0                                                                 
 2020-5     ,7776900684,pca1,1.0.2                                                           
 2020-5     ,7776900684,trinity_align_and_estimate_abundance,2.9.1                       
 2020-5     ,7776900684,hyphy_fel,2.5.12+galaxy0                                                                    
 2020-5     ,7776900684,pathview,1.24.0+galaxy0                                                                      
 2020-5     ,7776900684,tp_awk_tool,1.1.1                                                               
 2020-5     ,7776900684,hyphy_meme,2.5.12+galaxy0                                                                  
 2020-5     ,7776900684,freebayes,0.4
 2020-5     ,7776900684,idr,2.0.3                                                                                         
 2020-5     ,7645088808,sam2interval,1.0.2                                                                   
 2020-5     ,7645088808,ggplot2_point,2.2.1+galaxy2                                                             
 2020-5     ,7645088808,fastq_to_tabular,1.1.5                                                           
 2020-5     ,7645088808,flanking_features_1,4.0.1                                                       
 2020-5     ,7645088808,fasplit,357
 2020-5     ,7645088808,hyphy_prime,2.5.12+galaxy0                                                                
 2020-5     ,7513276932,mothur_dist_shared,1.39.5.0                                                        
 2020-5     ,7513276932,bedtools_coveragebed,2.29.0                                                                  
 2020-5     ,7513276932, CONVERTER_vcf_to_bgzip_0                                                                                                               , CONVERTER_vcf_to_bgzip_0                                                                                                               
 2020-5     ,7513276932,macs2_bdgpeakcall,2.1.1.20160309.0                                                              
 2020-5     ,7513276932,uniprot,0.2
 2020-5     ,7513276932,dada2_makeSequenceTable,1.14+galaxy0                                          
 2020-5     ,7381465056,rseqc_FPKM_count,2.6.4.1                                                                     
 2020-5     ,7381465056,fastq_trimmer,1.1.1                                                                 
 2020-5     ,7381465056,column_remove_by_header,0.0.1                                                 
 2020-5     ,7381465056,dada2_removeBimeraDenovo,1.14+galaxy0                                        
 2020-5     ,7249653180,EMBOSS: pepstats71,5.0.0                                                                 
 2020-5     ,7249653180,pe_histogram,1.0.1                                                                       
 2020-5     ,7249653180,sarscov2summary,0.1
 2020-5     ,7249653180,tximport,0.1
 2020-5     ,7249653180,dada2_learnErrors,1.14+galaxy0                                                      
 2020-5     ,7249653180,table_annovar,0.1
 2020-5     ,7249653180,snpEff,1
 2020-5     ,7117841304,crossmap_bed,0.3.7                                                                       
 2020-5     ,7117841304,macs2_callpeak,2.1.1.20160309.0                                                                 
 2020-5     ,7117841304,fastq_paired_end_splitter,1.1.5                                         
 2020-5     ,7117841304,bcftools_annotate,1.1
 2020-5     ,7117841304,subtract_query1,0.1
 2020-5     ,6986029428, MAF_To_Fasta1                                                                                                                          , MAF_To_Fasta1                                                                                                                          
 2020-5     ,6986029428,sklearn_sample_generator,1.0.8.2                                       
 2020-5     ,6986029428,trimmomatic,0.36.6                                                                   
 2020-5     ,6854217552,mimodd_vcf_filter,0.1.9                                                                 
 2020-5     ,6854217552,heatmap_1,1.0.0                                                                       
 2020-5     ,6722405676,bedtools_clusterbed,2.29.0                                                                   
 2020-5     ,6722405676,mothur_get_groups,1.39.5.0                                                          
 2020-5     ,6722405676,deeptools_bam_coverage,3.3.0.0.0                                         
 2020-5     ,6722405676,sklearn_feature_selection,1.0.8.2                                     
 2020-5     ,6590593800,EMBOSS: transeq101,5.0.0                                                                 
 2020-5     ,6458781924, CONVERTER_fasta_to_2bit                                                                                                                , CONVERTER_fasta_to_2bit                                                                                                                
 2020-5     ,6458781924,fastq_manipulation,1.1.5                                                       
 2020-5     ,6458781924,gops_basecoverage_1,1.0.0                                                            
 2020-5     ,6458781924,EMBOSS: fuzznuc37,5.0.2                                                                  
 2020-5     ,6458781924,bcftools_isec,1.1
 2020-5     ,6326970048, createInterval                                                                                                                         , createInterval                                                                                                                         
 2020-5     ,6326970048,bedtools_unionbedgraph,2.29.0                                                                
 2020-5     ,6195158172,multiqc,1.7
 2020-5     ,6195158172,fastq_combiner,1.1.5                                                               
 2020-5     ,6195158172,samtools_flagstat,2
 2020-5     ,6195158172,cummerbund_to_cuffdiff,1.0.1                                                
 2020-5     ,6195158172,dada2_mergePairs,1.14+galaxy0                                                        
 2020-5     ,6195158172,bedtools_slopbed,2.29.0                                                                      
 2020-5     ,6063346296,transdecoder,3.0.1                                                                       
 2020-5     ,6063346296,progressivemauve,2015_02_13.0                                                        
 2020-5     ,5931534420,peakcalling_sicer,0.0.2                                                                     
 2020-5     ,5931534420,rseqc_junction_annotation,2.6.4.1                                                            
 2020-5     ,5931534420, CONVERTER_gff_to_fli_0                                                                                                                 , CONVERTER_gff_to_fli_0                                                                                                                 
 2020-5     ,5931534420,seurat,3.1.2                                                                                   
 2020-5     ,5931534420,snpsift_vartype,4.3+t.galaxy0                                                                 
 2020-5     ,5799722544,picard_FastqToSam,2.18.2.1                                                                 
 2020-5     ,5799722544, CONVERTER_Bam_Bai_0                                                                                                                    , CONVERTER_Bam_Bai_0                                                                                                                    
 2020-5     ,5799722544,deeptools_plot_profile,3.1.2.0.0                                         
 2020-5     ,5799722544, CONVERTER_gff_to_interval_index_0                                                                                                      , CONVERTER_gff_to_interval_index_0                                                                                                      
 2020-5     ,5799722544,fastq_groomer,1.0.4                                                                 
 2020-5     ,5799722544, CONVERTER_bed_to_tabix_0                                                                                                               , CONVERTER_bed_to_tabix_0                                                                                                               
 2020-5     ,5667910668,samtools_split,1.9
 2020-5     ,5667910668,qualimap_counts,2.2.2d                                                                
 2020-5     ,5536098792,spaln,2.3.2+galaxy0                                                                             
 2020-5     ,5536098792,rnaspades,3.9.0.1                                                                           
 2020-5     ,5536098792,bp_genbank2gff3,1
 2020-5     ,5536098792,seqtk_mergepe,1.3.1                                                                             
 2020-5     ,5536098792,gatk_indel_realigner,0.0.6                                                        
 2020-5     ,5536098792,vcfvcfintersect,1.0.0_rc3+galaxy0                                                 
 2020-5     ,5404286916,mothur_venn,1.39.5.0                                                                      
 2020-5     ,5404286916,mothur_fastq_info,1.39.5.0                                                          
 2020-5     ,5404286916,sina,1.5.0+galaxy1                                                                               
 2020-5     ,5404286916,sklearn_clf_metrics,1.0.8.2                                                 
 2020-5     ,5404286916,kraken-translate,1.3.1                                                           
 2020-5     ,5404286916,varscan_somatic,2.4.3.6                                                               
 2020-5     ,5272475040,samtools_slice_bam,2
 2020-5     ,5171378148,exonerate,2.4.0+galaxy2                                                                     
 2020-5     ,5140663164,featurecounts,1.6.2                                                                     
 2020-5     ,5140663164,mothur_dist_seqs,1.39.5.0                                                            
 2020-5     ,5140663164,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2020-5     ,5140663164,mothur_remove_groups,1.39.5.0                                                    
 2020-5     ,5140663164,sklearn_data_preprocess,1.0.8.2                                         
 2020-5     ,5008851288,lofreq_indelqual,2.1.3.1+galaxy0                                                     
 2020-5     ,5008851288,tabular_to_fastq,1.1.5                                                           
 2020-5     ,5008851288,cshl_fasta_formatter,1.0.1                                                        
 2020-5     ,4877039412, hgv_david                                                                                                                              , hgv_david                                                                                                                              
 2020-5     ,4877039412,poretools_tabular,0.6.1a1.0                                                         
 2020-5     ,4877039412,dunovo,2.14
 2020-5     ,4877039412,macs2_filterdup,2.1.1.20160309.1                                                                
 2020-5     ,4877039412, Show tail1                                                                                                                             , Show tail1                                                                                                                             
 2020-5     ,4877039412,megablast_wrapper,1.2.0                                                         
 2020-5     ,4745227536,biom_convert,2.1.5.3                                                                     
 2020-5     ,4613415660,EMBOSS: needle56,5.0.0.1                                                                 
 2020-5     ,4613415660,align_families,2.14
 2020-5     ,4613415660,sklearn_searchcv,1.0.8.2                                                       
 2020-5     ,4481603784,hisat2,2.0.3                                                                                   
 2020-5     ,4481603784,mothur_make_group,1.39.5.0                                                          
 2020-5     ,4481603784,deeptools_bam_coverage,3.1.2.0.0                                         
 2020-5     ,4481603784,msaboot,0.1.2                                                                                 
 2020-5     ,4481603784,lofreq_filter,2.1.3.1+galaxy1                                                           
 2020-5     ,4481603784,cshl_fasta_nucleotides_changer,1.0.2                                     
 2020-5     ,4481603784,tp_uniq_tool,1.1.1                                                              
 2020-5     ,4481603784,rseqc_read_NVC,2.6.4                                                                         
 2020-5     ,4481603784,circgraph,0.9-RC2                                                                              
 2020-5     ,4349791908,bedtools_randombed,2.29.0                                                                    
 2020-5     ,4349791908,replace_column_with_key_value_file,0.2
 2020-5     ,4349791908,mummer_mummer,4.0.0beta2+galaxy0                                                        
 2020-5     ,4349791908,pileup_interval,1.0.2                                                             
 2020-5     ,4217980032,bwa_wrapper,1.2.3                                                                    
 2020-5     ,4217980032,bcftools_query,1.1
 2020-5     ,4217980032,fasta_concatenate0,0.0.1                                             
 2020-5     ,4217980032,bcftools_concat,1.1
 2020-5     ,4217980032,hyphy_gard,2.5.12+galaxy0                                                                  
 2020-5     ,4217980032, CONVERTER_interval_to_bigwig_0                                                                                                         , CONVERTER_interval_to_bigwig_0                                                                                                         
 2020-5     ,4217980032,rseqc_geneBody_coverage,2.6.4.2                                                              
 2020-5     ,4217980032,fastqc,0.67
 2020-5     ,4086168156,deeptools_plot_heatmap,3.1.2.0.1                                         
 2020-5     ,4086168156,maxbin2,2.2.7+galaxy2                                                                      
 2020-5     ,4086168156,vcfhethom,1.0.0_rc3+galaxy0                                                             
 2020-5     ,4086168156,dada2_plotQualityProfile,1.14+galaxy0                                        
 2020-5     ,3954356280, CONVERTER_vcf_to_tabix_0                                                                                                               , CONVERTER_vcf_to_tabix_0                                                                                                               
 2020-5     ,3954356280,deeptools_compute_gc_bias,3.3.2.0.0                                   
 2020-5     ,3954356280,bg_find_subsequences,0.2
 2020-5     ,3954356280,rseqc_read_GC,2.6.4                                                                          
 2020-5     ,3954356280,samtools_bedcov,2.0.2                                                             
 2020-5     ,3954356280,samtools_calmd,2.0.2                                                               
 2020-5     ,3954356280,sklearn_ensemble,1.0.8.2                                                       
 2020-5     ,3954356280,intervene_pairwise,0.6.4                                                                    
 2020-5     ,3954356280,jcvi_gff_stats,0.8.4                                                                   
 2020-5     ,3954356280,mimodd_map,0.1.9                                                                        
 2020-5     ,3954356280,macs2_bdgdiff,2.1.1.20160309.1                                                                  
 2020-5     ,3954356280,vcf2pgSnp,1.0.0                                                                         
 2020-5     ,3954356280,mothur_get_oturep,1.39.5.0                                                          
 2020-5     ,3954356280,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2020-5     ,3954356280,bcftools_consensus,1.1
 2020-5     ,3822544404,samtools_fixmate,1.9
 2020-5     ,3822544404,mothur_cluster,1.39.5.0                                                                
 2020-5     ,3822544404,trinity_abundance_estimates_to_matrix,2.9.1                     
 2020-5     ,3822544404,rseqc_geneBody_coverage2,2.6.4.1                                                             
 2020-5     ,3822544404,EMBOSS: cusp17,5.0.0                                                                     
 2020-5     ,3822544404,dexseq,1.28.1+galaxy1                                                                          
 2020-5     ,3690732528,qualimap_multi_bamqc,2.2.2d                                                      
 2020-5     ,3690732528,umi_tools_count,0.5.5.1                                                               
 2020-5     ,3690732528,gops_cluster_1,1.0.0                                                                      
 2020-5     ,3690732528,ggplot2_violin,2.2.1+galaxy0                                                           
 2020-5     ,3690732528,vcfannotate,1.0.0_rc3+galaxy0                                                         
 2020-5     ,3558920652,bedtools_makewindowsbed,2.29.0                                                               
 2020-5     ,3558920652,mummer_dnadiff,4.0.0beta2+galaxy0                                                      
 2020-5     ,3558920652,ml_visualization_ex,1.0.8.2                                                 
 2020-5     ,3558920652,trimmomatic,0.36.3                                                                   
 2020-5     ,3558920652,cuffmerge,0.0.5                                                                         
 2020-5     ,3427108776,bedtools_bedtoigv,2.29.0                                                                     
 2020-5     ,3427108776,macs2_bdgbroadcall,2.1.1.20160309.0                                                             
 2020-5     ,3427108776,intervene_upset,0.6.4                                                                       
 2020-5     ,3427108776,cshl_fastx_artifacts_filter,1.0.1+galaxy0                                  
 2020-5     ,3427108776,poretools_times,0.6.1a1.0                                                             
 2020-5     ,3427108776,presto_filterseq,0.5.4                                                               
 2020-5     ,3427108776,mothur_unifrac_weighted,1.39.5.0                                              
 2020-5     ,3427108776,bam_to_scidx,1.0.1                                                                       
 2020-5     ,3427108776,ebi_metagenomics_run_downloader,0.1.0                                 
 2020-5     ,3427108776,fastqc,0.64
 2020-5     ,3427108776,gd_raxml,1.0.0                                                                
 2020-5     ,3427108776,cshl_fastq_quality_converter,1.0.1                                        
 2020-5     ,3427108776,bedtools_groupbybed,2.29.0                                                                   
 2020-5     ,3295296900,augustus_training,3.3.3                                                       
 2020-5     ,3295296900,mothur_seq_error,1.39.5.0                                                            
 2020-5     ,3295296900, random_lines1                                                                                                                          , random_lines1                                                                                                                          
 2020-5     ,3295296900, Extract_features1                                                                                                                      , Extract_features1                                                                                                                      
 2020-5     ,3295296900,vsearch_clustering,2.8.3.0                                                                    
 2020-5     ,3295296900,bg_diamond_makedb,0.9.29                                                                
 2020-5     ,3295296900,poretools_events,0.6.1a1.1                                                           
 2020-5     ,3295296900, CONVERTER_wig_to_bigwig                                                                                                                , CONVERTER_wig_to_bigwig                                                                                                                
 2020-5     ,3295296900,histogram_rpy,1.0.3                                                                     
 2020-5     ,3170320144,unicycler,0.4.6.0                                                                           
 2020-5     ,3163485024,vcftools_annotate,0.1
 2020-5     ,3163485024,sklearn_estimator_attributes,1.0.8.2                               
