month_year,total_cpu_time,tool_name,tool_version
 2020-8     ,7.84295E+19,augustus,3.3.3                                                                         
 2020-8     ,6.5931E+19,fasterq_dump,2.10.8+galaxy0                                                                 
 2020-8     ,6.30875E+19,deeptools_compute_matrix,3.3.2.0.0                                     
 2020-8     ,6.25449E+19,trim_galore,0.6.3                                                                   
 2020-8     ,5.86124E+19,iqtree,1.5.5.3                                                                                 
 2020-8     ,5.04209E+19,cufflinks,2.2.1.2                                                                       
 2020-8     ,4.03779E+19,metaspades,3.9.0                                                                           
 2020-8     ,3.97165E+19,cshl_fastx_renamer,0.0.14+galaxy1                                                   
 2020-8     ,3.77797E+19,tophat2,2.1.0                                                                             
 2020-8     ,3.53738E+19,fastqe,0.2.6+galaxy0                                                                           
 2020-8     ,3.36436E+19,bcftools_mpileup,1.1
 2020-8     ,3.3197E+19,augustus_training,3.3.3                                                       
 2020-8     ,3.16404E+19,shovill,1.0.4+galaxy1                                                                         
 2020-8     ,2.80345E+19,clustalw,2.1
 2020-8     ,2.76987E+19,trimmomatic,0.38.0                                                                   
 2020-8     ,2.73258E+19,rbc_mafft,7.221.3                                                                           
 2020-8     ,2.70584E+19, __EXPORT_HISTORY__                                                                                                                     , __EXPORT_HISTORY__                                                                                                                     
 2020-8     ,2.64269E+19,naive_variant_caller,0.0.4                                               
 2020-8     ,2.34219E+19,salmon,0.14.1.2+galaxy1                                                                  
 2020-8     ,1.77932E+19,mothur_classify_seqs,1.39.5.0                                                    
 2020-8     ,1.72089E+19,megahit,1.1.3.4                                                                               
 2020-8     ,1.54464E+19,rna_star,2.7.5b                                                                             
 2020-8     ,1.52336E+19,lofreq_call,2.1.3.1+galaxy0                                                               
 2020-8     ,1.49559E+19,deeptools_compute_matrix,3.3.0.0.0                                     
 2020-8     ,1.46295E+19,deeptools_plot_fingerprint,3.3.2.0.0                                 
 2020-8     ,1.35935E+19,fastq_paired_end_deinterlacer,1.1.5                                 
 2020-8     ,1.15072E+19,spaln,2.3.2+galaxy0                                                                             
 2020-8     ,1.09413E+19,cufflinks,2.2.1.3                                                                       
 2020-8     ,1.08831E+19,velvetoptimiser,2.2.6                                                       
 2020-8     ,1.01771E+19,cutadapt,1.16.6                                                                         
 2020-8     ,9.57244E+18,gatk_realigner_target_creator,0.0.4                                      
 2020-8     ,8.19944E+18,gubbins,0.1.0                                                                                 
 2020-8     ,8.15185E+18,cuffdiff,2.2.1.6                                                                         
 2020-8     ,8.13105E+18,mummer_dnadiff,4.0.0beta2+galaxy0                                                      
 2020-8     ,7.94E+18,megablast_wrapper,1.2.0                                                         
 2020-8     ,7.84667E+18,mothur_align_seqs,1.39.5.0                                                          
 2020-8     ,7.83246E+18,macs2_callpeak,2.1.1.20160309.6                                                                 
 2020-8     ,7.79896E+18,roary,3.13.0+galaxy0                                                                            
 2020-8     ,7.38214E+18,varscan_mpileup,2.4.3.1                                                               
 2020-8     ,7.16027E+18,fastqc,0.72+galaxy1                                                                        
 2020-8     ,6.98324E+18, upload1                                                                                                                                , upload1                                                                                                                                
 2020-8     ,6.89758E+18,mimodd_varcall,0.1.9                                                                    
 2020-8     ,6.88055E+18,gd_raxml,1.0.0                                                                
 2020-8     ,6.71231E+18,hisat2,2.1.0+galaxy4                                                                           
 2020-8     ,6.64171E+18,varscan_somatic,2.4.3.6                                                               
 2020-8     ,6.53597E+18,bwa_mem,0.7.15.1                                                                              
 2020-8     ,6.12399E+18,presto_assemblepairs,0.5.4                                                       
 2020-8     ,6.00315E+18,mothur_make_contigs,1.39.5.0                                                      
 2020-8     ,5.91984E+18,volcanoplot,0.0.3                                                                         
 2020-8     ,5.4675E+18,pilon,1.20.1                                                                                    
 2020-8     ,5.24193E+18,fastq_paired_end_joiner,2.0.1.1+galaxy0                                   
 2020-8     ,5.12268E+18,minimap2,2.17+galaxy0                                                                        
 2020-8     ,4.88608E+18,bowtie_wrapper,1.2.0                                                              
 2020-8     ,4.78294E+18,transdecoder,3.0.1                                                                       
 2020-8     ,4.60377E+18, Grouping1                                                                                                                              , Grouping1                                                                                                                              
 2020-8     ,4.51398E+18,fastq_stats,1.1.5                                                                     
 2020-8     ,4.37521E+18,freebayes,1.1.0.46-0                                                                    
 2020-8     ,4.30767E+18,rnaspades,3.9.0.1                                                                           
 2020-8     ,4.11963E+18,deeptools_multi_bam_summary,3.3.2.0.0                               
 2020-8     ,3.64749E+18,bedtools_multicovtbed,2.29.2                                                                 
 2020-8     ,3.53319E+18,bowtie2,2.3.4.2                                                                           
 2020-8     ,3.45095E+18,dexseq,1.28.1+galaxy1                                                                          
 2020-8     ,3.43761E+18,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
 2020-8     ,3.39005E+18,busco,4.1.2                                                                                     
 2020-8     ,3.25785E+18,rseqc_FPKM_count,2.6.4.1                                                                     
 2020-8     ,3.11533E+18,deeptools_bam_compare,3.3.2.0.0                                           
 2020-8     ,2.87819E+18,ggplot2_heatmap2,3.0.1                                                               
 2020-8     ,2.82323E+18,snippy,4.5.0                                                                                   
 2020-8     ,2.77741E+18,fasterq_dump,2.10.7+galaxy0                                                                 
 2020-8     ,2.77536E+18,bowtie2,2.3.4.1                                                                           
 2020-8     ,2.47142E+18,gops_join_1,1.0.0                                                                            
 2020-8     ,2.43206E+18,picard_MarkDuplicates,2.18.2.2                                                             
 2020-8     ,2.24673E+18,snpEff,4.3+T.galaxy1                                                                           
 2020-8     ,2.10517E+18,rna_star,2.6.0b-1                                                                           
 2020-8     ,2.00229E+18,varscan,2.4.2                                                                   
 2020-8     ,1.94176E+18,bamFilter,2.4.1                                                                   
 2020-8     ,1.9163E+18,repeatmasker_wrapper,4.0.7+galaxy2                                                
 2020-8     ,1.90105E+18, join1                                                                                                                                  , join1                                                                                                                                  
 2020-8     ,1.88018E+18,fastq_filter,1.1.5                                                                   
 2020-8     ,1.8412E+18,mummer_nucmer,4.0.0beta2+galaxy0                                                        
 2020-8     ,1.82287E+18,mothur_cluster_split,1.39.5.0                                                    
 2020-8     ,1.76572E+18,samtools_fastx,1.9+galaxy1                                                             
 2020-8     ,1.71855E+18,samtools_rmdup,2.0.1                                                               
 2020-8     ,1.62956E+18,fastq_dump,2.10.4                                                                           
 2020-8     ,1.60159E+18,fastq_masker_by_quality,1.1.5                                             
 2020-8     ,1.45362E+18,sam_merge2,1.2.0                                                                        
 2020-8     ,1.39259E+18,fastq_paired_end_splitter,1.1.5                                         
 2020-8     ,1.34953E+18,dexseq_count,1.28.1.0                                                                          
 2020-8     ,1.34258E+18,cuffquant,2.2.1.1                                                                       
 2020-8     ,1.24596E+18,mothur_dist_seqs,1.39.5.0                                                            
 2020-8     ,1.23249E+18,sam_dump,2.10.7+galaxy2                                                                     
 2020-8     ,1.22546E+18,fastq_dump,2.9.1.3                                                                          
 2020-8     ,1.18703E+18,correct_barcodes,2.14
 2020-8     ,1.15349E+18,trinity_align_and_estimate_abundance,2.9.1                       
 2020-8     ,1.14115E+18,bg_diamond,0.9.29.0                                                                     
 2020-8     ,1.1407E+18,mothur_classify_tree,1.39.5.0                                                    
 2020-8     ,1.10341E+18,htseq_count,0.6.1galaxy3                                                             
 2020-8     ,1.09173E+18,vsearch_chimera_detection,1.9.7.0                                                             
 2020-8     ,1.09059E+18,sam_dump,2.10.8+galaxy0                                                                     
 2020-8     ,1.0791E+18,kallisto_quant,0.46.0.4                                                                
 2020-8     ,1.01474E+18,fastp,0.20.1+galaxy0                                                                            
 2020-8     ,1.01233E+18,tophat2,0.9
 2020-8     ,1.01231E+18,kraken,1.3.1                                                                               
 2020-8     ,9.99845E+17, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  , CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
 2020-8     ,9.98868E+17,velveth,1.2.10.1                                                                           
 2020-8     ,9.86387E+17,fasterq_dump,2.10.4                                                                         
 2020-8     ,9.69402E+17,pathview,1.24.0+galaxy0                                                                      
 2020-8     ,9.66881E+17,charts,1.0.1                                                                                   
 2020-8     ,9.58789E+17,fastq_trimmer,1.1.5                                                                 
 2020-8     ,9.02069E+17,bamtools_split,2.4.0                                                               
 2020-8     ,8.87821E+17,fastq_paired_end_deinterlacer,1.1.2                                 
 2020-8     ,8.61089E+17,EMBOSS: getorf42,5.0.0.1                                                                 
 2020-8     ,8.53145E+17,cutadapt,1.16.5                                                                         
 2020-8     ,8.49541E+17,meme_chip,4.11.2+galaxy1                                                                    
 2020-8     ,8.41733E+17,deeptools_multi_bigwig_summary,3.3.2.0.0                         
 2020-8     ,8.14553E+17,prokka,1.14.5                                                                                 
 2020-8     ,8.03037E+17,gatk_depth_of_coverage,0.0.2                                                    
 2020-8     ,8.02224E+17, ebi_sra_main                                                                                                                           , ebi_sra_main                                                                                                                           
 2020-8     ,8.00396E+17,trim_galore,0.4.3.1                                                                 
 2020-8     ,7.15375E+17,transit_hmm,3.0.2+galaxy0                                                                 
 2020-8     ,7.13884E+17,lofreq_viterbi,2.1.5+galaxy0                                                           
 2020-8     ,7.10703E+17,samtools_depth,1.9
 2020-8     ,6.54425E+17,Extract genomic DNA 1,3.0.3+galaxy2                                               
 2020-8     ,6.49205E+17,bowtie2,2.2.6.2                                                                           
 2020-8     ,6.45202E+17,bwa_mem,0.4.2                                                                                 
 2020-8     ,6.41619E+17,hyphy_gard,2.5.15+galaxy0                                                                  
 2020-8     ,6.41088E+17,deeptools_compute_gc_bias,3.3.2.0.0                                   
 2020-8     ,5.98969E+17,diffbind,2.10.0                                                                        
 2020-8     ,5.43333E+17,meme_fimo,5.0.5.0                                                                           
 2020-8     ,5.28422E+17,rseqc_tin,2.6.4.1                                                                            
 2020-8     ,5.15309E+17,cshl_fastx_barcode_splitter,1.0.1                                          
 2020-8     ,4.94949E+17,egsea,1.10.0                                                                                    
 2020-8     ,4.93713E+17,make_families,2.14
 2020-8     ,4.92231E+17,fastq_groomer,1.0.4                                                                 
 2020-8     ,4.58939E+17,scpipe,1.0.0+galaxy1                                                                           
 2020-8     ,4.49146E+17, CONVERTER_bam_to_bigwig_0                                                                                                              , CONVERTER_bam_to_bigwig_0                                                                                                              
 2020-8     ,4.45748E+17,fastq_manipulation,1.1.5                                                       
 2020-8     ,4.41789E+17,bamtools,2.4.0.0                                                                         
 2020-8     ,4.38889E+17,bwa,0.7.12.1                                                                                  
 2020-8     ,4.29838E+17, CONVERTER_cram_to_bam_0                                                                                                                , CONVERTER_cram_to_bam_0                                                                                                                
 2020-8     ,4.12929E+17,picard_SamToFastq,2.18.2.2                                                                 
 2020-8     ,4.12393E+17,fasterq_dump,2.10.4+galaxy2                                                                 
 2020-8     ,4.08179E+17,dunovo,2.14
 2020-8     ,4.02511E+17,deeptools_compute_matrix,3.1.2.0.0                                     
 2020-8     ,3.83896E+17,intervene_upset,0.6.4                                                                       
 2020-8     ,3.72764E+17,mothur_pca,1.39.5.0                                                                        
 2020-8     ,3.49779E+17,fastq_quality_trimmer,1.1.5                                              
 2020-8     ,3.26945E+17,rseqc_read_distribution,2.6.4.1                                                              
 2020-8     ,3.139E+17,tb_variant_filter,0.1.3+galaxy0                                                     
 2020-8     ,3.0305E+17,stringtie,2.1.1                                                                             
 2020-8     ,2.91126E+17,featurecounts,1.6.4+galaxy1                                                             
 2020-8     ,2.84778E+17,cutadapt,1.16.3                                                                         
 2020-8     ,2.54773E+17,mothur_pre_cluster,1.39.5.0                                                        
 2020-8     ,2.54691E+17,seqtk_sample,1.3.2                                                                              
 2020-8     ,2.52993E+17,allele_counts_1,1.3.2                                                                  
 2020-8     ,2.49905E+17,plant_tribes_gene_family_classifier,1.0.3.0                      
 2020-8     ,2.48708E+17,gatk_indel_realigner,0.0.6                                                        
 2020-8     ,2.47673E+17,fasttree,2.1.10+galaxy1                                                                      
 2020-8     ,2.44917E+17,macs2_predictd,2.1.1.20160309.1                                                                 
 2020-8     ,2.44522E+17,qualimap_bamqc,2.2.2d+galaxy1                                                          
 2020-8     ,2.44088E+17, liftOver1                                                                                                                              , liftOver1                                                                                                                              
 2020-8     ,2.42452E+17,fasterq_dump,2.10.7+galaxy1                                                                 
 2020-8     ,2.36565E+17,bowtie2,2.3.2.2                                                                           
 2020-8     ,2.25939E+17,progressivemauve,2015_02_13.0                                                        
 2020-8     ,2.24282E+17,picard_MergeSamFiles,2.18.2.1                                                              
 2020-8     ,2.14369E+17,shovill,1.1.0+galaxy0                                                                         
 2020-8     ,2.09589E+17,maker,2.31.10+galaxy1                                                                           
 2020-8     ,2.09497E+17,trimmomatic,0.36.5                                                                   
 2020-8     ,2.08336E+17,kraken,1.2.4                                                                               
 2020-8     ,2.06045E+17,vcfselectsamples,1.0.0_rc3+galaxy0                                               
 2020-8     ,2.03032E+17, CONVERTER_bam_to_qname_sorted_bam                                                                                                      , CONVERTER_bam_to_qname_sorted_bam                                                                                                      
 2020-8     ,2.0161E+17,presto_buildconsensus,0.5.4                                                     
 2020-8     ,1.99798E+17,cshl_fastq_quality_filter,1.0.2+galaxy0                                      
 2020-8     ,1.88947E+17,feelnc,0.1.1.1                                                                                 
 2020-8     ,1.84357E+17,bwa_mem,0.7.12.1                                                                              
 2020-8     ,1.84089E+17,samtool_filter2,1.8+galaxy1                                                       
 2020-8     ,1.78662E+17,mothur_reverse_seqs,1.39.5.0                                                      
 2020-8     ,1.77704E+17,ncbi_makeblastdb,0.3.3                                                            
 2020-8     ,1.76863E+17,cuffmerge,2.2.1.1                                                                       
 2020-8     ,1.72654E+17,prinseq,0.20.4                                                                                
 2020-8     ,1.72545E+17,bcftools_call,1.1
 2020-8     ,1.65659E+17,cuffmerge,0.0.6                                                                         
 2020-8     ,1.6361E+17,cshl_fastx_clipper,1.0.3+galaxy0                                                    
 2020-8     ,1.60779E+17,vcffilter2,1.0.0_rc3+galaxy3                                                            
 2020-8     ,1.56402E+17,bedtools_bamtofastq,2.27.1                                                                   
 2020-8     ,1.53705E+17,snpSift_int,4.3+t.galaxy0                                                                     
 2020-8     ,1.50465E+17,fastq_to_fasta_python,1.1.5                                                          
 2020-8     ,1.49733E+17,fastq_stats,1.0.0                                                                     
 2020-8     ,1.48027E+17,picard_SortSam,2.18.2.1                                                                    
 2020-8     ,1.4183E+17, __SET_METADATA__                                                                                                                       , __SET_METADATA__                                                                                                                       
 2020-8     ,1.34632E+17,limma_voom,3.38.3+galaxy3                                                                  
 2020-8     ,1.34139E+17,mothur_fastq_info,1.39.5.0                                                          
 2020-8     ,1.3329E+17,samtools_bedcov,2.0.2                                                             
 2020-8     ,1.28302E+17,fastq_dump,2.10.7+galaxy0                                                                   
 2020-8     ,1.28193E+17,bg_find_subsequences,0.2
 2020-8     ,1.23249E+17,msaboot,0.1.2                                                                                 
 2020-8     ,1.22531E+17,khmer_normalize_by_median,3.0.0a3+galaxy1                                   
 2020-8     ,1.20227E+17,ncbi_acc_download,0.2.5+galaxy0                                                     
 2020-8     ,1.16695E+17,mothur_cluster,1.39.5.0                                                                
 2020-8     ,1.16556E+17,circos_gc_skew,0.69.8+galaxy7                                                                  
 2020-8     ,1.14915E+17,fastp,0.19.5+galaxy1                                                                            
 2020-8     ,1.12324E+17,sam_pileup,1.1.3                                                                       
 2020-8     ,1.06809E+17,rna_starsolo,2.7.5b                                                                      
 2020-8     ,1.06063E+17,vcffixup,1.0.0_rc3+galaxy0                                                               
 2020-8     ,1.04344E+17,dada2_filterAndTrim,1.16+galaxy0                                                  
 2020-8     ,9.99726E+16,bowtie_wrapper,1.1.2                                                              
 2020-8     ,9.98769E+16,porechop,0.2.3                                                                               
 2020-8     ,9.70293E+16,presto_maskprimers,0.5.4                                                           
 2020-8     ,9.61017E+16,fastq_stats,1.1.1                                                                     
 2020-8     ,9.38065E+16, CONVERTER_gz_to_uncompressed                                                                                                           , CONVERTER_gz_to_uncompressed                                                                                                           
 2020-8     ,9.29597E+16,freebayes,freebayes-0.9.14                                                              
 2020-8     ,8.97569E+16,mothur_chimera_vsearch,1.39.5.1                                                
 2020-8     ,8.89036E+16,circos,0.69.8+galaxy4                                                                          
 2020-8     ,8.84934E+16,bwa,0.7.15.1                                                                                  
 2020-8     ,8.52068E+16,samtools_stats,2.0.2+galaxy2                                                       
 2020-8     ,8.4903E+16,fastq_quality_trimmer,1.0.0                                              
 2020-8     ,8.46714E+16,cshl_fastq_to_fasta,1.0.2                                                          
 2020-8     ,8.36888E+16,ngsutils_bam_filter,0.5.9                                                         
 2020-8     ,7.96788E+16,trimmomatic,0.36.6                                                                   
 2020-8     ,7.128E+16,lastz_wrapper_2,1.3.2                                                                       
 2020-8     ,6.88045E+16,khmer_filter_abundance,3.0.0a3+galaxy1                                         
 2020-8     ,6.58761E+16,jcvi_gff_stats,0.8.4                                                                   
 2020-8     ,6.52669E+16,bedtools_intersectbed,2.29.0                                                                 
 2020-8     ,6.04114E+16,rseqc_junction_annotation,2.6.4.1                                                            
 2020-8     ,5.94487E+16,samtools_sort,2.0.3                                                                 
 2020-8     ,5.77963E+16,crossmap_wig,0.3.7                                                                       
 2020-8     ,5.50906E+16, CONVERTER_fasta_to_tabular                                                                                                             , CONVERTER_fasta_to_tabular                                                                                                             
 2020-8     ,5.3725E+16, CONVERTER_interval_to_bed_0                                                                                                            , CONVERTER_interval_to_bed_0                                                                                                            
 2020-8     ,5.36718E+16,qualimap_rnaseq,2.2.2d+galaxy1                                                        
 2020-8     ,5.3352E+16,ggplot2_pca,2.2.1                                                                         
 2020-8     ,5.26641E+16,bamtools,0.0.1                                                                           
 2020-8     ,5.2513E+16,mothur_screen_seqs,1.39.5.0                                                        
 2020-8     ,5.12225E+16,samtools_view,1.9+galaxy1                                                               
 2020-8     ,5.11257E+16,sailfish,0.10.1.1                                                                      
 2020-8     ,5.03587E+16,sickle,1.33.2                                                                                  
 2020-8     ,5.01065E+16,picard_FixMateInformation,2.18.2.1                                                         
 2020-8     ,4.92095E+16,mothur_filter_seqs,1.39.5.0                                                        
 2020-8     ,4.90975E+16,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2020-8     ,4.6983E+16,bamSplit,2.4.0                                                                     
 2020-8     ,4.44499E+16,snpeff_sars_cov_2,4.5covid19                                                        
 2020-8     ,4.39204E+16,picard_CollectRnaSeqMetrics,2.18.2.2                                                       
 2020-8     ,4.36916E+16, CONVERTER_interval_to_bedstrict_0                                                                                                      , CONVERTER_interval_to_bedstrict_0                                                                                                      
 2020-8     ,4.28348E+16,bamleftalign,1.3.1                                                                      
 2020-8     ,4.2093E+16,cuffdiff,2.2.1.3                                                                         
 2020-8     ,4.04083E+16,cshl_fasta_nucleotides_changer,1.0.2                                     
 2020-8     ,4.0338E+16,samtools_merge,1.9
 2020-8     ,4.01448E+16,macs2_bdgdiff,2.1.1.20160309.1                                                                  
 2020-8     ,3.99153E+16, random_lines1                                                                                                                          , random_lines1                                                                                                                          
 2020-8     ,3.93455E+16,sam_to_bam,2.1.1                                                                       
 2020-8     ,3.93195E+16,cshl_fastx_trimmer,1.0.2+galaxy0                                                    
 2020-8     ,3.91825E+16,exonerate,2.4.0+galaxy2                                                                     
 2020-8     ,3.83348E+16,kallisto_pseudo,0.46.0.1                                                              
 2020-8     ,3.80563E+16,sam_dump,2.10.4+galaxy1                                                                     
 2020-8     ,3.78486E+16,peakcalling_sicer,0.0.2                                                                     
 2020-8     ,3.77493E+16,gatk_unified_genotyper,0.0.6                                                    
 2020-8     ,3.77221E+16,mimodd_varextract,0.1.9                                                                 
 2020-8     ,3.66634E+16,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2020-8     ,3.63861E+16,ncbi_blastdbcmd_wrapper,0.3.3                                                     
 2020-8     ,3.53173E+16, CONVERTER_interval_to_bgzip_0                                                                                                          , CONVERTER_interval_to_bgzip_0                                                                                                          
 2020-8     ,3.26791E+16,hisat2,2.0.3                                                                                   
 2020-8     ,3.18665E+16,rseqc_bam_stat,2.6.4                                                                         
 2020-8     ,3.16566E+16,table_annovar,0.2
 2020-8     ,3.13208E+16, sort1                                                                                                                                  , sort1                                                                                                                                  
 2020-8     ,3.07815E+16,cshl_fastx_trimmer,1.0.1                                                            
 2020-8     ,2.9052E+16,pileup_parser,1.0.2                                                                 
 2020-8     ,2.89775E+16,salmon,0.14.1.2                                                                          
 2020-8     ,2.89397E+16,snpSift_annotate,4.3+t.galaxy1                                                                
 2020-8     ,2.86361E+16,rseqc_read_quality,2.6.4                                                                     
 2020-8     ,2.85231E+16,tp_cut_tool,1.1.0                                                               
 2020-8     ,2.7782E+16,mimodd_sort,0.1.9                                                                       
 2020-8     ,2.71513E+16,rseqc_bam2wig,2.6.4                                                                          
 2020-8     ,2.68405E+16,samtools_calmd,2.0.2                                                               
 2020-8     ,2.65829E+16,sequence_content_trimmer,0.1
 2020-8     ,2.6375E+16, comp1                                                                                                                                  , comp1                                                                                                                                  
 2020-8     ,2.57573E+16,picard_MarkDuplicates,1.136.0                                                              
 2020-8     ,2.47474E+16,bam_to_sam,2.0.1                                                                       
 2020-8     ,2.39898E+16,macs2_filterdup,2.1.1.20160309.1                                                                
 2020-8     ,2.35723E+16,fastqc,0.65
 2020-8     ,2.19614E+16,cshl_fastx_quality_statistics,1.0.1                                      
 2020-8     ,2.11655E+16,deeptools_plot_heatmap,3.3.2.0.1                                         
 2020-8     ,2.10667E+16,precheck,2.14
 2020-8     ,2.09506E+16,cuffdiff,2.2.1.2                                                                         
 2020-8     ,2.07028E+16,meme_meme,5.0.5.0                                                                           
 2020-8     ,2.06435E+16,cuffnorm,2.2.1.2                                                                         
 2020-8     ,1.96677E+16, ucsc_table_direct1                                                                                                                     , ucsc_table_direct1                                                                                                                     
 2020-8     ,1.93445E+16,bedtools_bamtobed,2.29.2                                                                     
 2020-8     ,1.8653E+16,quast,5.0.2+galaxy1                                                                             
 2020-8     ,1.85221E+16,bacteria_tradis,1.4.5+galaxy2                                                               
 2020-8     ,1.84208E+16,samtool_filter2,1.1.2                                                             
 2020-8     ,1.77825E+16,hisat2,2.1.0                                                                                   
 2020-8     ,1.76289E+16,edger,3.24.1+galaxy1                                                                            
 2020-8     ,1.74045E+16,picard_CollectInsertSizeMetrics,2.18.2.1                                                   
 2020-8     ,1.69794E+16,sailfish,0.7.6.0                                                                       
 2020-8     ,1.67951E+16,deg_annotate,1.1.0                                                                       
 2020-8     ,1.66687E+16,presto_filterseq,0.5.4                                                               
 2020-8     ,1.6552E+16,seurat,3.1.2                                                                                   
 2020-8     ,1.65482E+16,chipseeker,1.18.0+galaxy1                                                              
 2020-8     ,1.63271E+16,deeptools_multi_bigwig_summary,3.3.0.0.0                         
 2020-8     ,1.49358E+16,rseqc_infer_experiment,2.6.4.1                                                               
 2020-8     ,1.41958E+16,deeptools_compute_matrix,2.5.0.0                                       
 2020-8     ,1.41426E+16,hyphy_gard,2.5.4+galaxy0                                                                   
 2020-8     ,1.36647E+16,picard_FilterSamReads,2.18.2.1                                                             
 2020-8     ,1.35847E+16,dada2_learnErrors,1.16+galaxy0                                                      
 2020-8     ,1.33404E+16,mothur_summary_seqs,1.39.5.0                                                      
 2020-8     ,1.32256E+16,fastq_join,1.1.2-806.1                                                                
 2020-8     ,1.31289E+16,samtools_slice_bam,2.0.1                                                       
 2020-8     ,1.30597E+16,flash,1.2.11.4                                                                                  
 2020-8     ,1.27169E+16,mothur_rarefaction_single,1.39.5.0                                          
 2020-8     ,1.20956E+16, Convert characters1                                                                                                                    , Convert characters1                                                                                                                    
 2020-8     ,1.20332E+16,fasterq_dump,2.10.4+galaxy1                                                                 
 2020-8     ,1.1738E+16,bedtools_genomecoveragebed,2.29.0                                                            
 2020-8     ,1.15563E+16, CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   , CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   
 2020-8     ,1.15094E+16,bedtools_unionbedgraph,2.29.2                                                                
 2020-8     ,1.137E+16,deeptools_bam_coverage,3.3.0.0.0                                         
 2020-8     ,1.10153E+16,velvetg,1.2.10.1                                                                           
 2020-8     ,1.01769E+16,freebayes,1.0.2.29-3                                                                    
 2020-8     ,1.01581E+16,picard_CollectGcBiasMetrics,2.18.2.1                                                       
 2020-8     ,9.759E+15,featurecounts,1.6.4+galaxy2                                                             
 2020-8     ,9.73126E+15,rna_star,2.5.2b-0                                                                           
 2020-8     ,9.66847E+15, CONVERTER_vcf_to_bgzip_0                                                                                                               , CONVERTER_vcf_to_bgzip_0                                                                                                               
 2020-8     ,9.59429E+15,lofreq_indelqual,2.1.5+galaxy0                                                       
 2020-8     ,9.4324E+15,fastq_combiner,1.1.1                                                               
 2020-8     ,9.33572E+15,cshl_fastq_to_fasta,1.0.0                                                          
 2020-8     ,9.29265E+15,rgPicardMarkDups,1.56.0                                                                    
 2020-8     ,8.68802E+15,deeptools_plot_coverage,3.3.2.0.0                                       
 2020-8     ,8.6126E+15,rseqc_RPKM_saturation,2.6.4.1                                                                
 2020-8     ,8.54452E+15,freebayes,0.4
 2020-8     ,8.52929E+15,picard_AddOrReplaceReadGroups,2.18.2.1                                                     
 2020-8     ,8.41544E+15,trimmomatic,0.36.3                                                                   
 2020-8     ,8.39341E+15,bedtools_multicovtbed,2.29.0                                                                 
 2020-8     ,8.37121E+15,picard_ARRG,1.56.0                                                                         
 2020-8     ,8.26039E+15,cuffnorm,2.2.1.3                                                                         
 2020-8     ,8.21798E+15,vcf2tsv,1.0.0_rc3+galaxy0                                                                 
 2020-8     ,8.11552E+15,bedtools_coveragebed,2.29.2                                                                  
 2020-8     ,8.05208E+15,deeptools_plot_enrichment,3.3.2.0.0                                   
 2020-8     ,8.01049E+15,fastqc,0.52
 2020-8     ,7.96905E+15,fastq_filter,1.1.1                                                                   
 2020-8     ,7.5957E+15, wig_to_bigWig                                                                                                                          , wig_to_bigWig                                                                                                                          
 2020-8     ,7.49764E+15,samtools_mpileup,2.1.1                                                           
 2020-8     ,7.3745E+15,picard_CollectHsMetrics,2.18.2                                                             
 2020-8     ,6.94243E+15,deeptools_bam_coverage,3.1.2.0.0                                         
 2020-8     ,6.92948E+15,picard_CASM,2.18.2.1                                                                       
 2020-8     ,6.88561E+15,sam_to_bam,1.1.3                                                                       
 2020-8     ,6.80955E+15,gffread,2.2.1.2                                                                           
 2020-8     ,6.7718E+15, Cut1                                                                                                                                   , Cut1                                                                                                                                   
 2020-8     ,6.67136E+15,bcftools_merge,1.1
 2020-8     ,6.49951E+15,nanoplot,1.28.2+galaxy1                                                                      
 2020-8     ,6.41406E+15,valet,1.0.0                                                                                     
 2020-8     ,6.24431E+15,precheck,2.15
 2020-8     ,6.18401E+15,exomedepth,1.1.0                                                                          
 2020-8     ,6.11859E+15,deeptools_bigwig_compare,2.5.0.0                                       
 2020-8     ,6.02604E+15,raceid_clustering,3.1
 2020-8     ,5.75028E+15,bcftools_norm,1.1
 2020-8     ,5.73436E+15,trinotate,3.1.1                                                                             
 2020-8     ,5.69896E+15,bowtie2,0.4
 2020-8     ,5.40251E+15,pe_histogram,1.0.1                                                                       
 2020-8     ,5.38204E+15,presto_pairseq,0.5.4                                                                   
 2020-8     ,5.36199E+15,deeptools_plot_coverage,3.3.0.0.0                                       
 2020-8     ,5.18367E+15,rseqc_insertion_profile,2.6.4                                                                
 2020-8     ,5.11046E+15,diffbind,2.6.6.4                                                                       
 2020-8     ,5.01607E+15,deeptools_bam_pe_fragmentsize,3.3.2.0.0                           
 2020-8     ,4.94175E+15,dada2_learnErrors,1.14+galaxy0                                                      
 2020-8     ,4.78762E+15,cshl_fastq_quality_filter,1.0.2                                              
 2020-8     ,4.75868E+15, param_value_from_file                                                                                                                  , param_value_from_file                                                                                                                  
 2020-8     ,4.62617E+15, CONVERTER_fastq_to_fqtoc0                                                                                                              , CONVERTER_fastq_to_fqtoc0                                                                                                              
