month_year,numusers,tool_name,tool_version
 2020-5     ,0, modENCODEworm                                                                                                                          , modENCODEworm                                                                                                                          
 2020-5     ,0, modENCODEfly                                                                                                                           , modENCODEfly                                                                                                                           
 2020-5     ,0, maf_by_block_number1                                                                                                                   , maf_by_block_number1                                                                                                                   
 2020-5     ,0, MAF_To_Interval1                                                                                                                       , MAF_To_Interval1                                                                                                                       
 2020-5     ,0, MAF_To_BED1                                                                                                                            , MAF_To_BED1                                                                                                                            
 2020-5     ,0, MAF_Reverse_Complement_1                                                                                                               , MAF_Reverse_Complement_1                                                                                                               
 2020-6     ,3988, upload1                                                                                                                                , upload1                                                                                                                                
 2020-6     ,1582,fastqc,0.72+galaxy1                                                                        
 2020-6     ,834,bowtie2,2.3.4.3+galaxy0                                                                   
 2020-6     ,770, ucsc_table_direct1                                                                                                                     , ucsc_table_direct1                                                                                                                     
 2020-6     ,733, __SET_METADATA__                                                                                                                       , __SET_METADATA__                                                                                                                       
 2020-6     ,640,trimmomatic,0.38.0                                                                   
 2020-6     ,592, CONVERTER_gz_to_uncompressed                                                                                                           , CONVERTER_gz_to_uncompressed                                                                                                           
 2020-6     ,548,bwa_mem,0.7.17.1                                                                              
 2020-6     ,523,hisat2,2.1.0+galaxy5                                                                           
 2020-6     ,462,deseq2,2.11.40.6+galaxy1                                                                       
 2020-6     ,445, Grouping1                                                                                                                              , Grouping1                                                                                                                              
 2020-6     ,423, ebi_sra_main                                                                                                                           , ebi_sra_main                                                                                                                           
 2020-6     ,393, join1                                                                                                                                  , join1                                                                                                                                  
 2020-6     ,384,gops_join_1,1.0.0                                                                            
 2020-6     ,303,fastq_dump,2.10.4+galaxy1                                                                   
 2020-6     ,297,featurecounts,1.6.4+galaxy1                                                             
 2020-6     ,278,macs2_callpeak,2.1.1.20160309.6                                                                 
 2020-6     ,278,freebayes,1.3.1                                                                         
 2020-6     ,269, Filter1                                                                                                                                , Filter1                                                                                                                                
 2020-6     ,257,picard_MarkDuplicates,2.18.2.2                                                             
 2020-6     ,256,tophat2,2.1.1                                                                             
 2020-6     ,254,tp_cut_tool,1.1.0                                                               
 2020-6     ,250,bamFilter,2.4.1                                                                   
 2020-6     ,225, sort1                                                                                                                                  , sort1                                                                                                                                  
 2020-6     ,224,htseq_count,0.9.1                                                                    
 2020-6     ,206,vcffilter2,1.0.0_rc3+galaxy3                                                            
 2020-6     ,192, Cut1                                                                                                                                   , Cut1                                                                                                                                   
 2020-6     ,190, CONVERTER_bam_to_bigwig_0                                                                                                              , CONVERTER_bam_to_bigwig_0                                                                                                              
 2020-6     ,190,multiqc,1.8+galaxy0                                                                           
 2020-6     ,190,cufflinks,2.2.1.2                                                                       
 2020-6     ,186,trim_galore,0.6.3                                                                   
 2020-6     ,182,cutadapt,1.16.6                                                                         
 2020-6     ,174,edger,3.24.1+galaxy1                                                                            
 2020-6     ,168,fastq_groomer,1.1.5                                                                 
 2020-6     ,166,fasterq_dump,2.10.4+galaxy2                                                                 
 2020-6     ,164,deeptools_bam_coverage,3.3.2.0.0                                         
 2020-6     ,164,snpEff,4.3+T.galaxy1                                                                           
 2020-6     ,163,bwa,0.7.17.4                                                                                  
 2020-6     ,155,prokka,1.14.5                                                                                 
 2020-6     ,148,fastq_dump,2.10.7+galaxy0                                                                   
 2020-6     ,143, CONVERTER_interval_to_bed_0                                                                                                            , CONVERTER_interval_to_bed_0                                                                                                            
 2020-6     ,142, CONVERTER_fastq_to_fqtoc0                                                                                                              , CONVERTER_fastq_to_fqtoc0                                                                                                              
 2020-6     ,138, CONVERTER_interval_to_bedstrict_0                                                                                                      , CONVERTER_interval_to_bedstrict_0                                                                                                      
 2020-6     ,137,picard_MergeSamFiles,2.18.2.1                                                              
 2020-6     ,137,samtool_filter2,1.8+galaxy1                                                       
 2020-6     ,135,picard_AddOrReplaceReadGroups,2.18.2.1                                                     
 2020-6     ,134, __EXPORT_HISTORY__                                                                                                                     , __EXPORT_HISTORY__                                                                                                                     
 2020-6     ,133,multiqc,1.7.1                                                                                 
 2020-6     ,132,samtools_mpileup,2.1.4                                                           
 2020-6     ,131, cat1                                                                                                                                   , cat1                                                                                                                                   
 2020-6     ,128, CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   , CONVERTER_bed_gff_or_vcf_to_bigwig_0                                                                                                   
 2020-6     ,124,deeptools_compute_matrix,3.3.2.0.0                                     
 2020-6     ,124,fastq_dump,2.10.7+galaxy1                                                                   
 2020-6     ,121,stringtie,2.1.1                                                                             
 2020-6     ,116, csv_to_tabular                                                                                                                         , csv_to_tabular                                                                                                                         
 2020-6     ,113,bedtools_intersectbed,2.29.0                                                                 
 2020-6     ,111,table_annovar,0.2
 2020-6     ,107, CONVERTER_fasta_to_tabular                                                                                                             , CONVERTER_fasta_to_tabular                                                                                                             
 2020-6     ,107,cuffdiff,2.2.1.5                                                                         
 2020-6     ,105,deeptools_plot_heatmap,3.3.2.0.1                                         
 2020-6     ,103,sam_merge2,1.2.0                                                                        
 2020-6     ,103,fasterq_dump,2.10.7+galaxy0                                                                 
 2020-6     ,103,picard_CleanSam,2.18.2.1                                                                   
 2020-6     ,101,charts,1.0.1                                                                                   
 2020-6     ,100,samtools_rmdup,2.0.1                                                               
 2020-6     ,99,samtools_merge,1.9
 2020-6     ,98,fasterq_dump,2.10.7+galaxy1                                                                 
 2020-6     ,97,snpEff_download,4.3+T.galaxy2                                                                  
 2020-6     ,96,varscan_mpileup,2.4.3.1                                                               
 2020-6     ,96,fastp,0.19.5+galaxy1                                                                            
 2020-6     ,91, CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           , CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           
 2020-6     ,89,cuffmerge,2.2.1.1                                                                       
 2020-6     ,88, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  , CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
 2020-6     ,88,tp_cat,0.1.0                                                                    
 2020-6     ,85,samtools_flagstat,2.0.3                                                         
 2020-6     ,81, comp1                                                                                                                                  , comp1                                                                                                                                  
 2020-6     ,79, Remove beginning1                                                                                                                      , Remove beginning1                                                                                                                      
 2020-6     ,79, tabular_to_csv                                                                                                                         , tabular_to_csv                                                                                                                         
 2020-6     ,78,volcanoplot,0.0.3                                                                         
 2020-6     ,77,gops_intersect_1,1.0.0                                                                  
 2020-6     ,76,fastp,0.20.1+galaxy0                                                                            
 2020-6     ,76,samtools_stats,2.0.2+galaxy2                                                       
 2020-6     ,76,bam_to_sam,2.0.1                                                                       
 2020-6     ,75,cshl_fastq_quality_filter,1.0.2+galaxy0                                      
 2020-6     ,74, CONVERTER_fasta_to_fai                                                                                                                 , CONVERTER_fasta_to_fai                                                                                                                 
 2020-6     ,73,ggplot2_heatmap2,3.0.1                                                               
 2020-6     ,72,limma_voom,3.38.3+galaxy3                                                                  
 2020-6     ,71, CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         , CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         
 2020-6     ,71,samtools_view,1.9+galaxy1                                                               
 2020-6     ,71,ncbi_acc_download,0.2.5+galaxy0                                                     
 2020-6     ,69,quast,5.0.2+galaxy1                                                                             
 2020-6     ,68,snpSift_extractFields,4.3+t.galaxy0                                                           
 2020-6     ,65,fastq_groomer,1.1.1                                                                 
 2020-6     ,65,picard_SortSam,2.18.2.1                                                                    
 2020-6     ,63,snpEff_build_gb,4.3+T.galaxy4                                                                  
 2020-6     ,63,get_flanks1,1.0.0                                                                      
 2020-6     ,63, wig_to_bigWig                                                                                                                          , wig_to_bigWig                                                                                                                          
 2020-6     ,63,annotatemyids,3.7.0+galaxy1                                                             
 2020-6     ,62,clustalw,2.1
 2020-6     ,61,samtools_idxstats,2.0.3                                                         
 2020-6     ,60,cshl_fastq_to_fasta,1.0.2                                                          
 2020-6     ,57,bedtools_getfastabed,2.29.0                                                                  
 2020-6     ,57,samtool_filter2,1.1.2                                                             
 2020-6     ,56,varscan,0.1
 2020-6     ,55,Add_a_column1,1.2.0                                                                  
 2020-6     ,55, sra_source                                                                                                                             , sra_source                                                                                                                             
 2020-6     ,55,ncbi_blastn_wrapper,0.3.3                                                         
 2020-6     ,53,samtools_sort,2.0.3                                                                 
 2020-6     ,53,bwa_mem,0.7.15.1                                                                              
 2020-6     ,53, Grep1                                                                                                                                  , Grep1                                                                                                                                  
 2020-6     ,53,samtools_mpileup,2.1.3                                                           
 2020-6     ,53,picard_MarkDuplicates,2.7.1.1                                                              
 2020-6     ,53,collection_column_join,0.0.3                                                   
 2020-6     ,52,tp_easyjoin_tool,1.1.2                                                          
 2020-6     ,52,shovill,1.0.4+galaxy0                                                                         
 2020-6     ,51,deeptools_plot_correlation,3.3.2.0.0                                 
 2020-6     ,51,annotatemyids,3.7.0+galaxy2                                                             
 2020-6     ,51, Convert characters1                                                                                                                    , Convert characters1                                                                                                                    
 2020-6     ,50, CONVERTER_interval_to_bed12_0                                                                                                          , CONVERTER_interval_to_bed12_0                                                                                                          
 2020-6     ,50,fasterq_dump,2.10.4+galaxy1                                                                 
 2020-6     ,50,minimap2,2.17+galaxy0                                                                        
 2020-6     ,50,fastq_paired_end_joiner,2.0.1.1+galaxy0                                   
 2020-6     ,50,chipseeker,1.18.0+galaxy1                                                              
 2020-6     ,48,tp_head_tool,1.1.0                                                              
 2020-6     ,48,ncbi_makeblastdb,0.3.3                                                            
 2020-6     ,48,bcftools_mpileup,1.1
 2020-6     ,48,salmon,0.14.1.2                                                                          
 2020-6     ,48,bamtools,2.4.0.0                                                                         
 2020-6     ,48,stringtie_merge,2.1.1                                                                       
 2020-6     ,47,tab2fasta,1.1.1                                                                  
 2020-6     ,47, CONVERTER_gff_to_bed_0                                                                                                                 , CONVERTER_gff_to_bed_0                                                                                                                 
 2020-6     ,46,sam_dump,2.10.4+galaxy1                                                                     
 2020-6     ,46,spades,3.12.0+galaxy1                                                                          
 2020-6     ,46,deeptools_multi_bam_summary,3.3.2.0.0                               
 2020-6     ,46,bwa_mem,0.1
 2020-6     ,46,picard_AddOrReplaceReadGroups,1.126.0                                                      
 2020-6     ,45,samtools_fastx,1.9+galaxy1                                                             
 2020-6     ,44,gffread,2.2.1.2                                                                           
 2020-6     ,43,kraken,1.3.1                                                                               
 2020-6     ,43,picard_MarkDuplicates,1.126.0                                                              
 2020-6     ,43, Show beginning1                                                                                                                        , Show beginning1                                                                                                                        
 2020-6     ,42, CONVERTER_bed_to_gff_0                                                                                                                 , CONVERTER_bed_to_gff_0                                                                                                                 
 2020-6     ,42,picard_MergeSamFiles,1.126.0                                                               
 2020-6     ,42,bamFilter,0.0.1                                                                   
 2020-6     ,41, CONVERTER_bed_to_fli_0                                                                                                                 , CONVERTER_bed_to_fli_0                                                                                                                 
 2020-6     ,41, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2020-6     ,41,rna_star,2.7.2b                                                                             
 2020-6     ,41, CONVERTER_len_to_linecount                                                                                                             , CONVERTER_len_to_linecount                                                                                                             
 2020-6     ,41,deeptools_bam_compare,3.3.2.0.0                                           
 2020-6     ,41, CONVERTER_bed_to_bgzip_0                                                                                                               , CONVERTER_bed_to_bgzip_0                                                                                                               
 2020-6     ,40,mothur_unique_seqs,1.39.5.0                                                        
 2020-6     ,40,Extract genomic DNA 1,3.0.3+galaxy2                                               
 2020-6     ,40,fasta2tab,1.1.1                                                                  
 2020-6     ,40,tp_replace_in_column,1.1.3                                                      
 2020-6     ,40,macs2_predictd,2.1.1.20160309.1                                                                 
 2020-6     ,40,bedtools_bamtobed,2.29.0                                                                     
 2020-6     ,40,picard_CleanSam,1.126.0                                                                    
 2020-6     ,39,bcftools_plugin_counts,1.10+galaxy1                                            
 2020-6     ,39,rbc_mafft,7.221.3                                                                           
 2020-6     ,39,fasta-stats,1.0.1                                                                         
 2020-6     ,38,taxonomy_krona_chart,2.6.1.1                                                    
 2020-6     ,38,fastq_quality_trimmer,1.1.5                                              
 2020-6     ,38,rseqc_infer_experiment,2.6.4.1                                                               
 2020-6     ,38,bcftools_norm,1.1
 2020-6     ,38,jbrowse,1.16.8+galaxy1                                                                        
 2020-6     ,38,lofreq_call,2.1.4+galaxy2                                                                 
 2020-6     ,38,fastq_to_fasta_python,1.1.5                                                          
 2020-6     ,37,fastqc,0.63
 2020-6     ,37, CONVERTER_vcf_to_bgzip_0                                                                                                               , CONVERTER_vcf_to_bgzip_0                                                                                                               
 2020-6     ,37,snpEff_databases,4.3+T.galaxy2                                                                 
 2020-6     ,37,deeptools_plot_profile,3.3.2.0.0                                         
 2020-6     ,37,roary,3.13.0                                                                                    
 2020-6     ,37,cshl_fastx_trimmer,1.0.2+galaxy0                                                    
 2020-6     ,37,varscan,2.4.2                                                                   
 2020-6     ,36,mothur_make_contigs,1.39.5.0                                                      
 2020-6     ,36,velveth,1.2.10.1                                                                           
 2020-6     ,36,mothur_screen_seqs,1.39.5.0                                                        
 2020-6     ,36,mothur_summary_seqs,1.39.5.0                                                      
 2020-6     ,35,vcf2tsv,1.0.0_rc3+galaxy0                                                                 
 2020-6     ,35,bamleftalign,1.3.1                                                                      
 2020-6     ,35,deg_annotate,1.1.0                                                                       
 2020-6     ,35,fasta_compute_length,1.0.3                                                   
 2020-6     ,35,qualimap_bamqc,2.2.2d+galaxy1                                                          
 2020-6     ,34,sam_dump,2.10.7+galaxy1                                                                     
 2020-6     ,34,rgweblogo3,3.5.0                                                                         
 2020-6     ,34,picard_NormalizeFasta,2.18.2.1                                                             
 2020-6     ,33,bcftools_call,1.1
 2020-6     ,33,tp_sort_header_tool,1.1.1                                                       
 2020-6     ,33,sam_dump,2.10.7+galaxy0                                                                     
 2020-6     ,33,fastq_stats,1.1.5                                                                     
 2020-6     ,33,vcfallelicprimitives,1.0.0_rc3+galaxy0                                       
 2020-6     ,33,goseq,1.36.0+galaxy0                                                                            
 2020-6     ,32,fasta2tab,1.1.0                                                                  
 2020-6     ,32,gtftobed12,357
 2020-6     ,32,table_annovar,0.1
 2020-6     ,31,allele_counts_1,1.3.2                                                                  
 2020-6     ,31,mothur_align_seqs,1.39.5.0                                                          
 2020-6     ,31,tab2fasta,1.1.0                                                                  
 2020-6     ,30,velvetoptimiser,2.2.6                                                       
 2020-6     ,30,sam_pileup,1.1.3                                                                       
 2020-6     ,30,deeptools_bigwig_compare,3.3.2.0.0                                     
 2020-6     ,29,mothur_count_seqs,1.39.5.0                                                          
 2020-6     ,29,tp_sorted_uniq,1.1.0                                                            
 2020-6     ,29,fasttree,2.1.10+galaxy1                                                                      
 2020-6     ,29,iqtree,1.5.5.3                                                                                 
 2020-6     ,29,naive_variant_caller,0.0.4                                               
 2020-6     ,28,tp_grep_tool,1.1.1                                                              
 2020-6     ,28,snippy,4.5.0                                                                                   
 2020-6     ,28,fastq_paired_end_deinterlacer,1.1.5                                 
 2020-6     ,28, CONVERTER_vcf_to_tabix_0                                                                                                               , CONVERTER_vcf_to_tabix_0                                                                                                               
 2020-6     ,27,velvetg,1.2.10.1                                                                           
 2020-6     ,27,diffbind,2.10.0                                                                        
 2020-6     ,27,ggplot2_heatmap,2.2.1                                                                 
 2020-6     ,27,sam_to_bam,2.1.1                                                                       
 2020-6     ,27,mothur_chimera_vsearch,1.39.5.1                                                
 2020-6     ,27, CONVERTER_fasta_to_2bit                                                                                                                , CONVERTER_fasta_to_2bit                                                                                                                
 2020-6     ,27, CONVERTER_bed_to_tabix_0                                                                                                               , CONVERTER_bed_to_tabix_0                                                                                                               
 2020-6     ,26,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
 2020-6     ,26,collapse_dataset,4.2
 2020-6     ,26,bedtools_genomecoveragebed,2.29.0                                                            
 2020-6     ,26,tp_multijoin_tool,1.1.1                                                         
 2020-6     ,26,Kraken2Tax,1.2
 2020-6     ,25,gffcompare,0.11.2                                                                          
 2020-6     ,25,mummer_nucmer,4.0.0beta2+galaxy0                                                        
 2020-6     ,25,datamash_ops,1.1.0                                                                       
 2020-6     ,25,mothur_pre_cluster,1.39.5.0                                                        
 2020-6     ,25,snpsift_vartype,4.3+t.galaxy0                                                                 
 2020-6     ,24, Show tail1                                                                                                                             , Show tail1                                                                                                                             
 2020-6     ,24,fastq_filter,1.1.5                                                                   
 2020-6     ,24,goenrichment,2.0.1                                                                       
 2020-6     ,24,deeptools_multi_bigwig_summary,3.3.2.0.0                         
 2020-6     ,23,ggplot2_pca,2.2.1                                                                         
 2020-6     ,23,meme_meme,5.0.5.0                                                                           
 2020-6     ,23, CONVERTER_bedgraph_to_bigwig                                                                                                           , CONVERTER_bedgraph_to_bigwig                                                                                                           
 2020-6     ,23,deeptools_plot_pca,3.3.2.0.0                                                 
 2020-6     ,23,bedtools_sortbed,2.29.0                                                                      
 2020-6     ,23,tp_tail_tool,1.1.0                                                              
 2020-6     ,23,cshl_fastq_quality_boxplot,1.0.1                                            
 2020-6     ,22, CONVERTER_ref_to_seq_taxomony                                                                                                          , CONVERTER_ref_to_seq_taxomony                                                                                                          
 2020-6     ,22, wc_gnu                                                                                                                                 , wc_gnu                                                                                                                                 
 2020-6     ,22,tp_replace_in_line,1.1.2                                                        
 2020-6     ,22, gff2bed1                                                                                                                               , gff2bed1                                                                                                                               
 2020-6     ,22,bedtools_mergebed,2.29.0                                                                     
 2020-6     ,22,samtools_depth,1.9
 2020-6     ,22,cshl_fastx_clipper,1.0.3+galaxy0                                                    
 2020-6     ,22,bcftools_merge,1.1
 2020-6     ,22,mothur_filter_seqs,1.39.5.0                                                        
 2020-6     ,22, CONVERTER_gff_to_interval_index_0                                                                                                      , CONVERTER_gff_to_interval_index_0                                                                                                      
 2020-6     ,21, CONVERTER_gff_to_fli_0                                                                                                                 , CONVERTER_gff_to_fli_0                                                                                                                 
 2020-6     ,21,ebi_search_rest_results,0.1.1                                                 
 2020-6     ,21,kallisto_quant,0.46.0.4                                                                
 2020-6     ,21,build_ucsc_custom_track_1,1.0.0                                                 
 2020-6     ,21,deeptools_plot_fingerprint,3.3.2.0.0                                 
 2020-6     ,21,gatk4_mutect2,4.1.4.0+galaxy2                                                           
 2020-6     ,21,freebayes,0.4
 2020-6     ,21,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2020-6     ,21,mothur_classify_seqs,1.39.5.0                                                    
 2020-6     ,21,fasta_filter_by_length,1.2
 2020-6     ,20, addValue                                                                                                                               , addValue                                                                                                                               
 2020-6     ,20,mothur_count_groups,1.39.5.0                                                      
 2020-6     ,20,mothur_remove_lineage,1.39.5.0                                                  
 2020-6     ,19,rseqc_geneBody_coverage,2.6.4.3                                                              
 2020-6     ,19,cshl_fastx_barcode_splitter,1.0.1                                          
 2020-6     ,19,gatk_realigner_target_creator,0.0.4                                      
 2020-6     ,19,picard_CollectInsertSizeMetrics,2.18.2.1                                                   
 2020-6     ,19,cummeRbund,2.16.0                                                                      
 2020-6     ,18,augustus,3.3.3                                                                         
 2020-6     ,18,newick_display,1.6+galaxy1                                                               
 2020-6     ,18,megahit,1.1.3.4                                                                               
 2020-6     ,18, liftOver1                                                                                                                              , liftOver1                                                                                                                              
 2020-6     ,18,mothur_remove_seqs,1.39.5.0                                                        
 2020-6     ,18,samtools_markdup,1.9+galaxy2                                                         
 2020-6     ,18,mothur_cluster_split,1.39.5.0                                                    
 2020-6     ,18,circos,0.69.8+galaxy4                                                                          
 2020-6     ,18,tp_find_and_replace,1.1.3                                                       
 2020-6     ,18,unicycler,0.4.8.0                                                                           
 2020-6     ,18,table_compute,0.9.2                                                                     
 2020-6     ,18, ChangeCase                                                                                                                             , ChangeCase                                                                                                                             
 2020-6     ,18,rseqc_FPKM_count,2.6.4.1                                                                     
 2020-6     ,17,pilon,1.20.1                                                                                    
 2020-6     ,17,pathview,1.24.0+galaxy0                                                                      
 2020-6     ,17,maker,2.31.10+galaxy1                                                                           
 2020-6     ,17,bedtools_closestbed,2.29.0                                                                   
 2020-6     ,17,bedtools_bamtobed,2.29.2                                                                     
 2020-6     ,17,tophat2,0.9
 2020-6     ,17,EMBOSS: pepstats71,5.0.0                                                                 
 2020-6     ,17,mothur_taxonomy_to_krona,1
 2020-6     ,17,trinity_align_and_estimate_abundance,2.9.1                       
 2020-6     ,17,gatk_unified_genotyper,0.0.6                                                    
 2020-6     ,17,fastq_join,1.1.2-806.1                                                                
 2020-6     ,17,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2020-6     ,17,mothur_classify_otu,1.39.5.0                                                      
 2020-6     ,17,meme_chip,4.11.2+galaxy1                                                                    
 2020-6     ,16,trinity,2.9.1                                                                                 
 2020-6     ,16,tp_uniq_tool,1.1.1                                                              
 2020-6     ,16, bed2gff1                                                                                                                               , bed2gff1                                                                                                                               
 2020-6     ,16,bandage_image,0.8.1+galaxy2                                                                   
 2020-6     ,16, Summary_Statistics1                                                                                                                    , Summary_Statistics1                                                                                                                    
 2020-6     ,16,bedtools_bedtobam,2.29.0                                                                     
 2020-6     ,16,mummer_mummer,4.0.0beta2+galaxy0                                                        
 2020-6     ,16,cshl_fastx_collapser,1.0.1                                                        
 2020-6     ,16,transdecoder,3.0.1                                                                       
 2020-6     ,16,bedtools_multiintersectbed,2.29.2                                                            
 2020-6     ,15,nanoplot,1.28.2+galaxy1                                                                      
 2020-6     ,15,mothur_make_biom,1.39.5.0                                                            
 2020-6     ,15,cshl_fastx_quality_statistics,1.0.1                                      
 2020-6     ,15,vcffilter2,1.0.0_rc1+galaxy1                                                            
 2020-6     ,15,gatk4_mutect2,4.1.7.0+galaxy02                                                          
 2020-6     ,15,venn_list,0.1.1                                                                         
 2020-6     ,15,kraken-report,1.3.1                                                                 
 2020-6     ,15,gops_subtract_1,1.0.0                                                                    
 2020-6     ,15,sailfish,0.10.1.1                                                                      
 2020-6     ,15,fastq_paired_end_splitter,1.1.5                                         
 2020-6     ,15,ggplot2_point,2.2.1+galaxy2                                                             
 2020-6     ,15,prinseq,0.20.4                                                                                
 2020-6     ,15,ncbi_blastp_wrapper,0.3.3                                                         
 2020-6     ,15,samtools_slice_bam,2.0.1                                                       
 2020-6     ,15,egsea,1.10.0                                                                                    
 2020-6     ,15,progressivemauve,2015_02_13.0                                                        
 2020-6     ,15,rnaspades,3.9.0.1                                                                           
 2020-6     ,15,dexseq_count,1.28.1.0                                                                          
 2020-6     ,15,pileup_parser,1.0.2                                                                 
 2020-6     ,15,kraken-translate,1.3.1                                                           
 2020-6     ,15,fastq_trimmer,1.1.5                                                                 
 2020-6     ,15,mothur_make_shared,1.39.5.0                                                        
 2020-6     ,15,fastq_manipulation,1.1.5                                                       
 2020-6     ,14,fastqc,0.72
 2020-6     ,14,tximport,0.1
 2020-6     ,14,gatk_indel_realigner,0.0.6                                                        
 2020-6     ,14,mothur_dist_seqs,1.39.5.0                                                            
 2020-6     ,14,bcftools_annotate,1.1
 2020-6     ,14,mothur_heatmap_sim,1.39.5.0                                                        
 2020-6     ,14,EMBOSS: needle56,5.0.0.1                                                                 
