month_year,avg_cpu_time,tool_name,tool_version
 2020-8     ,1.24151E+13,make_families,2.15
 2020-8     ,1.22979E+13,mimodd_convert,0.1.9                                                                    
 2020-8     ,1.21188E+13,goseq,1.36.0+galaxy0                                                                            
 2020-8     ,1.18293E+13, CONVERTER_gz_to_uncompressed                                                                                                           , CONVERTER_gz_to_uncompressed                                                                                                           
 2020-8     ,1.1295E+13,goseq,1.26.0                                                                                    
 2020-8     ,1.0949E+13,picard_AddOrReplaceReadGroups,2.18.2.1                                                     
 2020-8     ,1.08525E+13,mothur_chop_seqs,1.39.5.0                                                            
 2020-8     ,1.08021E+13,bp_genbank2gff3,1.1
 2020-8     ,1.07641E+13,picard_NormalizeFasta,2.18.2.1                                                             
 2020-8     ,1.05558E+13,picard_AddOrReplaceReadGroups,1.136.0                                                      
 2020-8     ,1.0388E+13, __DATA_FETCH__                                                                                                                         , __DATA_FETCH__                                                                                                                         
 2020-8     ,1.02022E+13,blastxml_to_tabular,0.3.3                                                         
 2020-8     ,9.55138E+12,dada2_assignTaxonomyAddspecies,1.16+galaxy0                            
 2020-8     ,9.54096E+12,tp_cat,0.1.0                                                                    
 2020-8     ,9.22916E+12,fasta-stats,1.0.1                                                                         
 2020-8     ,9.05213E+12, CONVERTER_bed_to_bgzip_0                                                                                                               , CONVERTER_bed_to_bgzip_0                                                                                                               
 2020-8     ,8.8564E+12,tp_multijoin_tool,1.1.1                                                         
 2020-8     ,8.74207E+12,fastq_combiner,1.1.5                                                               
 2020-8     ,8.70572E+12,mothur_biom_info,1.39.5.0                                                            
 2020-8     ,8.66183E+12,bedtools_makewindowsbed,2.29.2                                                               
 2020-8     ,8.5071E+12,kraken,1.3.0                                                                               
 2020-8     ,8.47163E+12,vcfvcfintersect,1.0.0_rc1+galaxy0                                                 
 2020-8     ,8.45474E+12,samtools_stats,2.0.2+galaxy2                                                       
 2020-8     ,8.42542E+12,export2graphlan,0.20+galaxy0                                                          
 2020-8     ,8.2598E+12,dada2_plotQualityProfile,1.16+galaxy0                                        
 2020-8     ,8.20184E+12,cuffcompare,2.2.1.2                                                                   
 2020-8     ,8.16696E+12,tp_sorted_uniq,1.1.0                                                            
 2020-8     ,8.14491E+12,ucsc-twobittofa,357
 2020-8     ,8.05369E+12,phylorelatives,0.0.1                                                                 
 2020-8     ,7.77516E+12,snpsift_vartype,4.3+t.galaxy0                                                                 
 2020-8     ,7.71692E+12,abricate,1.0.1                                                                               
 2020-8     ,7.69809E+12,samtools_markdup,1.9+galaxy2                                                         
 2020-8     ,7.61177E+12, CONVERTER_interval_to_bed12_0                                                                                                          , CONVERTER_interval_to_bed12_0                                                                                                          
 2020-8     ,7.48628E+12,bedtools_annotatebed,2.29.2                                                                  
 2020-8     ,7.46914E+12,mimodd_varreport,0.1.9                                                                  
 2020-8     ,7.43023E+12,cummeRbund,2.16.0+galaxy1                                                              
 2020-8     ,7.4229E+12,picard_MergeBamAlignment,2.18.2.1                                                          
 2020-8     ,7.35467E+12,gatk_count_covariates,0.0.5                                                      
 2020-8     ,7.29797E+12,featurecounts,1.6.3+galaxy2                                                             
 2020-8     ,7.2853E+12, CONVERTER_fastq_to_fqtoc0                                                                                                              , CONVERTER_fastq_to_fqtoc0                                                                                                              
 2020-8     ,7.19672E+12,mothur_classify_otu,1.39.5.0                                                      
 2020-8     ,7.14436E+12,sklearn_searchcv,1.0.8.2                                                       
 2020-8     ,7.08026E+12,snpeff_sars_cov_2,4.5covid19                                                        
 2020-8     ,7.00553E+12,bcftools_stats,1.1
 2020-8     ,6.71479E+12,gprofiler_convert,0.1.7+galaxy11                                                    
 2020-8     ,6.70565E+12,ncbi_makeblastdb,0.3.0                                                            
 2020-8     ,6.65039E+12,mothur_summary_qual,1.39.5.0                                                      
 2020-8     ,6.58505E+12,cuffmerge,0.0.5                                                                         
 2020-8     ,6.4778E+12,mothur_count_seqs,1.39.5.0                                                          
 2020-8     ,6.19635E+12,nanoplot,1.25.0+galaxy1                                                                      
 2020-8     ,6.01888E+12,hyphy_absrel,2.5.15+galaxy0                                                              
 2020-8     ,6.0151E+12,cuffcompare,2.2.1.1                                                                   
 2020-8     ,5.93742E+12,snpEff_build_gb,4.3+T.galaxy4                                                                  
 2020-8     ,5.83486E+12,split_file_to_collection,0.4.0                                         
 2020-8     ,5.77499E+12,mothur_sub_sample,1.39.5.0                                                          
 2020-8     ,5.64547E+12,replace_column_with_key_value_file,0.2
 2020-8     ,5.56225E+12,cshl_fastx_trimmer,1.0.2+galaxy0                                                    
 2020-8     ,5.55725E+12,deeptools_plot_heatmap,3.1.2.0.1                                         
 2020-8     ,5.55654E+12,mothur_merge_count,1.39.5.0                                                        
 2020-8     ,5.50812E+12,XY_Plot_1,1.0.2                                                                           
 2020-8     ,5.48321E+12,correct_barcodes,2.15
 2020-8     ,5.36264E+12,plotdexseq,1.28.1.0                                                                            
 2020-8     ,5.33641E+12, CONVERTER_sam_to_unsorted_bam                                                                                                          , CONVERTER_sam_to_unsorted_bam                                                                                                          
 2020-8     ,5.29858E+12,bamFilter,0.0.1                                                                   
 2020-8     ,5.29302E+12,multigps,0.74.0                                                                             
 2020-8     ,5.13805E+12, wc_gnu                                                                                                                                 , wc_gnu                                                                                                                                 
 2020-8     ,4.93738E+12,featurecounts,1.4.6.p5                                                                  
 2020-8     ,4.93212E+12, Cut1                                                                                                                                   , Cut1                                                                                                                                   
 2020-8     ,4.80988E+12,samtools_mpileup,2.1
 2020-8     ,4.74334E+12, CONVERTER_gff_to_interval_index_0                                                                                                      , CONVERTER_gff_to_interval_index_0                                                                                                      
 2020-8     ,4.74067E+12,snpSift_geneSets,4.3.0                                                               
 2020-8     ,4.71939E+12,fastqc,0.67
 2020-8     ,4.65311E+12,bcftools_plugin_frameshifts,1.1
 2020-8     ,4.63754E+12,vcfallelicprimitives,1.0.0_rc3+galaxy0                                       
 2020-8     ,4.58371E+12,snpEff_download,4.3+T.galaxy2                                                                  
 2020-8     ,4.57624E+12,gffcompare,0.11.2                                                                          
 2020-8     ,4.55411E+12, CONVERTER_bz2_to_uncompressed                                                                                                          , CONVERTER_bz2_to_uncompressed                                                                                                          
 2020-8     ,4.44178E+12,fasta_compute_length,1.0.3                                                   
 2020-8     ,4.441E+12, Count1                                                                                                                                 , Count1                                                                                                                                 
 2020-8     ,4.42928E+12,macs2_refinepeak,2.1.1.20160309.1                                                               
 2020-8     ,4.40108E+12, CONVERTER_bedgraph_to_bigwig                                                                                                           , CONVERTER_bedgraph_to_bigwig                                                                                                           
 2020-8     ,4.39843E+12,trimmomatic,0.32.3                                                                   
 2020-8     ,4.38133E+12,samtools_view,1.9
 2020-8     ,4.32954E+12,samtools_split,1.1
 2020-8     ,4.00005E+12,mummer_delta_filter,4.0.0beta2+galaxy0                                            
 2020-8     ,3.97394E+12,tp_easyjoin_tool,1.1.2                                                          
 2020-8     ,3.96171E+12,rseqc_read_duplication,2.6.4                                                                 
 2020-8     ,3.94983E+12,edger,3.24.1                                                                                    
 2020-8     ,3.93823E+12,mlst,2.19.0                                                                                      
 2020-8     ,3.93533E+12,tp_sort_header_tool,1.1.1                                                       
 2020-8     ,3.92854E+12,kraken-mpa-report,1.2.4                                                             
 2020-8     ,3.92386E+12,gatk4_mutect2,4.1.7.0+galaxy02                                                          
 2020-8     ,3.80543E+12,goslimmer,1.0.1                                                                             
 2020-8     ,3.70275E+12,rseqc_RNA_fragment_size,2.6.4.1                                                              
 2020-8     ,3.63257E+12,pygenomeTracks,3.2.1                                                                   
 2020-8     ,3.56301E+12,lofreq_alnqual,2.1.5+galaxy0                                                           
 2020-8     ,3.43933E+12,dada2_plotComplexity,1.16+galaxy0                                                
 2020-8     ,3.35931E+12,wtavg,1.0.1                                                                       
 2020-8     ,3.33737E+12,annotatemyids,3.7.0+galaxy2                                                             
 2020-8     ,3.30579E+12,hyphy_relax,2.5.15+galaxy0                                                                
 2020-8     ,3.29865E+12,annotatemyids,3.5.0.1                                                                   
 2020-8     ,3.2769E+12,cshl_fastx_clipper,1.0.1                                                            
 2020-8     ,3.22571E+12,basil,1.2.0                                                                                     
 2020-8     ,3.21689E+12, CONVERTER_gff_to_fli_0                                                                                                                 , CONVERTER_gff_to_fli_0                                                                                                                 
 2020-8     ,3.17477E+12, ucsc_table_direct1                                                                                                                     , ucsc_table_direct1                                                                                                                     
 2020-8     ,3.12815E+12, hgv_pass                                                                                                                               , hgv_pass                                                                                                                               
 2020-8     ,3.0913E+12,vcfbedintersect,1.0.0_rc3+galaxy0                                                 
 2020-8     ,2.99618E+12,EMBOSS: revseq82,5.0.0                                                                   
 2020-8     ,2.9786E+12,mimodd_reheader,0.1.9                                                                   
 2020-8     ,2.96641E+12,deseq2,2.11.40.1                                                                               
 2020-8     ,2.88681E+12,picard_MarkDuplicates,2.7.1.1                                                              
 2020-8     ,2.88434E+12,snpSift_vcfCheck,4.3+t.galaxy0                                                                
 2020-8     ,2.79244E+12,presto_collapseseq,0.5.4                                                           
 2020-8     ,2.76867E+12,resize_coordinate_window,1.0.2                                               
 2020-8     ,2.76066E+12,fastq_paired_end_joiner,2.0.1                                             
 2020-8     ,2.72647E+12,lofreq_call,2.1.4+galaxy2                                                                 
 2020-8     ,2.71276E+12,ggplot2_heatmap2,2.2.1+galaxy0                                                       
 2020-8     ,2.71252E+12,bedtools_bedtobam,2.29.2                                                                     
 2020-8     ,2.70998E+12,tag_pileup_frequency,1.0.2                                                       
 2020-8     ,2.70462E+12,bcftools_call,1.9+galaxy1                                                               
 2020-8     ,2.67283E+12,fastqc,0.69
 2020-8     ,2.6451E+12,ivar_consensus,1.2.2+galaxy0                                                           
 2020-8     ,2.62174E+12,filtlong,0.2.0                                                                               
 2020-8     ,2.54426E+12, CONVERTER_Bam_Bai_0                                                                                                                    , CONVERTER_Bam_Bai_0                                                                                                                    
 2020-8     ,2.50041E+12,cshl_fastx_collapser,1.0.1                                                        
 2020-8     ,2.48052E+12,snpEff_get_chr_names,4.3+T.galaxy2                                                             
 2020-8     ,2.45151E+12,dada2_filterAndTrim,1.14+galaxy0                                                  
 2020-8     ,2.40321E+12,featurecounts,1.6.2                                                                     
 2020-8     ,2.38651E+12,snpEff,1
 2020-8     ,2.37746E+12,socru,2.1.7                                                                                     
 2020-8     ,2.35944E+12,dada2_mergePairs,1.14+galaxy0                                                        
 2020-8     ,2.29616E+12,samtools_flagstat,2.0.3                                                         
 2020-8     ,2.28271E+12,vcfvcfintersect,1.0.0_rc3+galaxy0                                                 
 2020-8     ,2.23257E+12,circgraph,0.9-RC2                                                                              
 2020-8     ,2.15991E+12, CONVERTER_wig_to_bigwig                                                                                                                , CONVERTER_wig_to_bigwig                                                                                                                
 2020-8     ,2.1393E+12,dada2_removeBimeraDenovo,1.16+galaxy0                                        
 2020-8     ,2.12728E+12,picard_BedToIntervalList,2.18.2.1                                                          
 2020-8     ,2.12321E+12,gatk4_mutect2,4.1.4.0+galaxy2                                                           
 2020-8     ,2.11221E+12,sklearn_generalized_linear,1.0.8.2                                   
 2020-8     ,2.0454E+12,ococo,0.1.2.6                                                                                   
 2020-8     ,2.02373E+12,mummer_mummerplot,4.0.0beta2+galaxy0                                                
 2020-8     ,2.01894E+12,rseqc_inner_distance,2.6.4.1                                                                 
 2020-8     ,2.01081E+12,annotatemyids,3.7.0+galaxy1                                                             
 2020-8     ,2.00988E+12,ggplot2_heatmap,2.2.1                                                                 
 2020-8     ,1.99444E+12,stringtie_merge,2.1.1                                                                       
 2020-8     ,1.98119E+12,edger,3.20.7.2                                                                                  
 2020-8     ,1.92635E+12,dada2_makeSequenceTable,1.16+galaxy0                                          
 2020-8     ,1.91097E+12,rgweblogo3,3.5.0                                                                         
 2020-8     ,1.89335E+12,sklearn_numeric_clustering,1.0.8.1                                   
 2020-8     ,1.89201E+12,gops_intersect_1,1.0.0                                                                  
 2020-8     ,1.84486E+12,count_gff_features,0.2
 2020-8     ,1.81905E+12,deeptools_plot_pca,3.3.0.0.0                                                 
 2020-8     ,1.81738E+12,dada2_mergePairs,1.16+galaxy0                                                        
 2020-8     ,1.80506E+12,pipelign,0.2+galaxy0                                                                         
 2020-8     ,1.78849E+12,bandage_image,0.8.1+galaxy2                                                                   
 2020-8     ,1.7624E+12,tp_awk_tool,1.1.1                                                               
 2020-8     ,1.75411E+12,varscan,0.1
 2020-8     ,1.74793E+12,fgsea,1.8.0+galaxy1                                                                             
 2020-8     ,1.70636E+12, CONVERTER_fasta_to_fai                                                                                                                 , CONVERTER_fasta_to_fai                                                                                                                 
 2020-8     ,1.68287E+12,dada2_seqCounts,1.14+galaxy0                                                          
 2020-8     ,1.67779E+12,seqtk_mergefa,1.3.1                                                                             
 2020-8     ,1.67404E+12,cshl_fastq_quality_converter,1.0.1                                        
 2020-8     ,1.66544E+12,intervene_pairwise,0.6.4                                                                    
 2020-8     ,1.6566E+12,hyphy_busted,2.5.15+galaxy0                                                              
 2020-8     ,1.65582E+12,tp_replace_in_line,1.1.2                                                        
 2020-8     ,1.649E+12, MAF_To_Fasta1                                                                                                                          , MAF_To_Fasta1                                                                                                                          
 2020-8     ,1.64195E+12, intermine                                                                                                                              , intermine                                                                                                                              
 2020-8     ,1.62172E+12,jbrowse,1.16.5+galaxy7                                                                        
 2020-8     ,1.62002E+12,fastq_quality_trimmer,1.1.1                                              
 2020-8     ,1.53292E+12,featurecounts,1.6.0.2                                                                   
 2020-8     ,1.52479E+12,circos_wiggle_to_scatter,0.69.8+galaxy7                                                        
 2020-8     ,1.50759E+12,dada2_seqCounts,1.16+galaxy0                                                          
 2020-8     ,1.49493E+12,deseq2,2.11.38                                                                                 
 2020-8     ,1.46455E+12,sklearn_ensemble,1.0.8.2                                                       
 2020-8     ,1.46102E+12,scanpy_plot,1.4.4.post1+galaxy3                                                           
 2020-8     ,1.44068E+12, gff2bed1                                                                                                                               , gff2bed1                                                                                                                               
 2020-8     ,1.41738E+12,gfa_to_fa,0.1.1                                                                             
 2020-8     ,1.40891E+12, CONVERTER_bed_to_gff_0                                                                                                                 , CONVERTER_bed_to_gff_0                                                                                                                 
 2020-8     ,1.40282E+12,ml_visualization_ex,1.0.8.2                                                 
 2020-8     ,1.39838E+12,cummeRbund,2.16.0                                                                      
 2020-8     ,1.39242E+12,deeptools_plot_correlation,3.3.2.0.0                                 
 2020-8     ,1.38181E+12, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2020-8     ,1.37405E+12,multiqc,1.8+galaxy0                                                                           
 2020-8     ,1.37133E+12,bcftools_convert_to_vcf,1.1
 2020-8     ,1.35507E+12,tp_grep_tool,1.1.1                                                              
 2020-8     ,1.35204E+12,EMBOSS: megamerger53,5.0.0.1                                                             
 2020-8     ,1.27902E+12,mothur_remove_seqs,1.39.5.0                                                        
 2020-8     ,1.25182E+12,raceid_trajectory,3.1
 2020-8     ,1.2448E+12,bwa_mem,0.1
 2020-8     ,1.20488E+12,deeptools_plot_profile,3.3.2.0.0                                         
 2020-8     ,1.19021E+12,picard_MarkDuplicates,1.126.0                                                              
 2020-8     ,1.18437E+12,presto_partition,0.5.4                                                               
 2020-8     ,1.15522E+12,bcftools_isec,1.1
 2020-8     ,1.13859E+12,presto_parselog,0.5.4                                                                 
 2020-8     ,1.12226E+12,qualimap_counts,2.2.2d                                                                
 2020-8     ,1.1157E+12,scanpy_normalize,1.4.4.post1+galaxy3                                                 
 2020-8     ,1.10073E+12,dada2_makeSequenceTable,1.14+galaxy0                                          
 2020-8     ,1.06529E+12,sklearn_nn_classifier,1.0.8.2                                             
 2020-8     ,1.05299E+12,microsatellite,1.0.0                                                       
 2020-8     ,1.02474E+12, Filter1                                                                                                                                , Filter1                                                                                                                                
 2020-8     ,1.01616E+12,EMBOSS: palindrome65,5.0.0.1                                                             
 2020-8     ,1.01279E+12,maf_stats1,1.0.1                                                                            
 2020-8     ,1.00633E+12,column_order_header_sort,0.0.1                                               
 2020-8     ,1.00233E+12,lofreq_indelqual,2.1.5+galaxy0                                                       
 2020-8     ,9.93892E+11, CONVERTER_tar_to_directory                                                                                                             , CONVERTER_tar_to_directory                                                                                                             
 2020-8     ,9.93719E+11,deeptools_plot_heatmap,2.5.0.0                                           
 2020-8     ,9.79676E+11,kraken-report,1.3.1                                                                 
 2020-8     ,9.72024E+11,hyphy_bgm,2.5.15+galaxy0                                                                    
 2020-8     ,9.70826E+11,seqtk_trimfq,1.2.0                                                                              
 2020-8     ,9.56565E+11,bedtools_getfastabed,2.29.0                                                                  
 2020-8     ,9.351E+11,bcftools_concat,1.1
 2020-8     ,9.22243E+11,EMBOSS: needle56,5.0.0.1                                                                 
 2020-8     ,9.12927E+11,sklearn_clf_metrics,1.0.8.2                                                 
 2020-8     ,8.96939E+11,sklearn_pairwise_metrics,1.0.8.2                                       
 2020-8     ,8.93103E+11,seurat,3.1.5+galaxy2                                                                           
 2020-8     ,8.90937E+11,miniasm,0.3+galaxy0                                                                           
 2020-8     ,8.28188E+11,snap_training,2013_11_29+galaxy1                                                        
 2020-8     ,8.18512E+11,snpSift_dbnsfp,4.3.0                                                                   
 2020-8     ,8.03767E+11,kraken-translate,1.3.1                                                           
 2020-8     ,8.00575E+11,Interval2Maf1,1.0.1                                                                      
 2020-8     ,7.95162E+11,bamleftalign,1.1.0.46-0                                                                 
 2020-8     ,7.82374E+11,plant_tribes_kaks_analysis,1.0.3.0                                        
 2020-8     ,7.80605E+11,mothur_seq_error,1.39.5.0                                                            
 2020-8     ,7.79367E+11,deseq2,2.1.8.3                                                                                 
 2020-8     ,7.59753E+11,snpEff_build_gb,4.3+T.galaxy3                                                                  
 2020-8     ,7.5974E+11,graphembed,2.4.0                                                                           
 2020-8     ,7.53365E+11,macs2_callpeak,2.1.0.20151222.0                                                                 
 2020-8     ,7.42327E+11,cshl_fastx_reverse_complement,1.0.2+galaxy0                              
 2020-8     ,7.25846E+11,cshl_fastx_trimmer,1.0.0                                                            
 2020-8     ,7.24882E+11,fastq_to_tabular,1.1.5                                                           
 2020-8     ,7.19267E+11,sklearn_sample_generator,1.0.8.2                                       
 2020-8     ,7.15917E+11,Kraken2Tax,1.2
 2020-8     ,7.09373E+11,fastq_to_tabular,1.1.1                                                           
 2020-8     ,7.03128E+11,picard_QualityScoreDistribution,2.18.2.1                                                   
 2020-8     ,6.77144E+11,bcftools_norm,1.9+galaxy1                                                               
 2020-8     ,6.77077E+11,tp_sed_tool,1.1.1                                                               
 2020-8     ,6.67744E+11,mimodd_vcf_filter,0.1.9                                                                 
 2020-8     ,6.62005E+11,datamash_transpose,1.1.0                                                           
 2020-8     ,6.6036E+11,taxonomy_krona_chart,2.6.1.1                                                    
 2020-8     ,6.59703E+11,plotly_parallel_coordinates_plot,0.2
 2020-8     ,6.51654E+11,bcftools_annotate,1.1
 2020-8     ,6.4666E+11,mothur_summary_single,1.39.5.0                                                  
 2020-8     ,6.45413E+11,fastq_to_fasta_python,1.1.1                                                          
 2020-8     ,6.43595E+11,gatk_variant_filtration,0.0.5                                                  
 2020-8     ,6.3623E+11, addValue                                                                                                                               , addValue                                                                                                                               
 2020-8     ,6.14159E+11,microsats_align1,1.0.0                                                  
 2020-8     ,6.13588E+11,khmer_filter_below_abundance_cutoff,3.0.0a3+galaxy1               
 2020-8     ,6.08997E+11,presto_parseheaders,0.5.4                                                         
 2020-8     ,6.01747E+11,bedtools_bed12tobed6,2.26.0.0                                                                
 2020-8     ,5.99696E+11,circos_resample,0.69.8+galaxy7                                                                 
 2020-8     ,5.88748E+11, CONVERTER_gff_to_bed_0                                                                                                                 , CONVERTER_gff_to_bed_0                                                                                                                 
 2020-8     ,5.88303E+11,multiqc,1.6
 2020-8     ,5.87479E+11,ivar_trim,1.2.2+galaxy0                                                                     
 2020-8     ,5.86009E+11,gatk4_mutect2,4.1.4.0+galaxy1                                                           
 2020-8     ,5.84563E+11,bedtools_multicovtbed,2.27.1                                                                 
 2020-8     ,5.78291E+11,sklearn_build_pipeline,1.0.8.2                                           
 2020-8     ,5.73082E+11,trinity_abundance_estimates_to_matrix,2.9.1                     
 2020-8     ,5.72719E+11,venn_list,0.1.1                                                                         
 2020-8     ,5.71735E+11,collapse_dataset,4.2
 2020-8     ,5.71342E+11,sklearn_svm_classifier,1.0.8.2                                           
 2020-8     ,5.50312E+11,gprofiler_gost,0.1.7+galaxy11                                                          
 2020-8     ,5.50204E+11,scikit_bio_diversity_beta_diversity,0.4.2.0                       
 2020-8     ,5.41504E+11,maker_map_ids,2.31.10                                                                   
 2020-8     ,5.24442E+11,mummer_mummer,4.0.0beta2+galaxy0                                                        
 2020-8     ,5.03766E+11,deeptools_compute_gc_bias,2.5.0.0                                     
 2020-8     ,5.01933E+11,sklearn_discriminant_classifier,1.0.8.2                         
 2020-8     ,4.97536E+11,dada2_removeBimeraDenovo,1.14+galaxy0                                        
 2020-8     ,4.96122E+11,anndata_export,0.6.22.post1+galaxy4                                                    
 2020-8     ,4.89977E+11,gatk_validate_variants,0.0.4                                                    
 2020-8     ,4.89019E+11,model_prediction,1.0.8.2                                                       
 2020-8     ,4.72309E+11,vcfsort,1.0.0_rc3+galaxy0                                                                 
 2020-8     ,4.67743E+11,EMBOSS: checktrans9,5.0.0.1                                                              
 2020-8     ,4.67597E+11,tp_replace_in_column,1.1.3                                                      
 2020-8     ,4.62936E+11,mothur_merge_files,1.39.5.0                                                        
 2020-8     ,4.54035E+11,trinity_run_de_analysis,2.9.1                                                 
 2020-8     ,4.52867E+11,picard_CollectInsertSizeMetrics,2.7.1.0                                                    
 2020-8     ,4.4474E+11,picard_AddOrReplaceReadGroups,2.7.1.0                                                      
 2020-8     ,4.43712E+11,bcftools_filter,1.1
 2020-8     ,4.43279E+11,picard_MergeSamFiles,1.126.0                                                               
 2020-8     ,4.25555E+11,plotly_ml_performance_plots,0.2
 2020-8     ,4.24114E+11,table_compute,0.9.2                                                                     
 2020-8     ,4.18952E+11,mothur_make_group,1.39.5.0                                                          
 2020-8     ,4.15263E+11,bcftools_plugin_impute_info,1.1
 2020-8     ,4.13344E+11,deeptools_plot_profile,3.1.2.0.0                                         
 2020-8     ,4.10695E+11,gtftobed12,357
 2020-8     ,4.07369E+11,PlasFlow,1
 2020-8     ,4.03128E+11,deeptools_plot_heatmap,3.3.0.0.1                                         
 2020-8     ,3.99901E+11,rseqc_read_NVC,2.6.4                                                                         
 2020-8     ,3.9091E+11,plotly_regression_performance_plots,0.1
 2020-8     ,3.89796E+11,poretools_tabular,0.6.1a1.0                                                         
 2020-8     ,3.89631E+11,crossmap_bed,0.3.7                                                                       
 2020-8     ,3.88764E+11,gatk_variant_annotator,0.0.5                                                    
 2020-8     ,3.85875E+11,bedtools_bedtoigv,2.29.2                                                                     
 2020-8     ,3.84734E+11,kraken-filter,1.3.1                                                                 
 2020-8     ,3.71583E+11,fsd,1.0.2                                                             
 2020-8     ,3.71078E+11,lofreq_viterbi,2.1.3.1+galaxy1                                                         
 2020-8     ,3.70968E+11,snpSift_rmInfo,4.3+t.galaxy0                                                                  
 2020-8     ,3.67837E+11,mothur_count_groups,1.39.5.0                                                      
 2020-8     ,3.57993E+11,gff_to_prot,3.0.2+galaxy0                                                                 
 2020-8     ,3.54835E+11,ggplot2_violin,2.2.1+galaxy0                                                           
 2020-8     ,3.5479E+11, CONVERTER_wiggle_to_interval_0                                                                                                         , CONVERTER_wiggle_to_interval_0                                                                                                         
 2020-8     ,3.50254E+11, tabular_to_csv                                                                                                                         , tabular_to_csv                                                                                                                         
 2020-8     ,3.46043E+11,vcfdistance,1.0.0_rc1+galaxy0                                                             
 2020-8     ,3.44608E+11,EMBOSS: merger54,5.0.0.1                                                                 
 2020-8     ,3.34274E+11, CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           , CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           
 2020-8     ,3.33948E+11, CONVERTER_interval_to_bigwig_0                                                                                                         , CONVERTER_interval_to_bigwig_0                                                                                                         
 2020-8     ,3.31148E+11,qualimap_multi_bamqc,2.2.2d                                                      
 2020-8     ,3.2251E+11,gprofiler_snpense,0.1.7+galaxy11                                                    
 2020-8     ,3.17941E+11,htseq_count,0.6.1galaxy1                                                             
 2020-8     ,3.17353E+11,bedtools_slopbed,2.29.0                                                                      
 2020-8     ,3.14677E+11,collection_column_join,0.0.3                                                   
 2020-8     ,3.12895E+11,snpEff_databases,4.3+T.galaxy1                                                                 
 2020-8     ,3.04555E+11,raceid_inspecttrajectory,3.1
 2020-8     ,3.03185E+11,picard_artifact_metrics,2.18.2.1                                                           
 2020-8     ,2.97349E+11,sina,1.5.0+galaxy1                                                                               
 2020-8     ,2.92316E+11,gatk_variant_combine,0.0.4                                                        
 2020-8     ,2.91936E+11,rseqc_read_GC,2.6.4                                                                          
 2020-8     ,2.91381E+11,pygenomeTracks,3.5
 2020-8     ,2.89007E+11,gd_new_oscar,1.0.0                                                            
 2020-8     ,2.88397E+11, cat1                                                                                                                                   , cat1                                                                                                                                   
 2020-8     ,2.83702E+11,vsearch_clustering,2.8.3.0                                                                    
 2020-8     ,2.76428E+11, modENCODEfly                                                                                                                           , modENCODEfly                                                                                                                           
 2020-8     ,2.76379E+11,gops_concat_1,1.0.1                                                                        
 2020-8     ,2.76004E+11,snpEff_databases,4.3+T.galaxy2                                                                 
 2020-8     ,2.75408E+11,histogram_rpy,1.0.4                                                                     
 2020-8     ,2.73386E+11,varscan_copynumber,2.4.3.2                                                         
 2020-8     ,2.72378E+11,EMBOSS: transeq101,5.0.0                                                                 
 2020-8     ,2.71547E+11,bg_diamond_makedb,0.9.29                                                                
 2020-8     ,2.66831E+11,deeptools_plot_profile,3.3.0.0.0                                         
 2020-8     ,2.65217E+11, Interval_Maf_Merged_Fasta2                                                                                                             , Interval_Maf_Merged_Fasta2                                                                                                             
 2020-8     ,2.63178E+11,gops_subtract_1,1.0.0                                                                    
 2020-8     ,2.62645E+11,rseqc_mismatch_profile,2.6.4                                                                 
 2020-8     ,2.60935E+11,tp_find_and_replace,1.1.3                                                       
 2020-8     ,2.59548E+11,EMBOSS: shuffleseq87,5.0.0.1                                                             
 2020-8     ,2.51422E+11,crossmap_gff,0.3.7                                                                       
 2020-8     ,2.49953E+11,deeptools_plot_pca,3.3.2.0.0                                                 
 2020-8     ,2.40448E+11,gprofiler_random,0.1.7+galaxy11                                                      
 2020-8     ,2.35968E+11,histogram_rpy,1.0.3                                                                     
 2020-8     ,2.35122E+11, Extract_features1                                                                                                                      , Extract_features1                                                                                                                      
 2020-8     ,2.34884E+11,bowtie2,0.3
 2020-8     ,2.34639E+11,bcftools_call,1.4.0                                                                     
 2020-8     ,2.31305E+11,cshl_fastx_artifacts_filter,1.0.0                                          
 2020-8     ,2.3029E+11,fastqc,0.63
 2020-8     ,2.25019E+11,gatk_print_reads,0.0.2                                                                
 2020-8     ,2.22977E+11,column_remove_by_header,0.0.1                                                 
 2020-8     ,2.21715E+11,samtools_phase,2.0.1                                                               
 2020-8     ,2.20607E+11,jbrowse_to_standalone,1.16.8+galaxy1                                                          
 2020-8     ,2.17503E+11,fasta2tab,1.1.0                                                                  
 2020-8     ,2.12444E+11, CONVERTER_fasta_to_2bit                                                                                                                , CONVERTER_fasta_to_2bit                                                                                                                
 2020-8     ,2.11716E+11,rna_starsolo,2.7.2b1                                                                     
 2020-8     ,2.11704E+11,poretools_qualdist,0.6.1a1.0                                                       
 2020-8     ,2.08792E+11,tp_unfold_column_tool,1.1.1                                                     
 2020-8     ,2.04762E+11,ggplot2_histogram,2.2.1+galaxy0                                                     
 2020-8     ,2.02473E+11,gatk_variant_select,0.0.3                                                          
 2020-8     ,2.01844E+11,ivar_removereads,1.2.2+galaxy1                                                       
 2020-8     ,2.01294E+11,vegan_diversity,2.4-3                                                                 
