,num_jobs,num_users,tool_name_version
1133,128,3,hyphy_slac/2.5.36+galaxy1
1134,127,18,mothur_get_oturep/1.39.5.0
1135,127,23,mothur_make_lefse/1.39.5.0
1136,127,3,mothur_trim_flows/1.39.5.0
1137,127,26,busco/4.1.4
1138,127,16,keras_train_and_eval/1.0.8.3
1139,126,39,bamFilter/0.0.1
1140,125,8,bcftools_plugin_counts/1.4.0
1141,125,27,bcftools_reheader/1.10
1142,125,20,plotly_regression_performance_plots/0.1
1143,125,46,ncbi_blastdbcmd_info/2.10.1+galaxy0
1144,124,8,deeptools_compute_gc_bias/3.5.1.0.0
1145,124,83,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
1146,124,23,bioext_bealign/0.20.1+galaxy1
1147,124,13,samtool_filter2/1.8
1148,124,13,ems_variant_density_mapping/1.0.0
1149,124,20,iqtree/2.1.2+galaxy0
1150,123,47,spades_plasmidspades/3.15.4+galaxy0
1151,123,12,slamdunk/0.4.3+galaxy1
1152,122,32,vcffilter2/1.0.0_rc1+galaxy1
1153,122,17,bio_hansel/2.6.1+galaxy0
1154,122,45,scanpy_compute_graph/1.7.2+galaxy1
1155,122,12,bowtie2/2.3.4.3
1156,119,24,trimmomatic/0.36.3
1157,119,31,datasets_download_genome/13.21.0+galaxy1
1158,119,40,scanpy_filter_genes/1.7.2+galaxy0
1159,118,12,annotatemyids/3.7.0+galaxy2
1160,118,7,transit_gumbel/3.0.2+galaxy1
1161,117,39,gd_pca/1.0.0
1162,117,19,gmx_energy/2022+galaxy1
1163,117,17,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
1164,117,34,build_ucsc_custom_track_1/1.0.1
1165,117,10,ruvseq/1.16.0+galaxy1
1166,116,77,length_and_gc_content/0.1.2
1167,116,12,model_prediction/1.0.8.3
1168,116,10,bowtie_wrapper/1.2.0
1169,115,54,deeptools_plot_enrichment/3.3.2.0.0
1170,115,19,deseq2/2.11.39
1171,115,23,anndata_ops/1.7.2+galaxy0
1172,115,6,dropletutils_empty_drops/1.0.4+galaxy0
1173,115,44,scanpy_normalise_data/1.7.2+galaxy0
1174,114,56,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
1175,113,25,bedtools_nucbed/2.30.0
1176,113,34,msstats/3.22.0.0
1177,113,8,deeptools_compute_matrix/3.3.0.0.0
1178,112,41,picard_BedToIntervalList/2.18.2.1
1179,112,16,salsa/2.3+galaxy2
1180,112,49,peptide_shaker/1.16.36.3
1181,112,15,vcfflatten2/1.0.0_rc3+galaxy0
1182,110,3,bedtools_bamtobed/2.27.0.0
1183,108,3,deeptools_compute_gc_bias/2.5.0.0
1184,108,6,ivar_consensus/1.2.2+galaxy0
1185,108,16,cummerbund_to_cuffdiff/1.0.1
1186,108,3,deeptools_plot_coverage/2.5.0.0
1187,107,26,deeptools_compute_gc_bias/3.3.2.0.0
1188,107,53,crossmap_gff/0.5.2+galaxy0
1189,107,19,tn93/1.0.6
1190,106,63,CONVERTER_bed_to_tabix_0/CONVERTER_bed_to_tabix_0
1191,106,6,picard_SamToFastq/2.7.1.0
1192,105,25,snippy_clean_full_aln/4.6.0+galaxy0
1193,105,26,poretools_nucdist/0.6.1a1.0
1194,105,31,qualimap_counts/2.2.2d
1195,105,35,Multivariate/2.3.10
1196,104,14,dada2_makeSequenceTable/1.18+galaxy0
1197,104,18,picard_EstimateLibraryComplexity/2.18.2.1
1198,104,12,fastq_quality_trimmer/1.0.0
1199,104,14,sklearn_train_test_split/1.0.8.3
1200,104,39,bcftools_view/0.0.1
1201,103,24,medaka_variant_pipeline/1.3.2+galaxy0
1202,103,11,dada2_assignTaxonomyAddspecies/1.18+galaxy0
1203,103,3,stringtie/1.1.0
1204,103,2,pygenomeTracks/3.5
1205,102,15,hyphy_meme/2.5.31+galaxy2
1206,102,38,hetbox/1.0
1207,102,4,shovill/1.0.4+galaxy0
1208,101,18,picard_FastqToSam/2.18.2.2
1209,101,11,tophat2/0.6
1210,100,16,bedtools_tagbed/2.30.0
1211,100,11,presto_filterseq/0.6.2+galaxy0
1212,100,12,diffbind/2.6.6.4
1213,100,47,trinity_filter_low_expr_transcripts/2.9.1
1214,99,2,fastq_paired_end_joiner/2.0.1.0
1215,99,31,EMBOSS: shuffleseq87/5.0.0.1
1216,99,45,freebayes/0.4
1217,98,5,scanpy_inspect/1.4.4.post1+galaxy3
1218,98,24,custom_pro_db/1.22.0
1219,98,38,snpSift_geneSets/4.3.0
1220,98,3,modENCODEfly/modENCODEfly
1221,98,16,dunovo/2.15
1222,98,3,vsearch_chimera_detection/1.9.7.0
1223,98,27,translate_bed/0.1.0
1224,98,35,msaboot/0.1.2
1225,97,55,count_gff_features/0.2
1226,97,23,varscan/0.1
1227,97,34,pileup_interval/1.0.3
1228,97,17,snpSift_dbnsfp/4.3.0
1229,97,32,picard_CollectHsMetrics/2.18.2
1230,96,26,circos_interval_to_text/0.69.8+galaxy7
1231,96,9,mothur_amova/1.39.5.0
1232,96,21,ml_visualization_ex/1.0.8.3
1233,96,10,sqlite_to_tabular/2.0.0
1234,96,5,bedtools_intersectbed/2.27.1+galaxy1
1235,96,5,bedtools_sortbed/2.27.1
1236,95,9,fastqc/0.68
1237,95,10,dada2_removeBimeraDenovo/1.18+galaxy0
1238,95,11,unicycler/0.4.7.0
1239,94,22,bedtools_randombed/2.30.0
1240,94,6,ncbi_blastn_wrapper/0.3.3
1241,94,19,tsne/0.0.2
1242,94,57,abricate_list/1.0.1
1243,94,8,t2t_report/1.0.0
1244,93,14,bcftools_plugin_fill_tags/1.10
1245,93,33,goslimmer/1.0.1
1246,93,17,mothur_make_fastq/1.39.5.0
1247,92,51,gd_cluster_kegg/1.0.0
1248,92,30,umi_tools_count/0.5.5.1
1249,92,34,deeptools_plot_coverage/3.5.1.0.0
1250,91,7,samtools_sort/2.0.2
1251,91,18,hyphy_annotate/2.5.31+galaxy0
1252,90,39,vcfgeno2haplo/1.0.0_rc3+galaxy0
1253,90,2,cshl_fastx_artifacts_filter/1.0.0
1254,89,13,keras_model_builder/0.5.0
1255,89,32,qualimap_multi_bamqc/2.2.2d
1256,89,35,strelka_germline/2.9.10+galaxy0
1257,89,2,deeptools_plot_heatmap/3.3.0.0.1
1258,89,50,fastqe/0.2.6+galaxy1
1259,88,43,vcfannotategenotypes/1.0.0_rc3+galaxy0
1260,88,18,salmon/1.3.0+galaxy1
1261,88,7,salmon/0.14.1.2+galaxy1
1262,88,3,cshl_fastq_quality_filter/1.0.2
1263,88,8,Fetch Taxonomic Ranks/1.1.0
1264,88,25,export2graphlan/0.20+galaxy0
1265,87,7,trim_reads/1.0.0
1266,87,27,deseq2/2.1.8.3
1267,87,28,vsearch_alignment/2.8.3.0
1268,87,8,table_compute/0.9.1
1269,86,26,unipept/4.3.0
1270,86,6,lca1/1.0.1
1271,85,37,EMBOSS: patmatdb67/5.0.0
1272,85,13,xchem_transfs_scoring/0.4.0
1273,84,4,anndata_manipulate/0.6.22.post1+galaxy4
1274,84,12,samtools_sort/2.0.1
1275,84,25,hifiasm/0.15.4+galaxy0
1276,84,21,jq/1.0
1277,84,30,picard_MarkDuplicates/2.7.1.1
1278,83,24,mothur_make_contigs/1.39.5.0
1279,83,34,tp_cut_tool/1.0.0
1280,83,40,spades_coronaspades/3.15.3+galaxy2
1281,83,5,bamtools/0.0.2
1282,82,1,ctb_silicos_qed/2021.03.4+galaxy0
1283,82,40,tp_easyjoin_tool/1.1.1
1284,82,58,mothur_merge_count/1.39.5.0
1285,82,45,xmfa2gff3/2015_02_13.1
1286,81,32,biom_convert/2.1.5.4
1287,81,33,gprofiler_convert/0.1.7+galaxy11
1288,80,6,miniasm/0.2+galaxy0
1289,80,6,salmon/0.11.2
1290,80,20,align_families/2.15
1291,80,42,pretext_map/0.1.9+galaxy0
1292,80,3,deeptools_bam_coverage/3.0.2.0
1293,80,3,fasta_compute_length/1.0.0
1294,79,5,Draw_phylogram/1.0.0
1295,79,7,stringtie/1.3.4
1296,78,4,Add_a_column1/1.1.0
1297,78,21,cutadapt/1.16.1
1298,78,29,repmatch_gff3/1.0.3
1299,78,11,hyphy_cfel/2.5.31+galaxy1
1300,78,18,socru/2.1.7
1301,77,12,mothur_nmds/1.39.5.0
1302,77,33,cuffcompare/2.2.1.0
1303,77,16,basil/1.2.0
1304,77,31,ggplot2_histogram/2.2.1+galaxy0
1305,77,36,macs2_refinepeak/2.1.1.20160309.1
1306,76,5,hyphy_relax/2.5.31+galaxy1
1307,76,24,samtools_markdup/1.13+galaxy1
1308,75,1,gd_make_phylip/1.1.0
1309,75,3,mothur_sffinfo/1.39.5.0
1310,75,27,EMBOSS: einverted28/5.0.0.1
1311,75,20,Transformation/2.2.0
1312,75,24,rseqc_read_GC/2.6.4
1313,75,16,gprofiler_orth/0.1.7+galaxy11
1314,75,17,EMBOSS: polydot77/5.0.0.1
1315,74,13,cloudmap_variant_discovery_mapping/1.0.0
1316,74,23,spaln/2.4.03+galaxy0
1317,74,12,bowtie2/0.4
1318,74,26,poretools_squiggle/0.6.1a1.1
1319,74,31,mothur_remove_seqs/1.36.1.0
1320,74,29,tp_sort_rows/1.1.0
1321,73,37,picard_MarkDuplicates/1.126.0
1322,73,30,multigps/0.74.0
1323,72,13,racon/1.5.0+galaxy0
1324,72,4,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
1325,72,27,tp_text_file_with_recurring_lines/1.1.0
1326,71,20,rxdock_rbcavity/2013.1.1_148c5bd1+galaxy0
1327,71,6,nonpareil/3.1.1.0
1328,71,24,samtools_mpileup/2.1.3
1329,71,7,mothur_split_abund/1.39.5.0
1330,71,29,strelka_somatic/2.9.10+galaxy0
1331,71,19,cuffmerge/2.2.1.1
1332,71,8,dada2_plotQualityProfile/1.18+galaxy0
1333,71,32,vegan_fisher_alpha/2.4-3
1334,71,41,mlst_list/2.19.0
1335,71,26,vcftools_slice/0.1
1336,70,4,hisat2/2.0.5.1
1337,70,26,retrieve_scxa/v0.0.2+galaxy2
1338,70,19,wiggle2simple1/wiggle2simple1
1339,70,25,bwa_wrapper/1.2.3
1340,70,7,deeptools_compute_matrix/3.0.2.0
1341,70,11,featureCoverage1/2.0.0
1342,70,20,hyphy_conv/2.5.31+galaxy1
1343,69,4,transit_gumbel/3.0.2+galaxy0
1344,69,33,deeptools_multi_bam_summary/2.5.0.0
1345,69,24,bed_to_protein_map/0.2.0
1346,69,36,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
1347,69,7,samtools_mpileup/2.0
1348,68,20,presto_assemblepairs/0.6.2
1349,68,10,align_families/3.0.2
1350,68,16,augustus_training/3.4.0+galaxy1
1351,68,10,sqlite_to_tabular/3.2.0
1352,67,11,gff3.rebase/1.2
1353,67,15,valet/1.0.0
1354,66,27,deeptools_bam_pe_fragmentsize/3.3.2.0.0
1355,66,9,vcf2tsv/1.0.0_rc1+galaxy0
1356,66,3,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
1357,66,11,mothur_phylo_diversity/1.39.5.0
1358,66,21,EMBOSS: dan19/5.0.0.1
1359,65,10,bedtools_reldistbed/2.30.0
1360,65,19,vsearch_sorting/2.8.3.0
1361,65,32,picard_MergeSamFiles/1.126.0
1362,64,20,khmer_abundance_distribution/3.0.0a3+galaxy2
1363,64,11,meryl/1.3+galaxy6
1364,64,12,fastqc/0.52
1365,64,7,split_file_to_collection/0.4.0
1366,64,10,mothur_cluster_split/1.36.1.0
1367,64,15,bcftools_cnv/1.10
1368,63,18,enumerate_charges/2020.03.4+galaxy0
1369,63,9,fastq_dump/2.10.4
1370,63,12,dropletutils/1.10.0+galaxy1
1371,63,18,spades_rnaviralspades/3.15.3+galaxy2
1372,63,23,vsearch_search/2.8.3.1
1373,63,18,t_test_two_samples/1.0.1
1374,63,34,ctb_online_data_fetch/0.2
1375,63,33,deeptools_plot_correlation/2.5.0.0
1376,62,6,snippy_clean_full_aln/4.5.0
1377,62,43,EMBOSS: pepinfo69/5.0.0
1378,62,3,rna_star/2.7.2b
1379,62,8,newick_display/1.6
1380,62,7,bam_to_scidx/1.0.1
1381,62,11,make_families/3.0.2
1382,62,12,make_families/2.15
1383,62,33,picard_CollectWgsMetrics/2.18.2.1
1384,62,11,cuffdiff/0.0.7
1385,61,18,vsearch_chimera_detection/2.8.3.0
1386,61,38,cat_prepare/5.0.3.0
1387,61,4,tb_profiler_profile/2.8.4+galaxy1
1388,61,22,mothur_list_seqs/1.39.5.0
1389,61,42,EMBOSS: pepwindow73/5.0.0
1390,61,16,samtools_stats/2.0.1
1391,61,6,meryl/1.3+galaxy5
1392,60,14,sklearn_to_categorical/1.0.8.3
1393,60,16,anndata_export/0.7.5+galaxy0
1394,60,2,MAF_Limit_To_Species1/MAF_Limit_To_Species1
1395,60,32,picard_CleanSam/1.126.0
1396,59,33,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
1397,59,5,tn93_filter/1.0.6
1398,59,10,deeptools_bam_pe_fragmentsize/3.5.1.0.0
1399,59,8,mothur_screen_seqs/1.36.1.0
1400,59,17,predict_pipeline/1.0
1401,59,5,cshl_fastx_trimmer/1.0.2
1402,59,11,rna_star/2.7.7a
1403,59,32,getalleleseq/0.0.1
1404,59,16,fastq_dump/2.9.1.3
1405,58,4,meryl/1.3+galaxy2
1406,58,4,kallisto_quant/0.43.1.3
1407,58,4,EMBOSS: iep45/5.0.0.1
1408,58,22,bwa_mem/0.7.15.1
1409,58,2,fastq_to_tabular/1.1.1
1410,58,19,heinz_scoring/1.0
1411,57,17,seqtk_dropse/1.3.1
1412,57,2,bcftools_stats/1.9+galaxy1
1413,57,6,salmon/0.14.1.2
1414,57,22,mummer_delta_filter/4.0.0rc1+galaxy2
1415,57,5,mothur_consensus_seqs/1.39.5.0
1416,57,27,kpca1/1.0.0
1417,57,2,GeneBed_Maf_Fasta2/1.0.1+galaxy0
1418,57,3,bedtools_intersectbed/2.27.1
1419,57,5,gatk4_mutect2/4.1.7.0+galaxy0
1420,56,25,iterative_map_pipeline/1.0
1421,56,7,snpEff_databases/4.3+T.galaxy1
1422,56,2,trimmomatic/0.36.2
1423,56,30,scanpy_scale_data/1.7.2+galaxy0
1424,56,7,purge_dups/1.2.5+galaxy4
1425,56,27,quast/5.0.2+galaxy0
1426,56,30,CONVERTER_biom/CONVERTER_biom
1427,56,4,mothur_shhh_seqs/1.39.5.0
1428,56,20,EMBOSS: palindrome65/5.0.0.1
1429,56,3,deeptools_correct_gc_bias/3.5.1.0.0
1430,55,23,EMBOSS: dotpath25/5.0.0.1
1431,55,13,snpEff_download/4.3+T.galaxy1
1432,55,20,cor2/1.0.0
1433,55,9,macs2_randsample/2.1.1.20160309.1
1434,55,24,mothur_summary_single/1.39.5.0
1435,55,18,ctb_frankenstein_ligand/2013.1-0+galaxy0
1436,55,16,bedtools_groupbybed/2.30.0
1437,54,7,presto_maskprimers/0.6.2
1438,54,4,samtools_view/1.9
1439,54,20,hgv_pass/hgv_pass
1440,54,13,bam_to_sam/2.0
1441,54,25,EMBOSS: merger54/5.0.0.1
1442,54,11,fasterq_dump/2.10.4
1443,54,22,vcfcommonsamples/1.0.0_rc3+galaxy0
1444,53,10,EMBOSS: primersearch81/5.0.0.1
1445,53,31,cat_contigs/5.0.3.1
1446,53,15,deeptools_plot_enrichment/3.5.1.0.0
1447,53,6,hyphy_absrel/2.5.31+galaxy1
1448,52,14,hyphy_fel/2.5.31+galaxy1
1449,52,7,stringtie/1.3.6
1450,52,14,hyphy_bgm/2.5.31+galaxy2
1451,52,8,fasterq_dump/2.10.8+galaxy0
1452,52,12,__APPLY_RULES__/__APPLY_RULES__
1453,52,13,macs2_callpeak/2.1.1.20160309.4
1454,52,5,transit_hmm/3.0.2+galaxy1
1455,52,15,create_tool_recommendation_model/0.0.3
1456,52,18,seqtk_comp/1.3.1
1457,51,4,bcftools_norm/1.9+galaxy1
1458,51,8,bowtie2/2.2.6
1459,51,6,snippy_core/4.5.0
1460,51,9,Interval2Maf1/1.0.1+galaxy0
1461,51,18,quast/4.6.3
1462,51,12,vcfprimers/1.0.0_rc3+galaxy0
1463,51,2,fastq_manipulation/1.0.1
1464,51,6,EMBOSS: cpgreport16/5.0.0.1
1465,51,26,melt/1.4.2
1466,51,4,query_tabular/3.1.2
1467,51,11,filter_tabular/3.1.2
1468,50,7,mothur_degap_seqs/1.39.5.0
1469,50,22,mothur_rarefaction_shared/1.39.5.0
1470,50,6,rseqc_RNA_fragment_size/2.6.4.1
1471,50,11,correct_barcodes/2.15
1472,50,15,picard_QualityScoreDistribution/2.18.2.1
1473,50,17,plant_tribes_gene_family_phylogeny_builder/1.0.3.1
1474,50,12,prepare_ligands_for_docking/3.1.1+galaxy0
1475,50,9,spades_rnaviralspades/3.15.4+galaxy0
1476,49,10,sklearn_feature_selection/1.0.8.3
1477,49,8,htseq_count/0.6.1galaxy3
1478,49,16,dunovo/3.0.2
1479,49,10,jbrowse/1.16.10+galaxy0
1480,49,19,kobas_annotate/2.1.1
1481,49,7,mothur_merge_groups/1.39.5.0
1482,49,24,picard_MarkDuplicates/1.136.0
1483,49,17,uniprot/0.3
1484,49,14,scpipe/1.0.0+galaxy2
1485,49,5,Interval_Maf_Merged_Fasta2/Interval_Maf_Merged_Fasta2
1486,49,11,hicexplorer_hicplottads/2.1.4.0
1487,48,8,hyphy_fade/2.5.31+galaxy1
1488,48,3,vsearch_dereplication/1.9.7.0
1489,48,4,salmon/0.8.2
1490,48,15,dada2_seqCounts/1.18+galaxy0
1491,48,21,picard_MergeSamFiles/1.136.0
1492,48,13,unicycler/0.4.6.0
1493,47,22,plotly_parallel_coordinates_plot/0.2
1494,47,9,hyphy_summary/1.1.0
1495,47,21,snpEff_get_chr_names/4.3+T.galaxy2
1496,47,16,varscan_copynumber/2.4.3.2
1497,47,5,featurecounts/1.6.0.2
1498,47,2,bedtools_bamtobed/2.29.0
1499,46,18,spades_metaviralspades/3.15.4+galaxy0
1500,46,12,EMBOSS: dotpath25/5.0.0
1501,46,13,hyphy_prime/2.5.31+galaxy1
1502,45,12,ivar_trim/1.2.2+galaxy0
1503,45,19,poretools_occupancy/0.6.1a1.1
1504,45,6,fastq_paired_end_deinterlacer/1.1.2
1505,45,15,bg_diamond/0.9.29.0
1506,45,14,mimodd_sort/0.1.9
1507,45,1,fastq_manipulation/1.1.1
1508,45,21,CONVERTER_molecules/CONVERTER_molecules
1509,45,15,check_snpeff_candidates/1.0.0
1510,45,4,EMBOSS: sirna89/5.0.0
1511,44,8,EMBOSS: tranalign100/5.0.0
1512,44,16,EMBOSS: sixpack90/5.0.0+galaxy2
1513,44,7,bax2bam/0.0.11+galaxy0
1514,44,27,mothur_heatmap_bin/1.39.5.0
1515,44,8,precheck/2.15
1516,44,19,EMBOSS: matcher52/5.0.0.1
1517,43,21,bg_diamond_makedb/0.9.29
1518,43,7,ctb_chemfp_mol2fps/0.2.0
1519,43,23,kobas_identify/2.1.1
1520,43,14,EMBOSS: backtranseq2/6.6.0
1521,43,16,jbrowse/1.16.1+galaxy0
1522,42,11,samtools_markdup/1.9+galaxy2
1523,42,17,prokka/1.13
1524,42,14,khmer_normalize_by_median/3.0.0a3+galaxy2
1525,42,9,fastq_trimmer/1.0.0
1526,42,2,bcftools_consensus/1.4.0
1527,42,4,stringtie/1.2.3
1528,41,17,samtools_idxstats/2.0
1529,41,8,bedtools_getfastabed/2.29.0
1530,41,11,correct_barcodes/3.0.2
1531,41,6,rdock_rbdock/2013.1-0+galaxy0
1532,41,8,mothur_make_contigs/1.36.1.0
1533,41,10,multiqc/1.0.0.0
1534,41,10,prinseq/0.20.4
1535,41,20,spades_coronaspades/3.15.4+galaxy0
1536,41,16,idba_hybrid/1.1.3
1537,41,15,circos_binlinks/0.69.8+galaxy7
1538,41,16,goseq/1.36.0+galaxy0
1539,41,36,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
1540,40,11,picard_MarkDuplicatesWithMateCigar/2.18.2.2
1541,40,17,snpSift_int/4.3+t.galaxy0
1542,40,16,ggplot2_heatmap2/2.2.1+galaxy1
1543,40,5,get_read_pipeline/1.0
1544,40,4,anndata_inspect/0.6.22.post1+galaxy4
1545,40,13,bedtools_spacingbed/2.30.0
1546,39,9,EMBOSS: trimseq103/5.0.0.1
1547,39,7,mothur_chimera_bellerophon/1.39.5.0
1548,39,3,GeneBed_Maf_Fasta2/GeneBed_Maf_Fasta2
1549,39,11,hyphy_gard/2.5.31+galaxy1
1550,39,17,genetrack/1.0.1
1551,39,13,pharmcat/1.3.1+galaxy0
1552,39,6,samtools_flagstat/1.0.0
1553,39,2,trim_galore/0.4.0
1554,38,10,mothur_pre_cluster/1.36.1.0
1555,38,14,mimodd_info/0.1.9
1556,38,0,modENCODEworm/modENCODEworm
1557,38,20,trinity_gene_to_trans_map/2.9.1
1558,38,17,meme_psp_gen/5.0.5.0
1559,38,17,master2pgSnp/master2pgSnp
1560,38,7,presto_filterseq/0.6.2
1561,38,18,vcffilter2/1.0.0_rc1+galaxy3
1562,38,12,megablast_xml_parser/1.0.1
1563,38,20,__FILTER_EMPTY_DATASETS__/__FILTER_EMPTY_DATASETS__
1564,38,17,EMBOSS: chips10/5.0.0
1565,38,13,mimodd_delcall/0.1.9
1566,38,8,scanpy_filter_cells/1.6.0+galaxy0
1567,38,3,td/1.0.2
1568,37,8,nextclade/0.14.4+galaxy0
1569,37,27,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
1570,37,11,deeptools_correct_gc_bias/3.3.2.0.0
1571,37,17,samtools_split/1.1
1572,37,21,EMBOSS: cirdna11/5.0.0
1573,37,11,mothur_count_seqs/1.36.1.0
1574,37,6,rseqc_inner_distance/2.6.4.1
1575,37,14,EMBOSS: diffseq22/5.0.0.1
1576,36,4,samtools_sort/2.0
1577,36,11,umi_tools_extract/0.5.5.1
1578,36,5,hisat2/2.0.3
1579,36,13,tp_sort_header_tool/1.0.0
1580,36,10,tophat/1.5.0
1581,36,12,rdock_rbcavity/2013.1-0+galaxy0
1582,36,1,qualimap_bamqc/2.2.2c+galaxy1
1583,36,3,mothur_amova/1.36.1.0
1584,36,5,EMBOSS: garnier40/5.0.0
1585,36,21,EMBOSS: plotorf76/5.0.0
1586,36,12,lda_analy1/1.0.1
1587,35,3,gd_gd_snp2vcf/1.1.0
1588,35,11,mothur_make_shared/1.36.1.0
1589,35,11,repeatmasker_wrapper/4.1.2-p1+galaxy0
1590,35,7,fasterq_dump/2.10.7+galaxy1
1591,35,9,hyphy_fubar/2.5.31+galaxy1
1592,35,3,raceid_inspectclusters/0.2.3+galaxy0
1593,35,11,winSplitter/1.0.1
1594,35,3,scanpy_filter/1.4.4.post1+galaxy3
1595,35,7,vcfrandomsample/1.0.0_rc3+galaxy0
1596,35,10,bedtools_links/2.30.0
1597,35,4,EMBOSS: fuzznuc37/5.0.3
1598,34,14,blastxml_to_gapped_gff3/1.1
1599,34,10,Univariate/2.2.4
1600,34,4,mothur_unifrac_unweighted/1.39.5.0
1601,34,20,ivar_filtervariants/1.3.1+galaxy0
1602,34,6,idba_tran/1.1.3+galaxy0
1603,34,4,stringtie/1.3.3
1604,34,4,sklearn_searchcv/1.0.8.1
1605,34,6,naive_variant_caller/0.0.2
1606,34,12,raceid_inspecttrajectory/3.1
1607,34,10,multiqc/1.3.1
1608,33,8,bcftools_plugin_mendelian/1.10
1609,33,4,filtlong/0.2.0
1610,33,5,sklearn_clf_metrics/1.0.8.3
1611,33,7,cshl_fastq_quality_filter/1.0.0
1612,33,12,abims_anova/1.2.1
1613,33,21,phylorelatives/0.0.1
1614,33,3,bcftools_stats/1.4.0
1615,33,1,samtools_slice_bam/0.0.1
1616,33,16,ctb_online_data_fetch/0.4
1617,33,6,hyphy_busted/2.5.31+galaxy1
1618,32,9,mothur_classify_seqs/1.36.1.0
1619,32,4,vcfvcfintersect/0.0.3
1620,32,16,heinz/1.0
1621,32,18,gff_filter_by_feature_count/gff_filter_by_feature_count
1622,32,19,hifiasm/0.16.1+galaxy2
1623,32,2,tn93/1.0.4
1624,32,3,cummeRbund/1.0.1
1625,32,9,minimap2/2.17+galaxy4
1626,31,23,gprofiler_random/0.1.7+galaxy11
1627,31,14,sequence_content_trimmer/0.2.3
1628,31,12,jbrowse/1.16.9+galaxy0
1629,31,4,bax2bam/0.0.9+galaxy0
1630,31,4,anndata_import/0.6.22.post1+galaxy4
1631,31,3,aggregate_scores_in_intervals2/aggregate_scores_in_intervals2
1632,31,3,sklearn_build_pipeline/1.0.8.1
1633,31,6,augustus_training/3.3.3
1634,31,5,meme_meme/4.11.1.0
1635,31,8,Profilegenerator/2.0.0
1636,31,3,sklearn_svm_classifier/1.0.8.1
1637,31,9,mothur_filter_seqs/1.36.1.0
1638,30,5,salsa/2.3+galaxy0
1639,30,10,bcftools_plugin_setgt/1.10
1640,30,11,mothur_unique_seqs/1.36.1.0
1641,30,7,bedtools_mergebed/2.29.2
1642,30,13,bg_diamond_view/2.0.8
1643,30,7,picard_CollectGcBiasMetrics/2.18.2.1
1644,30,7,fpocket/4.0.0+galaxy0
1645,30,3,dropletutils/1.2.1+2
1646,30,5,fastq_stats/1.0.0
1647,30,8,picard_CollectBaseDistributionByCycle/2.18.2.1
1648,30,2,EMBOSS: trimest102/5.0.0.1
1649,29,3,bcftools_call/1.4.0
1650,29,1,hgv_gpass/hgv_gpass
1651,29,9,mothur_classify_otu/1.36.1.0
1652,29,3,minimap2/2.17+galaxy0
1653,29,8,fastq_dump/2.10.4+galaxy1
1654,29,5,sklearn_ensemble/1.0.8.2
1655,29,10,trinity/2.8.5
1656,29,10,pandas_rolling_window/0.1
1657,29,18,bcftools_cnv/1.10+galaxy1
1658,28,8,gmx_energy/2022+galaxy0
1659,28,6,sklearn_searchcv/1.0.8.2
1660,28,2,bedtools_multiintersectbed/2.29.2
1661,28,12,hgv_ldtools/hgv_ldtools
1662,28,10,mothur_align_seqs/1.36.1.0
1663,28,4,trim_galore/0.4.2
1664,28,7,macs2_callpeak/2.1.0.20151222.0
1665,28,3,edger/3.20.7.2
1666,28,4,samtools_calmd/2.0.1
1667,27,5,seqcomplexity/0.1.0
1668,27,2,fastq_combiner/1.0.1
1669,27,12,raceid_trajectory/3.1
1670,27,12,rgcca/3.0.2+galaxy1
1671,27,8,snpSift_rmInfo/4.3+t.galaxy0
1672,27,11,CONVERTER_bcf_uncompressed_to_bcf/CONVERTER_bcf_uncompressed_to_bcf
1673,27,17,cat_bins/5.0.3.1
1674,27,5,sam2interval/1.0.1
1675,27,5,mothur_unifrac_weighted/1.39.5.0
1676,27,10,EMBOSS: pepwheel72/5.0.0.1
1677,27,18,khmer_partition/3.0.0a3+galaxy2
1678,27,12,gd_extract_flanking_dna/1.0.0
1679,26,1,hyphy_relax/2.5.36+galaxy1
1680,26,7,hifiasm/0.16.1+galaxy3
1681,26,7,picard_AddOrReplaceReadGroups/2.7.1.0
1682,26,7,mothur_remove_rare/1.39.5.0
1683,26,11,poretools_times/0.6.1a1.0
1684,26,5,stringtie_merge/1.3.6
1685,26,9,EMBOSS: antigenic1/5.0.0.1
1686,26,13,spades_metaplasmidspades/3.15.3+galaxy2
1687,26,14,gd_pathway_image/1.1.0
1688,26,4,sklearn_ensemble/1.0.8.1
1689,25,7,picard_AddOrReplaceReadGroups/1.136.0
1690,25,6,parmconv/21.10+galaxy0
1691,25,12,picard_CollectInsertSizeMetrics/1.136.0
1692,25,2,tp_replace_in_line/1.1.1
1693,25,3,iuc_pear/0.9.6.1
1694,25,2,annotatemyids/3.5.0.1
1695,25,2,mothur_shhh_flows/1.39.5.0
1696,25,7,tp_sort_header_tool/1.1.0
