id,history,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memtotal,processor_count,runtime_seconds
c8e19c603c0a16be,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,91841831252.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,92.0000000
c16980679241030a,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,88557405066.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,89.0000000
8fafecea01c72265,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,220066982018.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,221.0000000
cc037c28e4c419ac,3f4e8d698a562690,ok,wig_to_bigWig,465c52cd90ce53eb,,23779703174.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
c83c2ea58762ea5c,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,120793433639.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,122.0000000
7364d65f27d1127a,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,465c52cd90ce53eb,,344831954606.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,345.0000000
93578b5e81fc7621,3f4e8d698a562690,ok,param_value_from_file,465c52cd90ce53eb,,3757455955.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
cb4325d4ba2d5eda,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,465c52cd90ce53eb,,8992104532.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
ac549c5bf1de811c,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,323803882.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,1.0000000
25150118b24a720e,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,90645336.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
5e518747f77e9512,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,465c52cd90ce53eb,,2686421069294.0000000,53687.0000000,10.0000000,53687091200.0000000,264126312.0000000,64.0000000,657.0000000
9b87a1a892152be1,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,465c52cd90ce53eb,,782508272092.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,177.0000000
057aa2a22d8d3822,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3698883085.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
9728c9febc846e39,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3816919848.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
1299c106bbbe0b52,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,465c52cd90ce53eb,,3677383354.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
1e65a73c731b8b93,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3920765562.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
5552b913534e130e,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3826704029.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
a1fb2448f01a5d65,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,465c52cd90ce53eb,,7309238481751.0000000,34359.0000000,8.0000000,34359738368.0000000,264126312.0000000,64.0000000,1603.0000000
18ac32c10c49e538,1e465419cecdc26a,ok,wig_to_bigWig,465c52cd90ce53eb,,12359295874.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
b3d4f11ff2768b8d,1e465419cecdc26a,ok,wig_to_bigWig,465c52cd90ce53eb,,11826310903.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
942582840f9900a0,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,91675194920.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,92.0000000
cdd5005077221334,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,89708494449.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,90.0000000
b2c4c716b6254b26,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,220210693339.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,221.0000000
cd0b0696eaeebedb,1e465419cecdc26a,ok,wig_to_bigWig,465c52cd90ce53eb,,23915422932.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
ab6bae9af8e95ce8,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,120604237438.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,121.0000000
a88efd6ce48056f7,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,465c52cd90ce53eb,,341227370065.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,342.0000000
5c6ba3683825c605,1e465419cecdc26a,ok,param_value_from_file,465c52cd90ce53eb,,3513377508.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
631c5c439a91908b,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,465c52cd90ce53eb,,8764374535.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
2d6322f161843a53,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,318114406.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,1.0000000
5c58e95ee96eb33f,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,91047415.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
7b9806d43b6f237a,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,465c52cd90ce53eb,,2661243546642.0000000,53687.0000000,10.0000000,53687091200.0000000,264126312.0000000,64.0000000,646.0000000
cb26f47b6a5f37fa,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,465c52cd90ce53eb,,780454634118.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,179.0000000
c21a4e8c7a5a01ab,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3648439755.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
693888b0edf45f16,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3705371743.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
96210314bba9cbf5,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3633518763.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
004f1b2deaa007eb,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3917855508.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
8a0ca220bc680fce,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,465c52cd90ce53eb,,3886446298.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
ac1b3fcfe6d23504,28c01b9d4cac3121,paused,param_value_from_file,465c52cd90ce53eb,,,,,,,,
26f33a789aaa2c79,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,,,,,,,
6818142bb4b18f97,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,,,,,,,
123cddb8cb65c5c4,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,465c52cd90ce53eb,,,,,,,,
e93d0cfb61f18a42,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,465c52cd90ce53eb,,,,,,,,
495251efe8b7cff0,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,465c52cd90ce53eb,,,,,,,,
dead708034873d84,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,465c52cd90ce53eb,,,,,,,,
fe482beed95d0ff5,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,,,,,,,
ec2de4b03135bde8,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,,,,,,,
4a1a5afa04c928f9,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,,,,,,,
994a1d8e60438f6a,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,465c52cd90ce53eb,,,,,,,,
11c504789a1efdb8,28c01b9d4cac3121,error,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,,,,,,,
21b15fff23d6234a,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,465c52cd90ce53eb,,7241904444142.0000000,32212.0000000,6.0000000,32212254720.0000000,264126312.0000000,64.0000000,1836.0000000
625355528cc6845e,c9a595983f9d99ce,ok,wig_to_bigWig,465c52cd90ce53eb,,12336877695.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,13.0000000
e9f99685aecd23a8,c9a595983f9d99ce,ok,wig_to_bigWig,465c52cd90ce53eb,,11907897979.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
28e5d44c05f4d4d4,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,91742869841.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,92.0000000
3127b88aa9fc7f81,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,89410227511.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,89.0000000
9412d9cd018dd69b,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,220638893702.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,222.0000000
dd1f50343677e73b,c9a595983f9d99ce,ok,wig_to_bigWig,465c52cd90ce53eb,,23877829169.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
8c1265cdc8dfbef2,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,120305865075.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,121.0000000
3eaf96458c4a4f7b,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,465c52cd90ce53eb,,342709113125.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,343.0000000
9f93899b4bc09472,c9a595983f9d99ce,ok,param_value_from_file,465c52cd90ce53eb,,3532656796.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
85584a83cc06377e,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,465c52cd90ce53eb,,9030762125.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
7d68ecfa1eaab126,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,93141734.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
2b0f1c4be506ab21,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,318193821.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,1.0000000
9acd83d3708f0b60,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,465c52cd90ce53eb,,2617718148528.0000000,42949.0000000,8.0000000,42949672960.0000000,264126312.0000000,64.0000000,687.0000000
a26b76c2ddc0b1a3,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,465c52cd90ce53eb,,779186655476.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,177.0000000
20f3a6768c8ac92f,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3728234004.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
7944d0856360cc28,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,465c52cd90ce53eb,,4093860131.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
c2a0ac09fd9d0c0d,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3799799969.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
c23e2223396566f7,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3940096529.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
fa78fd9758a45712,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3762041540.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
a7cf22efe2fe04b3,a5976db51eb323ed,paused,wig_to_bigWig,465c52cd90ce53eb,,,,,,,,
fef53cc9ca1fe309,a5976db51eb323ed,paused,wig_to_bigWig,465c52cd90ce53eb,,,,,,,,
fe84608781daec80,a5976db51eb323ed,paused,wig_to_bigWig,465c52cd90ce53eb,,,,,,,,
f2c1bafe7a382314,a5976db51eb323ed,paused,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,,,,,,,
42c89196c6302c3e,a5976db51eb323ed,paused,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,,,,,,,
58180d04ecc0e6f7,a5976db51eb323ed,paused,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,,,,,,,
b86cf60332552e74,a5976db51eb323ed,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,,,,,,,
d51911118a109b20,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,465c52cd90ce53eb,,7246332404911.0000000,32212.0000000,6.0000000,32212254720.0000000,264126312.0000000,64.0000000,1834.0000000
9bb6dc40d2cb6253,a5976db51eb323ed,error,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,465c52cd90ce53eb,,,,,,,,
7594df657bcb3a32,a5976db51eb323ed,ok,param_value_from_file,465c52cd90ce53eb,,3775593612.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
af523e1eb13e1388,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,315713386.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
6cee5f80c93c62ca,a5976db51eb323ed,error,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,465c52cd90ce53eb,,,,,,,,
4398d7f10bdaf61a,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,84326486.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
4fc9aff85a9c3669,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,465c52cd90ce53eb,,2631000366283.0000000,42949.0000000,8.0000000,42949672960.0000000,264126312.0000000,64.0000000,698.0000000
337c96aee267532d,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,465c52cd90ce53eb,,779478183521.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,178.0000000
fe5f00af141dd23a,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3850033012.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
7717fec66342650c,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,465c52cd90ce53eb,,3846757129.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
b2480d7be9c91b49,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3582680114.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
4f4f0bbeac825da6,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3687951272.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
876ae03ac32c2573,a5976db51eb323ed,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3660870052.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
51ddbe7367ccdf96,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,465c52cd90ce53eb,,7221961095461.0000000,32212.0000000,6.0000000,32212254720.0000000,264126312.0000000,64.0000000,1822.0000000
bc60345a4d1164e3,924f17e17f696144,ok,wig_to_bigWig,465c52cd90ce53eb,,12830416041.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,13.0000000
6d54d9fba44ac945,924f17e17f696144,ok,wig_to_bigWig,465c52cd90ce53eb,,11891237701.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
90828de42d398b52,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,90817275953.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,91.0000000
4d00dc6d4cde5302,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,89686811995.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,90.0000000
9170faa31deb69c5,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,219659089069.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,222.0000000
86e717b230324aa1,924f17e17f696144,ok,wig_to_bigWig,465c52cd90ce53eb,,24107967852.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
20c68fa125201007,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,120062451226.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,121.0000000
24697f181f482106,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,465c52cd90ce53eb,,346680191943.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,347.0000000
0ff5be085910bc98,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,302091071.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
53811dd62ef44c95,924f17e17f696144,ok,param_value_from_file,465c52cd90ce53eb,,3457813185.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
1f2b1c2fbccdd27a,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,465c52cd90ce53eb,,75205067.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,1.0000000
4435eaeb3b5d61bb,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,465c52cd90ce53eb,,8649588322.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,9.0000000
b7f2c1e92146bb84,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,465c52cd90ce53eb,,2556235131644.0000000,68719.0000000,16.0000000,68719476736.0000000,264126312.0000000,64.0000000,537.0000000
90fff9abec59ddcc,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,465c52cd90ce53eb,,772348490499.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,176.0000000
4f8762ef4fa28cdc,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3502407827.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
c26b7a9090919080,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,465c52cd90ce53eb,,3664761981.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
3042d5961044bd9e,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3639004293.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
2a01c7e2bb120245,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3551056727.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
d27e3182c1efa1bd,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,465c52cd90ce53eb,,3763096552.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
586bf40fadc1bbff,465c52cd90ce53eb,ok,wig_to_bigWig,465c52cd90ce53eb,,12285083737.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
86601f1620025427,465c52cd90ce53eb,ok,wig_to_bigWig,465c52cd90ce53eb,,11804219630.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
1e59f364d7f8db05,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,90653004575.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,91.0000000
9bb974fb884d0ba3,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,465c52cd90ce53eb,,88760648588.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,89.0000000
b2293548ea3f2726,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,465c52cd90ce53eb,,219791506774.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,221.0000000
09d1b53789a6f77b,465c52cd90ce53eb,ok,wig_to_bigWig,465c52cd90ce53eb,,23999887689.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,24.0000000
